p,rh,t,ts
101.654,76.96,22.178,1550943219.17637
101.655,76.92,22.179,1550943221.64412
101.658,76.91,22.186,1550943224.11220
101.658,76.9,22.193,1550943226.57837
101.655,76.87,22.194,1550943229.04022
101.657,76.85,22.205,1550943231.50817
101.659,76.82,22.213,1550943233.97829
101.66,76.78,22.217,1550943236.44568
101.657,76.74,22.22,1550943238.91410
101.659,76.7,22.217,1550943241.37916
101.66,76.67,22.218,1550943243.83818
101.66,76.65,22.223,1550943246.30950
101.658,76.65,22.222,1550943248.77886
101.659,76.65,22.225,1550943251.24806
101.656,76.66,22.227,1550943253.71686
101.657,76.66,22.231,1550943256.18533
101.66,76.65,22.234,1550943258.65336
101.657,76.65,22.236,1550943261.11834
101.659,76.63,22.245,1550943263.58658
101.66,76.6,22.241,1550943266.05034
101.659,76.58,22.245,1550943268.50775
101.658,76.55,22.237,1550943270.97504
101.656,76.55,22.245,1550943273.44214
101.657,76.54,22.241,1550943275.90918
101.657,76.53,22.229,1550943278.37122
101.658,76.54,22.245,1550943280.83864
101.655,76.54,22.243,1550943283.31002
101.66,76.54,22.242,1550943285.76812
101.659,76.53,22.246,1550943288.23507
101.655,76.53,22.235,1550943290.69882
101.658,76.54,22.246,1550943293.15800
101.658,76.58,22.247,1550943295.62623
101.659,76.63,22.248,1550943298.09349
101.657,76.67,22.253,1550943300.56054
101.658,76.68,22.256,1550943303.01789
101.661,76.69,22.253,1550943305.48558
101.662,76.68,22.255,1550943307.95795
101.655,76.66,22.254,1550943310.42476
101.657,76.62,22.251,1550943312.89338
101.659,76.6,22.251,1550943315.36146
101.659,76.58,22.247,1550943317.83071
101.658,76.57,22.248,1550943320.29860
101.657,76.56,22.251,1550943322.76700
101.658,76.57,22.248,1550943325.22819
101.658,76.59,22.253,1550943327.69675
101.658,76.61,22.245,1550943330.15799
101.658,76.62,22.252,1550943332.61825
101.657,76.65,22.255,1550943335.08683
101.657,76.66,22.252,1550943337.55479
101.657,76.67,22.257,1550943340.02266
101.655,76.67,22.262,1550943342.48837
101.657,76.66,22.264,1550943344.95626
101.656,76.67,22.27,1550943347.42055
101.657,76.66,22.276,1550943349.88934
101.657,76.64,22.277,1550943352.35863
101.656,76.63,22.28,1550943354.82812
101.657,76.62,22.284,1550943357.29261
101.657,76.59,22.286,1550943359.75885
101.657,76.54,22.287,1550943362.22766
101.66,76.51,22.294,1550943364.69660
101.656,76.47,22.287,1550943367.16408
101.655,76.44,22.29,1550943369.63140
101.657,76.41,22.288,1550943372.09793
101.655,76.4,22.289,1550943374.55794
101.656,76.39,22.293,1550943377.01793
101.658,76.38,22.292,1550943379.48611
101.656,76.37,22.291,1550943381.94913
101.658,76.37,22.294,1550943384.41737
101.659,76.37,22.298,1550943386.87839
101.658,76.37,22.298,1550943389.34638
101.656,76.38,22.301,1550943391.81426
101.657,76.38,22.303,1550943394.28188
101.658,76.39,22.308,1550943396.74971
101.657,76.39,22.309,1550943399.21804
101.659,76.4,22.319,1550943401.68635
101.658,76.42,22.322,1550943404.14510
101.656,76.43,22.325,1550943406.61337
101.66,76.44,22.33,1550943409.08140
101.655,76.44,22.336,1550943411.55123
101.657,76.44,22.335,1550943414.01819
101.655,76.46,22.34,1550943416.48693
101.654,76.47,22.347,1550943418.95829
101.656,76.48,22.347,1550943421.41878
101.659,76.47,22.357,1550943423.88673
101.658,76.46,22.358,1550943426.35535
101.658,76.46,22.359,1550943428.82003
101.657,76.44,22.364,1550943431.28788
101.661,76.43,22.364,1550943433.75611
101.66,76.39,22.363,1550943436.22400
101.656,76.35,22.363,1550943438.69266
101.653,76.32,22.364,1550943441.16124
101.658,76.3,22.371,1550943443.63196
101.657,76.28,22.368,1550943446.09993
101.66,76.26,22.369,1550943448.56785
101.658,76.24,22.37,1550943451.03032
101.664,76.22,22.369,1550943453.49860
101.66,76.21,22.374,1550943455.96726
101.658,76.2,22.371,1550943458.43480
101.658,76.19,22.372,1550943460.90286
101.657,76.16,22.369,1550943463.36863
101.657,76.14,22.375,1550943465.83686
101.657,76.13,22.373,1550943468.29812
101.66,76.12,22.375,1550943470.76620
101.656,76.1,22.37,1550943473.23415
101.66,76.11,22.374,1550943475.69768
101.658,76.12,22.377,1550943478.16539
101.659,76.13,22.38,1550943480.62839
101.661,76.13,22.383,1550943483.09631
101.656,76.13,22.38,1550943485.55819
101.662,76.15,22.39,1550943488.02650
101.658,76.15,22.386,1550943490.49805
101.659,76.15,22.393,1550943492.96754
101.658,76.14,22.392,1550943495.43669
101.656,76.14,22.393,1550943497.89818
101.66,76.15,22.389,1550943500.36819
101.659,76.17,22.394,1550943502.83805
101.657,76.18,22.393,1550943505.29818
101.659,76.19,22.401,1550943507.77090
101.657,76.18,22.398,1550943510.23886
101.657,76.16,22.4,1550943512.69792
101.655,76.15,22.399,1550943515.16511
101.658,76.13,22.396,1550943517.63217
101.659,76.11,22.399,1550943520.09985
101.661,76.1,22.394,1550943522.56729
101.658,76.08,22.394,1550943525.03542
101.661,76.09,22.396,1550943527.49754
101.657,76.1,22.398,1550943529.96609
101.659,76.14,22.4,1550943532.43401
101.658,76.19,22.403,1550943534.90155
101.659,76.22,22.408,1550943537.36988
101.66,76.25,22.409,1550943539.83710
101.654,76.26,22.41,1550943542.30517
101.661,76.27,22.414,1550943544.77240
101.657,76.29,22.417,1550943547.23817
101.656,76.3,22.421,1550943549.69893
101.659,76.3,22.418,1550943552.16646
101.654,76.3,22.416,1550943554.63352
101.66,76.29,22.42,1550943557.09982
101.66,76.29,22.423,1550943559.57310
101.659,76.3,22.426,1550943562.03799
101.661,76.34,22.427,1550943564.50549
101.659,76.36,22.428,1550943566.97290
101.661,76.39,22.433,1550943569.44001
101.661,76.42,22.439,1550943571.90726
101.662,76.44,22.441,1550943574.37427
101.661,76.46,22.447,1550943576.84141
101.657,76.45,22.451,1550943579.30854
101.655,76.44,22.458,1550943581.77575
101.655,76.42,22.459,1550943584.24339
101.658,76.4,22.461,1550943586.70808
101.658,76.38,22.463,1550943589.17885
101.658,76.36,22.462,1550943591.64622
101.657,76.35,22.46,1550943594.11360
101.656,76.33,22.455,1550943596.57472
101.659,76.31,22.458,1550943599.04176
101.656,76.3,22.459,1550943601.50886
101.654,76.29,22.455,1550943603.97755
101.658,76.28,22.462,1550943606.44452
101.661,76.27,22.458,1550943608.91408
101.655,76.25,22.452,1550943611.38103
101.658,76.23,22.454,1550943613.84980
101.659,76.23,22.456,1550943616.31700
101.661,76.24,22.459,1550943618.78412
101.661,76.27,22.459,1550943621.25133
101.655,76.28,22.456,1550943623.71910
101.66,76.29,22.465,1550943626.18598
101.661,76.31,22.467,1550943628.64790
101.66,76.33,22.47,1550943631.11516
101.661,76.34,22.475,1550943633.58218
101.656,76.37,22.482,1550943636.04957
101.653,76.39,22.482,1550943638.51671
101.659,76.41,22.501,1550943640.97820
101.66,76.43,22.515,1550943643.43833
101.657,76.43,22.518,1550943645.90630
101.658,76.43,22.532,1550943648.36824
101.658,76.41,22.541,1550943650.83667
101.655,76.4,22.543,1550943653.30407
101.657,76.38,22.545,1550943655.77198
101.656,76.37,22.551,1550943658.23822
101.656,76.33,22.554,1550943660.69844
101.658,76.29,22.553,1550943663.16625
101.659,76.25,22.554,1550943665.63681
101.657,76.22,22.559,1550943668.10443
101.656,76.19,22.559,1550943670.56822
101.656,76.16,22.559,1550943673.03592
101.658,76.14,22.564,1550943675.50415
101.657,76.14,22.562,1550943677.96913
101.66,76.12,22.559,1550943680.42857
101.658,76.11,22.566,1550943682.89675
101.66,76.08,22.567,1550943685.36480
101.659,76.06,22.563,1550943687.83242
101.657,76.05,22.567,1550943690.30038
101.657,76.05,22.574,1550943692.75816
101.659,76.06,22.576,1550943695.22599
101.66,76.07,22.577,1550943697.69408
101.657,76.07,22.576,1550943700.16202
101.657,76.08,22.58,1550943702.62976
101.66,76.09,22.59,1550943705.08832
101.658,76.06,22.588,1550943707.54838
101.658,76.04,22.593,1550943710.01850
101.657,76.02,22.598,1550943712.47828
101.659,76.01,22.594,1550943714.94007
101.661,76,22.595,1550943717.41002
101.66,75.98,22.599,1550943719.87733
101.66,75.96,22.598,1550943722.34444
101.659,75.96,22.592,1550943724.80783
101.657,75.96,22.592,1550943727.27231
101.659,75.97,22.595,1550943729.73964
101.659,75.99,22.592,1550943732.20685
101.663,76.02,22.594,1550943734.67384
101.659,76.05,22.596,1550943737.14108
101.664,76.09,22.596,1550943739.60836
101.658,76.11,22.598,1550943742.07560
101.659,76.11,22.603,1550943744.54337
101.662,76.09,22.601,1550943747.01049
101.658,76.08,22.595,1550943749.47990
101.655,76.08,22.597,1550943751.94820
101.659,76.08,22.603,1550943754.41525
101.658,76.1,22.603,1550943756.88231
101.661,76.12,22.611,1550943759.34971
101.658,76.13,22.614,1550943761.81801
101.659,76.13,22.623,1550943764.28589
101.658,76.13,22.633,1550943766.75498
101.661,76.14,22.637,1550943769.22239
101.658,76.17,22.645,1550943771.69081
101.657,76.17,22.65,1550943774.15889
101.657,76.17,22.656,1550943776.61827
101.658,76.15,22.667,1550943779.09047
101.657,76.15,22.674,1550943781.56017
101.658,76.12,22.674,1550943784.02280
101.657,76.08,22.677,1550943786.49206
101.66,76.04,22.682,1550943788.96402
101.657,76.01,22.678,1550943791.43611
101.664,75.97,22.682,1550943793.90496
101.661,75.94,22.683,1550943796.37371
101.657,75.89,22.683,1550943798.84310
101.659,75.85,22.68,1550943801.31273
101.659,75.81,22.677,1550943803.78044
101.655,75.78,22.677,1550943806.24940
101.655,75.76,22.68,1550943808.71912
101.657,75.73,22.678,1550943811.18944
101.658,75.72,22.68,1550943813.65801
101.659,75.73,22.682,1550943816.12373
101.657,75.75,22.682,1550943818.59215
101.657,75.75,22.693,1550943821.06019
101.657,75.74,22.691,1550943823.52826
101.655,75.7,22.689,1550943825.99658
101.658,75.67,22.691,1550943828.45688
101.655,75.6,22.695,1550943830.92467
101.656,75.55,22.697,1550943833.39227
101.658,75.52,22.695,1550943835.86016
101.656,75.5,22.699,1550943838.31796
101.656,75.49,22.708,1550943840.77830
101.655,75.51,22.71,1550943843.24604
101.655,75.53,22.716,1550943845.70848
101.656,75.54,22.723,1550943848.16802
101.658,75.55,22.731,1550943850.64102
101.657,75.54,22.737,1550943853.11053
101.655,75.52,22.746,1550943855.57987
101.661,75.49,22.744,1550943858.04817
101.658,75.47,22.751,1550943860.51532
101.659,75.46,22.753,1550943862.98287
101.658,75.45,22.762,1550943865.44786
101.661,75.41,22.767,1550943867.90804
101.661,75.37,22.769,1550943870.36825
101.66,75.32,22.767,1550943872.83552
101.659,75.27,22.76,1550943875.30278
101.657,75.26,22.766,1550943877.77503
101.662,75.29,22.766,1550943880.24413
101.656,75.33,22.765,1550943882.71144
101.66,75.37,22.768,1550943885.18100
101.659,75.42,22.771,1550943887.65008
101.658,75.47,22.786,1550943890.11436
101.659,75.5,22.79,1550943892.57820
101.661,75.52,22.8,1550943895.04623
101.659,75.5,22.81,1550943897.51408
101.655,75.48,22.822,1550943899.97826
101.657,75.45,22.826,1550943902.44194
101.659,75.42,22.83,1550943904.90824
101.66,75.4,22.846,1550943907.36813
101.658,75.37,22.853,1550943909.83270
101.658,75.36,22.858,1550943912.30158
101.659,75.36,22.863,1550943914.76888
101.658,75.37,22.871,1550943917.23631
101.66,75.36,22.881,1550943919.69914
101.66,75.35,22.883,1550943922.16649
101.662,75.34,22.895,1550943924.63352
101.656,75.32,22.898,1550943927.10082
101.657,75.33,22.904,1550943929.56528
101.656,75.34,22.909,1550943932.03325
101.658,75.3,22.915,1550943934.50072
101.659,75.28,22.915,1550943936.96950
101.66,75.28,22.919,1550943939.43680
101.66,75.28,22.925,1550943941.89788
101.661,75.29,22.932,1550943944.35947
101.659,75.32,22.938,1550943946.82701
101.66,75.34,22.939,1550943949.29479
101.659,75.35,22.949,1550943951.76221
101.658,75.38,22.951,1550943954.22783
101.659,75.38,22.956,1550943956.69491
101.661,75.37,22.966,1550943959.16183
101.66,75.33,22.97,1550943961.62892
101.664,75.28,22.973,1550943964.09594
101.661,75.23,22.977,1550943966.56307
101.657,75.17,22.978,1550943969.03067
101.661,75.12,22.981,1550943971.50118
101.662,75.06,22.973,1550943973.96822
101.661,75.02,22.978,1550943976.42858
101.663,74.99,22.982,1550943978.89697
101.659,74.97,22.979,1550943981.36567
101.661,74.94,22.983,1550943983.83666
101.661,74.92,22.989,1550943986.30756
101.664,74.89,22.987,1550943988.77831
101.66,74.85,22.985,1550943991.24651
101.661,74.82,22.983,1550943993.71360
101.659,74.81,22.986,1550943996.18077
101.659,74.81,22.983,1550943998.64799
101.66,74.82,22.984,1550944001.11504
101.66,74.84,22.992,1550944003.58209
101.659,74.84,22.992,1550944006.04948
101.66,74.84,22.998,1550944008.51635
101.661,74.85,23.005,1550944010.97807
101.661,74.88,23.007,1550944013.44499
101.661,74.89,23.014,1550944015.90842
101.662,74.9,23.024,1550944018.37772
101.661,74.91,23.028,1550944020.84667
101.662,74.92,23.034,1550944023.30869
101.663,74.93,23.041,1550944025.77745
101.663,74.93,23.052,1550944028.23787
101.659,74.92,23.064,1550944030.69903
101.661,74.92,23.078,1550944033.16692
101.662,74.92,23.085,1550944035.63685
101.662,74.91,23.098,1550944038.10450
101.662,74.89,23.113,1550944040.57265
101.661,74.87,23.125,1550944043.03812
101.66,74.84,23.141,1550944045.49842
101.66,74.81,23.15,1550944047.95774
101.658,74.77,23.164,1550944050.42509
101.66,74.74,23.177,1550944052.89234
101.66,74.7,23.189,1550944055.35959
101.663,74.65,23.208,1550944057.82820
101.659,74.64,23.219,1550944060.29566
101.661,74.63,23.23,1550944062.76281
101.658,74.61,23.245,1550944065.23027
101.662,74.6,23.261,1550944067.69075
101.66,74.59,23.276,1550944070.15789
101.66,74.58,23.288,1550944072.62518
101.66,74.57,23.308,1550944075.09241
101.661,74.54,23.326,1550944077.55982
101.662,74.5,23.341,1550944080.01781
101.659,74.46,23.343,1550944082.48487
101.66,74.41,23.359,1550944084.94385
101.66,74.38,23.366,1550944087.41051
101.659,74.35,23.383,1550944089.86843
101.66,74.3,23.396,1550944092.33011
101.662,74.25,23.402,1550944094.79747
101.662,74.2,23.412,1550944097.25814
101.663,74.18,23.423,1550944099.72688
101.662,74.18,23.427,1550944102.19406
101.664,74.18,23.44,1550944104.66155
101.664,74.19,23.45,1550944107.12910
101.662,74.2,23.452,1550944109.59744
101.661,74.21,23.457,1550944112.06467
101.661,74.22,23.469,1550944114.53180
101.664,74.21,23.469,1550944116.99896
101.662,74.2,23.478,1550944119.46777
101.664,74.2,23.479,1550944121.93609
101.662,74.19,23.494,1550944124.40381
101.666,74.18,23.495,1550944126.86846
101.666,74.18,23.513,1550944129.33627
101.667,74.17,23.522,1550944131.80429
101.664,74.16,23.531,1550944134.27355
101.667,74.15,23.542,1550944136.74138
101.664,74.16,23.554,1550944139.20478
101.664,74.17,23.566,1550944141.67292
101.662,74.17,23.579,1550944144.14111
101.665,74.18,23.594,1550944146.61067
101.667,74.17,23.608,1550944149.08120
101.66,74.17,23.632,1550944151.54927
101.667,74.16,23.658,1550944154.00784
101.663,74.14,23.675,1550944156.47564
101.665,74.12,23.698,1550944158.93854
101.666,74.09,23.716,1550944161.40870
101.664,74.04,23.734,1550944163.87767
101.666,74,23.752,1550944166.34474
101.664,73.96,23.767,1550944168.81191
101.664,73.92,23.78,1550944171.27912
101.665,73.89,23.8,1550944173.74637
101.666,73.86,23.813,1550944176.21369
101.664,73.83,23.822,1550944178.67121
101.663,73.78,23.835,1550944181.13832
101.663,73.73,23.847,1550944183.60544
101.664,73.67,23.855,1550944186.07273
101.665,73.62,23.871,1550944188.53788
101.665,73.58,23.879,1550944191.00509
101.666,73.52,23.893,1550944193.46797
101.667,73.47,23.901,1550944195.93533
101.666,73.43,23.905,1550944198.40744
101.665,73.39,23.919,1550944200.86849
101.664,73.34,23.918,1550944203.33612
101.664,73.3,23.92,1550944205.79837
101.663,73.24,23.927,1550944208.26690
101.66,73.22,23.931,1550944210.73037
101.664,73.21,23.939,1550944213.19815
101.668,73.19,23.948,1550944215.66514
101.663,73.18,23.95,1550944218.13341
101.662,73.15,23.953,1550944220.60543
101.664,73.12,23.96,1550944223.07278
101.665,73.09,23.958,1550944225.54042
101.661,73.06,23.965,1550944228.00780
101.665,73.05,23.973,1550944230.47314
101.664,73.05,23.984,1550944232.94082
101.665,73.03,23.994,1550944235.41031
101.666,72.98,23.998,1550944237.87160
101.663,72.93,24.003,1550944240.33965
101.662,72.86,24.008,1550944242.80723
101.662,72.81,24.013,1550944245.27518
101.662,72.79,24.017,1550944247.74235
101.665,72.78,24.033,1550944250.21019
101.665,72.79,24.042,1550944252.67101
101.668,72.78,24.049,1550944255.13913
101.664,72.76,24.064,1550944257.60701
101.663,72.73,24.072,1550944260.07500
101.665,72.69,24.086,1550944262.54485
101.665,72.65,24.091,1550944265.01137
101.664,72.65,24.104,1550944267.48037
101.666,72.8,24.112,1550944269.94902
101.664,72.64,24.124,1550944272.41777
101.664,72.56,24.139,1550944274.89018
101.665,72.5,24.15,1550944277.35847
101.663,72.45,24.162,1550944279.82597
101.662,72.39,24.176,1550944282.29488
101.667,72.31,24.185,1550944284.76308
101.665,72.23,24.194,1550944287.23643
101.663,72.15,24.2,1550944289.69886
101.664,72.08,24.21,1550944292.16586
101.666,72.01,24.205,1550944294.63321
101.664,71.98,24.213,1550944297.10061
101.662,71.95,24.207,1550944299.56812
101.667,71.92,24.213,1550944302.03538
101.662,71.89,24.206,1550944304.50244
101.662,71.87,24.208,1550944306.97164
101.662,71.85,24.208,1550944309.44190
101.664,71.83,24.204,1550944311.90841
101.662,71.83,24.206,1550944314.36828
101.664,71.83,24.206,1550944316.83612
101.663,71.83,24.208,1550944319.30701
101.665,71.81,24.207,1550944321.77620
101.663,71.79,24.212,1550944324.24512
101.664,71.76,24.213,1550944326.71284
101.664,71.74,24.218,1550944329.18088
101.664,71.71,24.225,1550944331.64922
101.66,71.65,24.232,1550944334.11732
101.663,71.58,24.238,1550944336.58858
101.665,71.51,24.233,1550944339.05954
101.663,71.44,24.23,1550944341.52644
101.665,71.36,24.231,1550944343.98782
101.666,71.27,24.225,1550944346.44798
101.662,71.19,24.22,1550944348.90791
101.664,71.14,24.21,1550944351.37507
101.666,71.08,24.204,1550944353.83776
101.67,71,24.19,1550944356.30487
101.665,70.93,24.176,1550944358.76840
101.666,70.87,24.162,1550944361.23563
101.665,70.83,24.15,1550944363.69985
101.666,70.8,24.137,1550944366.16127
101.665,70.78,24.119,1550944368.62827
101.667,70.75,24.103,1550944371.09634
101.667,70.73,24.085,1550944373.56454
101.667,70.69,24.066,1550944376.03162
101.667,70.66,24.048,1550944378.49902
101.667,70.62,24.032,1550944380.96631
101.663,70.6,24.008,1550944383.43667
101.665,70.62,23.994,1550944385.90404
101.666,70.64,23.973,1550944388.37117
101.666,70.67,23.961,1550944390.83806
101.665,70.69,23.94,1550944393.30514
101.668,70.71,23.921,1550944395.77430
101.672,70.73,23.914,1550944398.24206
101.667,70.75,23.897,1550944400.71202
101.668,70.77,23.887,1550944403.17991
101.672,70.8,23.876,1550944405.65018
101.669,70.84,23.871,1550944408.11860
101.67,70.88,23.854,1550944410.58696
101.67,70.89,23.842,1550944413.05404
101.669,70.91,23.833,1550944415.52615
101.671,70.93,23.826,1550944417.99588
101.671,70.94,23.822,1550944420.46516
101.669,70.95,23.809,1550944422.93467
101.667,70.95,23.8,1550944425.40416
101.669,70.95,23.795,1550944427.87125
101.67,70.98,23.79,1550944430.34149
101.673,71.02,23.784,1550944432.80935
101.67,71.04,23.779,1550944435.27715
101.669,71.07,23.772,1550944437.74473
101.67,71.1,23.772,1550944440.20869
101.67,71.12,23.758,1550944442.68086
101.671,71.13,23.754,1550944445.15059
101.671,71.12,23.743,1550944447.61782
101.67,71.09,23.735,1550944450.08501
101.67,71.08,23.73,1550944452.55212
101.667,71.1,23.721,1550944455.02020
101.669,71.15,23.719,1550944457.48998
101.671,71.2,23.715,1550944459.95698
101.67,71.24,23.715,1550944462.41805
101.672,71.31,23.711,1550944464.88602
101.67,71.37,23.712,1550944467.35976
101.671,71.44,23.722,1550944469.82701
101.668,71.49,23.727,1550944472.29672
101.666,71.53,23.736,1550944474.76894
101.669,71.56,23.748,1550944477.23672
101.669,71.58,23.762,1550944479.69659
101.669,71.6,23.769,1550944482.16365
101.672,71.6,23.784,1550944484.63110
101.67,71.6,23.797,1550944487.09926
101.671,71.59,23.813,1550944489.55796
101.676,71.58,23.825,1550944492.02509
101.672,71.58,23.838,1550944494.48682
101.671,71.57,23.852,1550944496.94802
101.671,71.54,23.867,1550944499.40773
101.671,71.49,23.876,1550944501.87490
101.669,71.46,23.884,1550944504.33780
101.671,71.4,23.891,1550944506.80503
101.671,71.33,23.898,1550944509.26789
101.671,71.25,23.896,1550944511.73444
101.675,71.2,23.899,1550944514.20628
101.674,71.17,23.895,1550944516.66714
101.675,71.13,23.901,1550944519.13612
101.673,71.11,23.898,1550944521.60391
101.675,71.1,23.906,1550944524.07241
101.67,71.11,23.902,1550944526.53756
101.672,71.11,23.907,1550944529.00049
101.67,71.12,23.905,1550944531.45784
101.671,71.11,23.903,1550944533.92565
101.672,71.1,23.904,1550944536.38795
101.668,71.07,23.902,1550944538.85813
101.671,71.04,23.903,1550944541.32558
101.672,71.02,23.904,1550944543.79667
101.67,71.02,23.901,1550944546.25792
101.668,71.03,23.903,1550944548.71808
101.669,71.05,23.912,1550944551.18069
101.668,71.09,23.912,1550944553.64775
101.673,71.14,23.932,1550944556.11513
101.667,71.19,23.947,1550944558.58226
101.671,71.23,23.969,1550944561.04995
101.673,71.24,23.99,1550944563.51697
101.667,71.23,24.002,1550944565.98439
101.667,71.19,24.022,1550944568.45140
101.667,71.11,24.038,1550944570.90960
101.669,71.03,24.051,1550944573.37657
101.669,70.95,24.061,1550944575.84370
101.67,70.87,24.072,1550944578.30821
101.672,70.81,24.075,1550944580.76943
101.67,70.77,24.079,1550944583.23752
101.669,70.76,24.085,1550944585.69838
101.667,70.73,24.089,1550944588.16518
101.664,70.7,24.087,1550944590.63357
101.668,70.68,24.085,1550944593.10114
101.671,70.67,24.084,1550944595.56823
101.669,70.64,24.077,1550944598.03971
101.671,70.63,24.074,1550944600.49799
101.669,70.6,24.068,1550944602.95798
101.668,70.57,24.055,1550944605.42522
101.67,70.56,24.05,1550944607.89243
101.669,70.53,24.041,1550944610.36057
101.671,70.49,24.037,1550944612.81793
101.672,70.48,24.028,1550944615.28457
101.674,70.47,24.022,1550944617.75191
101.674,70.48,24.014,1550944620.21933
101.67,70.5,24.008,1550944622.68644
101.666,70.52,24,1550944625.15350
101.666,70.57,23.993,1550944627.62076
101.673,70.63,23.991,1550944630.08853
101.667,70.65,23.98,1550944632.55660
101.668,70.7,23.976,1550944635.02693
101.668,70.71,23.968,1550944637.49463
101.67,70.7,23.961,1550944639.95825
101.671,70.69,23.958,1550944642.42857
101.671,70.68,23.949,1550944644.89627
101.663,70.62,23.938,1550944647.36425
101.671,70.57,23.931,1550944649.83177
101.671,70.55,23.92,1550944652.30007
101.668,70.54,23.913,1550944654.76738
101.668,70.53,23.905,1550944657.23475
101.67,70.5,23.9,1550944659.69964
101.67,70.48,23.889,1550944662.16672
101.67,70.48,23.882,1550944664.63371
101.669,70.49,23.873,1550944667.10108
101.67,70.52,23.868,1550944669.56833
101.668,70.55,23.866,1550944672.03942
101.67,70.59,23.862,1550944674.50854
101.669,70.62,23.86,1550944676.97564
101.671,70.66,23.862,1550944679.44364
101.672,70.72,23.864,1550944681.90872
101.671,70.79,23.874,1550944684.37832
101.671,70.83,23.882,1550944686.84665
101.671,70.87,23.892,1550944689.31448
101.674,70.9,23.903,1550944691.78380
101.673,70.92,23.914,1550944694.25157
101.671,70.94,23.925,1550944696.71406
101.676,70.94,23.94,1550944699.18191
101.669,70.95,23.953,1550944701.64971
101.667,70.97,23.968,1550944704.11766
101.669,70.97,23.988,1550944706.59318
101.67,70.98,24.013,1550944709.06064
101.667,70.95,24.026,1550944711.52834
101.668,70.94,24.05,1550944713.99837
101.669,70.91,24.066,1550944716.46645
101.669,70.87,24.074,1550944718.93620
101.667,70.83,24.086,1550944721.40400
101.667,70.79,24.091,1550944723.86803
101.667,70.71,24.096,1550944726.33588
101.665,70.62,24.095,1550944728.80365
101.668,70.54,24.096,1550944731.26974
101.667,70.48,24.09,1550944733.73779
101.668,70.45,24.087,1550944736.20589
101.666,70.43,24.085,1550944738.67604
101.669,70.44,24.086,1550944741.14348
101.665,70.43,24.079,1550944743.60825
101.668,70.42,24.079,1550944746.07749
101.668,70.4,24.077,1550944748.53820
101.668,70.37,24.067,1550944751.00789
101.67,70.37,24.068,1550944753.47097
101.669,70.42,24.063,1550944755.92998
101.668,70.48,24.062,1550944758.39819
101.666,70.55,24.061,1550944760.86816
101.665,70.62,24.067,1550944763.33560
101.665,70.68,24.072,1550944765.79622
101.669,70.73,24.09,1550944768.25592
101.67,70.74,24.097,1550944770.72346
101.668,70.72,24.1,1550944773.19053
101.668,70.73,24.115,1550944775.65892
101.668,70.77,24.12,1550944778.12588
101.67,70.82,24.137,1550944780.59405
101.665,70.84,24.148,1550944783.06163
101.666,70.84,24.162,1550944785.52916
101.666,70.85,24.181,1550944787.99658
101.665,70.83,24.195,1550944790.46399
101.663,70.8,24.209,1550944792.93166
101.667,70.81,24.221,1550944795.39962
101.666,70.82,24.238,1550944797.86824
101.666,70.83,24.253,1550944800.32819
101.668,70.83,24.272,1550944802.78838
101.669,70.81,24.284,1550944805.24819
101.664,70.78,24.289,1550944807.71596
101.666,70.71,24.295,1550944810.17814
101.668,70.63,24.295,1550944812.64636
101.667,70.59,24.292,1550944815.10923
101.666,70.56,24.292,1550944817.57828
101.668,70.55,24.296,1550944820.04639
101.668,70.53,24.287,1550944822.51474
101.67,70.5,24.29,1550944824.98236
101.668,70.49,24.283,1550944827.45027
101.666,70.5,24.28,1550944829.91820
101.668,70.54,24.276,1550944832.38744
101.667,70.59,24.283,1550944834.85761
101.665,70.61,24.29,1550944837.32579
101.668,70.62,24.294,1550944839.78648
101.669,70.63,24.303,1550944842.24792
101.666,70.64,24.301,1550944844.71510
101.665,70.66,24.316,1550944847.17505
101.665,70.68,24.32,1550944849.64237
101.668,70.69,24.329,1550944852.10820
101.665,70.7,24.344,1550944854.57578
101.668,70.63,24.355,1550944857.04629
101.668,70.57,24.358,1550944859.50777
101.667,70.5,24.365,1550944861.97468
101.663,70.46,24.361,1550944864.44177
101.663,70.43,24.366,1550944866.90950
101.668,70.38,24.368,1550944869.37652
101.667,70.35,24.365,1550944871.84369
101.668,70.33,24.362,1550944874.31466
101.668,70.3,24.353,1550944876.78155
101.672,70.29,24.353,1550944879.24885
101.669,70.28,24.351,1550944881.71604
101.667,70.28,24.345,1550944884.18330
101.663,70.29,24.348,1550944886.65035
101.668,70.27,24.34,1550944889.11745
101.666,70.26,24.341,1550944891.58397
101.668,70.23,24.339,1550944894.05118
101.669,70.21,24.328,1550944896.51807
101.669,70.19,24.327,1550944898.98625
101.669,70.17,24.321,1550944901.45339
101.67,70.16,24.317,1550944903.92055
101.666,70.17,24.308,1550944906.38773
101.666,70.16,24.305,1550944908.85440
101.672,70.18,24.301,1550944911.32155
101.668,70.19,24.295,1550944913.78818
101.666,70.2,24.284,1550944916.25574
101.666,70.21,24.276,1550944918.72304
101.667,70.2,24.267,1550944921.19009
101.667,70.2,24.251,1550944923.65713
101.667,70.21,24.243,1550944926.12425
101.666,70.24,24.231,1550944928.59223
101.666,70.28,24.223,1550944931.05965
101.669,70.31,24.22,1550944933.52739
101.667,70.34,24.211,1550944935.99553
101.669,70.37,24.201,1550944938.46301
101.67,70.39,24.196,1550944940.93077
