p,rh,t,ts
101.486,55.75,29.75,1550977244.19241
101.485,55.7,29.758,1550977246.66030
101.487,55.66,29.764,1550977249.12820
101.488,55.61,29.777,1550977251.59563
101.485,55.6,29.781,1550977254.06308
101.488,55.63,29.793,1550977256.52826
101.49,55.7,29.805,1550977258.99088
101.488,55.68,29.808,1550977261.45898
101.486,55.58,29.808,1550977263.92725
101.485,55.51,29.82,1550977266.40028
101.485,55.42,29.822,1550977268.86821
101.485,55.36,29.83,1550977271.33947
101.488,55.37,29.836,1550977273.80151
101.489,55.41,29.841,1550977276.26848
101.487,55.46,29.85,1550977278.73855
101.489,55.47,29.857,1550977281.19877
101.487,55.5,29.864,1550977283.66747
101.489,55.48,29.869,1550977286.13496
101.485,55.49,29.873,1550977288.60248
101.487,55.51,29.881,1550977291.06850
101.487,55.55,29.892,1550977293.52817
101.487,55.48,29.896,1550977295.99159
101.492,55.41,29.904,1550977298.45892
101.488,55.39,29.91,1550977300.92613
101.489,55.38,29.918,1550977303.39371
101.496,55.4,29.929,1550977305.85861
101.491,55.41,29.932,1550977308.32610
101.495,55.43,29.947,1550977310.79379
101.492,55.4,29.95,1550977313.26097
101.491,55.34,29.958,1550977315.72795
101.494,55.24,29.964,1550977318.19542
101.492,55.13,29.966,1550977320.66059
101.492,55.01,29.97,1550977323.13362
101.492,54.91,29.973,1550977325.60133
101.49,54.91,29.98,1550977328.06870
101.491,54.94,29.986,1550977330.52863
101.489,54.96,29.987,1550977332.99618
101.486,54.99,29.99,1550977335.46405
101.489,55.08,29.991,1550977337.93237
101.491,55.11,29.993,1550977340.39514
101.491,55.07,29.996,1550977342.86257
101.491,55,29.994,1550977345.33059
101.49,54.96,29.991,1550977347.79799
101.488,54.91,29.988,1550977350.26590
101.49,54.83,29.992,1550977352.73314
101.489,54.77,29.993,1550977355.20315
101.491,54.71,29.999,1550977357.67143
101.486,54.59,29.998,1550977360.13896
101.489,54.52,30.003,1550977362.60709
101.487,54.5,30.008,1550977365.07524
101.483,54.38,30.011,1550977367.53884
101.485,54.29,30.012,1550977370.00872
101.479,54.16,30.013,1550977372.47596
101.49,54.14,30.013,1550977374.94361
101.49,54.19,30.01,1550977377.40894
101.492,54.18,30.012,1550977379.87677
101.492,54.16,30.014,1550977382.34803
101.491,54.21,30.015,1550977384.81528
101.49,54.27,30.012,1550977387.28817
101.49,54.35,30.008,1550977389.74953
101.489,54.42,30.016,1550977392.21662
101.493,54.45,30.015,1550977394.68223
101.487,54.46,30.014,1550977397.14861
101.492,54.44,30.019,1550977399.61923
101.488,54.42,30.021,1550977402.08755
101.486,54.45,30.024,1550977404.55599
101.492,54.5,30.023,1550977407.02373
101.487,54.53,30.024,1550977409.49145
101.49,54.54,30.025,1550977411.95941
101.492,54.53,30.021,1550977414.42741
101.49,54.52,30.028,1550977416.88852
101.491,54.49,30.017,1550977419.35606
101.488,54.46,30.018,1550977421.82376
101.493,54.43,30.019,1550977424.28582
101.491,54.44,30.017,1550977426.75351
101.489,54.5,30.019,1550977429.22228
101.491,54.51,30.016,1550977431.69028
101.491,54.54,30.015,1550977434.14881
101.492,54.56,30.016,1550977436.61695
101.49,54.56,30.024,1550977439.07846
101.486,54.56,30.017,1550977441.53859
101.49,54.56,30.021,1550977443.99888
101.488,54.53,30.017,1550977446.46701
101.489,54.45,30.016,1550977448.93508
101.489,54.41,30.009,1550977451.40362
101.488,54.43,30.011,1550977453.87117
101.489,54.54,30.01,1550977456.33935
101.489,54.62,30.012,1550977458.80249
101.487,54.64,30.017,1550977461.27000
101.484,54.59,30.015,1550977463.72847
101.482,54.64,30.013,1550977466.19601
101.483,54.69,30.015,1550977468.66408
101.486,54.7,30.022,1550977471.13458
101.489,54.66,30.028,1550977473.60260
101.491,54.64,30.025,1550977476.06880
101.491,54.59,30.033,1550977478.52866
101.495,54.53,30.034,1550977480.99618
101.492,54.52,30.03,1550977483.46350
101.492,54.52,30.035,1550977485.92887
101.489,54.51,30.036,1550977488.39677
101.488,54.48,30.04,1550977490.86643
101.488,54.47,30.041,1550977493.32790
101.486,54.49,30.042,1550977495.79539
101.488,54.58,30.041,1550977498.26547
101.49,54.69,30.045,1550977500.72427
101.491,54.7,30.044,1550977503.19134
101.493,54.65,30.043,1550977505.65831
101.493,54.63,30.048,1550977508.12607
101.493,54.6,30.049,1550977510.58717
101.496,54.57,30.045,1550977513.04856
101.492,54.56,30.045,1550977515.51148
101.493,54.55,30.048,1550977517.97999
101.494,54.49,30.044,1550977520.44889
101.491,54.42,30.051,1550977522.91736
101.491,54.42,30.044,1550977525.38513
101.493,54.45,30.045,1550977527.85220
101.493,54.49,30.037,1550977530.31762
101.489,54.54,30.037,1550977532.78808
101.49,54.63,30.039,1550977535.25569
101.489,54.68,30.043,1550977537.71853
101.493,54.65,30.05,1550977540.17907
101.488,54.59,30.046,1550977542.63820
101.493,54.62,30.05,1550977545.10557
101.491,54.68,30.057,1550977547.56831
101.495,54.7,30.056,1550977550.03580
101.494,54.73,30.068,1550977552.49881
101.492,54.71,30.072,1550977554.95849
101.494,54.7,30.081,1550977557.42566
101.494,54.72,30.089,1550977559.88837
101.493,54.73,30.099,1550977562.35564
101.495,54.7,30.108,1550977564.82278
101.493,54.69,30.113,1550977567.29483
101.497,54.73,30.118,1550977569.76592
101.496,54.77,30.12,1550977572.23504
101.489,54.78,30.127,1550977574.70226
101.492,54.79,30.121,1550977577.16812
101.491,54.81,30.119,1550977579.63544
101.495,54.83,30.112,1550977582.09997
101.495,54.84,30.108,1550977584.56734
101.492,54.86,30.107,1550977587.03445
101.489,54.84,30.103,1550977589.49830
101.496,54.8,30.095,1550977591.96553
101.492,54.75,30.089,1550977594.43278
101.496,54.7,30.081,1550977596.89885
101.495,54.7,30.07,1550977599.36939
101.494,54.69,30.059,1550977601.83695
101.495,54.69,30.04,1550977604.30744
101.495,54.72,30.028,1550977606.76877
101.493,54.72,30,1550977609.23838
101.493,54.73,29.983,1550977611.69872
101.492,54.76,29.96,1550977614.15867
101.494,54.82,29.942,1550977616.62683
101.492,54.91,29.922,1550977619.09709
101.491,54.96,29.905,1550977621.56440
101.494,54.94,29.884,1550977624.03236
101.496,54.91,29.865,1550977626.49765
101.493,54.91,29.839,1550977628.96560
101.492,54.97,29.823,1550977631.43585
101.492,55.01,29.796,1550977633.90557
101.491,55.06,29.786,1550977636.37280
101.492,55.13,29.78,1550977638.84006
101.489,55.19,29.77,1550977641.30748
101.491,55.17,29.761,1550977643.76825
101.492,55.12,29.751,1550977646.23582
101.495,55.11,29.741,1550977648.70323
101.493,55.17,29.728,1550977651.17042
101.492,55.21,29.716,1550977653.62831
101.496,55.21,29.697,1550977656.09612
101.493,55.23,29.677,1550977658.55842
101.496,55.27,29.66,1550977661.02542
101.495,55.31,29.647,1550977663.49252
101.493,55.36,29.633,1550977665.95384
101.493,55.46,29.613,1550977668.42545
101.492,55.55,29.6,1550977670.88819
101.493,55.7,29.586,1550977673.35054
101.494,55.84,29.566,1550977675.82156
101.491,55.91,29.544,1550977678.28980
101.491,55.96,29.533,1550977680.75756
101.494,56.06,29.515,1550977683.21863
101.496,56.13,29.496,1550977685.68879
101.498,56.21,29.491,1550977688.16108
101.499,56.3,29.487,1550977690.62823
101.498,56.33,29.485,1550977693.09526
101.496,56.28,29.477,1550977695.56280
101.5,56.19,29.475,1550977698.02831
101.497,56.13,29.464,1550977700.49600
101.499,56.13,29.462,1550977702.95829
101.5,56.13,29.457,1550977705.42531
101.496,56.09,29.45,1550977707.89078
101.496,56.02,29.439,1550977710.35835
101.5,55.99,29.443,1550977712.82327
101.496,55.96,29.44,1550977715.29063
101.496,55.91,29.441,1550977717.76154
101.498,55.96,29.448,1550977720.22966
101.497,55.97,29.446,1550977722.69902
101.499,55.95,29.453,1550977725.16631
101.498,55.95,29.454,1550977727.63361
101.498,55.99,29.464,1550977730.10075
101.504,56.01,29.471,1550977732.55899
101.501,55.97,29.47,1550977735.01853
101.501,55.92,29.462,1550977737.48720
101.502,55.91,29.465,1550977739.95435
101.504,55.94,29.46,1550977742.42162
101.498,55.98,29.455,1550977744.87908
101.501,56.03,29.451,1550977747.34619
101.5,56.07,29.452,1550977749.81345
101.497,56.06,29.449,1550977752.28054
101.498,56.02,29.448,1550977754.74767
101.5,56.02,29.451,1550977757.21476
101.5,56.04,29.447,1550977759.68193
101.496,56.01,29.45,1550977762.15102
101.498,56.02,29.459,1550977764.62212
101.497,56.04,29.456,1550977767.09277
101.497,56.04,29.458,1550977769.55858
101.501,56.01,29.473,1550977772.02601
101.5,56.02,29.477,1550977774.49355
101.498,56.03,29.482,1550977776.96152
101.496,56.04,29.486,1550977779.42916
101.499,56.01,29.482,1550977781.89633
101.501,55.96,29.481,1550977784.36396
101.497,55.91,29.476,1550977786.83141
101.5,55.84,29.468,1550977789.29815
101.499,55.81,29.465,1550977791.75999
101.496,55.81,29.458,1550977794.22706
101.496,55.79,29.454,1550977796.69424
101.499,55.84,29.458,1550977799.16268
101.5,55.88,29.462,1550977801.62997
101.502,55.92,29.467,1550977804.09707
101.5,55.91,29.471,1550977806.55847
101.499,55.83,29.475,1550977809.02808
101.497,55.73,29.472,1550977811.49294
101.502,55.7,29.473,1550977813.96052
101.499,55.72,29.477,1550977816.42962
101.498,55.75,29.481,1550977818.89700
101.498,55.8,29.487,1550977821.36407
101.495,55.83,29.491,1550977823.83130
101.498,55.88,29.496,1550977826.29855
101.495,55.93,29.505,1550977828.76582
101.5,55.9,29.512,1550977831.23276
101.495,55.81,29.516,1550977833.70065
101.495,55.74,29.518,1550977836.17076
101.497,55.7,29.519,1550977838.64243
101.5,55.7,29.506,1550977841.11280
101.499,55.68,29.501,1550977843.58024
101.503,55.77,29.495,1550977846.04726
101.499,55.89,29.484,1550977848.51487
101.502,55.98,29.483,1550977850.97820
101.497,56,29.473,1550977853.44642
101.5,55.99,29.457,1550977855.90828
101.499,55.99,29.448,1550977858.36835
101.496,56.05,29.426,1550977860.84223
101.5,56.17,29.417,1550977863.30807
101.501,56.25,29.4,1550977865.76877
101.5,56.3,29.389,1550977868.23584
101.501,56.35,29.377,1550977870.70303
101.499,56.4,29.362,1550977873.17008
101.499,56.41,29.353,1550977875.62855
101.5,56.44,29.336,1550977878.09733
101.496,56.46,29.327,1550977880.55856
101.496,56.48,29.305,1550977883.02553
101.499,56.53,29.28,1550977885.49283
101.499,56.59,29.262,1550977887.96516
101.501,56.7,29.25,1550977890.43397
101.497,56.79,29.232,1550977892.89625
101.5,56.85,29.216,1550977895.36493
101.501,56.85,29.2,1550977897.83236
101.499,56.85,29.183,1550977900.30118
101.501,56.88,29.163,1550977902.76922
101.503,56.94,29.152,1550977905.23815
101.503,57.03,29.139,1550977907.70726
101.502,57.13,29.132,1550977910.17100
101.499,57.15,29.123,1550977912.63838
101.498,57.13,29.112,1550977915.10734
101.497,57.15,29.11,1550977917.57534
101.5,57.22,29.112,1550977920.04414
101.499,57.32,29.106,1550977922.51030
101.5,57.45,29.111,1550977924.97755
101.497,57.51,29.109,1550977927.45323
101.498,57.52,29.113,1550977929.92318
101.499,57.48,29.114,1550977932.39342
101.498,57.45,29.114,1550977934.86348
101.5,57.42,29.105,1550977937.33298
101.502,57.35,29.105,1550977939.80295
101.497,57.32,29.102,1550977942.27440
101.504,57.32,29.087,1550977944.74629
101.504,57.34,29.083,1550977947.21336
101.503,57.41,29.084,1550977949.68052
101.502,57.48,29.074,1550977952.14804
101.505,57.51,29.077,1550977954.61676
101.504,57.52,29.083,1550977957.08404
101.503,57.51,29.079,1550977959.55132
101.506,57.44,29.074,1550977962.01873
101.508,57.38,29.071,1550977964.48592
101.506,57.35,29.071,1550977966.95104
101.504,57.34,29.061,1550977969.41868
101.503,57.34,29.057,1550977971.88594
101.505,57.33,29.057,1550977974.35329
101.506,57.33,29.051,1550977976.82037
101.503,57.38,29.042,1550977979.28801
101.501,57.43,29.035,1550977981.75528
101.508,57.46,29.03,1550977984.22360
101.502,57.49,29.023,1550977986.69208
101.506,57.53,29.016,1550977989.15948
101.502,57.48,29.011,1550977991.61833
101.501,57.41,29.002,1550977994.07825
101.505,57.37,28.997,1550977996.53828
101.503,57.37,28.987,1550977998.99816
101.503,57.36,28.974,1550978001.46550
101.501,57.36,28.962,1550978003.93262
101.504,57.4,28.954,1550978006.39968
101.499,57.47,28.943,1550978008.86689
101.502,57.52,28.938,1550978011.33397
101.504,57.56,28.928,1550978013.80112
101.504,57.59,28.919,1550978016.26800
101.497,57.63,28.912,1550978018.73846
101.503,57.66,28.91,1550978021.20566
101.502,57.65,28.904,1550978023.67284
101.499,57.63,28.89,1550978026.13991
101.501,57.68,28.887,1550978028.61046
101.502,57.75,28.88,1550978031.07742
101.5,57.81,28.879,1550978033.54668
101.501,57.86,28.881,1550978036.01404
101.506,57.9,28.881,1550978038.48371
101.5,57.92,28.892,1550978040.95108
101.502,57.92,28.896,1550978043.40868
101.5,57.93,28.898,1550978045.86828
101.503,57.93,28.898,1550978048.32868
101.498,57.92,28.898,1550978050.79276
101.5,57.89,28.898,1550978053.25997
101.503,57.88,28.904,1550978055.72739
101.501,57.84,28.9,1550978058.19456
101.503,57.77,28.903,1550978060.66271
101.503,57.75,28.899,1550978063.13052
101.502,57.72,28.897,1550978065.60297
101.504,57.67,28.896,1550978068.07242
101.503,57.61,28.892,1550978070.54171
101.5,57.54,28.889,1550978073.01452
101.503,57.49,28.883,1550978075.48680
101.499,57.42,28.877,1550978077.95843
101.504,57.41,28.872,1550978080.42801
101.501,57.44,28.862,1550978082.89976
101.502,57.46,28.854,1550978085.37392
101.503,57.51,28.845,1550978087.84291
101.5,57.58,28.847,1550978090.30860
101.497,57.63,28.843,1550978092.77615
101.502,57.64,28.843,1550978095.24361
101.502,57.54,28.832,1550978097.71134
101.505,57.43,28.824,1550978100.17719
101.505,57.37,28.817,1550978102.64487
101.502,57.43,28.813,1550978105.11786
101.505,57.5,28.808,1550978107.59054
101.502,57.52,28.806,1550978110.06024
101.501,57.54,28.808,1550978112.52947
101.499,57.58,28.808,1550978114.99748
101.496,57.6,28.813,1550978117.45808
101.497,57.58,28.814,1550978119.92507
101.501,57.56,28.821,1550978122.39223
101.51,57.55,28.83,1550978124.85965
101.505,57.57,28.839,1550978127.32743
101.505,57.55,28.846,1550978129.79510
101.506,57.53,28.853,1550978132.26248
101.507,57.46,28.862,1550978134.73248
101.505,57.4,28.87,1550978137.19851
101.502,57.36,28.88,1550978139.67017
101.507,57.25,28.897,1550978142.13366
101.509,57.18,28.908,1550978144.60278
101.51,57.17,28.916,1550978147.07702
101.508,57.13,28.928,1550978149.53819
101.507,57.07,28.94,1550978151.99836
101.508,57.07,28.95,1550978154.46536
101.507,57.13,28.965,1550978156.93394
101.505,57.2,28.967,1550978159.40174
101.503,57.23,28.982,1550978161.86897
101.509,57.22,28.998,1550978164.33603
101.508,57.17,29.008,1550978166.79999
101.51,57.11,29.027,1550978169.27123
101.507,57.01,29.036,1550978171.73852
101.512,56.93,29.053,1550978174.20329
101.508,56.77,29.059,1550978176.67086
101.51,56.6,29.075,1550978179.13896
101.506,56.5,29.087,1550978181.60853
101.509,56.45,29.097,1550978184.07559
101.51,56.44,29.105,1550978186.54446
101.511,56.41,29.111,1550978189.01168
101.511,56.37,29.112,1550978191.47849
101.511,56.29,29.108,1550978193.94818
101.513,56.26,29.105,1550978196.41536
101.514,56.28,29.11,1550978198.87818
101.51,56.3,29.107,1550978201.34534
101.511,56.33,29.101,1550978203.81235
101.51,56.41,29.099,1550978206.27942
101.511,56.49,29.095,1550978208.74780
101.513,56.56,29.09,1550978211.21484
101.514,56.61,29.085,1550978213.68218
101.512,56.63,29.079,1550978216.14966
101.515,56.62,29.069,1550978218.62086
101.516,56.56,29.061,1550978221.08964
101.511,56.5,29.052,1550978223.55784
101.51,56.49,29.046,1550978226.02514
101.512,56.51,29.043,1550978228.49252
101.51,56.58,29.035,1550978230.96282
101.51,56.62,29.032,1550978233.42665
101.512,56.68,29.032,1550978235.89048
101.511,56.69,29.029,1550978238.35814
101.511,56.67,29.034,1550978240.82555
101.51,56.63,29.029,1550978243.29307
101.514,56.58,29.029,1550978245.75855
101.512,56.55,29.033,1550978248.22528
101.514,56.55,29.027,1550978250.69261
101.513,56.49,29.033,1550978253.15833
101.515,56.38,29.036,1550978255.62630
101.513,56.33,29.035,1550978258.09415
101.513,56.32,29.031,1550978260.55856
101.514,56.29,29.032,1550978263.02636
101.513,56.24,29.028,1550978265.49425
101.512,56.23,29.026,1550978267.96528
101.511,56.3,29.023,1550978270.43071
101.512,56.36,29.02,1550978272.89819
101.513,56.37,29.017,1550978275.36628
101.517,56.4,29.013,1550978277.83429
101.513,56.45,29.016,1550978280.30540
101.513,56.46,29.019,1550978282.77298
101.515,56.38,29.013,1550978285.24107
101.513,56.31,29.008,1550978287.70805
101.513,56.32,29.008,1550978290.16919
101.513,56.36,29.005,1550978292.63942
101.513,56.41,29.012,1550978295.10659
101.511,56.46,29.011,1550978297.56847
101.512,56.51,29.013,1550978300.03547
101.513,56.56,29.013,1550978302.50269
101.51,56.58,29.011,1550978304.97022
101.511,56.57,29.014,1550978307.44400
101.514,56.65,29.014,1550978309.91120
101.512,56.72,29.015,1550978312.37870
101.511,56.79,29.008,1550978314.84579
101.512,56.85,29.01,1550978317.31325
101.512,56.92,29.009,1550978319.78208
101.514,56.99,29.015,1550978322.24925
101.514,57.03,29.018,1550978324.71636
101.513,57.06,29.021,1550978327.18343
101.512,57.07,29.019,1550978329.65041
101.512,57.03,29.017,1550978332.11734
101.512,57.01,29.023,1550978334.58462
101.513,57.04,29.028,1550978337.05195
101.514,57.11,29.031,1550978339.51887
101.514,57.12,29.034,1550978341.98916
101.513,57.07,29.035,1550978344.45719
101.513,57.05,29.042,1550978346.92823
101.513,57.08,29.047,1550978349.39827
101.513,57.15,29.051,1550978351.86553
101.516,57.21,29.056,1550978354.32586
101.515,57.23,29.065,1550978356.78882
101.516,57.24,29.069,1550978359.24965
101.514,57.19,29.073,1550978361.71678
101.516,57.1,29.083,1550978364.17926
101.514,57.04,29.076,1550978366.64621
101.514,56.97,29.074,1550978369.11344
101.512,56.89,29.08,1550978371.58059
101.514,56.88,29.077,1550978374.04772
101.512,56.85,29.075,1550978376.51488
101.514,56.76,29.071,1550978378.98209
101.511,56.75,29.068,1550978381.44929
101.517,56.78,29.069,1550978383.91670
101.518,56.79,29.065,1550978386.38347
101.515,56.79,29.06,1550978388.85328
101.516,56.85,29.059,1550978391.31510
101.515,56.93,29.051,1550978393.78326
101.513,57,29.049,1550978396.25126
101.511,57.05,29.043,1550978398.72140
101.511,57.09,29.039,1550978401.18963
101.513,57.13,29.036,1550978403.65870
101.511,57.18,29.033,1550978406.12586
101.513,57.24,29.037,1550978408.59295
101.513,57.33,29.04,1550978411.05998
101.515,57.35,29.055,1550978413.51818
101.514,57.32,29.055,1550978415.98670
101.513,57.34,29.065,1550978418.45643
101.513,57.36,29.076,1550978420.92364
101.514,57.34,29.086,1550978423.39080
101.516,57.36,29.094,1550978425.85261
101.512,57.37,29.104,1550978428.32014
101.513,57.37,29.109,1550978430.78850
101.515,57.37,29.127,1550978433.25640
101.518,57.36,29.134,1550978435.72440
101.519,57.35,29.149,1550978438.19209
101.514,57.33,29.149,1550978440.66019
101.516,57.3,29.16,1550978443.11869
101.517,57.32,29.165,1550978445.58105
101.516,57.36,29.167,1550978448.04826
101.515,57.39,29.172,1550978450.51547
101.513,57.42,29.179,1550978452.98240
101.515,57.37,29.184,1550978455.44987
101.514,57.28,29.186,1550978457.91749
101.516,57.19,29.193,1550978460.38884
101.513,57.11,29.196,1550978462.85622
101.517,57.07,29.201,1550978465.32366
101.513,56.97,29.204,1550978467.79063
101.516,56.92,29.21,1550978470.25813
101.518,56.94,29.212,1550978472.71875
101.513,56.93,29.213,1550978475.18582
101.514,56.91,29.214,1550978477.65425
101.514,56.91,29.214,1550978480.12135
101.516,56.93,29.217,1550978482.58863
101.516,56.92,29.222,1550978485.05661
101.514,56.89,29.224,1550978487.52560
101.514,56.87,29.232,1550978489.99692
101.515,56.89,29.238,1550978492.46503
101.513,56.9,29.247,1550978494.93258
101.514,56.84,29.25,1550978497.40128
101.512,56.81,29.249,1550978499.86910
101.514,56.79,29.253,1550978502.33689
101.516,56.75,29.254,1550978504.80477
101.512,56.69,29.255,1550978507.27240
101.513,56.65,29.251,1550978509.74004
101.514,56.64,29.25,1550978512.19839
101.514,56.68,29.243,1550978514.66698
101.512,56.71,29.245,1550978517.13495
101.514,56.7,29.239,1550978519.59886
101.514,56.66,29.23,1550978522.06859
101.515,56.64,29.226,1550978524.53646
101.514,56.71,29.214,1550978526.99862
101.516,56.77,29.206,1550978529.46749
101.516,56.85,29.198,1550978531.93606
101.514,56.89,29.187,1550978534.40443
101.514,56.89,29.18,1550978536.86823
101.517,56.89,29.175,1550978539.33651
101.515,56.89,29.166,1550978541.80378
101.515,56.92,29.155,1550978544.27099
101.515,56.93,29.148,1550978546.73808
101.515,56.91,29.14,1550978549.20511
101.512,56.93,29.136,1550978551.66821
101.514,56.96,29.128,1550978554.13537
101.511,56.96,29.114,1550978556.60268
101.514,56.98,29.111,1550978559.07005
101.514,57.06,29.103,1550978561.53758
101.516,57.19,29.103,1550978564.00459
101.514,57.27,29.096,1550978566.47197
101.511,57.29,29.089,1550978568.93920
101.514,57.37,29.085,1550978571.40722
101.512,57.48,29.084,1550978573.86953
101.512,57.56,29.088,1550978576.32783
101.511,57.61,29.088,1550978578.79583
101.514,57.64,29.088,1550978581.26357
101.517,57.64,29.094,1550978583.73279
101.514,57.66,29.094,1550978586.20059
101.511,57.72,29.101,1550978588.67095
101.513,57.77,29.113,1550978591.13871
101.514,57.82,29.122,1550978593.59855
101.514,57.87,29.127,1550978596.06641
101.513,57.91,29.139,1550978598.53451
101.516,57.93,29.149,1550978601.00256
101.514,57.98,29.163,1550978603.46897
101.514,58.02,29.182,1550978605.94021
101.511,58.04,29.191,1550978608.40907
101.514,58.06,29.204,1550978610.86826
101.513,58.07,29.22,1550978613.33546
101.513,58.02,29.235,1550978615.80249
101.514,57.98,29.253,1550978618.27031
101.512,57.96,29.264,1550978620.73739
101.51,57.99,29.28,1550978623.20492
101.511,58.02,29.3,1550978625.67326
101.513,58.01,29.325,1550978628.14038
101.518,57.98,29.348,1550978630.60761
101.513,57.96,29.369,1550978633.07473
101.515,57.94,29.39,1550978635.54242
101.511,57.9,29.411,1550978638.00740
101.514,57.89,29.43,1550978640.47620
101.514,57.89,29.447,1550978642.94366
101.517,57.87,29.466,1550978645.41562
101.517,57.86,29.479,1550978647.88379
101.516,57.84,29.493,1550978650.34862
101.516,57.79,29.507,1550978652.81596
101.516,57.76,29.518,1550978655.28388
101.513,57.75,29.527,1550978657.74917
101.518,57.75,29.535,1550978660.21846
101.517,57.74,29.547,1550978662.69039
101.516,57.73,29.552,1550978665.15120
101.514,57.71,29.557,1550978667.61868
101.514,57.69,29.565,1550978670.08833
101.518,57.64,29.569,1550978672.54867
101.516,57.59,29.564,1550978675.01665
101.515,57.53,29.565,1550978677.48458
101.516,57.52,29.558,1550978679.95273
101.515,57.5,29.557,1550978682.41852
101.512,57.47,29.554,1550978684.88126
101.514,57.4,29.547,1550978687.34849
101.516,57.38,29.541,1550978689.81962
101.515,57.42,29.538,1550978692.27820
101.518,57.43,29.532,1550978694.74609
101.517,57.43,29.522,1550978697.21443
101.52,57.42,29.521,1550978699.68183
101.519,57.41,29.513,1550978702.14907
101.516,57.44,29.509,1550978704.61109
101.513,57.46,29.5,1550978707.07885
101.516,57.43,29.491,1550978709.54609
101.514,57.47,29.489,1550978712.01318
101.515,57.53,29.48,1550978714.48043
101.515,57.57,29.473,1550978716.94739
101.519,57.58,29.479,1550978719.41493
101.516,57.58,29.474,1550978721.88196
101.516,57.6,29.469,1550978724.34293
101.515,57.62,29.458,1550978726.81012
101.514,57.55,29.458,1550978729.27713
101.513,57.44,29.453,1550978731.74430
101.514,57.4,29.454,1550978734.21140
101.513,57.41,29.457,1550978736.67917
101.513,57.43,29.462,1550978739.14677
101.514,57.45,29.466,1550978741.61497
101.515,57.49,29.477,1550978744.08260
101.513,57.53,29.476,1550978746.54854
101.512,57.59,29.487,1550978749.00869
101.513,57.61,29.495,1550978751.47653
101.514,57.51,29.5,1550978753.94438
101.516,57.39,29.51,1550978756.40884
101.52,57.33,29.515,1550978758.87887
101.514,57.26,29.525,1550978761.33866
101.515,57.18,29.531,1550978763.80606
101.516,57.15,29.536,1550978766.27322
101.517,57.11,29.538,1550978768.74041
101.515,57.06,29.536,1550978771.20769
101.514,57,29.536,1550978773.67483
101.518,57,29.543,1550978776.14205
101.515,57.01,29.534,1550978778.61052
101.512,57.03,29.541,1550978781.06845
101.513,57.05,29.529,1550978783.53633
101.517,57.02,29.526,1550978786.00680
101.516,56.99,29.525,1550978788.47392
101.515,56.97,29.512,1550978790.94110
101.515,56.95,29.506,1550978793.40822
101.518,56.99,29.5,1550978795.87525
101.515,57.04,29.486,1550978798.34233
101.518,57.07,29.486,1550978800.80973
101.514,57.09,29.472,1550978803.27709
101.513,57.14,29.468,1550978805.74824
101.514,57.13,29.459,1550978808.20855
101.515,57.06,29.444,1550978810.67915
101.515,56.96,29.429,1550978813.14699
101.515,56.91,29.419,1550978815.61571
101.515,56.89,29.41,1550978818.08386
101.512,56.95,29.398,1550978820.54712
101.513,57,29.386,1550978823.01546
101.513,57.04,29.378,1550978825.48369
101.514,57.05,29.37,1550978827.94867
101.511,57.02,29.358,1550978830.41635
101.515,56.96,29.346,1550978832.87837
101.515,57.01,29.342,1550978835.34640
101.514,57.08,29.332,1550978837.81359
101.512,57.14,29.32,1550978840.27835
101.515,57.16,29.319,1550978842.74554
101.514,57.17,29.315,1550978845.21284
101.512,57.16,29.307,1550978847.68129
101.514,57.19,29.299,1550978850.14962
101.513,57.19,29.291,1550978852.61738
101.514,57.19,29.286,1550978855.08639
101.513,57.2,29.279,1550978857.55221
101.513,57.23,29.268,1550978860.02349
101.515,57.26,29.27,1550978862.49417
101.513,57.31,29.265,1550978864.96352
101.512,57.35,29.269,1550978867.43080
101.512,57.39,29.265,1550978869.89812
101.514,57.42,29.265,1550978872.36521
101.516,57.4,29.269,1550978874.83258
101.515,57.38,29.264,1550978877.30039
101.511,57.32,29.259,1550978879.76939
101.512,57.28,29.259,1550978882.23246
101.513,57.29,29.262,1550978884.69862
101.511,57.34,29.255,1550978887.16834
101.516,57.44,29.254,1550978889.63783
101.516,57.43,29.254,1550978892.10376
101.512,57.39,29.249,1550978894.56868
101.513,57.39,29.249,1550978897.03619
101.512,57.43,29.244,1550978899.50401
101.515,57.44,29.25,1550978901.96849
101.514,57.46,29.252,1550978904.43821
101.514,57.53,29.257,1550978906.90552
101.516,57.58,29.265,1550978909.37392
101.515,57.63,29.272,1550978911.83841
101.515,57.68,29.278,1550978914.30951
101.515,57.74,29.287,1550978916.77738
101.513,57.8,29.294,1550978919.24711
101.517,57.83,29.3,1550978921.71447
101.513,57.84,29.306,1550978924.18176
101.514,57.82,29.314,1550978926.65021
101.514,57.81,29.326,1550978929.11727
101.515,57.79,29.333,1550978931.58461
101.517,57.78,29.34,1550978934.05188
101.516,57.82,29.346,1550978936.51870
101.513,57.87,29.357,1550978938.99276
101.514,57.89,29.373,1550978941.45873
101.515,57.87,29.378,1550978943.92580
101.513,57.88,29.392,1550978946.39308
101.513,57.91,29.4,1550978948.86137
101.513,57.87,29.403,1550978951.32012
101.512,57.86,29.416,1550978953.78721
101.512,57.85,29.425,1550978956.25436
101.512,57.76,29.428,1550978958.72156
101.512,57.58,29.435,1550978961.18871
101.51,57.36,29.446,1550978963.65583
101.51,57.31,29.445,1550978966.12293
101.512,57.3,29.463,1550978968.59004
