alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,ts
2016.2,560.5,25.53,0.56414985,2016-11-03T07:27:57.274450,1480.9,109.901,1589.1,3148.3,3072.1,1550976154.21106
2045.4,569.6,25.526,0.5658422,2016-11-03T07:27:58.673535,1502.5,109.918,1615,3191.3,3154.8,1550976155.61014
2074.7,572.1,25.529,0.56833095,2016-11-03T07:28:00.077712,1507.6,109.943,1617.8,3205.6,3159.6,1550976157.01432
2045.4,564.8,25.526,0.5640503,2016-11-03T07:28:01.480447,1490.4,109.9,1599.4,3170.9,3133.5,1550976158.41705
2011.7,557.5,25.527,0.5700233,2016-11-03T07:28:02.884078,1473.1,109.96,1580.8,3132.4,3065,1550976159.82068
1978.1,553.4,25.522,0.57151655,2016-11-03T07:28:04.282035,1468.8,109.975,1574.3,3114,3048.5,1550976161.21864
1973.6,550.9,25.518,0.56693725,2016-11-03T07:28:05.680363,1463.3,109.929,1568.7,3099.9,3036.7,1550976162.61698
2034.2,558,25.513,0.56713635,2016-11-03T07:28:07.084165,1479.6,109.931,1587.3,3132.2,3114.6,1550976164.02077
1953.4,540.9,25.513,0.5702224,2016-11-03T07:28:08.482152,1440.4,109.962,1543.1,3049.9,2996.7,1550976165.41876
1931.1,539.4,25.509,0.56614085,2016-11-03T07:28:09.885033,1439.1,109.921,1542.5,3043.1,2954.3,1550976166.82164
1991.5,559,25.507,0.56474715,2016-11-03T07:28:11.284321,1483.4,109.907,1590.4,3138.4,3062.6,1550976168.22093
1955.7,538.8,25.501,0.5765936,2016-11-03T07:28:12.682161,1439.9,110.026,1542.5,3039.5,2984.9,1550976169.61877
1691.6,455.3,25.5,0.62527355,2016-11-03T07:28:14.086060,1246.6,110.515,1336.9,2632.3,2551.4,1550976171.02265
1444.9,390.9,25.495,0.659021,2016-11-03T07:28:15.483821,1098.8,110.854,1176.1,2300.9,2174.1,1550976172.42043
1414.7,379.8,25.492,0.6950581,2016-11-03T07:28:16.886228,1071.9,111.216,1150.7,2242,2115.3,1550976173.82284
1468.7,397.9,25.489,0.7024248,2016-11-03T07:28:18.285663,1115.4,111.29,1198,2341.1,2208.1,1550976175.22227
1373.7,366.2,25.486,0.7195474,2016-11-03T07:28:19.687573,1039.2,111.462,1115.4,2178,2038.7,1550976176.62419
1277.2,341,25.484,0.76424535,2016-11-03T07:28:21.089065,978.3,111.911,1048.8,2047.2,1919.9,1550976178.02568
1158.2,305.5,25.476,0.8334326,2016-11-03T07:28:22.484289,889.9,112.606,955.4,1857.7,1724.6,1550976179.42090
1118.1,292.7,25.477,0.83731505,2016-11-03T07:28:23.883726,859,112.645,920.9,1791.5,1665.2,1550976180.82034
1120.2,295,25.473,0.83930605,2016-11-03T07:28:25.278973,859.7,112.665,920.9,1800.8,1665.2,1550976182.21558
1111.7,295.2,25.47,0.858121,2016-11-03T07:28:26.676375,861,112.854,922.7,1802,1652,1550976183.61299
1116,294.2,25.466,0.8836058,2016-11-03T07:28:28.076349,857,113.11,919.9,1798,1649.8,1550976185.01295
975.1,270.8,25.46,0.90480995,2016-11-03T07:28:29.471696,799.3,113.323,856.5,1668.9,1533.9,1550976186.40830
930.8,258.5,25.459,0.9212357,2016-11-03T07:28:30.869980,771.1,113.488,825.8,1605.7,1479.6,1550976187.80659
917.9,255.7,25.455,0.95637685,2016-11-03T07:28:32.262252,762.6,113.841,817.2,1590.1,1453.6,1550976189.19886
923.4,258.2,25.451,0.97150845,2016-11-03T07:28:33.654553,770.6,113.993,826.8,1606.7,1470.9,1550976190.59116
951.1,268,25.447,0.97469405,2016-11-03T07:28:35.053019,790.8,114.025,849.2,1652.8,1505.6,1550976191.98962
945.6,266,25.442,0.98644095,2016-11-03T07:28:36.446061,784.2,114.143,842.9,1645,1510,1550976193.38267
934.5,266.5,25.44,0.97768055,2016-11-03T07:28:37.838318,784.5,114.055,842.9,1647.2,1497,1550976194.77493
940,266.5,25.433,0.96852195,2016-11-03T07:28:39.230580,783.2,113.963,840.9,1645.5,1501.3,1550976196.16719
941.9,267.5,25.432,0.985545,2016-11-03T07:28:40.623165,785.5,114.134,843.6,1652,1501.3,1550976197.55978
912.4,256,25.431,1.00137345,2016-11-03T07:28:42.021086,758.1,114.293,813.7,1592.4,1451.4,1550976198.95769
914.2,256.5,25.422,1.00017885,2016-11-03T07:28:43.416798,760.6,114.281,815.2,1593.4,1451.4,1550976200.35341
921.6,258,25.42,0.9921153,2016-11-03T07:28:44.809573,767.4,114.2,822.2,1602.7,1455.8,1550976201.74618
949.2,267,25.419,0.99062205,2016-11-03T07:28:46.202046,786.2,114.185,844.1,1647.7,1499.1,1550976203.13865
927.1,260.2,25.415,0.99480315,2016-11-03T07:28:47.594186,768.9,114.227,824.8,1612.3,1464.4,1550976204.53079
882.9,243.6,25.415,0.99082115,2016-11-03T07:28:48.990548,729.9,114.187,780.7,1520.7,1382.3,1550976205.92715
875.5,241.9,25.411,0.987536,2016-11-03T07:28:50.383594,725.3,114.154,775.9,1511.6,1373.7,1550976207.32020
877.4,243.9,25.409,0.9903234,2016-11-03T07:28:51.776164,731.6,114.182,784,1522.2,1395.3,1550976208.71277
901.3,251.9,25.402,0.9956991,2016-11-03T07:28:53.168266,749,114.236,803.1,1563.2,1416.8,1550976210.10487
901.3,252.2,25.404,0.9964955,2016-11-03T07:28:54.561121,749.3,114.244,803.1,1565.2,1419,1550976211.49773
899.5,251.2,25.395,0.9827576,2016-11-03T07:28:55.958881,746.2,114.106,799.6,1559.7,1416.8,1550976212.89549
905,254.2,25.396,0.98365355,2016-11-03T07:28:57.351414,753.5,114.115,807.6,1575.8,1429.8,1550976214.28803
929,261.2,25.395,0.9879342,2016-11-03T07:28:58.743648,772.4,114.158,830,1618.3,1475.3,1550976215.68025
927.1,259.5,25.387,0.98783465,2016-11-03T07:29:00.141822,769.1,114.157,824.3,1608.5,1462.2,1550976217.07843
906.9,254.4,25.387,0.98902925,2016-11-03T07:29:01.534840,754.3,114.169,808.9,1577.8,1429.8,1550976218.47145
901.3,251.7,25.384,0.9903234,2016-11-03T07:29:02.931979,748.2,114.182,802.1,1564.2,1432,1550976219.86858
908.7,255.5,25.384,0.99639595,2016-11-03T07:29:04.325063,756.3,114.243,811.7,1582.6,1436.3,1550976221.26167
899.5,250.9,25.38,0.9958982,2016-11-03T07:29:05.717405,745.5,114.238,800.1,1559.4,1429.8,1550976222.65401
882.9,246.4,25.378,0.98763555,2016-11-03T07:29:07.114586,734.7,114.155,786.5,1536,1397.4,1550976224.05119
870,241.4,25.377,0.98066705,2016-11-03T07:29:08.509203,721.8,114.085,772.2,1505.5,1371.6,1550976225.44581
873.7,242.9,25.372,0.9867396,2016-11-03T07:29:09.906986,727.4,114.146,779.5,1517.1,1375.9,1550976226.84359
884.7,245.1,25.376,0.9953009,2016-11-03T07:29:11.299421,733.6,114.232,787,1529.5,1406,1550976228.23603
860.8,235.8,25.369,0.99201575,2016-11-03T07:29:12.692667,710,114.199,762.1,1478.4,1363,1550976229.62927
851.6,234.3,25.366,0.99261305,2016-11-03T07:29:14.090783,704.7,114.205,755.3,1467.3,1343.6,1550976231.02739
855.2,236.3,25.366,0.99340945,2016-11-03T07:29:15.484042,709.5,114.213,760.3,1478.9,1341.5,1550976232.42065
864.5,238.6,25.359,0.99141845,2016-11-03T07:29:16.882135,716.5,114.193,767.4,1493.2,1363,1550976233.81875
860.8,238.1,25.359,0.99102025,2016-11-03T07:29:18.276082,713,114.189,764.6,1487.2,1360.8,1550976235.21269
849.7,233.3,25.358,0.9857441,2016-11-03T07:29:19.671074,702.2,114.136,751.8,1461.5,1332.9,1550976236.60768
840.5,229.8,25.352,0.99261305,2016-11-03T07:29:21.072039,693.9,114.205,743.2,1444.4,1320,1550976238.00865
844.2,231.8,25.35,0.9879342,2016-11-03T07:29:22.464132,699.4,114.158,748.7,1455.7,1326.5,1550976239.40074
860.8,237.8,25.347,0.9911198,2016-11-03T07:29:23.862151,715,114.19,765.9,1489.2,1365.1,1550976240.79876
871.8,241.4,25.349,0.99181665,2016-11-03T07:29:25.255316,724.1,114.197,773.4,1506.8,1375.9,1550976242.19192
855.2,235.3,25.339,0.99958155,2016-11-03T07:29:26.648174,707,114.275,757.3,1472.3,1339.3,1550976243.58478
842.3,230.3,25.341,1.00057705,2016-11-03T07:29:28.048810,694.6,114.285,744.7,1446.9,1328.6,1550976244.98541
840.5,230.5,25.342,0.99121935,2016-11-03T07:29:29.441732,695.4,114.191,744.7,1446.9,1326.5,1550976246.37834
849.7,235.1,25.34,0.99978065,2016-11-03T07:29:30.833626,706.7,114.277,757.6,1471.3,1335,1550976247.77023
888.4,248.4,25.339,0.9945045,2016-11-03T07:29:32.228660,739.4,114.224,793,1545.1,1408.2,1550976249.16527
921.6,258.7,25.336,0.9845495,2016-11-03T07:29:33.620899,766.1,114.124,820.7,1606.2,1466.6,1550976250.55751
921.6,258.5,25.334,0.98325535,2016-11-03T07:29:35.020367,763.8,114.111,819.2,1602.7,1455.8,1550976251.95696
886.6,246.6,25.333,0.98604275,2016-11-03T07:29:36.416644,733.6,114.139,787,1535,1390.9,1550976253.35325
868.1,241.9,25.33,0.98982565,2016-11-03T07:29:37.808969,722.1,114.177,773.7,1511.3,1373.7,1550976254.74548
895.8,252.4,25.331,0.993509,2016-11-03T07:29:39.200993,748.2,114.214,803.6,1567.7,1416.8,1550976256.13761
916.1,255.7,25.327,0.9978892,2016-11-03T07:29:40.594109,759.3,114.258,815.2,1589.6,1449.3,1550976257.53072
873.7,242.4,25.327,0.99659505,2016-11-03T07:29:41.994322,722.1,114.245,774.4,1513.4,1380.2,1550976258.93093
851.6,236.1,25.325,0.9921153,2016-11-03T07:29:43.386910,706.5,114.2,756.8,1476.1,1332.9,1550976260.32352
868.1,242.1,25.322,0.99878515,2016-11-03T07:29:44.782043,722.6,114.267,774.9,1511.8,1375.9,1550976261.71865
888.4,248.2,25.324,0.99838695,2016-11-03T07:29:46.176833,737.9,114.263,793,1545.1,1399.6,1550976263.11344
879.2,244.1,25.323,0.99360855,2016-11-03T07:29:47.570098,727.1,114.215,780.5,1521.9,1393.1,1550976264.50670
858.9,237.8,25.32,0.9988847,2016-11-03T07:29:48.968156,713.3,114.268,765.1,1488.7,1354.4,1550976265.90477
864.5,238.8,25.322,0.9919162,2016-11-03T07:29:50.360095,716.8,114.198,769.9,1495,1363,1550976267.29670
879.2,243.9,25.319,0.999482,2016-11-03T07:29:51.753259,729.6,114.274,783,1521.4,1395.3,1550976268.68986
870,240.9,25.315,1.0008757,2016-11-03T07:29:53.150988,720.8,114.288,772.4,1504,1367.3,1550976270.08760
840.5,229.8,25.317,0.99719235,2016-11-03T07:29:54.542940,692.4,114.251,741.7,1442.6,1313.6,1550976271.47955
809.2,220.2,25.317,1.0164055,2016-11-03T07:29:55.939865,666.2,114.444,715,1391,1283.6,1550976272.87647
805.5,221.7,25.312,1.0241704,2016-11-03T07:29:57.331917,670.2,114.522,719.6,1398.3,1266.6,1550976274.26853
838.7,232.3,25.312,1.0263605,2016-11-03T07:29:58.725666,695.6,114.544,745.5,1456,1309.3,1550976275.66227
835,233.1,25.306,1.06687735,2016-11-03T07:30:00.123762,691.9,114.951,742.7,1455,1313.6,1550976277.06037
755.7,207.6,25.307,1.15607415,2016-11-03T07:30:01.520154,625.4,115.847,671.7,1314,1173,1550976278.45676
720.7,197.6,25.302,1.1983829,2016-11-03T07:30:02.919126,598,116.272,643,1256.4,1128.6,1550976279.85573
680.1,184.5,25.3,1.2833986,2016-11-03T07:30:04.311471,558.5,117.126,602,1177.9,980.6,1550976281.24808
670.9,184,25.297,1.2804121,2016-11-03T07:30:05.703106,557.2,117.096,600.8,1175.8,976.9,1550976282.63972
626.7,171.9,25.292,1.3491016,2016-11-03T07:30:07.098175,520.7,117.786,563,1105.9,912.4,1550976284.03478
621.2,170.6,25.285,1.41908525,2016-11-03T07:30:08.489189,513.7,118.489,555.5,1098.3,899.5,1550976285.42580
597.2,165.6,25.282,1.471349,2016-11-03T07:30:09.884153,496.8,119.014,538.8,1066.6,871.8,1550976286.82076
591.7,164.3,25.275,1.5163456,2016-11-03T07:30:11.275857,488.8,119.466,531.3,1059.8,860.8,1550976288.21246
600.9,168.9,25.272,1.5300835,2016-11-03T07:30:12.664898,498.6,119.604,542.4,1084.2,873.7,1550976289.60150
591.7,167.4,25.269,1.5577584,2016-11-03T07:30:14.066869,491.8,119.882,536.3,1079,868.1,1550976291.00347
571.4,160.3,25.263,1.5665188,2016-11-03T07:30:15.457216,474.4,119.97,515.2,1036.7,840.5,1550976292.39383
554.8,154.8,25.255,1.56442825,2016-11-03T07:30:16.853089,460.3,119.949,501.1,1001.7,809.2,1550976293.78961
541.9,153.3,25.256,1.6137055,2016-11-03T07:30:18.243946,453.3,120.444,494.8,994.4,803.6,1550976295.18021
536.4,149.7,25.252,1.63849345,2016-11-03T07:30:19.633478,444.5,120.693,485.2,972.5,781.5,1550976296.57008
519.8,145.5,25.244,1.65959805,2016-11-03T07:30:21.027868,430.4,120.905,470.9,945.3,764.9,1550976297.96447
506.9,141.7,25.24,1.6762229,2016-11-03T07:30:22.416754,420.3,121.072,459.8,923.9,746.5,1550976299.35336
484.8,135.2,25.224,1.71226,2016-11-03T07:30:23.806687,399.2,121.434,438.2,880.9,709.6,1550976300.74329
459,128.1,25.219,1.76711205,2016-11-03T07:30:25.195251,381,121.985,417.5,838.1,676.5,1550976302.13186
446.1,124.6,25.209,1.78761935,2016-11-03T07:30:26.584651,369,122.191,405.5,817.7,654.3,1550976303.52126
436.8,122.6,25.193,1.81708615,2016-11-03T07:30:27.979013,362.7,122.487,398.9,804.4,643.3,1550976304.91562
411,115.5,25.177,1.86148545,2016-11-03T07:30:29.370054,342.5,122.933,376.8,760.6,611.9,1550976306.30666
398.1,110,25.16,1.8647706,2016-11-03T07:30:30.758662,326.9,122.966,360.9,726.3,586.1,1550976307.69527
366.8,101.2,25.144,1.92221095,2016-11-03T07:30:32.150890,301.3,123.543,333.5,670.5,545.6,1550976309.08750
352.1,97.4,25.131,1.9497863,2016-11-03T07:30:33.540484,290.9,123.82,321.6,647.3,523.5,1550976310.47709
333.6,93.4,25.116,1.98074635,2016-11-03T07:30:34.932697,278.4,124.131,308.6,623.4,499.5,1550976311.86930
326.2,91.6,25.103,2.02773395,2016-11-03T07:30:36.320061,270.3,124.603,300.8,611.3,486.6,1550976313.25667
300.4,83.6,25.09,2.0728301,2016-11-03T07:30:37.708328,247.7,125.056,276.1,561,446.1,1550976314.64493
300.4,84.8,25.085,2.07750895,2016-11-03T07:30:39.102101,251.7,125.103,280.1,568.8,453.4,1550976316.03871
309.7,87.6,25.072,2.07531885,2016-11-03T07:30:40.490208,258,125.081,287.7,585.9,464.5,1550976317.42682
315.2,88.8,25.064,2.07412425,2016-11-03T07:30:41.882399,260.7,125.069,290.9,593.2,470,1550976318.81901
318.9,89.6,25.051,2.07193415,2016-11-03T07:30:43.270831,263.3,125.047,293.5,599.3,479.2,1550976320.20744
313.3,88.1,25.045,2.07292965,2016-11-03T07:30:44.661619,259,125.057,288.9,588.9,470,1550976321.59823
311.5,87.8,25.039,2.06456745,2016-11-03T07:30:46.056074,258.7,124.973,288.2,586.7,471.9,1550976322.99269
307.8,86.3,25.029,2.07054045,2016-11-03T07:30:47.443184,255.5,125.033,284.1,579.1,462.6,1550976324.37980
307.8,86.3,25.024,2.0774094,2016-11-03T07:30:48.830603,255.5,125.102,284.1,577.4,459,1550976325.76721
313.3,88.3,25.018,2.074622,2016-11-03T07:30:50.218781,260.5,125.074,290.2,590.7,471.9,1550976327.15539
326.2,92.6,25.01,2.07452245,2016-11-03T07:30:51.607639,271.1,125.073,302.3,617.1,488.4,1550976328.54425
328.1,92.9,25.002,2.0696445,2016-11-03T07:30:52.999860,272.3,125.024,303.3,619.4,495.8,1550976329.93647
320.7,91.4,24.999,2.08169005,2016-11-03T07:30:54.388071,267.5,125.145,298.2,608.8,481.1,1550976331.32468
315.2,88.8,24.988,2.0728301,2016-11-03T07:30:55.776174,261.5,125.056,291.7,594.7,471.9,1550976332.71278
311.5,87.3,24.981,2.0716355,2016-11-03T07:30:57.164790,257.5,125.044,287.2,584.9,468.2,1550976334.10140
307.8,86.3,24.971,2.0736265,2016-11-03T07:30:58.555077,255.5,125.064,284.4,578.9,464.5,1550976335.49169
307.8,86.3,24.965,2.08009725,2016-11-03T07:30:59.950722,255.2,125.129,284.1,577.9,464.5,1550976336.88733
311.5,87.3,24.965,2.0821878,2016-11-03T07:31:01.338966,258,125.15,287.9,584.9,464.5,1550976338.27558
313.3,87.8,24.96,2.0819887,2016-11-03T07:31:02.730081,259.5,125.148,289.7,588.9,473.7,1550976339.66669
311.5,87.3,24.953,2.0750202,2016-11-03T07:31:04.123453,257.2,125.078,286.9,583.9,466.3,1550976341.06006
309.7,87.1,24.952,2.07472155,2016-11-03T07:31:05.511799,258,125.075,287.2,582.9,468.2,1550976342.44841
307.8,86.3,24.949,2.07193415,2016-11-03T07:31:06.904650,255,125.047,284.1,577.6,462.6,1550976343.84126
306,86.1,24.942,2.07392515,2016-11-03T07:31:08.296030,254.4,125.067,283.1,576.1,457.1,1550976345.23258
304.1,85.3,24.944,2.07969905,2016-11-03T07:31:09.683497,253.2,125.125,282.1,573.6,459,1550976346.62010
307.8,87.1,24.94,2.07472155,2016-11-03T07:31:11.075718,257,125.075,286.2,581.6,462.6,1550976348.01232
317,89.6,24.941,2.07113775,2016-11-03T07:31:12.464068,263.5,125.039,293.7,597.5,471.9,1550976349.40068
320.7,90.4,24.936,2.07113775,2016-11-03T07:31:13.857449,264.8,125.039,294.7,601.3,477.4,1550976350.79406
317,89.3,24.93,2.0696445,2016-11-03T07:31:15.245623,263,125.024,293.2,596.5,477.4,1550976352.18223
315.2,88.8,24.926,2.0730292,2016-11-03T07:31:16.633817,261.5,125.058,291.2,592.7,470,1550976353.57042
317,89.3,24.923,2.0752193,2016-11-03T07:31:18.026005,263.8,125.08,293.7,598.7,473.7,1550976354.96256
320.7,90.9,24.921,2.0794004,2016-11-03T07:31:19.414383,266.8,125.122,297.2,606.5,482.9,1550976356.35099
324.4,91.6,24.921,2.07392515,2016-11-03T07:31:20.803951,268.5,125.067,299.2,611.1,486.6,1550976357.74056
322.6,91.1,24.915,2.0710382,2016-11-03T07:31:22.191439,267.3,125.038,297.7,608.3,486.6,1550976359.12805
320.7,90.4,24.914,2.06815125,2016-11-03T07:31:23.580111,265.3,125.009,295.7,604.3,484.8,1550976360.51671
318.9,89.8,24.917,2.0748211,2016-11-03T07:31:24.974277,264,125.076,293.7,600.3,479.2,1550976361.91088
318.9,89.6,24.914,2.07969905,2016-11-03T07:31:26.361788,263.5,125.125,293.7,599,477.4,1550976363.29839
317,88.8,24.914,2.07989815,2016-11-03T07:31:27.750542,261.7,125.127,292.7,595.7,477.4,1550976364.68715
317,88.8,24.909,2.07551795,2016-11-03T07:31:29.145499,261.7,125.083,292.2,595,475.5,1550976366.08210
320.7,90.9,24.907,2.0811923,2016-11-03T07:31:30.536973,266.5,125.14,297.7,607.3,482.9,1550976367.47358
324.4,91.9,24.901,2.07830535,2016-11-03T07:31:31.929632,268.8,125.111,300.3,613.1,488.4,1550976368.86625
322.6,91.1,24.891,2.0710382,2016-11-03T07:31:33.318120,266.5,125.038,297.7,608.3,486.6,1550976370.25473
317,89.3,24.887,2.0696445,2016-11-03T07:31:34.705583,262.5,125.024,293.2,597.5,475.5,1550976371.64219
311.5,87.3,24.884,2.06775305,2016-11-03T07:31:36.097932,257.5,125.005,287.2,585.7,470,1550976373.03454
309.7,86.8,24.875,2.0712373,2016-11-03T07:31:37.486861,256,125.04,285.2,581.1,468.2,1550976374.42346
307.8,86.6,24.874,2.07890265,2016-11-03T07:31:38.880273,255.5,125.117,284.7,579.9,462.6,1550976375.81688
311.5,87.8,24.873,2.0795995,2016-11-03T07:31:40.268591,257.5,125.124,287.7,585.9,468.2,1550976377.20520
311.5,88.3,24.868,2.0821878,2016-11-03T07:31:41.656043,258.7,125.15,289.2,590.2,473.7,1550976378.59265
311.5,87.8,24.866,2.080595,2016-11-03T07:31:43.049884,258.2,125.134,288.2,587.9,466.3,1550976379.98649
307.8,86.8,24.862,2.0732283,2016-11-03T07:31:44.438874,254.7,125.06,284.4,580.1,464.5,1550976381.37548
304.1,85.6,24.86,2.0722328,2016-11-03T07:31:45.826430,252.2,125.05,281.1,574.1,457.1,1550976382.76304
304.1,85.6,24.858,2.0778076,2016-11-03T07:31:47.214753,252.2,125.106,281.4,574.3,460.8,1550976384.15136
309.7,87.1,24.853,2.07531885,2016-11-03T07:31:48.603053,255.7,125.081,285.2,582.6,464.5,1550976385.53967
320.7,90.9,24.848,2.08029635,2016-11-03T07:31:49.996098,263.8,125.131,294.7,607.1,481.1,1550976386.93270
272.8,78,24.837,2.1775567,2016-11-03T07:31:51.386455,226.8,126.108,255.2,525.3,420.2,1550976388.32306
259.9,73.5,24.831,2.17765625,2016-11-03T07:31:52.775781,215.4,126.109,242.4,496.6,398.1,1550976389.71239
258,72.7,24.821,2.16909495,2016-11-03T07:31:54.165327,213.7,126.023,240.6,492.8,390.8,1550976391.10194
259.9,72.5,24.811,2.16571025,2016-11-03T07:31:55.554443,212.2,125.989,238.3,489.8,390.8,1550976392.49105
239.6,67.2,24.802,2.22205555,2016-11-03T07:31:56.946662,195.8,126.555,221.2,456.8,361.3,1550976393.88327
234.1,66.2,24.794,2.24873495,2016-11-03T07:31:58.334967,192,126.823,217.7,450.3,359.4,1550976395.27158
226.7,64.9,24.785,2.28775855,2016-11-03T07:31:59.722422,187.5,127.215,212.7,442.5,352.1,1550976396.65903
219.3,62.4,24.78,2.3019942,2016-11-03T07:32:01.115471,179.7,127.358,204.6,426.3,337.3,1550976398.05208
215.7,61.7,24.768,2.313542,2016-11-03T07:32:02.503253,176.9,127.474,201.3,420.3,331.8,1550976399.43986
200.9,57.6,24.76,2.35127145,2016-11-03T07:32:03.895163,165.4,127.853,188.5,394.9,315.2,1550976400.83178
189.8,54.1,24.755,2.36142555,2016-11-03T07:32:05.282919,154.8,127.955,177.4,372,294.9,1550976402.21953
182.5,52.6,24.748,2.38949865,2016-11-03T07:32:06.671156,150.8,128.237,172.7,363.4,289.4,1550976403.60776
171.4,49.3,24.743,2.4276263,2016-11-03T07:32:08.062112,141.2,128.62,162.3,342.8,272.8,1550976404.99872
158.5,45.8,24.738,2.46197105,2016-11-03T07:32:09.448206,129.6,128.965,149.2,316.1,250.7,1550976406.38481
156.7,45.6,24.723,2.46953685,2016-11-03T07:32:10.834364,129.4,129.041,148.7,315.6,250.7,1550976407.77098
147.5,43.5,24.686,2.5002978,2016-11-03T07:32:12.220179,123.1,129.35,141.9,301.5,235.9,1550976409.15679
143.8,41.5,24.636,2.5084609,2016-11-03T07:32:13.606941,117,129.432,135.2,287.9,228.6,1550976410.54355
141.9,41.5,24.584,2.5347421,2016-11-03T07:32:14.997936,117.8,129.696,135.7,290.4,224.9,1550976411.93454
140.1,41.5,24.523,2.5359367,2016-11-03T07:32:16.384874,116.3,129.708,134.6,287.7,226.7,1550976413.32149
132.7,38.5,24.462,2.55236245,2016-11-03T07:32:17.773311,108.5,129.873,125.1,268.8,210.1,1550976414.70992
127.2,37.2,24.41,2.57545805,2016-11-03T07:32:19.161270,105,130.105,121.6,260.7,202.8,1550976416.09788
118,34.2,24.369,2.60014645,2016-11-03T07:32:20.547956,96.4,130.353,112,240.9,188,1550976417.48454
112.4,32.7,24.321,2.60651765,2016-11-03T07:32:21.938944,92.1,130.417,107,230.3,178.8,1550976418.87554
106.9,31.5,24.265,2.62025555,2016-11-03T07:32:23.322702,88.6,130.555,102.9,221.2,175.1,1550976420.25932
99.5,29.4,24.219,2.65768635,2016-11-03T07:32:24.706105,82.8,130.931,96.4,207.6,162.2,1550976421.64271
99.5,28.9,24.169,2.65629265,2016-11-03T07:32:26.092883,81.8,130.917,95.4,205.4,160.4,1550976423.02949
95.8,28.4,24.125,2.6733157,2016-11-03T07:32:27.474795,80,131.088,93.4,201.1,154.8,1550976424.41140
92.2,27.4,24.085,2.68735225,2016-11-03T07:32:28.861667,76.5,131.229,89.3,192.8,153,1550976425.79827
92.2,27.2,24.051,2.7065654,2016-11-03T07:32:30.245278,76.5,131.422,89.3,192.8,149.3,1550976427.18189
82.9,24.4,24.021,2.749571,2016-11-03T07:32:31.630708,68.5,131.854,79.8,173.2,134.6,1550976428.56732
81.1,24.2,23.995,2.7485755,2016-11-03T07:32:33.018283,68.2,131.844,79.3,171.6,132.7,1550976429.95489
71.9,21.1,23.966,2.78829595,2016-11-03T07:32:34.400308,59.6,132.243,69.7,151,118,1550976431.33692
71.9,21.4,23.932,2.7931739,2016-11-03T07:32:35.782513,60.2,132.292,70.2,151.8,118,1550976432.71912
70,20.9,23.9,2.79367165,2016-11-03T07:32:37.164830,58.6,132.297,68.7,149.2,116.1,1550976434.10144
60.8,17.4,23.868,2.84484035,2016-11-03T07:32:38.546054,49.1,132.811,57.6,125.8,97.7,1550976435.48266
55.3,16.4,23.839,2.8803797,2016-11-03T07:32:39.932355,45.8,133.168,53.6,118,92.2,1550976436.86897
46.1,14.1,23.813,2.9496665,2016-11-03T07:32:41.313691,39.8,133.864,46.8,102.7,79.3,1550976438.25030
42.4,12.8,23.777,2.97345895,2016-11-03T07:32:42.695003,35.5,134.103,42,92.9,71.9,1550976439.63161
40.6,12.3,23.747,2.9815225,2016-11-03T07:32:44.079887,35,134.184,41,90.9,70,1550976441.01649
38.7,11.8,23.715,2.994464,2016-11-03T07:32:45.461336,33,134.314,38.8,85.8,66.4,1550976442.39794
35,10.8,23.689,3.01327895,2016-11-03T07:32:46.845846,30.5,134.503,36,79.8,62.7,1550976443.78246
33.2,10.3,23.669,3.0247272,2016-11-03T07:32:48.224957,28.9,134.618,34.5,75.8,57.1,1550976445.16157
33.2,10.3,23.645,3.0101929,2016-11-03T07:32:49.604455,28.9,134.472,34,75.3,57.1,1550976446.54106
33.2,9.8,23.628,3.01009335,2016-11-03T07:32:50.989044,28.4,134.471,33.5,73.5,55.3,1550976447.92566
33.2,9.8,23.612,3.0125821,2016-11-03T07:32:52.367514,28.2,134.496,33,73.2,57.1,1550976449.30412
31.3,9.8,23.593,3.01546905,2016-11-03T07:32:53.745984,27.9,134.525,33,72.2,57.1,1550976450.68257
31.3,9.8,23.574,3.01706185,2016-11-03T07:32:55.128861,27.7,134.541,32.5,71.7,57.1,1550976452.06546
31.3,9.8,23.559,3.01208435,2016-11-03T07:32:56.507118,27.9,134.491,32.5,71.2,55.3,1550976453.44372
31.3,9.3,23.541,3.01546905,2016-11-03T07:32:57.889976,26.4,134.525,31,68.5,53.5,1550976454.82658
29.5,9.3,23.527,3.01268165,2016-11-03T07:32:59.267749,26.2,134.497,30.5,67.5,51.6,1550976456.20435
29.5,9.1,23.511,3.01566815,2016-11-03T07:33:00.646468,25.9,134.527,30.5,67.5,53.5,1550976457.58308
29.5,9.3,23.504,3.014374,2016-11-03T07:33:02.030513,26.2,134.514,30.7,67.7,53.5,1550976458.96712
29.5,9.3,23.496,3.008401,2016-11-03T07:33:03.414696,26.4,134.454,31,68,51.6,1550976460.35130
31.3,9.3,23.479,3.01148705,2016-11-03T07:33:04.793645,26.7,134.485,31.2,69,53.5,1550976461.73025
31.3,9.6,23.469,3.01069065,2016-11-03T07:33:06.172347,26.9,134.477,31.5,70,55.3,1550976463.10895
31.3,9.8,23.455,3.0074055,2016-11-03T07:33:07.549983,27.7,134.444,32.5,71.5,55.3,1550976464.48660
33.2,9.8,23.44,3.00641,2016-11-03T07:33:08.933529,28.2,134.434,33,73.2,57.1,1550976465.87013
