Chlorophyll,date,Thermistor,time,ts,Turbidity
238,02/22/19,529,12:23:03,1550874194.8495445,530
238,02/22/19,529,12:23:04,1550874195.9212716,556
237,02/22/19,529,12:23:05,1550874196.9939818,537
237,02/22/19,529,12:23:06,1550874198.0674684,543
238,02/22/19,529,12:23:07,1550874199.136215,539
240,02/22/19,529,12:23:08,1550874200.2077987,554
237,02/22/19,529,12:23:09,1550874201.2795713,548
239,02/22/19,529,12:23:10,1550874202.3520453,553
237,02/22/19,529,12:23:12,1550874203.4234045,564
244,02/22/19,529,12:23:13,1550874204.4982035,539
243,02/22/19,529,12:23:14,1550874205.5734403,545
240,02/22/19,529,12:23:15,1550874206.6453767,534
241,02/22/19,529,12:23:16,1550874207.71742,537
240,02/22/19,529,12:23:17,1550874208.7892227,534
238,02/22/19,529,12:23:18,1550874209.8613508,530
239,02/22/19,529,12:23:19,1550874210.933073,551
241,02/22/19,529,12:23:20,1550874212.0050755,538
237,02/22/19,529,12:23:21,1550874213.0777895,544
238,02/22/19,529,12:23:22,1550874214.1488593,542
238,02/22/19,529,12:23:23,1550874215.2199142,555
238,02/22/19,529,12:23:24,1550874216.2924185,536
237,02/22/19,529,12:23:25,1550874217.3645773,548
238,02/22/19,529,12:23:27,1550874218.436009,543
239,02/22/19,529,12:23:28,1550874219.507875,540
239,02/22/19,528,12:23:29,1550874220.580413,550
237,02/22/19,529,12:23:30,1550874221.6730607,535
237,02/22/19,529,12:23:32,1550874223.7955062,544
237,02/22/19,529,12:23:33,1550874224.8665,537
236,02/22/19,529,12:23:34,1550874225.938136,533
236,02/22/19,529,12:23:35,1550874227.0100634,569
236,02/22/19,529,12:23:36,1550874228.0916219,544
237,02/22/19,529,12:23:37,1550874229.1602411,547
240,02/22/19,529,12:23:38,1550874230.2423332,561
240,02/22/19,529,12:23:39,1550874231.3032367,568
244,02/22/19,529,12:23:40,1550874232.3752987,569
245,02/22/19,529,12:23:42,1550874233.4472659,582
241,02/22/19,529,12:23:43,1550874234.534918,572
245,02/22/19,529,12:23:45,1550874236.6618595,571
240,02/22/19,529,12:23:46,1550874237.7335663,565
245,02/22/19,529,12:23:47,1550874238.8149266,571
245,02/22/19,529,12:23:48,1550874239.877342,569
242,02/22/19,529,12:23:49,1550874240.948979,569
236,02/22/19,529,12:23:50,1550874242.0352468,564
234,02/22/19,529,12:23:52,1550874244.1752784,573
235,02/22/19,529,12:23:54,1550874246.3472118,553
236,02/22/19,529,12:23:57,1550874248.4500406,561
236,02/22/19,529,12:23:58,1550874249.52194,569
236,02/22/19,529,12:23:59,1550874250.6143858,566
234,02/22/19,529,12:24:01,1550874252.7530124,553
234,02/22/19,529,12:24:03,1550874254.8846495,577
234,02/22/19,529,12:24:04,1550874255.9561198,571
232,02/22/19,529,12:24:05,1550874257.027805,580
233,02/22/19,529,12:24:06,1550874258.1017838,584
233,02/22/19,529,12:24:07,1550874259.1712747,572
234,02/22/19,529,12:24:08,1550874260.2425706,575
