AirSaturation,O2Concentration,SN,Temperature,ts
10.613,29.014,831,21.922,1550874627.7102966
10.581,28.928,831,21.922,1550874629.009788
10.682,29.204,831,21.922,1550874630.3021255
10.708,29.272,831,21.922,1550874631.5891657
10.692,29.231,831,21.922,1550874632.877127
10.736,29.352,831,21.921,1550874634.172226
10.788,29.495,831,21.919,1550874635.4642713
10.713,29.291,831,21.916,1550874636.7603276
10.786,29.494,831,21.909,1550874638.054549
10.771,29.454,831,21.906,1550874639.339465
10.741,29.373,831,21.905,1550874640.6253417
10.844,29.655,831,21.904,1550874641.9308405
10.911,29.84,831,21.902,1550874643.2164752
11.19,30.605,831,21.9,1550874644.509174
12.363,33.816,831,21.896,1550874645.8021014
12.957,35.44,831,21.894,1550874647.0914018
13.294,36.364,831,21.894,1550874648.3823843
13.739,37.581,831,21.894,1550874649.6850536
16.814,45.992,831,21.893,1550874650.9758513
26.961,73.739,831,21.898,1550874652.2665973
45.158,123.477,831,21.913,1550874653.555154
61.674,168.48,831,21.961,1550874654.8485348
72.339,197.45,831,22.003,1550874656.1411052
87.761,239.364,831,22.043,1550874657.4329982
100.825,274.624,831,22.113,1550874658.7383232
110.268,299.901,831,22.189,1550874660.0274425
113.614,308.388,831,22.293,1550874661.347522
117.141,317.204,831,22.417,1550874662.695369
121.068,327.158,831,22.525,1550874664.043334
115.166,310.597,831,22.628,1550874665.355351
27.538,74.136,831,22.722,1550874666.6535566
-1496.623,-4025.15,831,22.773,1550874667.9534535
-99.142,-266.44,831,22.812,1550874669.2452044
384653.656,1032905.25,831,22.855,1550874670.5410156
107.919,289.545,831,22.9,1550874671.848208
226.805,607.724,831,22.968,1550874673.1438093
34350.844,91801.25,831,23.106,1550874674.4392514
2484.038,6630.257,831,23.172,1550874675.7341082
88.133,235.064,831,23.211,1550874677.026607
103.536,275.98,831,23.243,1550874678.3158615
403.383,1074.37,831,23.286,1550874679.615031
102.789,273.493,831,23.338,1550874680.9040167
102.719,273.006,831,23.397,1550874682.1971314
102.526,272.034,831,23.486,1550874683.491174
102.35,271.072,831,23.582,1550874684.791523
126.964,335.672,831,23.676,1550874686.0920632
101.333,267.437,831,23.769,1550874687.385114
101.539,267.569,831,23.851,1550874688.6791368
101.5,267.023,831,23.939,1550874689.969105
101.729,267.162,831,24.032,1550874691.2611394
101.522,266.106,831,24.134,1550874692.5581124
101.473,265.434,831,24.244,1550874693.847261
101.322,264.625,831,24.328,1550874695.139189
101.032,263.516,831,24.399,1550874696.4323113
101.002,263.076,831,24.473,1550874697.7170324
101.06,262.94,831,24.532,1550874699.0193367
101.093,262.784,831,24.581,1550874700.3083293
100.77,261.728,831,24.626,1550874701.5963845
100.489,260.802,831,24.666,1550874702.9031863
100.873,261.598,831,24.708,1550874704.2031348
100.037,259.161,831,24.763,1550874705.509401
100.543,260.176,831,24.825,1550874706.803506
100.222,259.077,831,24.881,1550874708.0927234
100.27,258.973,831,24.928,1550874709.4076586
100.472,259.296,831,24.969,1550874710.7083826
100.642,259.563,831,25.006,1550874711.9976115
100.143,258.121,831,25.038,1550874713.2976217
100.131,257.95,831,25.067,1550874714.5901127
100.199,258.003,831,25.093,1550874715.883772
100.35,258.285,831,25.115,1550874717.1777642
100.542,258.68,831,25.136,1550874718.4682374
100.262,257.859,831,25.158,1550874719.7607956
100.211,257.632,831,25.177,1550874721.0539372
99.986,256.968,831,25.196,1550874722.4732637
100.429,258.02,831,25.214,1550874723.815493
99.689,256.041,831,25.23,1550874725.143397
99.971,256.697,831,25.245,1550874726.4454675
100.254,257.357,831,25.259,1550874727.7392964
100.141,257.005,831,25.272,1550874729.0300443
100.078,256.785,831,25.284,1550874730.3231585
99.985,256.491,831,25.296,1550874731.6169264
100.028,256.554,831,25.306,1550874732.9061065
100.267,257.128,831,25.314,1550874734.2032099
100.001,256.41,831,25.322,1550874735.4955363
99.855,255.998,831,25.33,1550874736.7871337
99.907,256.101,831,25.337,1550874738.0847301
100.019,256.354,831,25.343,1550874739.3753574
100.123,256.59,831,25.35,1550874740.6714554
100.002,256.248,831,25.357,1550874741.9653413
99.895,255.946,831,25.363,1550874743.2618906
99.792,255.651,831,25.369,1550874744.5555148
100.17,256.589,831,25.376,1550874745.8444836
99.969,256.045,831,25.382,1550874747.1372283
100.568,257.549,831,25.388,1550874748.4304693
100.216,256.62,831,25.394,1550874749.720644
99.671,255.193,831,25.401,1550874751.0163417
99.843,255.606,831,25.407,1550874752.30468
99.784,255.426,831,25.413,1550874753.592504
99.607,254.944,831,25.419,1550874754.886086
99.84,255.511,831,25.426,1550874756.1893024
100.026,255.958,831,25.432,1550874757.498938
99.87,255.53,831,25.438,1550874758.7904727
100.21,256.37,831,25.444,1550874760.086926
100.132,256.138,831,25.451,1550874761.3760357
99.95,255.643,831,25.457,1550874762.6721852
99.824,255.29,831,25.464,1550874763.9821239
100.12,256.014,831,25.471,1550874765.2752583
100.138,256.027,831,25.478,1550874766.563959
100.126,255.965,831,25.485,1550874767.8590693
100.14,255.966,831,25.492,1550874769.1490965
100.165,255.993,831,25.5,1550874770.4471066
99.683,254.725,831,25.508,1550874771.7409625
100.092,255.734,831,25.515,1550874773.0284235
100.163,255.877,831,25.523,1550874774.3205197
99.713,254.694,831,25.531,1550874775.6133206
100.019,255.439,831,25.538,1550874776.9021661
100.112,255.64,831,25.546,1550874778.1975265
100.304,256.096,831,25.554,1550874779.4912903
100.085,255.502,831,25.561,1550874780.780286
100.114,255.541,831,25.568,1550874782.2232451
99.749,254.574,831,25.576,1550874783.5714786
100.068,255.353,831,25.584,1550874784.8953161
100.158,255.547,831,25.591,1550874786.2105658
100.189,255.589,831,25.599,1550874787.5319233
99.955,254.957,831,25.607,1550874788.8366709
100.063,255.197,831,25.614,1550874790.1263013
99.995,254.986,831,25.622,1550874791.4161577
100.368,255.902,831,25.629,1550874792.7074711
100.261,255.596,831,25.637,1550874793.994409
99.944,254.754,831,25.644,1550874795.2812655
99.945,254.723,831,25.651,1550874796.5723739
100.338,255.694,831,25.658,1550874797.8655698
100.139,255.154,831,25.665,1550874799.1555033
99.958,254.661,831,25.672,1550874800.4454057
100.17,255.167,831,25.679,1550874801.739306
100.008,254.726,831,25.685,1550874803.0270586
100.043,254.786,831,25.691,1550874804.3231122
99.89,254.366,831,25.698,1550874805.6145625
100.54,255.993,831,25.704,1550874806.9028714
99.873,254.269,831,25.71,1550874808.1925871
100.171,255.001,831,25.715,1550874809.4944508
99.999,254.536,831,25.721,1550874810.780669
100.109,254.793,831,25.726,1550874812.0717866
99.841,254.088,831,25.731,1550874813.3648844
100.377,255.432,831,25.735,1550874814.6528838
100.012,254.481,831,25.74,1550874815.9551456
100.271,255.12,831,25.744,1550874817.2431011
99.736,253.739,831,25.748,1550874818.5297632
100.431,255.487,831,25.752,1550874819.8232288
100.06,254.527,831,25.756,1550874821.117054
99.95,254.23,831,25.76,1550874822.4043539
99.892,254.064,831,25.764,1550874823.6979175
100.299,255.082,831,25.767,1550874824.99453
99.838,253.893,831,25.771,1550874826.2860043
100.175,254.733,831,25.775,1550874827.579393
100.366,255.202,831,25.779,1550874828.8711402
100.208,254.781,831,25.782,1550874830.16727
100.256,254.885,831,25.786,1550874831.4594254
100.222,254.781,831,25.79,1550874832.747122
100.058,254.342,831,25.795,1550874834.0395985
100.007,254.192,831,25.799,1550874835.331423
100.275,254.854,831,25.803,1550874836.6304605
100.342,255.005,831,25.808,1550874837.9234626
100.157,254.512,831,25.813,1550874839.2115557
100.215,254.637,831,25.817,1550874840.4985204
99.95,253.94,831,25.823,1550874841.864337
100.185,254.511,831,25.828,1550874843.2073941
100.319,254.828,831,25.833,1550874844.5177374
100.144,254.357,831,25.839,1550874845.892888
100.206,254.488,831,25.845,1550874847.2000256
99.785,253.391,831,25.85,1550874848.490936
99.968,253.831,831,25.856,1550874849.782213
100.374,254.837,831,25.861,1550874851.0749207
100.203,254.378,831,25.866,1550874852.3647985
100.284,254.56,831,25.872,1550874853.6529083
100.004,253.825,831,25.877,1550874854.955379
100.102,254.05,831,25.882,1550874856.2461143
100.18,254.223,831,25.887,1550874857.5376058
100.171,254.178,831,25.892,1550874858.8302252
100.11,253.997,831,25.898,1550874860.1179764
100.36,254.606,831,25.903,1550874861.4061544
100.21,254.202,831,25.908,1550874862.7050958
100.148,254.019,831,25.914,1550874863.9931045
99.947,253.481,831,25.92,1550874865.2809024
100.158,253.992,831,25.925,1550874866.573219
99.894,253.296,831,25.931,1550874867.8643272
100.201,254.05,831,25.936,1550874869.1532242
100.033,253.597,831,25.942,1550874870.4473963
100.089,253.714,831,25.948,1550874871.739431
100.419,254.523,831,25.953,1550874873.0309844
100.14,253.792,831,25.959,1550874874.328772
99.737,252.743,831,25.964,1550874875.6192434
100.314,254.179,831,25.97,1550874876.906861
100.096,253.603,831,25.975,1550874878.1975718
99.869,253.003,831,25.981,1550874879.499201
100.184,253.775,831,25.986,1550874880.7915545
100.268,253.965,831,25.991,1550874882.083603
100.05,253.387,831,25.997,1550874883.3737185
100.761,255.163,831,26.002,1550874884.6668122
100.022,253.27,831,26.007,1550874885.9751587
100.383,254.16,831,26.012,1550874887.2797801
100.287,253.894,831,26.017,1550874888.5709631
100.199,253.647,831,26.022,1550874889.8631535
100.048,253.242,831,26.027,1550874891.151077
100.371,254.037,831,26.032,1550874892.4511287
100.336,253.927,831,26.037,1550874893.7430437
100.18,253.51,831,26.041,1550874895.0308797
99.929,252.857,831,26.045,1550874896.3213863
100.387,253.998,831,26.049,1550874897.6144989
100.406,254.031,831,26.052,1550874898.9111032
100.212,253.527,831,26.055,1550874900.208011
100.351,253.865,831,26.058,1550874901.5209682
100.053,253.103,831,26.06,1550874902.8574526
