"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW","station","SA","rho","Z","O2Comp","lat","lon","Year","Month","Day","Hour","Minute","Second"
"256",2018-07-17 11:33:00,0.11000275,105.099,"17.07.2018 21:33",27.986,261.673,107.08,829,27.149,61.469,39.426,1413,"272","741",1.105,6,39.61215324,1026.007007,0.109785009,210.12770674597,21.88585,-159.52715,2018,7,17,11,33,0
"257",2018-07-17 11:34:00,0.1357862,105.358,"17.07.2018 21:34",28.028,265.303,108.646,829,27.379,61.487,39.244,1413,"268","740",1.364,6,39.42929387,1025.794661,0.135520081,213.272486466487,21.88585,-159.52715,2018,7,17,11,34,0
"258",2018-07-17 11:34:00,0.2657985,106.664,"17.07.2018 21:34",28.06,268.008,109.817,829,27.562,61.528,39.119,1413,"265","744",2.67,6,39.30370347,1025.640906,0.265311591,215.608335743677,21.88585,-159.52715,2018,7,17,11,34,0
"259",2018-07-17 11:34:00,0.6279614,110.302,"17.07.2018 21:34",28.093,271.982,111.511,829,27.798,61.472,38.882,1413,"292","737",6.308,6,39.06558391,1025.386078,0.626931486,219.107521129292,21.88585,-159.52715,2018,7,17,11,34,0
"260",2018-07-17 11:34:00,0.6795283,110.82,"17.07.2018 21:34",28.093,270.642,110.96,829,27.886,61.466,38.804,1413,"292","735",6.826,6,38.98721555,1025.298446,0.678429668,218.122963577013,21.88585,-159.52715,2018,7,17,11,34,0
"261",2018-07-17 11:34:00,0.71725775,111.199,"17.07.2018 21:34",28.081,271.06,111.109,829,27.722,61.545,38.997,1413,"299","740",7.205,6,39.18112675,1025.498194,0.71610678,218.221802449243,21.88585,-159.52715,2018,7,17,11,34,0
"262",2018-07-17 11:34:00,1.08141165,114.857,"17.07.2018 21:34",28.091,269.661,110.554,829,27.931,61.456,38.761,1413,"311","736",10.863,6,38.94401192,1025.252883,1.079763609,217.386446262852,21.88585,-159.52715,2018,7,17,11,34,0
"263",2018-07-17 11:34:00,1.1067969,115.112,"17.07.2018 21:34",28.087,268.905,110.237,829,27.97,61.452,38.725,1413,"322","732",11.118,6,38.9078419,1025.212958,1.105117734,216.819256804069,21.88585,-159.52715,2018,7,17,11,34,0
"264",2018-07-17 11:34:00,1.1364628,115.41,"17.07.2018 21:34",28.086,268.564,110.095,829,27.985,61.452,38.713,1413,"337","734",11.416,6,38.8957852,1025.199076,1.134748038,216.558634574703,21.88585,-159.52715,2018,7,17,11,34,0
"265",2018-07-17 11:34:00,1.192609,115.974,"17.07.2018 21:34",28.086,268.659,110.135,829,28.014,61.457,38.692,1413,"353","736",11.98,6,38.87468596,1025.173885,1.190827938,216.660927741856,21.88585,-159.52715,2018,7,17,11,34,0
"266",2018-07-17 11:39:00,1.36313815,117.687,"17.07.2018 21:39",27.621,90.493,36.792,829,27.575,61.468,39.065,1413,"405","716",13.693,6,39.24944684,1025.600637,1.361122373,72.7755816839673,21.88585,-159.52715,2018,7,17,11,39,0
"267",2018-07-17 11:35:00,1.4050487,118.108,"17.07.2018 21:35",28.089,268.956,110.262,829,28.032,61.46,38.679,1413,"414","733",14.114,6,38.86162426,1025.159033,1.402975541,216.918591546004,21.88585,-159.52715,2018,7,17,11,35,0
"268",2018-07-17 11:35:00,1.4072388,118.13,"17.07.2018 21:35",28.086,268.99,110.271,829,28.019,61.461,38.691,1413,"384","741",14.136,6,38.87368092,1025.172392,1.405163099,216.93056658749,21.88585,-159.52715,2018,7,17,11,35,0
"269",2018-07-17 11:35:00,1.4307326,118.366,"17.07.2018 21:35",28.092,268.854,110.226,829,28.045,61.459,38.668,1413,"420","737",14.372,6,38.85057229,1025.146546,1.428629775,216.85075426725,21.88585,-159.52715,2018,7,17,11,35,0
"270",2018-07-17 11:35:00,1.77885895,121.863,"17.07.2018 21:35",28.092,268.545,110.099,829,28.077,61.456,38.64,1413,"421","735",17.869,6,38.82243956,1025.11633,1.776363708,216.637671782795,21.88585,-159.52715,2018,7,17,11,35,0
"271",2018-07-17 11:35:00,1.7942892,122.018,"17.07.2018 21:35",28.092,268.758,110.187,829,28.055,61.455,38.657,1413,"424","738",18.024,6,38.8395198,1025.136502,1.79177664,216.789115405706,21.88585,-159.52715,2018,7,17,11,35,0
"272",2018-07-17 11:35:00,1.8072307,122.148,"17.07.2018 21:35",28.093,268.464,110.067,829,28.067,61.457,38.649,1413,"416","736",18.154,6,38.83148201,1025.126549,1.804703551,216.562016252656,21.88585,-159.52715,2018,7,17,11,35,0
"273",2018-07-17 11:35:00,2.0318155,124.404,"17.07.2018 21:35",28.09,268.319,110.003,829,28.063,61.453,38.649,1413,"425","736",20.41,6,38.83148167,1025.12884,2.029036012,216.445628081906,21.88585,-159.52715,2018,7,17,11,35,0
"274",2018-07-17 11:35:00,2.08248645,124.913,"17.07.2018 21:35",28.088,268.396,110.03,829,28.063,61.445,38.643,1413,"441","731",20.919,6,38.82545327,1025.124539,2.079650079,216.514662081645,21.88585,-159.52715,2018,7,17,11,35,0
"275",2018-07-17 11:35:00,2.0893554,124.982,"17.07.2018 21:35",28.089,268.451,110.055,829,28.072,61.446,38.637,1413,"443","736",20.988,6,38.81942493,1025.117062,2.086511357,216.566631315252,21.88585,-159.52715,2018,7,17,11,35,0
"276",2018-07-17 11:36:00,2.3398232,127.498,"17.07.2018 21:36",28.086,268.376,110.019,829,28.078,61.544,38.701,1413,"460","738",23.504,6,38.88372673,1025.164329,2.336694564,216.429851072333,21.88585,-159.52715,2018,7,17,11,36,0
"277",2018-07-17 11:36:00,2.7013888,131.13,"17.07.2018 21:36",28.087,271.969,111.493,829,28.088,61.535,38.687,1413,"486","740",27.136,6,38.86966008,1025.152015,2.69784318,219.347355862044,21.88585,-159.52715,2018,7,17,11,36,0
"278",2018-07-17 11:36:00,2.71004965,131.217,"17.07.2018 21:36",28.09,274.42,112.504,829,28.09,61.578,38.716,1413,"520","746",27.223,6,38.89879699,1025.173221,2.706494004,221.28950890666,21.88585,-159.52715,2018,7,17,11,36,0
"279",2018-07-17 11:36:00,2.7252808,131.37,"17.07.2018 21:36",28.096,276.229,113.258,829,28.091,61.563,38.704,1413,"520","743",27.376,6,38.88674031,1025.163919,2.721707434,222.765267532319,21.88585,-159.52715,2018,7,17,11,36,0
"280",2018-07-17 11:36:00,2.7392178,131.51,"17.07.2018 21:36",28.102,277.405,113.752,829,28.098,61.499,38.653,1413,"500","739",27.516,6,38.83549949,1025.123255,2.735628559,223.779234783572,21.88585,-159.52715,2018,7,17,11,36,0
"281",2018-07-17 11:37:00,3.15145435,135.651,"17.07.2018 21:37",28.039,263.225,107.818,829,28.065,61.513,38.69,1413,"555","743",31.657,6,38.87267357,1025.163843,3.147395561,212.279255012284,21.88585,-159.52715,2018,7,17,11,37,0
"282",2018-07-17 11:36:00,3.1575269,135.712,"17.07.2018 21:36",28.103,278.347,114.141,829,28.103,61.513,38.659,1413,"492","742",31.718,6,38.84152719,1025.127903,3.15346118,224.535003318059,21.88585,-159.52715,2018,7,17,11,36,0
"283",2018-07-17 11:36:00,3.16061295,135.743,"17.07.2018 21:36",28.103,277.961,113.981,829,28.096,61.511,38.663,1413,"502","739",31.749,6,38.84554607,1025.133254,3.156543754,224.218663241324,21.88585,-159.52715,2018,7,17,11,36,0
"284",2018-07-17 11:36:00,3.1640972,135.778,"17.07.2018 21:36",28.103,278.334,114.135,829,28.088,61.518,38.675,1413,"513","735",31.784,6,38.85760273,1025.144963,3.160024051,224.50459168974,21.88585,-159.52715,2018,7,17,11,36,0
"285",2018-07-17 11:37:00,3.2785797,136.928,"17.07.2018 21:37",28.047,257.471,105.476,829,28.063,61.507,38.687,1413,"546","745",32.934,6,38.86965921,1025.162794,3.274375,207.645743161919,21.88585,-159.52715,2018,7,17,11,37,0
"286",2018-07-17 11:37:00,3.57593555,139.915,"17.07.2018 21:37",28.041,265.27,108.659,829,28.059,61.49,38.68,1413,"543","749",35.921,6,38.86262571,1025.160126,3.571386964,213.943924234011,21.88585,-159.52715,2018,7,17,11,37,0
"287",2018-07-17 11:37:00,3.67787475,140.939,"17.07.2018 21:37",28.088,273.022,111.928,829,28.101,61.488,38.643,1413,"511","735",36.945,6,38.82545087,1025.118752,3.673210461,220.257743727115,21.88585,-159.52715,2018,7,17,11,37,0
"288",2018-07-17 11:36:00,3.74815705,141.645,"17.07.2018 21:36",28.098,278.684,114.267,829,28.1,61.517,38.665,1413,"512","739",37.651,6,38.84755463,1025.135948,3.743413817,224.801917610805,21.88585,-159.52715,2018,7,17,11,36,0
"289",2018-07-17 11:37:00,4.01395555,144.315,"17.07.2018 21:37",28.027,252.676,103.475,829,28.031,61.483,38.697,1413,"665","737",40.321,6,38.87970532,1025.184099,4.008905299,203.765959705645,21.88585,-159.52715,2018,7,17,11,37,0
"290",2018-07-17 11:37:00,4.29150095,147.103,"17.07.2018 21:37",27.961,227.12,92.9,829,27.996,61.485,38.727,1413,"695","733",43.109,6,38.90984654,1025.219491,4.286118817,183.109494164645,21.88585,-159.52715,2018,7,17,11,37,0
"291",2018-07-17 11:37:00,4.3692495,147.884,"17.07.2018 21:37",27.878,211.052,86.201,829,27.949,61.453,38.744,1413,"689","736",43.89,6,38.92692669,1025.248208,4.363771969,170.117933645769,21.88585,-159.52715,2018,7,17,11,37,0
"292",2018-07-17 11:37:00,4.52345245,149.433,"17.07.2018 21:37",27.799,182.105,74.273,829,27.87,61.408,38.776,1413,"646","739",45.439,6,38.95907754,1025.299126,4.51777973,146.742174458298,21.88585,-159.52715,2018,7,17,11,37,0
"293",2018-07-17 11:39:00,4.5735261,149.936,"17.07.2018 21:39",27.478,24.249,9.834,829,27.529,61.406,39.059,1413,"455","1748",45.942,6,39.24341363,1025.625005,4.567780811,19.4997091893279,21.88585,-159.52715,2018,7,17,11,39,0
"294",2018-07-17 11:38:00,4.6157353,150.36,"17.07.2018 21:38",27.627,94.94,38.604,829,27.695,61.397,38.914,1413,"659","748",46.366,6,39.09772896,1025.461276,4.609925506,76.4249524255034,21.88585,-159.52715,2018,7,17,11,38,0
"295",2018-07-17 11:38:00,4.6454012,150.658,"17.07.2018 21:38",27.601,80.884,32.873,829,27.655,61.398,38.948,1413,"662","745",46.664,6,39.13188944,1025.500204,4.639547873,65.0952451345075,21.88585,-159.52715,2018,7,17,11,38,0
"296",2018-07-17 11:38:00,4.70065145,151.213,"17.07.2018 21:38",27.722,143.719,58.537,829,27.804,61.396,38.822,1413,"684","745",47.219,6,39.00529446,1025.356355,4.694719868,115.767680164683,21.88585,-159.52715,2018,7,17,11,38,0
"297",2018-07-17 11:38:00,4.7670513,151.88,"17.07.2018 21:38",27.666,124.131,50.508,829,27.745,61.396,38.871,1413,"701","741",47.886,6,39.05452571,1025.413035,4.761028488,99.9536015470656,21.88585,-159.52715,2018,7,17,11,38,0
"298",2018-07-17 11:38:00,5.0465877,154.688,"17.07.2018 21:38",27.52,43.529,17.666,829,27.57,58.855,37.195,1413,"752","1277",50.694,6,37.37061223,1024.209405,5.040337131,35.3726127550363,21.88585,-159.52715,2018,7,17,11,38,0
"299",2018-07-17 11:38:00,5.07705,154.994,"17.07.2018 21:38",27.577,66.325,26.945,829,27.632,61.373,38.949,1413,"660","773",51,6,39.13289351,1025.510384,5.070773168,53.3766718107356,21.88585,-159.52715,2018,7,17,11,38,0
"300",2018-07-17 11:38:00,5.1734144,155.962,"17.07.2018 21:38",27.549,54.051,21.947,829,27.601,61.363,38.967,1413,"770","1032",51.968,6,39.15097835,1025.534565,5.16699224,43.4927616912261,21.88585,-159.52715,2018,7,17,11,38,0
"301",2018-07-17 11:38:00,5.2924762,157.158,"17.07.2018 21:38",27.49,27.134,11.006,829,27.531,58.358,36.871,1413,"492","4130",53.164,6,37.04508214,1023.979241,5.285963366,22.0888085275991,21.88585,-159.52715,2018,7,17,11,38,0
"302",2018-07-17 11:38:00,5.29257575,157.159,"17.07.2018 21:38",27.501,29.988,12.166,829,27.544,58.472,36.942,1413,"298","4130",53.165,6,37.11641736,1024.028457,5.286062913,24.4028619721688,21.88585,-159.52715,2018,7,17,11,38,0
"303",2018-07-17 11:39:00,5.2950645,157.184,"17.07.2018 21:39",27.483,25.918,10.511,829,27.536,58.173,36.736,1413,"229","4037",53.19,6,36.90944475,1023.875983,5.288551721,21.1146052502003,21.88585,-159.52715,2018,7,17,11,39,0
"304",2018-07-17 11:39:00,5.29536315,157.187,"17.07.2018 21:39",27.48,25.231,10.232,829,27.542,58.148,36.712,1413,"139","2343",53.193,6,36.88533144,1023.85596,5.288850403,20.5575930137203,21.88585,-159.52715,2018,7,17,11,39,0
"305",2018-07-17 11:44:00,0.02259785,104.119,"17.07.2018 21:44",28.084,259.132,106.225,829,26.843,61.64,39.812,1413,"50","50",0.227,7,39.9999759,1026.397434,0.022544537,207.671964508447,21.8854,-159.5278167,2018,7,17,11,44,0
"306",2018-07-17 11:44:00,0.1708278,105.608,"17.07.2018 21:44",28.151,267.606,109.83,829,27.057,61.695,39.668,1413,"233","730",1.716,7,39.85529577,1026.219821,0.170437569,214.658309457605,21.8854,-159.5278167,2018,7,17,11,44,0
"307",2018-07-17 11:45:00,0.1829729,105.73,"17.07.2018 21:45",28.281,281.568,115.824,829,27.763,61.711,39.082,1413,"265","737",1.838,7,39.2665289,1025.546409,0.182560091,226.639773174858,21.8854,-159.5278167,2018,7,17,11,45,0
"308",2018-07-17 11:45:00,0.195118,105.852,"17.07.2018 21:45",28.254,278.953,114.694,829,27.585,61.715,39.234,1413,"255","746",1.96,7,39.41924656,1025.719707,0.194685568,224.336267836586,21.8854,-159.5278167,2018,7,17,11,45,0
"309",2018-07-17 11:44:00,0.1992991,105.894,"17.07.2018 21:44",28.216,274.501,112.787,829,27.354,61.695,39.415,1413,"257","752",2.002,7,39.60110116,1025.932057,0.198859128,220.521238533941,21.8854,-159.5278167,2018,7,17,11,44,0
"310",2018-07-17 11:45:00,0.33399025,107.247,"17.07.2018 21:45",28.298,283.121,116.499,829,27.868,61.709,38.993,1413,"286","739",3.355,7,39.17710845,1025.445283,0.333325366,228.009480422697,21.8854,-159.5278167,2018,7,17,11,45,0
"311",2018-07-17 11:45:00,0.72104065,111.135,"17.07.2018 21:45",28.299,286.269,117.797,829,27.973,61.69,38.892,1413,"306","737",7.243,7,39.07563098,1025.336076,0.719841729,230.677240180755,21.8854,-159.5278167,2018,7,17,11,45,0
"312",2018-07-17 11:45:00,0.7257195,111.182,"17.07.2018 21:45",28.287,289.762,119.208,829,28.05,61.669,38.814,1413,"325","739",7.29,7,38.99726269,1025.251799,0.724514564,233.58884378275,21.8854,-159.5278167,2018,7,17,11,45,0
"313",2018-07-17 11:45:00,0.7434394,111.36,"17.07.2018 21:45",28.273,290.872,119.636,829,28.095,61.65,38.764,1413,"321","749",7.468,7,38.94702659,1025.199273,0.742212865,234.543927399791,21.8854,-159.5278167,2018,7,17,11,45,0
"314",2018-07-17 11:45:00,0.74373805,111.363,"17.07.2018 21:45",28.261,291.766,119.978,829,28.127,61.64,38.73,1413,"332","739",7.471,7,38.91286606,1025.163035,0.742511164,235.304953404611,21.8854,-159.5278167,2018,7,17,11,45,0
"315",2018-07-17 11:45:00,0.86419355,112.573,"17.07.2018 21:45",28.253,292.214,120.146,829,28.141,61.625,38.708,1413,"307","746",8.681,7,38.890762,1025.14233,0.86282839,235.693113375299,21.8854,-159.5278167,2018,7,17,11,45,0
"316",2018-07-17 11:45:00,1.105005,114.992,"17.07.2018 21:45",28.242,292.454,120.22,829,28.144,61.612,38.696,1413,"311","746",11.1,7,38.87870498,1025.13333,1.103366891,235.900313282509,21.8854,-159.5278167,2018,7,17,11,45,0
"317",2018-07-17 11:46:00,1.12302355,115.173,"17.07.2018 21:46",28.224,293.074,120.437,829,28.164,61.606,38.675,1413,"300","740",11.281,7,38.8576058,1025.110942,1.121365294,236.421695746229,21.8854,-159.5278167,2018,7,17,11,46,0
"318",2018-07-17 11:46:00,1.1247159,115.19,"17.07.2018 21:46",28.235,292.89,120.384,829,28.157,61.629,38.697,1413,"295","737",11.298,7,38.87970967,1025.129841,1.123055754,236.248335932724,21.8854,-159.5278167,2018,7,17,11,46,0
"319",2018-07-17 11:46:00,1.1292952,115.236,"17.07.2018 21:46",28.231,292.983,120.415,829,28.172,61.596,38.661,1413,"318","738",11.344,7,38.84353969,1025.097767,1.127629971,236.369217949891,21.8854,-159.5278167,2018,7,17,11,46,0
"320",2018-07-17 11:46:00,1.41689515,118.125,"17.07.2018 21:46",28.215,293.953,120.779,829,28.178,61.668,38.708,1413,"301","738",14.233,7,38.89076117,1025.132383,1.414910317,237.086323793378,21.8854,-159.5278167,2018,7,17,11,46,0
"321",2018-07-17 11:46:00,1.4201803,118.158,"17.07.2018 21:46",28.227,294.561,121.054,829,28.195,61.752,38.754,1413,"306","741",14.266,7,38.93697835,1025.161365,1.418191714,237.520343647772,21.8854,-159.5278167,2018,7,17,11,46,0
"322",2018-07-17 11:46:00,1.42187265,118.175,"17.07.2018 21:46",28.248,294.952,121.261,829,28.208,61.752,38.743,1413,"312","738",14.283,7,38.92592641,1025.148759,1.419882118,237.857742459065,21.8854,-159.5278167,2018,7,17,11,46,0
"323",2018-07-17 11:46:00,1.42286815,118.185,"17.07.2018 21:46",28.267,295.224,121.412,829,28.229,61.746,38.721,1413,"338","739",14.293,7,38.90382254,1025.125203,1.42087649,238.113040591011,21.8854,-159.5278167,2018,7,17,11,46,0
"324",2018-07-17 11:46:00,1.4263524,118.22,"17.07.2018 21:46",28.215,293.262,120.494,829,28.178,61.63,38.68,1413,"332","738",14.328,7,38.86262895,1025.111345,1.424356857,236.565868801794,21.8854,-159.5278167,2018,7,17,11,46,0
"325",2018-07-17 11:47:00,1.79140225,121.887,"17.07.2018 21:47",28.286,295.615,121.614,829,28.261,61.667,38.639,1413,"379","736",17.995,7,38.82143482,1025.054389,1.789012491,238.546673389344,21.8854,-159.5278167,2018,7,17,11,47,0
"326",2018-07-17 11:47:00,1.84097815,122.385,"17.07.2018 21:47",28.285,295.586,121.6,829,28.251,61.72,38.685,1413,"373","737",18.493,7,38.86765193,1025.092561,1.838535308,238.462374512189,21.8854,-159.5278167,2018,7,17,11,47,0
"327",2018-07-17 11:47:00,1.84914125,122.467,"17.07.2018 21:47",28.234,293.745,120.734,829,28.234,61.579,38.599,1413,"418","736",18.575,7,38.78124587,1025.033529,1.846689751,237.07216533428,21.8854,-159.5278167,2018,7,17,11,47,0
"328",2018-07-17 11:47:00,1.86785665,122.655,"17.07.2018 21:47",28.279,295.472,121.541,829,28.238,61.716,38.693,1413,"343","740",18.763,7,38.87568967,1025.103032,1.865385206,238.357860108083,21.8854,-159.5278167,2018,7,17,11,47,0
"329",2018-07-17 11:48:00,1.89035495,122.881,"17.07.2018 21:48",28.154,293.546,120.481,829,28.18,61.525,38.604,1413,"425","735",18.989,7,38.78626942,1025.055455,1.88785929,236.876664630434,21.8854,-159.5278167,2018,7,17,11,48,0
"330",2018-07-17 11:47:00,1.8926446,122.904,"17.07.2018 21:47",28.258,294.727,121.188,829,28.241,61.586,38.598,1413,"402","736",19.012,7,38.78024108,1025.03063,1.890146556,237.874976534917,21.8854,-159.5278167,2018,7,17,11,47,0
"331",2018-07-17 11:47:00,1.915342,123.132,"17.07.2018 21:47",28.277,294.705,121.22,829,28.259,61.593,38.588,1413,"406","739",19.24,7,38.77019383,1025.0172,1.912820749,237.877422112736,21.8854,-159.5278167,2018,7,17,11,47,0
"332",2018-07-17 11:47:00,2.1630224,125.62,"17.07.2018 21:47",28.171,293.69,120.577,829,28.192,61.511,38.585,1413,"461","735",21.728,7,38.7671793,1025.038326,2.16024698,237.026056648318,21.8854,-159.5278167,2018,7,17,11,47,0
"333",2018-07-17 11:47:00,2.2337029,126.33,"17.07.2018 21:47",28.214,293.632,120.645,829,28.229,61.532,38.569,1413,"416","739",22.438,7,38.75110365,1025.014262,2.230855049,237.01623909383,21.8854,-159.5278167,2018,7,17,11,47,0
"334",2018-07-17 11:47:00,2.43389795,128.341,"17.07.2018 21:47",28.191,293.905,120.707,829,28.193,61.528,38.596,1413,"453","734",24.449,7,38.77823083,1025.047434,2.430844058,237.19430658817,21.8854,-159.5278167,2018,7,17,11,47,0
"335",2018-07-17 11:48:00,2.5596296,129.604,"17.07.2018 21:48",28.132,292.976,120.201,829,28.155,61.57,38.657,1413,"481","737",25.712,7,38.83951865,1025.106542,2.556440651,236.344286972018,21.8854,-159.5278167,2018,7,17,11,48,0
"336",2018-07-17 11:48:00,2.5839198,129.848,"17.07.2018 21:48",28.135,293.571,120.452,829,28.154,61.559,38.65,1413,"479","736",25.956,7,38.83248556,1025.101709,2.580704117,236.834750199051,21.8854,-159.5278167,2018,7,17,11,48,0
"337",2018-07-17 11:48:00,2.5936757,129.946,"17.07.2018 21:48",28.143,293.925,120.613,829,28.162,61.542,38.632,1413,"466","737",26.054,7,38.81440056,1025.085538,2.59044938,237.147005973493,21.8854,-159.5278167,2018,7,17,11,48,0
"338",2018-07-17 11:48:00,3.1216889,135.25,"17.07.2018 21:48",28.132,292.391,119.962,829,28.162,61.591,38.666,1413,"493","737",31.358,7,38.8485603,1025.113396,3.117883839,235.864827329901,21.8854,-159.5278167,2018,7,17,11,48,0
"339",2018-07-17 11:48:00,3.37066345,137.751,"17.07.2018 21:48",28.134,291.69,119.678,829,28.146,61.588,38.678,1413,"500","735",33.859,7,38.86061658,1025.128821,3.366580244,235.286247999516,21.8854,-159.5278167,2018,7,17,11,48,0
"340",2018-07-17 11:48:00,3.6202353,140.258,"17.07.2018 21:48",28.136,290.488,119.188,829,28.149,61.603,38.686,1413,"532","737",36.366,7,38.86865398,1025.134914,3.615870666,234.308847164333,21.8854,-159.5278167,2018,7,17,11,48,0
"341",2018-07-17 11:50:00,3.64980165,140.555,"17.07.2018 21:50",27.611,84.196,34.225,829,27.667,61.477,38.995,1413,"626","729",36.663,7,39.17911286,1025.527395,3.645397937,67.7418415593212,21.8854,-159.5278167,2018,7,17,11,50,0
"342",2018-07-17 11:49:00,3.73919755,141.453,"17.07.2018 21:49",28.037,242.043,99.138,829,28.039,61.516,38.714,1413,"585","733",37.561,7,38.896786,1025.193066,3.734673145,195.17395207812,21.8854,-159.5278167,2018,7,17,11,49,0
"343",2018-07-17 11:48:00,3.74178585,141.479,"17.07.2018 21:48",28.133,286.538,117.561,829,28.147,61.546,38.646,1413,"637","729",37.587,7,38.82846493,1025.105988,3.737258482,231.174008116204,21.8854,-159.5278167,2018,7,17,11,48,0
"344",2018-07-17 11:48:00,3.7488539,141.55,"17.07.2018 21:48",28.099,265.338,108.799,829,28.072,61.539,38.703,1413,"643","727",37.658,7,38.88573405,1025.173866,3.744318506,213.991408436863,21.8854,-159.5278167,2018,7,17,11,48,0
"345",2018-07-17 11:50:00,3.83775205,142.443,"17.07.2018 21:50",27.639,89.31,36.322,829,27.664,61.398,38.941,1413,"627","733",38.551,7,39.12485761,1025.488502,3.833099151,71.8816052737981,21.8854,-159.5278167,2018,7,17,11,50,0
"346",2018-07-17 11:49:00,3.8888212,142.956,"17.07.2018 21:49",27.755,151.936,61.921,829,27.817,61.435,38.84,1413,"642","722",39.064,7,39.02338067,1025.362138,3.884096115,122.377291456457,21.8854,-159.5278167,2018,7,17,11,49,0
"347",2018-07-17 11:49:00,3.950144,143.572,"17.07.2018 21:49",27.718,139.625,56.865,829,27.757,61.413,38.873,1413,"633","734",39.68,7,39.05653639,1025.407079,3.945334667,112.434532400568,21.8854,-159.5278167,2018,7,17,11,49,0
"348",2018-07-17 11:49:00,3.97373735,143.809,"17.07.2018 21:49",27.685,127.388,51.851,829,27.729,61.416,38.899,1413,"637","727",39.917,7,39.08265911,1025.436008,3.968894754,102.560580283796,21.8854,-159.5278167,2018,7,17,11,49,0
"349",2018-07-17 11:49:00,3.99145725,143.987,"17.07.2018 21:49",27.662,119.007,48.42,829,27.703,61.397,38.907,1413,"637","732",40.095,7,39.09069685,1025.450688,3.986589296,95.8054061462901,21.8854,-159.5278167,2018,7,17,11,49,0
"350",2018-07-17 11:49:00,4.01853485,144.259,"17.07.2018 21:49",27.815,171.073,69.794,829,27.855,61.418,38.796,1413,"644","727",40.367,7,38.97917273,1025.316988,4.013629716,137.838237675314,21.8854,-159.5278167,2018,7,17,11,49,0
"351",2018-07-17 11:49:00,4.079559,144.872,"17.07.2018 21:49",27.97,215.475,88.151,829,27.995,61.452,38.705,1413,"613","727",40.98,7,38.88774299,1025.202348,4.074577454,173.743484526665,21.8854,-159.5278167,2018,7,17,11,49,0
"352",2018-07-17 11:49:00,4.09439195,145.021,"17.07.2018 21:49",27.895,194.635,79.52,829,27.929,61.424,38.739,1413,"642","723",41.129,7,38.9219035,1025.249891,4.089392316,156.892094297794,21.8854,-159.5278167,2018,7,17,11,49,0
"353",2018-07-17 11:50:00,4.31479565,147.235,"17.07.2018 21:50",27.587,70.632,28.7,829,27.621,61.371,38.956,1413,"632","791",43.343,7,39.13992771,1025.516012,4.309493574,56.840096458478,21.8854,-159.5278167,2018,7,17,11,50,0
"354",2018-07-17 11:50:00,4.3469503,147.558,"17.07.2018 21:50",27.618,80.31,32.65,829,27.665,61.379,38.926,1413,"630","793",43.666,7,39.10978602,1025.479053,4.341600512,64.6422926755623,21.8854,-159.5278167,2018,7,17,11,50,0
"355",2018-07-17 11:49:00,4.3772135,147.862,"17.07.2018 21:49",27.635,96.577,39.275,829,27.69,61.381,38.907,1413,"634","761",43.97,7,39.09069627,1025.456628,4.371819682,77.7461013296538,21.8854,-159.5278167,2018,7,17,11,49,0
"356",2018-07-17 11:50:00,4.47009365,148.795,"17.07.2018 21:50",27.469,27.887,11.307,829,27.523,61.364,39.034,1413,"611","825",44.903,7,39.21829575,1025.607691,4.464558884,22.4279334016637,21.8854,-159.5278167,2018,7,17,11,50,0
"357",2018-07-17 11:51:00,4.53340745,149.431,"17.07.2018 21:51",27.469,28.254,11.456,829,27.516,61.365,39.04,1413,"611","794",45.539,7,39.22432398,1025.614785,4.527771729,22.7223755263067,21.8854,-159.5278167,2018,7,17,11,51,0
"358",2018-07-17 11:50:00,4.6965699,151.07,"17.07.2018 21:50",27.555,61.838,25.112,829,27.616,61.374,38.963,1413,"637","840",47.178,7,39.14696018,1025.52457,4.690680616,49.7594687290734,21.8854,-159.5278167,2018,7,17,11,50,0
"359",2018-07-17 11:50:00,4.91090105,153.223,"17.07.2018 21:50",27.526,52.887,21.466,829,27.573,61.37,38.996,1413,"638","871",49.331,7,39.18011566,1025.564506,4.904683929,42.5473821768811,21.8854,-159.5278167,2018,7,17,11,50,0
"360",2018-07-17 11:51:00,4.9175709,153.29,"17.07.2018 21:51",27.47,27.901,11.314,829,27.526,61.368,39.034,1413,"646","826",49.398,7,39.21829507,1025.608624,4.911343304,22.439550138357,21.8854,-159.5278167,2018,7,17,11,51,0
"361",2018-07-17 11:51:00,5.00925645,154.211,"17.07.2018 21:51",27.473,27.707,11.235,829,27.51,61.37,39.049,1413,"673","803",50.319,7,39.23336575,1025.625579,5.002882136,22.2818266047519,21.8854,-159.5278167,2018,7,17,11,51,0
"362",2018-07-17 11:50:00,5.1264268,155.388,"17.07.2018 21:50",27.481,30.531,12.382,829,27.533,61.364,39.026,1413,"631","918",51.496,7,39.21025698,1025.60119,5.119865411,24.5564221799994,21.8854,-159.5278167,2018,7,17,11,50,0
"363",2018-07-17 11:50:00,5.26151615,156.745,"17.07.2018 21:50",27.502,41.742,16.935,829,27.555,61.376,39.015,1413,"642","923",52.853,7,39.19920484,1025.586247,5.254741663,33.5768488123257,21.8854,-159.5278167,2018,7,17,11,50,0
