"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW","station","SA","rho","Z","O2Comp","lat","lon"
"808","17.07.2018 15:15",1.22257355,116.187,"18.07.2018 01:15",28.189,223.171,91.653,829,28.044,62.414,39.351,1413,"376","666",12.281,15,39.53679741,1025.660335,1.220590946,179.347321303232,21.88638333,-159.5268333
"809","17.07.2018 15:08",1.2551264,116.514,"18.07.2018 01:08",28.745,313.717,130.107,829,28.641,62.335,38.801,1413,"370","677",12.608,15,38.98420051,1025.046708,1.253100061,253.097679050776,21.88638333,-159.5268333
"810","17.07.2018 15:08",1.26299085,116.593,"18.07.2018 01:08",28.753,315.151,130.72,829,28.69,62.311,38.743,1413,"391","676",12.687,15,38.92592665,1024.986617,1.260956526,254.339347979262,21.88638333,-159.5268333
"811","17.07.2018 15:09",1.60942485,120.073,"18.07.2018 01:09",28.738,313.251,129.898,829,28.678,62.311,38.753,1413,"421","685",16.167,15,38.93597335,1024.999663,1.607046707,252.789088723785,21.88638333,-159.5268333
"812","17.07.2018 15:08",1.6841869,120.824,"18.07.2018 01:08",28.753,315.668,130.935,829,28.701,62.271,38.705,1413,"410","678",16.918,15,38.8877466,1024.956131,1.68173567,254.813620993947,21.88638333,-159.5268333
"813","17.07.2018 15:09",1.7190294,121.174,"18.07.2018 01:09",28.738,311.95,129.359,829,28.697,62.315,38.74,1413,"412","680",17.268,15,38.9229118,1024.983955,1.716544375,251.758202040123,21.88638333,-159.5268333
"814","17.07.2018 15:15",1.79637975,121.951,"18.07.2018 01:15",27.947,179.108,73.244,829,27.811,62.412,39.546,1413,"419","658",18.045,15,39.73271723,1025.887054,1.793784638,143.729743201499,21.88638333,-159.5268333
"815","17.07.2018 15:08",1.8136019,122.124,"18.07.2018 01:08",28.742,315.311,130.762,829,28.683,62.282,38.728,1413,"446","680",18.218,15,38.910855,1024.980047,1.81098231,254.48989359452,21.88638333,-159.5268333
"816","17.07.2018 15:09",2.431011,128.326,"18.07.2018 01:09",28.73,307.907,127.665,829,28.693,61.921,38.466,1413,"497","686",24.42,15,38.64761704,1024.782251,2.427846065,248.875189654601,21.88638333,-159.5268333
"817","17.07.2018 15:09",2.7633089,131.664,"18.07.2018 01:09",28.58,302.55,125.113,829,28.548,61.778,38.483,1413,"539","678",27.758,15,38.6646968,1024.845171,2.759872298,244.469945393563,21.88638333,-159.5268333
"818","17.07.2018 15:09",2.8990951,133.028,"18.07.2018 01:09",28.665,304.192,125.981,829,28.613,61.754,38.413,1413,"585","680",29.122,15,38.5943661,1024.77128,2.895548214,245.924404752327,21.88638333,-159.5268333
"819","17.07.2018 15:15",3.06444765,134.689,"18.07.2018 01:15",27.73,113.827,46.368,829,27.662,61.736,39.185,1413,"559","665",30.783,15,39.37001083,1025.669705,3.060700059,91.500210184336,21.88638333,-159.5268333
"820","17.07.2018 15:09",3.2208407,136.26,"18.07.2018 01:09",28.493,301.282,124.399,829,28.474,61.651,38.453,1413,"589","680",32.354,15,38.63455448,1024.84936,3.216897326,243.457688213299,21.88638333,-159.5268333
"821","17.07.2018 15:09",3.48833155,138.947,"18.07.2018 01:09",28.405,300.695,123.965,829,28.413,61.568,38.444,1413,"632","684",35.041,15,38.62551158,1024.864147,3.484158266,242.965507612325,21.88638333,-159.5268333
"822","17.07.2018 15:09",3.4975897,139.04,"18.07.2018 01:09",28.326,299.743,123.399,829,28.354,61.592,38.51,1413,"646","674",35.134,15,38.69182318,1024.93357,3.493408078,242.078927628427,21.88638333,-159.5268333
"823","17.07.2018 15:10",3.5555278,139.622,"18.07.2018 01:10",28.217,298.078,122.478,829,28.233,61.542,38.574,1413,"629","680",35.716,15,38.75612527,1025.022356,3.551289535,240.609625242403,21.88638333,-159.5268333
"824","17.07.2018 15:10",3.60062395,140.075,"18.07.2018 01:10",28.264,299.453,123.145,829,28.326,61.583,38.526,1413,"599","678",36.169,15,38.70789857,1024.955402,3.596341116,241.801467548491,21.88638333,-159.5268333
"825","17.07.2018 15:10",3.68305135,140.903,"18.07.2018 01:10",28.168,294.991,121.105,829,28.2,61.546,38.603,1413,"634","678",36.997,15,38.785262,1025.055725,3.678685713,238.062782380261,21.88638333,-159.5268333
"826","17.07.2018 15:15",3.73601195,141.435,"18.07.2018 01:15",27.619,57.906,23.542,829,27.559,58.631,37.044,1413,"595","642",37.529,15,37.21890119,1024.09367,3.731615372,47.1001926726621,21.88638333,-159.5268333
"827","17.07.2018 15:15",3.8490012,142.57,"18.07.2018 01:15",27.558,30.909,12.553,829,27.523,56.352,35.45,1413,"None","None",38.664,15,35.61737505,1022.906088,3.844657209,25.3635864780054,21.88638333,-159.5268333
"828","17.07.2018 15:10",3.87697475,142.851,"18.07.2018 01:10",28.116,287.261,117.822,829,28.164,61.535,38.625,1413,"614","678",38.945,15,38.80736558,1025.085101,3.872630252,231.779413422988,21.88638333,-159.5268333
"829","17.07.2018 15:10",4.0558661,144.648,"18.07.2018 01:10",27.978,246.084,100.688,829,28.024,61.519,38.729,1413,"646","683",40.742,15,38.91185634,1025.210697,4.051317082,198.400133751856,21.88638333,-159.5268333
"830","17.07.2018 15:10",4.0644274,144.734,"18.07.2018 01:10",28.056,273.323,111.986,829,28.091,61.516,38.671,1413,"632","685",40.828,15,38.85358248,1025.144812,4.059868345,220.458290735186,21.88638333,-159.5268333
"831","17.07.2018 15:10",4.09558655,145.047,"18.07.2018 01:10",27.86,193.848,79.148,829,27.908,61.503,38.813,1413,"655","685",41.141,15,38.99625288,1025.312582,4.09098942,156.185004221305,21.88638333,-159.5268333
"832","17.07.2018 15:11",4.11031995,145.195,"18.07.2018 01:11",27.715,115.927,47.211,829,27.773,61.482,38.91,1413,"671","686",41.289,15,39.09371084,1025.430356,4.105702767,93.3322605222114,21.88638333,-159.5268333
"833","17.07.2018 15:11",4.1793081,145.888,"18.07.2018 01:11",27.707,114.055,46.442,829,27.758,61.468,38.912,1413,"679","711",41.982,15,39.09572018,1025.437112,4.174592837,91.8231763846199,21.88638333,-159.5268333
"834","17.07.2018 15:10",4.17940765,145.889,"18.07.2018 01:10",27.909,216.639,88.532,829,27.965,61.507,38.768,1413,"644","686",41.983,15,38.95104029,1025.260165,4.174692254,174.605163766036,21.88638333,-159.5268333
"835","17.07.2018 15:11",4.35043455,147.607,"18.07.2018 01:11",27.744,132.386,53.942,829,27.799,61.474,38.882,1413,"720","688",43.701,15,39.06557827,1025.401703,4.34549313,106.605516013685,21.88638333,-159.5268333
"836","17.07.2018 15:11",4.4218119,148.324,"18.07.2018 01:11",27.782,159.171,64.9,829,27.834,61.467,38.849,1413,"None","None",44.418,15,39.03242236,1025.365582,4.416772485,128.205800888856,21.88638333,-159.5268333
"837","17.07.2018 15:11",4.42868085,148.393,"18.07.2018 01:11",27.69,95.781,38.99,829,27.749,61.444,38.903,1413,"666","696",44.487,15,39.08667731,1025.434372,4.423631895,77.1136586614056,21.88638333,-159.5268333
"838","17.07.2018 15:11",4.5591909,149.704,"18.07.2018 01:11",27.644,72.532,29.502,829,27.688,61.437,38.948,1413,"660","688",45.798,15,39.13188957,1025.488958,4.553952851,58.3772694542211,21.88638333,-159.5268333
"839","17.07.2018 15:11",4.58636805,149.977,"18.07.2018 01:11",27.635,68.862,28.004,829,27.664,61.445,38.975,1413,"678","691",46.071,15,39.15901701,1025.517329,4.581089526,55.4144113045755,21.88638333,-159.5268333
"840","17.07.2018 15:11",4.6037893,150.152,"18.07.2018 01:11",27.67,81.715,33.252,829,27.727,61.435,38.914,1413,"672","690",46.246,15,39.09772898,1025.45067,4.598485156,65.7833845965597,21.88638333,-159.5268333
"841","17.07.2018 15:11",4.6603337,150.72,"18.07.2018 01:11",27.655,75.737,30.811,829,27.708,61.444,38.937,1413,"649","692",46.814,15,39.12083748,1025.474508,4.654947578,60.9617764458955,21.88638333,-159.5268333
"842","17.07.2018 15:12",4.68153785,150.933,"18.07.2018 01:12",27.626,65.074,26.46,829,27.67,61.444,38.968,1413,"663","686",47.027,15,39.15198381,1025.510485,4.676120369,52.3676247405163,21.88638333,-159.5268333
"843","17.07.2018 15:12",4.8032875,152.156,"18.07.2018 01:12",27.62,62.586,25.445,829,27.664,61.428,38.962,1413,"640","685",48.25,15,39.1459553,1025.508464,4.79768795,50.3668512405499,21.88638333,-159.5268333
"844","17.07.2018 15:12",4.89676495,153.095,"18.07.2018 01:12",27.61,59.958,24.373,829,27.655,61.412,38.958,1413,"605","695",49.189,15,39.14193627,1025.508816,4.891025685,48.2524163848952,21.88638333,-159.5268333
"845","17.07.2018 15:12",4.9908397,154.04,"18.07.2018 01:12",27.598,55.581,22.588,829,27.631,61.414,38.979,1413,"650","708",50.134,15,39.16303528,1025.532949,4.984958707,44.7240065285983,21.88638333,-159.5268333
"846","17.07.2018 15:14",4.9950208,154.082,"18.07.2018 01:14",27.487,10.561,4.283,829,27.474,55.007,34.535,1413,"58","606",50.176,15,34.69805339,1022.238533,4.989140186,8.71008890688613,21.88638333,-159.5268333
"847","17.07.2018 15:12",5.03334755,154.467,"18.07.2018 01:12",27.587,52.297,21.25,829,27.632,61.407,38.973,1413,"651","714",50.561,15,39.15700689,1025.52828,5.027470496,42.0822459533627,21.88638333,-159.5268333
"848","17.07.2018 15:13",5.09626315,155.099,"18.07.2018 01:13",27.519,24.3,9.862,829,27.551,58.794,37.167,1413,"643","803",51.193,15,37.34247996,1024.194743,5.090331755,19.7497984123029,21.88638333,-159.5268333
"849","17.07.2018 15:13",5.17371305,155.877,"18.07.2018 01:13",27.525,26.084,10.587,829,27.562,57.156,35.991,1413,"403","2197",51.971,15,36.16092749,1023.306224,5.167798722,21.3396202898481,21.88638333,-159.5268333
"850","17.07.2018 15:13",5.17431035,155.883,"18.07.2018 01:13",27.479,14.928,6.054,829,27.523,54.275,33.983,1413,"454","3922",51.977,15,34.14344694,1021.808363,5.168396851,12.3496794888698,21.88638333,-159.5268333
"851","17.07.2018 15:13",5.19103475,156.051,"18.07.2018 01:13",27.518,22.962,9.318,829,27.554,54.07,33.816,1413,"156","412",52.145,15,33.97565845,1021.672871,5.185157839,19.0147951448626,21.88638333,-159.5268333
"852","17.07.2018 15:13",5.1967091,156.108,"18.07.2018 01:13",27.534,28.196,11.446,829,27.573,61.384,39.006,1413,"663","795",52.202,15,39.19016244,1025.573267,5.190834165,22.6827919312933,21.88638333,-159.5268333
"853","17.07.2018 15:14",5.2052704,156.194,"18.07.2018 01:14",27.479,5.384,2.183,829,27.482,54.228,33.979,1413,"113","1132",52.288,15,34.13942802,1021.818712,5.199397835,4.45419518958743,21.88638333,-159.5268333
"854","17.07.2018 15:13",5.2056686,156.198,"18.07.2018 01:13",27.485,16.766,6.8,829,27.526,54.242,33.957,1413,"50","97",52.292,15,34.11732415,1021.787981,5.199796881,13.8723651761178,21.88638333,-159.5268333
"855","17.07.2018 15:13",5.21054655,156.247,"18.07.2018 01:13",27.505,20.29,8.232,829,27.534,54.172,33.902,1413,"50","178",52.341,15,34.06206446,1021.744067,5.204685381,16.7937692810447,21.88638333,-159.5268333
"856","17.07.2018 15:13",5.21612135,156.303,"18.07.2018 01:13",27.492,18.472,7.493,829,27.529,54.217,33.938,1413,"50","100",52.397,15,34.09823443,1021.772772,5.21027228,15.2856978526655,21.88638333,-159.5268333
"857","17.07.2018 15:12",5.240312,156.546,"18.07.2018 01:12",27.574,47.078,19.125,829,27.616,61.401,38.982,1413,"662","732",52.64,15,39.16604907,1025.541218,5.234470548,37.8802235017979,21.88638333,-159.5268333
"858","17.07.2018 15:13",5.2436967,156.58,"18.07.2018 01:13",27.476,13.272,5.382,829,27.513,54.303,34.01,1413,"460","4130",52.674,15,34.17057433,1021.832191,5.237856215,10.9780238100923,21.88638333,-159.5268333
"859","17.07.2018 15:14",5.2484751,156.628,"18.07.2018 01:14",27.479,6.304,2.556,829,27.488,54.137,33.911,1413,"248","1556",52.722,15,34.07110691,1021.765832,5.242644795,5.21730131973765,21.88638333,-159.5268333
"860","17.07.2018 15:14",5.2528553,156.672,"18.07.2018 01:14",27.474,11.845,4.803,829,27.505,54.282,34.001,1413,"742","3828",52.766,15,34.16153183,1021.828044,5.247034336,9.79814019761568,21.88638333,-159.5268333
"861","17.07.2018 15:14",5.2687833,156.832,"18.07.2018 01:14",27.474,10.529,4.27,829,27.5,54.261,33.989,1413,"697","3879",52.926,15,34.14947515,1021.820702,5.262995873,8.71013801505723,21.88638333,-159.5268333
"862","17.07.2018 15:14",5.2759509,156.904,"18.07.2018 01:14",27.475,9.348,3.791,829,27.502,54.242,33.975,1413,"745","3782",52.998,15,34.13540904,1021.80956,5.27017863,7.73377001104911,21.88638333,-159.5268333
"863","17.07.2018 15:12",5.2765482,156.91,"18.07.2018 01:12",27.562,42.391,17.217,829,27.6,61.235,38.876,1413,"632","814",53.004,15,39.05954854,1025.466765,5.270776129,34.1285319245464,21.88638333,-159.5268333
"864","17.07.2018 15:14",5.28043065,156.949,"18.07.2018 01:14",27.477,8.245,3.343,829,27.487,54.235,33.981,1413,"774","2113",53.043,15,34.14143736,1021.818928,5.274659854,6.82102883848718,21.88638333,-159.5268333
"865","17.07.2018 15:14",5.2845122,156.99,"18.07.2018 01:14",27.479,7.268,2.947,829,27.492,54.206,33.957,1413,"786","2064",53.084,15,34.11732404,1021.799287,5.278750059,6.01358666371393,21.88638333,-159.5268333
"866","17.07.2018 15:12",5.31766235,157.323,"18.07.2018 01:12",27.55,34.682,14.083,829,27.588,61.372,38.985,1413,"255","2686",53.417,15,39.16906311,1025.553025,5.311910027,27.9046406553498,21.88638333,-159.5268333
"867","17.07.2018 15:18",0.0083622,103.948,"18.07.2018 01:18",27.375,257.016,104.037,829,26.868,62.208,40.207,1413,"50","200",0.084,16,40.39684095,1026.687402,0.008340115,205.293589034172,21.88681667,-159.5265333
"868","17.07.2018 15:18",0.14225695,105.293,"18.07.2018 01:18",27.616,277.941,112.993,829,27.086,62.208,40.017,1413,"294","682",1.429,16,40.20594364,1026.473558,0.141895155,222.329094446231,21.88681667,-159.5265333
"869","17.07.2018 15:18",0.16535255,105.525,"18.07.2018 01:18",27.931,287.748,117.636,829,27.466,62.282,39.745,1413,"298","684",1.661,16,39.93265934,1026.143957,0.164938257,230.637185102171,21.88681667,-159.5265333
"870","17.07.2018 15:18",0.1754071,105.626,"18.07.2018 01:18",28.184,293.674,120.598,829,27.799,62.342,39.505,1413,"328","692",1.762,16,39.69152614,1025.853191,0.174972986,235.794153594777,21.88681667,-159.5265333
"871","17.07.2018 15:18",0.3715206,107.596,"18.07.2018 01:18",28.377,299.906,123.577,829,28.052,62.36,39.306,1413,"297","678",3.732,16,39.49158625,1025.620135,0.37074984,241.137321073328,21.88681667,-159.5265333
"872","17.07.2018 15:19",0.58147155,109.705,"18.07.2018 01:19",28.506,305.81,126.297,829,28.233,62.349,39.147,1413,"325","676",5.841,16,39.33183519,1025.440973,0.580382512,246.151570625872,21.88681667,-159.5265333
"873","17.07.2018 15:19",0.58983375,109.789,"18.07.2018 01:19",28.591,308.879,127.755,829,28.389,62.353,39.02,1413,"337","676",5.925,16,39.20423554,1025.293242,0.588733367,248.829182666977,21.88681667,-159.5265333
"874","17.07.2018 15:19",0.60357165,109.927,"18.07.2018 01:19",28.639,310.049,128.347,829,28.474,62.343,38.943,1413,"366","674",6.063,16,39.12687196,1025.206863,0.602454193,249.896591873604,21.88681667,-159.5265333
"875","17.07.2018 15:19",0.60436805,109.935,"18.07.2018 01:19",28.676,311.217,128.914,829,28.545,62.349,38.889,1413,"367","672",6.071,16,39.072617,1025.142403,0.603249662,250.927073307586,21.88681667,-159.5265333
"876","17.07.2018 15:19",0.62149065,110.107,"18.07.2018 01:19",28.704,312.604,129.553,829,28.588,62.359,38.861,1413,"334","679",6.243,16,39.04448477,1025.106961,0.620353074,252.09526315705,21.88681667,-159.5265333
"877","17.07.2018 15:19",0.9953009,113.862,"18.07.2018 01:19",28.727,314.753,130.496,829,28.629,62.359,38.827,1413,"342","675",9.998,16,39.01032367,1025.069194,0.993757749,253.887940208285,21.88681667,-159.5265333
"878","17.07.2018 15:19",1.02685825,114.179,"18.07.2018 01:19",28.742,316.015,131.055,829,28.657,62.354,38.801,1413,"366","678",10.315,16,38.98420086,1025.040347,1.025281885,254.948614675214,21.88681667,-159.5265333
"879","17.07.2018 15:19",1.04139255,114.325,"18.07.2018 01:19",28.753,316.79,131.4,829,28.673,62.357,38.789,1413,"370","682",10.461,16,38.97214418,1025.025997,1.039801193,255.595185398819,21.88681667,-159.5265333
"880","17.07.2018 15:19",1.08539365,114.767,"18.07.2018 01:19",28.76,317.662,131.779,829,28.706,62.354,38.76,1413,"373","680",10.903,16,38.94300719,1024.993257,1.083757917,256.342942851259,21.88681667,-159.5265333
"881","17.07.2018 15:25",1.27135305,116.635,"18.07.2018 01:25",28.039,184.776,75.685,829,27.981,62.281,39.309,1413,"406","691",12.771,16,39.49459903,1025.649855,1.269473276,148.492464928131,21.88681667,-159.5265333
"882","17.07.2018 15:20",1.34044075,117.329,"18.07.2018 01:20",28.765,319.158,132.409,829,28.721,62.337,38.735,1413,"392","685",13.465,16,38.91788876,1024.970489,1.338471076,257.589851447873,21.88681667,-159.5265333
"883","17.07.2018 15:20",1.39479505,117.875,"18.07.2018 01:20",28.754,320.055,132.756,829,28.718,62.245,38.674,1413,"422","682",14.011,16,38.85660067,1024.925849,1.392773814,258.397210629323,21.88681667,-159.5265333
"884","17.07.2018 15:20",1.3980802,117.908,"18.07.2018 01:20",28.762,319.085,132.372,829,28.711,62.304,38.72,1413,"392","681",14.044,16,38.90281785,1024.962822,1.39605586,257.551627786459,21.88681667,-159.5265333
"885","17.07.2018 15:20",1.407637,118.004,"18.07.2018 01:20",28.747,320.734,133.023,829,28.721,62.206,38.643,1413,"436","687",14.14,16,38.82545428,1024.901575,1.405603743,258.987219531168,21.88681667,-159.5265333
"886","17.07.2018 15:25",1.5362556,119.296,"18.07.2018 01:25",27.816,141.92,57.901,829,27.791,62.046,39.3,1413,"486","699",15.432,16,39.48555613,1025.707201,1.53405571,114.019314055635,21.88681667,-159.5265333
"887","17.07.2018 15:20",1.7658179,121.602,"18.07.2018 01:20",28.615,322.901,133.61,829,28.616,61.804,38.447,1413,"500","701",17.738,16,38.62852832,1024.790995,1.763332972,260.971549278127,21.88681667,-159.5265333
"888","17.07.2018 15:20",1.77865985,121.731,"18.07.2018 01:20",28.686,321.952,133.385,829,28.672,62.036,38.564,1413,"491","700",17.867,16,38.74608072,1024.860235,1.776164274,260.063757710272,21.88681667,-159.5265333
"889","17.07.2018 15:20",1.77885895,121.733,"18.07.2018 01:20",28.723,320.88,133.027,829,28.698,62.091,38.582,1413,"484","695",17.869,16,38.76416571,1024.865026,1.776363201,259.186374673905,21.88681667,-159.5265333
"890","17.07.2018 15:20",1.7811486,121.756,"18.07.2018 01:20",28.648,323.225,133.822,829,28.65,62.036,38.581,1413,"493","701",17.892,16,38.76316099,1024.880433,1.778650848,261.05261450033,21.88681667,-159.5265333
"891","17.07.2018 15:21",2.2329065,126.294,"18.07.2018 01:21",28.377,316.561,130.439,829,28.43,61.755,38.563,1413,"533","692",22.43,16,38.74507532,1024.942625,2.229996337,255.595540086222,21.88681667,-159.5265333
"892","17.07.2018 15:20",2.2569976,126.536,"18.07.2018 01:20",28.542,321.086,132.689,829,28.581,61.764,38.446,1413,"502","702",22.672,16,38.62752287,1024.804097,2.254066341,259.481832254487,21.88681667,-159.5265333
"893","17.07.2018 15:21",2.3141393,127.11,"18.07.2018 01:21",28.319,314.735,129.555,829,28.362,61.705,38.583,1413,"563","679",23.246,16,38.76516963,1024.980763,2.31115694,254.071461855535,21.88681667,-159.5265333
"894","17.07.2018 15:21",2.32180465,127.187,"18.07.2018 01:21",28.426,317.95,131.125,829,28.474,61.767,38.536,1413,"549","687",23.323,16,38.71794771,1024.907959,2.318815047,256.77515628169,21.88681667,-159.5265333
"895","17.07.2018 15:21",2.32578665,127.227,"18.07.2018 01:21",28.479,319.405,131.849,829,28.514,61.755,38.495,1413,"553","699",23.363,16,38.67675412,1024.863726,2.322793511,258.029443450722,21.88681667,-159.5265333
"896","17.07.2018 15:21",2.3378322,127.348,"18.07.2018 01:21",28.344,315.307,129.847,829,28.389,61.72,38.572,1413,"546","694",23.484,16,38.75411766,1024.963561,2.33482804,254.558536987043,21.88681667,-159.5265333
"897","17.07.2018 15:21",2.62324205,130.215,"18.07.2018 01:21",28.291,315.134,129.655,829,28.348,61.673,38.572,1413,"567","685",26.351,16,38.75411723,1024.978487,2.619960787,254.400883652179,21.88681667,-159.5265333
"898","17.07.2018 15:21",2.63618355,130.345,"18.07.2018 01:21",28.264,316.983,130.355,829,28.328,61.671,38.587,1413,"574","691",26.481,16,38.76918803,1024.996511,2.632889514,255.861916381255,21.88681667,-159.5265333
"899","17.07.2018 15:22",2.67102605,130.695,"18.07.2018 01:22",28.228,317.825,130.617,829,28.247,61.676,38.656,1413,"598","680",26.831,16,38.83851376,1025.075621,2.667695977,256.429606693598,21.88681667,-159.5265333
"900","17.07.2018 15:22",2.675904,130.744,"18.07.2018 01:22",28.221,318.411,130.842,829,28.233,61.677,38.669,1413,"567","689",26.88,16,38.85157513,1025.090095,2.672568659,256.881176018213,21.88681667,-159.5265333
"901","17.07.2018 15:21",2.6989996,130.976,"18.07.2018 01:21",28.236,317.597,130.542,829,28.256,61.675,38.649,1413,"588","680",27.112,16,38.83148067,1025.067471,2.69563941,256.258943802203,21.88681667,-159.5265333
"902","17.07.2018 15:21",2.6995969,130.982,"18.07.2018 01:21",28.247,316.969,130.31,829,28.328,61.671,38.587,1413,"589","681",27.118,16,38.76918793,1024.996782,2.696236095,255.844575363537,21.88681667,-159.5265333
"903","17.07.2018 15:25",2.83588085,132.351,"18.07.2018 01:25",27.673,77.706,31.623,829,27.675,61.64,39.105,1413,"573","682",28.487,16,39.28963346,1025.604155,2.832343992,62.4861419152213,21.88681667,-159.5265333
"904","17.07.2018 15:23",2.97584815,133.757,"18.07.2018 01:23",28.104,303.727,124.549,829,28.144,61.597,38.685,1413,"571","681",29.893,16,38.86765022,1025.133064,2.972121186,244.971889359701,21.88681667,-159.5265333
"905","17.07.2018 15:22",3.13811465,135.387,"18.07.2018 01:22",28.211,319.029,131.074,829,28.229,61.624,38.634,1413,"581","682",31.523,16,38.81640919,1025.067063,3.134209736,257.429735349705,21.88681667,-159.5265333
"906","17.07.2018 15:22",3.18072205,135.815,"18.07.2018 01:22",28.2,319.125,131.086,829,28.218,61.617,38.639,1413,"589","684",31.951,16,38.82143273,1025.074675,3.176771622,257.496116967287,21.88681667,-159.5265333
"907","17.07.2018 15:22",3.18251395,135.833,"18.07.2018 01:22",28.179,317.772,130.483,829,28.196,61.612,38.653,1413,"633","687",31.969,16,38.83549883,1025.09255,3.178561586,256.376333241629,21.88681667,-159.5265333
"908","17.07.2018 15:22",3.1832108,135.84,"18.07.2018 01:22",28.19,318.841,130.947,829,28.21,61.619,38.647,1413,"616","678",31.976,16,38.8294705,1025.083373,3.17925768,257.251657877674,21.88681667,-159.5265333
"909","17.07.2018 15:23",3.26932155,136.705,"18.07.2018 01:23",28.102,306.929,125.859,829,28.142,61.536,38.643,1413,"565","685",32.841,16,38.82545148,1025.103368,3.265274558,247.613871337248,21.88681667,-159.5265333
"910","17.07.2018 15:22",3.33602005,137.375,"18.07.2018 01:22",28.121,303.961,124.682,829,28.165,61.545,38.631,1413,"603","692",33.511,16,38.81339472,1025.086967,3.331900231,245.243386545601,21.88681667,-159.5265333
"911","17.07.2018 15:22",3.50804245,139.103,"18.07.2018 01:22",28.157,312.33,128.199,829,28.192,61.55,38.613,1413,"617","683",35.239,16,38.79530948,1025.065166,3.503738004,252.036036269233,21.88681667,-159.5265333
"912","17.07.2018 15:23",3.52038665,139.227,"18.07.2018 01:23",28.077,296.175,121.394,829,28.113,61.545,38.674,1413,"586","687",35.363,16,38.85659747,1025.137427,3.516068652,238.889818063446,21.88681667,-159.5265333
"913","17.07.2018 15:23",3.8115704,142.152,"18.07.2018 01:23",28.04,281.756,115.408,829,28.082,61.513,38.677,1413,"600","688",38.288,16,38.85961119,1025.151237,3.806920514,227.245279620217,21.88681667,-159.5265333
"914","17.07.2018 15:23",3.9551215,143.594,"18.07.2018 01:23",27.998,266.006,108.876,829,28.031,61.503,38.712,1413,"619","689",39.73,16,38.89477623,1025.195141,3.95030396,214.487945095044,21.88681667,-159.5265333
"915","17.07.2018 15:23",4.33211735,147.381,"18.07.2018 01:23",27.947,234.243,95.789,829,27.98,61.483,38.739,1413,"652","740",43.517,16,38.92190314,1025.234008,4.326844314,188.835838380259,21.88681667,-159.5265333
"916","17.07.2018 15:23",4.34227145,147.483,"18.07.2018 01:23",27.829,167.218,68.238,829,27.855,61.471,38.834,1413,"706","725",43.619,16,39.01735166,1025.346997,4.336985395,134.707919271728,21.88681667,-159.5265333
"917","17.07.2018 15:23",4.36755715,147.737,"18.07.2018 01:23",27.883,195.796,79.977,829,27.911,61.484,38.797,1413,"671","734",43.873,16,38.98017693,1025.300704,4.362237852,157.775494943051,21.88681667,-159.5265333
"918","17.07.2018 15:25",4.6089659,150.162,"18.07.2018 01:25",27.575,36.885,14.984,829,27.634,61.465,39.013,1413,"647","1505",46.298,16,39.19719639,1025.555943,4.603304669,29.6729714784814,21.88681667,-159.5265333
"919","17.07.2018 15:24",4.6416183,150.49,"18.07.2018 01:24",27.72,103.732,42.248,829,27.768,61.424,38.872,1413,"None","None",46.626,16,39.05553062,1025.405658,4.635909151,83.5338861401197,21.88681667,-159.5265333
"920","17.07.2018 15:24",4.6615283,150.69,"18.07.2018 01:24",27.636,69.41,28.228,829,27.688,61.411,38.93,1413,"647","742",46.826,16,39.11380443,1025.475835,4.655790709,55.869639495453,21.88681667,-159.5265333
"921","17.07.2018 15:24",4.6770581,150.846,"18.07.2018 01:24",27.617,62.187,25.281,829,27.665,61.412,38.95,1413,"726","895",46.982,16,39.13389884,1025.498551,4.671297622,50.0486678998338,21.88681667,-159.5265333
"922","17.07.2018 15:24",4.68372795,150.913,"18.07.2018 01:24",27.602,56.39,22.919,829,27.652,61.406,38.956,1413,"686","1375",47.049,16,39.13992715,1025.507384,4.67795754,45.3806338649796,21.88681667,-159.5265333
"923","17.07.2018 15:24",4.68492255,150.925,"18.07.2018 01:24",27.586,48.069,19.531,829,27.636,61.404,38.968,1413,"746","1520",47.061,16,39.15198381,1025.521702,4.679150348,38.6806539121531,21.88681667,-159.5265333
"924","17.07.2018 15:24",4.6854203,150.93,"18.07.2018 01:24",27.655,74.406,30.27,829,27.703,61.429,38.93,1413,"639","751",47.066,16,39.11380439,1025.470991,4.67964736,59.8928224185012,21.88681667,-159.5265333
"925","17.07.2018 15:24",4.6878095,150.954,"18.07.2018 01:24",27.592,51.53,20.94,829,27.654,61.41,38.957,1413,"731","1027",47.09,16,39.14093187,1025.507496,4.682033034,41.4686183136858,21.88681667,-159.5265333
"926","17.07.2018 15:24",4.6957735,151.034,"18.07.2018 01:24",27.582,45.083,18.317,829,27.632,61.414,38.978,1413,"765","1556",47.17,16,39.16203101,1025.530601,4.68998505,36.2756141258957,21.88681667,-159.5265333
"927","17.07.2018 15:24",4.7017465,151.094,"18.07.2018 01:24",27.681,80.958,32.95,829,27.74,61.418,38.891,1413,"715","793",47.23,16,39.07462023,1025.429472,4.695949289,65.1836378866215,21.88681667,-159.5265333
"928","17.07.2018 15:30",0.1290168,105.031,"18.07.2018 01:30",27.174,273.956,110.497,829,26.134,62.225,40.867,1413,"217","690",1.296,17,41.05995701,1027.423415,0.128583917,217.948823822508,21.88606667,-159.5269833
