"";"ts";"depth";"p";"dt";"Toptode";"O2Concentration";"AirSaturation";"SNoptode";"Tec";"Conductivity";"Salinity";"SNec";"Chlorophyll";"Turbidity";"pW";"station"
"1431";"2018-07-19 05:57:13";3.3870892;138.157;2018-07-19 15:57:13;"28.045";"230.396";"94.381";"829";"28.055";"61.315";"38.557";"1413";"272";"547";34.024;24
"1432";"2018-07-19 05:57:19";3.5358169;139.651;2018-07-19 15:57:19;"28.046";"230.021";"94.228";"829";"28.059";"61.319";"38.557";"1413";"269";"549";35.518;24
"1433";"2018-07-19 05:57:26";3.93949215;143.706;2018-07-19 15:57:26;"28.044";"228.606";"93.646";"829";"28.055";"61.332";"38.569";"1413";"275";"550";39.573;24
"1434";"2018-07-19 05:57:33";4.0056929;144.371;2018-07-19 15:57:33;"28.033";"220.389";"90.262";"829";"28.055";"61.318";"38.559";"1413";"296";"548";40.238;24
"1435";"2018-07-19 05:57:40";4.06711525;144.988;2018-07-19 15:57:40;"28.002";"207.459";"84.92";"829";"28.016";"61.321";"38.594";"1413";"315";"552";40.855;24
"1436";"2018-07-19 05:57:47";3.99245275;144.238;2018-07-19 15:57:47;"27.969";"195.357";"79.92";"829";"27.996";"61.317";"38.608";"1413";"282";"551";40.105;24
"1437";"2018-07-19 05:57:54";3.91798935;143.49;2018-07-19 15:57:54;"27.953";"187.798";"76.804";"829";"27.98";"61.321";"38.624";"1413";"297";"545";39.357;24
"1438";"2018-07-19 05:58:01";4.05098815;144.826;2018-07-19 15:58:01;"27.933";"176.47";"72.146";"829";"27.967";"61.321";"38.635";"1413";"302";"545";40.693;24
"1439";"2018-07-19 05:58:07";4.05855395;144.902;2018-07-19 15:58:07;"27.922";"172.982";"70.706";"829";"27.947";"61.321";"38.651";"1413";"315";"543";40.769;24
"1440";"2018-07-19 05:58:14";4.0624364;144.941;2018-07-19 15:58:14;"27.91";"167.529";"68.464";"829";"27.939";"61.319";"38.656";"1413";"313";"542";40.808;24
"1441";"2018-07-19 05:58:21";4.04222775;144.738;2018-07-19 15:58:21;"27.899";"160.543";"65.595";"829";"27.914";"61.316";"38.674";"1413";"315";"543";40.605;24
"1442";"2018-07-19 05:58:28";4.0254038;144.569;2018-07-19 15:58:28;"27.885";"150.47";"61.464";"829";"27.891";"61.314";"38.691";"1413";"316";"542";40.436;24
"1443";"2018-07-19 05:58:35";4.02032675;144.518;2018-07-19 15:58:35;"27.868";"138.484";"56.552";"829";"27.896";"61.307";"38.683";"1413";"306";"542";40.385;24
"1444";"2018-07-19 05:58:42";4.147253;145.793;2018-07-19 15:58:42;"27.856";"130.777";"53.393";"829";"27.883";"61.31";"38.695";"1413";"307";"539";41.66;24
"1445";"2018-07-19 05:58:48";4.4102641;148.435;2018-07-19 15:58:48;"27.834";"117.16";"47.815";"829";"27.862";"61.3";"38.706";"1413";"309";"536";44.302;24
"1446";"2018-07-19 05:58:55";4.4767635;149.103;2018-07-19 15:58:55;"27.81";"100.267";"40.903";"829";"27.836";"61.296";"38.725";"1413";"307";"534";44.97;24
"1447";"2018-07-19 05:59:02";4.597219;150.313;2018-07-19 15:59:02;"27.784";"84.424";"34.424";"829";"27.811";"61.292";"38.742";"1413";"313";"532";46.18;24
"1448";"2018-07-19 05:59:09";4.6501796;150.845;2018-07-19 15:59:09;"27.759";"75.518";"30.779";"829";"27.796";"61.282";"38.747";"1413";"321";"538";46.712;24
"1449";"2018-07-19 05:59:16";4.63833315;150.726;2018-07-19 15:59:16;"27.737";"70.88";"28.877";"829";"27.768";"61.268";"38.76";"1413";"339";"538";46.593;24
"1450";"2018-07-19 05:59:23";4.59672125;150.308;2018-07-19 15:59:23;"27.719";"66.809";"27.21";"829";"27.752";"61.288";"38.788";"1413";"333";"545";46.175;24
"1451";"2018-07-19 05:59:30";4.4198209;148.531;2018-07-19 15:59:30;"27.71";"64.228";"26.155";"829";"27.749";"61.284";"38.788";"1413";"317";"549";44.398;24
"1452";"2018-07-19 05:59:36";4.2065848;146.389;2018-07-19 15:59:36;"27.713";"63.069";"25.684";"829";"27.744";"61.293";"38.799";"1413";"308";"537";42.256;24
"1453";"2018-07-19 05:59:43";4.3656657;147.987;2018-07-19 15:59:43;"27.717";"62.572";"25.484";"829";"27.75";"61.297";"38.796";"1413";"305";"532";43.854;24
"1454";"2018-07-19 05:59:50";4.21504655;146.474;2018-07-19 15:59:50;"27.725";"62.572";"25.487";"829";"27.757";"61.299";"38.792";"1413";"306";"541";42.341;24
"1455";"2018-07-19 05:59:57";4.19374285;146.26;2018-07-19 15:59:57;"27.739";"64.731";"26.373";"829";"27.762";"61.305";"38.792";"1413";"302";"535";42.127;24
"1456";"2018-07-19 06:00:04";4.4849266;149.185;2018-07-19 16:00:04;"27.745";"65.079";"26.517";"829";"27.767";"61.291";"38.778";"1413";"304";"534";45.052;24
"1457";"2018-07-19 06:00:11";4.62340065;150.576;2018-07-19 16:00:11;"27.738";"63.565";"25.897";"829";"27.754";"61.284";"38.784";"1413";"310";"530";46.443;24
"1458";"2018-07-19 06:00:18";4.85873685;152.94;2018-07-19 16:00:18;"27.725";"60.904";"24.808";"829";"27.75";"61.263";"38.771";"1413";"322";"531";48.807;24
"1459";"2018-07-19 06:00:24";5.0211029;154.571;2018-07-19 16:00:24;"27.705";"57.612";"23.459";"829";"27.727";"61.246";"38.779";"1413";"335";"531";50.438;24
"1460";"2018-07-19 06:00:31";5.0382255;154.743;2018-07-19 16:00:31;"27.685";"55.261";"22.493";"829";"27.711";"61.246";"38.792";"1413";"337";"530";50.61;24
"1461";"2018-07-19 06:00:38";5.0499724;154.861;2018-07-19 16:00:38;"27.67";"53.97";"21.962";"829";"27.695";"61.244";"38.804";"1413";"365";"529";50.728;24
"1462";"2018-07-19 06:00:45";5.0515652;154.877;2018-07-19 16:00:45;"27.659";"52.944";"21.54";"829";"27.683";"61.237";"38.809";"1413";"366";"527";50.744;24
"1463";"2018-07-19 06:00:52";5.06998195;155.062;2018-07-19 16:00:52;"27.647";"51.657";"21.012";"829";"27.683";"61.232";"38.805";"1413";"371";"532";50.929;24
"1464";"2018-07-19 06:00:59";5.073068;155.093;2018-07-19 16:00:59;"27.638";"51.07";"20.77";"829";"27.677";"61.231";"38.81";"1413";"378";"529";50.96;24
"1465";"2018-07-19 06:01:05";5.0716743;155.079;2018-07-19 16:01:05;"27.628";"50.632";"20.588";"829";"27.66";"61.227";"38.821";"1413";"379";"533";50.946;24
"1466";"2018-07-19 06:01:12";5.0712761;155.075;2018-07-19 16:01:12;"27.619";"50.035";"20.342";"829";"27.662";"61.224";"38.817";"1413";"370";"529";50.942;24
"1467";"2018-07-19 06:01:19";5.1724189;156.091;2018-07-19 16:01:19;"27.611";"47.835";"19.445";"829";"27.652";"61.203";"38.81";"1413";"353";"529";51.958;24
"1468";"2018-07-19 06:01:26";5.4356291;158.735;2018-07-19 16:01:26;"27.598";"43.895";"17.839";"829";"27.646";"61.191";"38.807";"1413";"411";"541";54.602;24
"1469";"2018-07-19 06:01:33";5.5164637;159.547;2018-07-19 16:01:33;"27.579";"39.395";"16.005";"829";"27.609";"61.193";"38.838";"1413";"502";"622";55.414;24
"1470";"2018-07-19 06:01:40";5.51317855;159.514;2018-07-19 16:01:40;"27.556";"32.533";"13.212";"829";"27.595";"61.193";"38.85";"1413";"485";"594";55.381;24
"1471";"2018-07-19 06:01:47";5.50601095;159.442;2018-07-19 16:01:47;"27.539";"28.026";"11.378";"829";"27.583";"61.188";"38.856";"1413";"468";"580";55.309;24
"1472";"2018-07-19 06:01:53";5.51337765;159.516;2018-07-19 16:01:53;"27.525";"26.216";"10.64";"829";"27.569";"61.191";"38.871";"1413";"473";"596";55.383;24
"1473";"2018-07-19 06:02:00";5.5327899;159.711;2018-07-19 16:02:00;"27.516";"24.767";"10.051";"829";"27.559";"61.193";"38.88";"1413";"496";"623";55.578;24
"1474";"2018-07-19 06:02:07";5.5383647;159.767;2018-07-19 16:02:07;"27.509";"23.684";"9.61";"829";"27.542";"61.188";"38.89";"1413";"537";"637";55.634;24
"1475";"2018-07-19 06:02:14";5.5363737;159.747;2018-07-19 16:02:14;"27.505";"23.027";"9.343";"829";"27.536";"61.186";"38.895";"1413";"493";"624";55.614;24
"1476";"2018-07-19 06:02:21";5.5397584;159.781;2018-07-19 16:02:21;"27.503";"22.504";"9.13";"829";"27.541";"61.191";"38.894";"1413";"495";"623";55.648;24
"1477";"2018-07-19 06:02:28";5.5347809;159.731;2018-07-19 16:02:28;"27.503";"22.165";"8.993";"829";"27.531";"61.189";"38.901";"1413";"483";"635";55.598;24
"1478";"2018-07-19 06:02:34";5.54344175;159.818;2018-07-19 16:02:34;"27.501";"21.322";"8.651";"829";"27.536";"61.18";"38.89";"1413";"520";"671";55.685;24
"1479";"2018-07-19 06:02:41";5.9528909;163.931;2018-07-19 16:02:41;"27.481";"18.275";"7.411";"829";"27.536";"67.414";"43.424";"1413";"980";"1563";59.798;24
"1480";"2018-07-19 06:02:48";6.1014195;165.423;2018-07-19 16:02:48;"27.414";"15.903";"6.442";"829";"27.469";"71.862";"46.782";"1413";"1105";"2324";61.29;24
"1481";"2018-07-19 06:02:55";6.12640655;165.674;2018-07-19 16:02:55;"27.328";"14.565";"5.891";"829";"27.371";"73.948";"48.446";"1413";"712";"1626";61.541;24
"1482";"2018-07-19 06:03:02";6.13954715;165.806;2018-07-19 16:03:02;"27.23";"13.231";"5.342";"829";"27.261";"75.992";"50.108";"1413";"612";"1365";61.673;24
"1483";"2018-07-19 06:03:09";6.16244365;166.036;2018-07-19 16:03:09;"27.138";"12.295";"4.956";"829";"27.178";"76.399";"50.509";"1413";"581";"1299";61.903;24
"1484";"2018-07-19 06:03:16";6.15985535;166.01;2018-07-19 16:03:16;"27.058";"11.646";"4.688";"829";"27.116";"76.53";"50.677";"1413";"865";"1730";61.877;24
"1485";"2018-07-19 06:03:22";6.13516695;165.762;2018-07-19 16:03:22;"26.983";"10.65";"4.281";"829";"27.06";"76.727";"50.89";"1413";"879";"1894";61.629;24
"1486";"2018-07-19 06:03:29";6.0667761;165.075;2018-07-19 16:03:29;"26.926";"9.66";"3.879";"829";"27.021";"69.209";"45.247";"1413";"1023";"1926";60.942;24
"1487";"2018-07-19 06:03:36";6.00157085;164.42;2018-07-19 16:03:36;"26.921";"8.222";"3.301";"829";"27";"68.556";"44.781";"1413";"1351";"2264";60.287;24
"1488";"2018-07-19 06:03:43";6.07902075;165.198;2018-07-19 16:03:43;"26.94";"7.135";"2.866";"829";"26.995";"71.116";"46.703";"1413";"1056";"2247";61.065;24
"1489";"2018-07-19 06:03:50";6.2455679;166.871;2018-07-19 16:03:50;"26.942";"6.275";"2.52";"829";"26.993";"77.703";"51.712";"1413";"449";"1467";62.738;24
"1490";"2018-07-19 06:03:57";6.5720919;170.151;2018-07-19 16:03:57;"26.839";"5.784";"2.319";"829";"26.938";"77.768";"51.825";"1413";"285";"1147";66.018;24
"1491";"2018-07-19 06:04:03";6.51763805;169.604;2018-07-19 16:04:03;"26.726";"5.558";"2.224";"829";"26.826";"78.283";"52.35";"1413";"290";"1222";65.471;24
"1492";"2018-07-19 06:04:10";6.51664255;169.594;2018-07-19 16:04:10;"26.59";"5.189";"2.071";"829";"26.676";"78.317";"52.55";"1413";"285";"1128";65.461;24
"1493";"2018-07-19 06:04:17";6.53197325;169.748;2018-07-19 16:04:17;"26.461";"4.854";"1.933";"829";"26.55";"78.292";"52.675";"1413";"279";"992";65.615;24
"1494";"2018-07-19 06:04:24";6.5181358;169.609;2018-07-19 16:04:24;"26.361";"4.693";"1.865";"829";"26.448";"78.242";"52.756";"1413";"278";"998";65.476;24
"1495";"2018-07-19 06:04:31";6.5227151;169.655;2018-07-19 16:04:31;"26.275";"4.485";"1.78";"829";"26.353";"78.179";"52.817";"1413";"274";"926";65.522;24
"1496";"2018-07-19 06:04:38";6.59090685;170.34;2018-07-19 16:04:38;"26.199";"4.337";"1.719";"829";"26.28";"78.147";"52.876";"1413";"266";"809";66.207;24
"1497";"2018-07-19 06:04:45";6.5997668;170.429;2018-07-19 16:04:45;"26.128";"4.227";"1.673";"829";"26.202";"78.124";"52.95";"1413";"261";"741";66.296;24
"1498";"2018-07-19 06:04:51";6.5545711;169.975;2018-07-19 16:04:51;"26.071";"4.142";"1.638";"829";"26.136";"78.09";"53.002";"1413";"264";"801";65.842;24
"1499";"2018-07-19 06:04:58";6.5412314;169.841;2018-07-19 16:04:58;"26.03";"4.058";"1.603";"829";"26.095";"78.066";"53.03";"1413";"269";"881";65.708;24
"1500";"2018-07-19 06:05:05";6.84854225;172.928;2018-07-19 16:05:05;"25.983";"3.975";"1.569";"829";"26.041";"77.895";"52.959";"1413";"251";"652";68.795;24
"1501";"2018-07-19 06:05:12";7.04206745;174.872;2018-07-19 16:05:12;"25.926";"3.934";"1.551";"829";"25.962";"77.622";"52.838";"1413";"249";"620";70.739;24
"1502";"2018-07-19 06:05:19";7.00503485;174.5;2018-07-19 16:05:19;"25.859";"3.912";"1.541";"829";"25.866";"77.513";"52.865";"1413";"248";"620";70.367;24
"1503";"2018-07-19 06:05:26";7.0097137;174.547;2018-07-19 16:05:26;"25.765";"3.881";"1.526";"829";"25.783";"77.395";"52.869";"1413";"247";"625";70.414;24
"1504";"2018-07-19 06:05:33";7.0519229;174.971;2018-07-19 16:05:33;"25.675";"3.85";"1.511";"829";"25.709";"77.334";"52.909";"1413";"247";"616";70.838;24
"1505";"2018-07-19 06:05:39";7.08746225;175.328;2018-07-19 16:05:39;"25.604";"3.859";"1.513";"829";"25.631";"77.337";"53.003";"1413";"248";"624";71.195;24
"1506";"2018-07-19 06:05:46";7.0774077;175.227;2018-07-19 16:05:46;"25.546";"3.852";"1.509";"829";"25.592";"77.253";"52.983";"1413";"248";"630";71.094;24
"1507";"2018-07-19 06:05:53";7.06576035;175.11;2018-07-19 16:05:53;"25.494";"3.858";"1.509";"829";"25.555";"77.301";"53.065";"1413";"247";"626";70.977;24
"1508";"2018-07-19 06:06:00";7.08348025;175.288;2018-07-19 16:06:00;"25.454";"3.839";"1.501";"829";"25.513";"77.272";"53.092";"1413";"248";"623";71.155;24
"1509";"2018-07-19 06:06:07";7.0855708;175.309;2018-07-19 16:06:07;"25.423";"3.827";"1.495";"829";"25.5";"77.146";"53.008";"1413";"247";"615";71.176;24
"1510";"2018-07-19 06:06:14";7.16451395;176.102;2018-07-19 16:06:14;"25.395";"3.791";"1.48";"829";"25.475";"77.013";"52.93";"1413";"248";"625";71.969;24
"1511";"2018-07-19 06:06:20";7.3410161;177.875;2018-07-19 16:06:20;"25.348";"3.764";"1.469";"829";"25.43";"77.056";"53.018";"1413";"261";"635";73.742;24
"1512";"2018-07-19 06:06:27";7.340817;177.873;2018-07-19 16:06:27;"25.313";"3.771";"1.471";"829";"25.391";"77.055";"53.064";"1413";"252";"627";73.74;24
"1513";"2018-07-19 06:06:34";7.3223007;177.687;2018-07-19 16:06:34;"25.289";"3.765";"1.468";"829";"25.373";"72.492";"49.479";"1413";"252";"639";73.554;24
"1514";"2018-07-19 06:06:41";7.33514265;177.816;2018-07-19 16:06:41;"25.237";"3.761";"1.465";"829";"25.326";"71.548";"48.79";"1413";"312";"1375";73.683;24
"1515";"2018-07-19 06:06:48";7.32160385;177.68;2018-07-19 16:06:48;"25.192";"3.759";"1.463";"829";"25.3";"70.82";"48.249";"1413";"300";"1076";73.547;24
"1516";"2018-07-19 06:06:55";7.334844;177.813;2018-07-19 16:06:55;"25.153";"3.763";"1.463";"829";"25.257";"70.806";"48.285";"1413";"293";"1115";73.68;24
"1517";"2018-07-19 06:07:02";7.33354985;177.8;2018-07-19 16:07:02;"25.125";"3.747";"1.456";"829";"25.241";"70.433";"48.011";"1413";"334";"1202";73.667;24
"1518";"2018-07-19 06:07:08";7.3338485;177.803;2018-07-19 16:07:08;"25.096";"3.748";"1.456";"829";"25.205";"69.547";"47.357";"1413";"50";"133";73.67;24
"1519";"2018-07-19 06:07:15";7.3465909;177.931;2018-07-19 16:07:15;"25.074";"3.749";"1.456";"829";"25.192";"70.052";"47.766";"1413";"63";"1982";73.798;24
"1520";"2018-07-19 06:07:22";7.33713365;177.836;2018-07-19 16:07:22;"25.06";"3.731";"1.448";"829";"25.181";"69.848";"47.618";"1413";"50";"320";73.703;24
"1521";"2018-07-19 06:07:29";7.33374895;177.802;2018-07-19 16:07:29;"25.046";"3.741";"1.451";"829";"25.155";"69.677";"47.512";"1413";"51";"346";73.669;24
"1522";"2018-07-19 06:07:36";7.3340476;177.805;2018-07-19 16:07:36;"25.036";"3.718";"1.442";"829";"25.142";"69.676";"47.525";"1413";"61";"1328";73.672;24
"1523";"2018-07-19 06:07:43";7.3219025;177.683;2018-07-19 16:07:43;"25.03";"3.707";"1.438";"829";"25.118";"69.666";"47.543";"1413";"58";"1400";73.55;24
"1524";"2018-07-19 06:07:50";7.31144975;177.578;2018-07-19 16:07:50;"25.026";"3.725";"1.445";"829";"25.113";"69.792";"47.646";"1413";"53";"587";73.445;24
"1525";"2018-07-19 06:07:56";7.2920375;177.383;2018-07-19 16:07:56;"25.02";"3.706";"1.437";"829";"25.101";"69.472";"47.408";"1413";"74";"1735";73.25;24
"1526";"2018-07-19 06:08:03";7.27959375;177.258;2018-07-19 16:08:03;"25.015";"3.703";"1.436";"829";"25.095";"69.594";"47.511";"1413";"56";"1184";73.125;24
"1527";"2018-07-19 06:08:10";7.12290205;175.684;2018-07-19 16:08:10;"25.026";"3.794";"1.472";"829";"25.093";"78.456";"54.544";"1413";"280";"882";71.551;24
"1528";"2018-07-19 06:08:17";5.31706505;157.544;2018-07-19 16:08:17;"25.58";"9.394";"3.681";"829";"25.362";"61.434";"40.969";"1413";"485";"609";53.411;24
"1529";"2018-07-19 06:08:24";3.23109435;136.59;2018-07-19 16:08:24;"26.251";"54.984";"21.811";"829";"25.912";"61.505";"40.528";"1413";"286";"551";32.457;24
"1530";"2018-07-19 06:08:31";0.987536;114.053;2018-07-19 16:08:31;"26.804";"111.155";"44.536";"829";"26.435";"61.495";"40.06";"1413";"283";"560";9.92;24
"1531";"2018-07-19 10:16:11";0.178891350000001;105.93;2018-07-19 20:16:11;"28.648";"247.294";"102.386";"829";"29.398";"60.92";"37.208";"1413";"224";"463";1.79700000000001;25
"1532";"2018-07-19 10:16:18";0.28600715;107.006;2018-07-19 20:16:18;"28.498";"244.846";"101.105";"829";"29.16";"60.907";"37.385";"1413";"254";"576";2.873;25
"1533";"2018-07-19 10:16:25";0.2841157;106.987;2018-07-19 20:16:25;"28.351";"243.464";"100.275";"829";"28.917";"60.898";"37.569";"1413";"257";"581";2.854;25
"1534";"2018-07-19 10:16:32";0.2980527;107.127;2018-07-19 20:16:32;"28.233";"241.582";"99.292";"829";"28.708";"60.824";"37.683";"1413";"243";"581";2.994;25
"1535";"2018-07-19 10:16:39";0.3004419;107.151;2018-07-19 20:16:39;"28.145";"239.532";"98.297";"829";"28.547";"60.852";"37.832";"1413";"247";"579";3.018;25
"1536";"2018-07-19 10:16:46";0.2871022;107.017;2018-07-19 20:16:46;"28.099";"239.444";"98.18";"829";"28.428";"60.85";"37.925";"1413";"261";"580";2.884;25
"1537";"2018-07-19 10:16:52";0.289690500000001;107.043;2018-07-19 20:16:52;"28.066";"239.082";"97.975";"829";"28.351";"60.858";"37.993";"1413";"260";"581";2.91000000000001;25
"1538";"2018-07-19 10:16:59";0.28660445;107.012;2018-07-19 20:16:59;"28.038";"238.603";"97.73";"829";"28.262";"61.241";"38.336";"1413";"246";"580";2.879;25
"1539";"2018-07-19 10:17:06";0.29337385;107.08;2018-07-19 20:17:06;"28.015";"238.174";"97.516";"829";"28.21";"61.217";"38.362";"1413";"243";"593";2.947;25
"1540";"2018-07-19 10:17:13";0.2960617;107.107;2018-07-19 20:17:13;"28.002";"237.882";"97.372";"829";"28.183";"61.222";"38.387";"1413";"256";"579";2.974;25
"1541";"2018-07-19 10:17:20";0.28680355;107.014;2018-07-19 20:17:20;"27.992";"237.494";"97.197";"829";"28.157";"61.213";"38.402";"1413";"258";"579";2.881;25
"1542";"2018-07-19 10:17:27";0.293772050000001;107.084;2018-07-19 20:17:27;"27.983";"237.265";"97.087";"829";"28.131";"61.21";"38.421";"1413";"255";"580";2.95100000000001;25
"1543";"2018-07-19 10:17:34";0.2900887;107.047;2018-07-19 20:17:34;"27.975";"236.679";"96.834";"829";"28.104";"61.202";"38.437";"1413";"247";"581";2.914;25
"1544";"2018-07-19 10:17:41";0.30074055;107.154;2018-07-19 20:17:41;"27.967";"236.487";"96.742";"829";"28.086";"61.192";"38.444";"1413";"249";"583";3.021;25
"1545";"2018-07-19 10:17:48";0.29715675;107.118;2018-07-19 20:17:48;"27.95";"235.567";"96.337";"829";"28.07";"61.193";"38.458";"1413";"233";"581";2.985;25
"1546";"2018-07-19 10:17:54";0.30850545;107.232;2018-07-19 20:17:54;"27.941";"235.675";"96.365";"829";"28.052";"61.192";"38.472";"1413";"235";"587";3.099;25
"1547";"2018-07-19 10:18:01";0.32503075;107.398;2018-07-19 20:18:01;"27.94";"235.48";"96.283";"829";"28.039";"61.194";"38.485";"1413";"260";"578";3.265;25
"1548";"2018-07-19 10:18:08";0.3175645;107.323;2018-07-19 20:18:08;"27.94";"235.389";"96.247";"829";"28.034";"61.199";"38.493";"1413";"272";"581";3.19;25
"1549";"2018-07-19 10:18:15";0.3191573;107.339;2018-07-19 20:18:15;"27.941";"235.729";"96.387";"829";"28.034";"61.197";"38.491";"1413";"271";"579";3.206;25
"1550";"2018-07-19 10:18:22";0.321646050000001;107.364;2018-07-19 20:18:22;"27.942";"235.475";"96.285";"829";"28.036";"61.202";"38.493";"1413";"264";"583";3.23100000000001;25
"1551";"2018-07-19 10:18:29";0.318360900000001;107.331;2018-07-19 20:18:29;"27.944";"235.335";"96.231";"829";"28.029";"61.206";"38.501";"1413";"273";"578";3.19800000000001;25
"1552";"2018-07-19 10:18:36";0.32562805;107.404;2018-07-19 20:18:36;"27.944";"235.829";"96.432";"829";"28.019";"61.207";"38.51";"1413";"268";"579";3.271;25
"1553";"2018-07-19 10:18:43";0.673654850000001;110.9;2018-07-19 20:18:43;"27.941";"235.449";"96.273";"829";"28.018";"61.206";"38.51";"1413";"271";"581";6.76700000000001;25
"1554";"2018-07-19 10:18:49";0.974096750000001;113.918;2018-07-19 20:18:49;"27.938";"235.137";"96.14";"829";"28.003";"61.187";"38.509";"1413";"273";"592";9.78500000000001;25
"1555";"2018-07-19 10:18:56";0.972006200000001;113.897;2018-07-19 20:18:56;"27.934";"234.566";"95.901";"829";"28.004";"61.192";"38.511";"1413";"271";"586";9.76400000000001;25
"1556";"2018-07-19 10:19:03";1.07404495;114.922;2018-07-19 20:19:03;"27.932";"234.272";"95.777";"829";"27.995";"61.178";"38.509";"1413";"275";"591";10.789;25
"1557";"2018-07-19 10:19:10";1.0912671;115.095;2018-07-19 20:19:10;"27.928";"233.673";"95.524";"829";"27.991";"61.166";"38.504";"1413";"288";"581";10.962;25
"1558";"2018-07-19 10:19:17";1.09534865;115.136;2018-07-19 20:19:17;"27.924";"233.467";"95.433";"829";"27.986";"61.193";"38.527";"1413";"258";"583";11.003;25
"1559";"2018-07-19 10:19:24";1.05831605;114.764;2018-07-19 20:19:24;"27.924";"233.617";"95.495";"829";"27.98";"61.182";"38.524";"1413";"287";"581";10.631;25
"1560";"2018-07-19 10:19:31";0.9837531;114.015;2018-07-19 20:19:31;"27.924";"233.487";"95.442";"829";"27.977";"61.173";"38.521";"1413";"324";"586";9.88200000000001;25
"1561";"2018-07-19 10:19:38";1.11346675;115.318;2018-07-19 20:19:38;"27.923";"233.412";"95.41";"829";"27.973";"61.185";"38.532";"1413";"228";"449";11.185;25
"1562";"2018-07-19 10:19:45";1.1219285;115.403;2018-07-19 20:19:45;"27.926";"233.588";"95.486";"829";"27.988";"61.187";"38.521";"1413";"244";"467";11.27;25
"1563";"2018-07-19 10:19:51";1.1213312;115.397;2018-07-19 20:19:51;"27.928";"233.244";"95.349";"829";"27.99";"61.18";"38.515";"1413";"292";"587";11.264;25
"1564";"2018-07-19 10:19:58";1.59528875;120.158;2018-07-19 20:19:58;"27.926";"233.02";"95.254";"829";"27.975";"61.171";"38.521";"1413";"284";"583";16.025;25
"1565";"2018-07-19 10:20:05";1.76213455;121.834;2018-07-19 20:20:05;"27.925";"232.631";"95.093";"829";"27.975";"61.165";"38.516";"1413";"278";"585";17.701;25
"1566";"2018-07-19 10:20:12";1.90528745;123.272;2018-07-19 20:20:12;"27.92";"232.406";"94.993";"829";"27.96";"61.154";"38.52";"1413";"286";"590";19.139;25
"1567";"2018-07-19 10:20:19";1.9219123;123.439;2018-07-19 20:20:19;"27.914";"232.256";"94.922";"829";"27.95";"61.155";"38.529";"1413";"281";"590";19.306;25
"1568";"2018-07-19 10:20:26";1.92141455;123.434;2018-07-19 20:20:26;"27.91";"232.018";"94.817";"829";"27.955";"61.156";"38.526";"1413";"293";"583";19.301;25
"1569";"2018-07-19 10:20:33";1.86248095;122.842;2018-07-19 20:20:33;"27.907";"232.165";"94.873";"829";"27.952";"61.149";"38.524";"1413";"281";"587";18.709;25
"1570";"2018-07-19 10:20:40";1.8669607;122.887;2018-07-19 20:20:40;"27.903";"231.75";"94.697";"829";"27.945";"61.142";"38.524";"1413";"284";"589";18.754;25
"1571";"2018-07-19 10:20:46";1.91205685;123.34;2018-07-19 20:20:46;"27.899";"231.443";"94.564";"829";"27.94";"61.142";"38.528";"1413";"285";"593";19.207;25
"1572";"2018-07-19 10:20:53";1.9187267;123.407;2018-07-19 20:20:53;"27.896";"231.658";"94.647";"829";"27.936";"61.143";"38.533";"1413";"287";"591";19.274;25
"1573";"2018-07-19 10:21:00";2.32897225;127.528;2018-07-19 20:21:00;"27.892";"231.35";"94.514";"829";"27.94";"61.137";"38.525";"1413";"284";"584";23.395;25
"1574";"2018-07-19 10:21:07";2.54320385;129.68;2018-07-19 20:21:07;"27.891";"231.293";"94.489";"829";"27.94";"61.14";"38.527";"1413";"289";"587";25.547;25
"1575";"2018-07-19 10:21:14";2.50756495;129.322;2018-07-19 20:21:14;"27.89";"230.793";"94.283";"829";"27.936";"61.137";"38.529";"1413";"290";"585";25.189;25
"1576";"2018-07-19 10:21:21";2.55753905;129.824;2018-07-19 20:21:21;"27.889";"230.792";"94.282";"829";"27.931";"61.142";"38.536";"1413";"292";"587";25.691;25
"1577";"2018-07-19 10:21:28";2.4507219;128.751;2018-07-19 20:21:28;"27.888";"230.653";"94.224";"829";"27.936";"61.14";"38.531";"1413";"285";"584";24.618;25
"1578";"2018-07-19 10:21:35";2.19000045;126.132;2018-07-19 20:21:35;"27.887";"230.765";"94.267";"829";"27.929";"61.137";"38.534";"1413";"273";"583";21.999;25
"1579";"2018-07-19 10:21:41";2.15396335;125.77;2018-07-19 20:21:41;"27.886";"230.774";"94.27";"829";"27.927";"61.133";"38.533";"1413";"271";"581";21.637;25
"1580";"2018-07-19 10:21:48";2.8445417;132.707;2018-07-19 20:21:48;"27.884";"230.886";"94.311";"829";"27.934";"61.127";"38.523";"1413";"283";"580";28.574;25
"1581";"2018-07-19 10:21:55";3.2282074;136.561;2018-07-19 20:21:55;"27.881";"230.348";"94.086";"829";"27.922";"61.128";"38.533";"1413";"284";"579";32.428;25
"1582";"2018-07-19 10:22:02";3.16300215;135.906;2018-07-19 20:22:02;"27.879";"230.41";"94.109";"829";"27.916";"61.127";"38.538";"1413";"288";"583";31.773;25
"1583";"2018-07-19 10:22:09";3.16140935;135.89;2018-07-19 20:22:09;"27.878";"230.302";"94.062";"829";"27.916";"61.114";"38.529";"1413";"299";"594";31.757;25
