alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,ts
7.4,2.5,21.737,4.3262439,2016-11-03T08:10:42.470538,8.3,147.157,9.8,20.1,16.6,1550778838.23423
7.4,2.5,21.737,4.32435245,2016-11-03T08:10:43.847680,8.6,147.138,9.8,20.1,16.6,1550778839.61137
7.4,2.8,21.738,4.3280358,2016-11-03T08:10:45.220850,8.6,147.175,9.8,20.4,16.6,1550778840.98453
7.4,2.8,21.734,4.32494975,2016-11-03T08:10:46.592907,8.6,147.144,9.8,20.6,14.7,1550778842.35660
7.4,2.8,21.736,4.32813535,2016-11-03T08:10:47.970599,8.8,147.176,10.1,20.9,14.7,1550778843.73428
9.2,2.8,21.735,4.33629845,2016-11-03T08:10:49.343702,8.8,147.258,10.3,21.4,16.6,1550778845.10739
9.2,2.8,21.733,4.3278367,2016-11-03T08:10:50.717731,9.1,147.173,10.3,21.4,14.7,1550778846.48142
9.2,2.8,21.732,4.3270403,2016-11-03T08:10:52.098345,8.8,147.165,10.3,21.1,16.6,1550778847.86203
9.2,2.8,21.732,4.33112185,2016-11-03T08:10:53.474721,8.8,147.206,10.1,20.9,16.6,1550778849.23841
7.4,2.8,21.734,4.3290313,2016-11-03T08:10:54.852194,8.8,147.185,9.8,20.9,16.6,1550778850.61589
7.4,2.8,21.731,4.3292304,2016-11-03T08:10:56.223794,8.8,147.187,9.8,20.6,14.7,1550778851.98748
7.4,2.8,21.732,4.32295875,2016-11-03T08:10:57.596506,8.8,147.124,10.1,20.9,16.6,1550778853.36017
9.2,2.8,21.732,4.32952905,2016-11-03T08:10:58.975229,8.8,147.19,10.3,21.1,16.6,1550778854.73891
9.2,2.8,21.732,4.32733895,2016-11-03T08:11:00.350276,8.8,147.168,10.3,21.4,14.7,1550778856.11396
9.2,2.8,21.732,4.3312214,2016-11-03T08:11:01.723937,8.8,147.207,10.3,21.1,16.6,1550778857.48763
7.4,2.3,21.732,4.38607345,2016-11-03T08:11:03.101927,7.8,147.758,9.1,18.9,14.7,1550778858.86561
5.5,2,21.729,4.5291268,2016-11-03T08:11:04.473449,7.3,149.195,8.3,15.9,11.1,1550778860.23713
5.5,1.8,21.73,4.53918135,2016-11-03T08:11:05.851754,6.5,149.296,7.3,15.6,11.1,1550778861.61544
5.5,1.8,21.731,4.57581575,2016-11-03T08:11:07.224096,6.3,149.664,7.3,15.4,9.2,1550778862.98778
5.5,1.8,21.724,4.5816892,2016-11-03T08:11:08.595355,6.3,149.723,7.3,15.1,9.2,1550778864.35905
5.5,1.8,21.726,4.5868658,2016-11-03T08:11:09.972349,6.3,149.775,7.3,15.1,9.2,1550778865.73604
5.5,1.8,21.728,4.5956262,2016-11-03T08:11:11.344179,6.3,149.863,7,14.8,9.2,1550778867.10787
5.5,1.8,21.725,4.5916442,2016-11-03T08:11:12.715494,6.3,149.823,6.8,14.6,9.2,1550778868.47918
5.5,1.8,21.727,4.5904496,2016-11-03T08:11:14.092442,6,149.811,6.8,14.6,9.2,1550778869.85613
5.5,2,21.723,4.5982145,2016-11-03T08:11:15.465722,6.8,149.889,7.3,15.6,9.2,1550778871.22941
5.5,1.8,21.722,4.60249515,2016-11-03T08:11:16.845213,5.8,149.932,6.8,14.1,9.2,1550778872.60890
5.5,1.8,21.721,4.60747265,2016-11-03T08:11:18.217895,5.8,149.982,6.8,14.1,9.2,1550778873.98158
5.5,1.8,21.722,4.60667625,2016-11-03T08:11:19.588543,5.8,149.974,6.8,14.1,9.2,1550778875.35223
5.5,1.8,21.72,4.6037893,2016-11-03T08:11:20.963723,5.8,149.945,6.8,14.1,9.2,1550778876.72740
5.5,1.8,21.719,4.6004046,2016-11-03T08:11:22.335058,5.8,149.911,6.8,14.1,9.2,1550778878.09874
5.5,1.8,21.719,4.60329155,2016-11-03T08:11:23.705454,5.8,149.94,6.8,14.1,9.2,1550778879.46914
5.5,1.8,21.721,4.59074825,2016-11-03T08:11:25.080497,5.8,149.814,6.8,13.8,9.2,1550778880.84418
5.5,1.8,21.721,4.59831405,2016-11-03T08:11:26.451077,5.8,149.89,6.8,13.8,9.2,1550778882.21476
5.5,1.8,21.719,4.5962235,2016-11-03T08:11:27.822020,5.8,149.869,6.8,13.8,9.2,1550778883.58570
5.5,1.8,21.718,4.5918433,2016-11-03T08:11:29.192448,5.8,149.825,6.8,13.8,9.2,1550778884.95614
5.5,1.8,21.719,4.59015095,2016-11-03T08:11:30.562683,5.8,149.808,6.8,14.1,9.2,1550778886.32637
5.5,1.8,21.716,4.5858703,2016-11-03T08:11:31.937815,5.8,149.765,6.8,14.1,9.2,1550778887.70136
5.5,1.8,21.717,4.5844766,2016-11-03T08:11:33.308397,6,149.751,6.8,14.1,9.2,1550778889.07207
5.5,1.8,21.72,4.58099235,2016-11-03T08:11:34.678633,6,149.716,6.8,14.3,9.2,1550778890.44232
5.5,1.8,21.715,4.5769108,2016-11-03T08:11:36.054416,6,149.675,6.8,14.3,9.2,1550778891.81810
5.5,1.8,21.713,4.57462115,2016-11-03T08:11:37.428484,6,149.652,6.8,14.3,9.2,1550778893.19217
5.5,1.8,21.717,4.57123645,2016-11-03T08:11:38.800138,6,149.618,6.8,14.3,9.2,1550778894.56382
5.5,1.8,21.714,4.56426795,2016-11-03T08:11:40.171567,6.3,149.548,6.8,14.6,9.2,1550778895.93526
5.5,1.8,21.713,4.5621774,2016-11-03T08:11:41.542927,6.3,149.527,7,14.8,9.2,1550778897.30662
5.5,1.8,21.715,4.5522224,2016-11-03T08:11:42.918620,6.3,149.427,7,14.8,9.2,1550778898.68231
5.5,1.8,21.716,4.55690125,2016-11-03T08:11:44.291760,6.3,149.474,7.3,14.8,9.2,1550778900.05544
5.5,1.8,21.715,4.54157055,2016-11-03T08:11:45.661979,6.3,149.32,7.3,15.1,9.2,1550778901.42567
5.5,1.8,21.714,4.53360655,2016-11-03T08:11:47.039426,6.3,149.24,7.3,15.4,11.1,1550778902.80311
5.5,1.8,21.711,4.52683715,2016-11-03T08:11:48.412397,6.5,149.172,7.3,15.6,11.1,1550778904.17608
5.5,2,21.714,4.5177781,2016-11-03T08:11:49.784295,6.5,149.081,7.3,15.9,11.1,1550778905.54798
5.5,2,21.713,4.51389565,2016-11-03T08:11:51.156581,6.8,149.042,7.8,16.1,11.1,1550778906.92027
5.5,2,21.711,4.48980455,2016-11-03T08:11:52.528620,6.8,148.8,7.8,16.4,11.1,1550778908.29230
5.5,2,21.712,4.4841302,2016-11-03T08:11:53.905917,6.8,148.743,7.8,16.6,11.1,1550778909.66961
5.5,2.3,21.712,4.4729806,2016-11-03T08:11:55.278545,7,148.631,8.1,16.9,11.1,1550778911.04223
5.5,2.3,21.712,4.4662112,2016-11-03T08:11:56.653584,7,148.563,8.3,17.4,11.1,1550778912.41727
7.4,2.3,21.712,4.4564553,2016-11-03T08:11:58.031482,7.3,148.465,8.3,17.4,11.1,1550778913.79517
5.5,2.3,21.711,4.45794855,2016-11-03T08:11:59.402778,7.3,148.48,8.3,17.1,11.1,1550778915.16647
5.5,2.3,21.713,4.47367745,2016-11-03T08:12:00.775392,7,148.638,7.8,16.6,11.1,1550778916.53908
5.5,2,21.71,4.50254695,2016-11-03T08:12:02.148102,6.8,148.928,7.8,16.1,11.1,1550778917.91177
5.5,1.8,21.712,4.53320835,2016-11-03T08:12:03.519840,6.5,149.236,7.3,15.6,12.9,1550778919.28353
5.5,1.8,21.711,4.55471115,2016-11-03T08:12:04.898196,6.3,149.452,7.3,15.1,9.2,1550778920.66188
5.5,1.8,21.711,4.57760765,2016-11-03T08:12:06.268652,6.3,149.682,6.8,14.6,9.2,1550778922.03234
5.5,1.8,21.709,4.58636805,2016-11-03T08:12:07.638898,6,149.77,6.8,14.3,9.2,1550778923.40258
5.5,1.8,21.71,4.60229605,2016-11-03T08:12:09.013832,5.8,149.93,6.8,14.1,9.2,1550778924.77752
5.5,1.8,21.711,4.6075722,2016-11-03T08:12:10.384888,5.8,149.983,6.8,13.8,9.2,1550778926.14857
5.5,1.8,21.708,4.6119524,2016-11-03T08:12:11.755256,5.8,150.027,6.8,13.8,9.2,1550778927.51894
5.5,1.8,21.706,4.61145465,2016-11-03T08:12:13.129390,5.8,150.022,6.5,13.8,9.2,1550778928.89308
5.5,1.8,21.708,4.609165,2016-11-03T08:12:14.500249,6.5,149.999,7,15.1,9.2,1550778930.26393
5.5,1.8,21.708,4.61205195,2016-11-03T08:12:15.875083,5.8,150.028,6.5,13.8,9.2,1550778931.63878
5.5,1.8,21.706,4.6069749,2016-11-03T08:12:17.246067,5.8,149.977,6.8,13.8,9.2,1550778933.00976
5.5,1.8,21.707,4.6000064,2016-11-03T08:12:18.616209,5.8,149.907,6.8,14.1,9.2,1550778934.37989
5.5,1.8,21.706,4.5978163,2016-11-03T08:12:19.991958,5.8,149.885,6.8,14.1,9.2,1550778935.75565
5.5,1.8,21.705,4.5938343,2016-11-03T08:12:21.362234,5.8,149.845,6.8,14.1,9.2,1550778937.12592
5.5,1.8,21.705,4.59652215,2016-11-03T08:12:22.733012,5.8,149.872,6.8,14.1,9.2,1550778938.49670
5.5,1.8,21.706,4.59453115,2016-11-03T08:12:24.108493,6,149.852,6.8,14.3,9.2,1550778939.87218
5.5,1.8,21.706,4.597219,2016-11-03T08:12:25.481229,6,149.879,6.8,14.3,9.2,1550778941.24491
5.5,1.8,21.704,4.60130055,2016-11-03T08:12:26.856084,6,149.92,6.8,14.3,9.2,1550778942.61978
5.5,1.8,21.706,4.59572575,2016-11-03T08:12:28.227436,6,149.864,6.8,14.3,9.2,1550778943.99113
5.5,1.8,21.705,4.6006037,2016-11-03T08:12:29.598748,6,149.913,6.8,14.3,9.2,1550778945.36243
5.5,1.8,21.706,4.5986127,2016-11-03T08:12:30.974177,5.8,149.893,6.8,14.1,9.2,1550778946.73785
5.5,1.8,21.704,4.5984136,2016-11-03T08:12:32.344587,5.8,149.891,6.8,14.1,9.2,1550778948.10828
5.5,1.8,21.706,4.6037893,2016-11-03T08:12:33.715695,5.8,149.945,6.8,14.1,9.2,1550778949.47938
5.5,1.8,21.706,4.60189785,2016-11-03T08:12:35.092525,5.8,149.926,6.5,13.8,9.2,1550778950.85621
5.5,1.8,21.705,4.5974181,2016-11-03T08:12:36.463182,6.5,149.881,7.3,15.1,9.2,1550778952.22687
5.5,1.8,21.701,4.60149965,2016-11-03T08:12:37.841170,5.8,149.922,6.8,13.8,9.2,1550778953.60486
5.5,1.8,21.702,4.6027938,2016-11-03T08:12:39.212181,5.8,149.935,6.5,13.8,9.2,1550778954.97587
5.5,1.8,21.699,4.60090235,2016-11-03T08:12:40.584066,5.8,149.916,6.5,13.8,9.2,1550778956.34775
5.5,1.8,21.704,4.59970775,2016-11-03T08:12:41.960658,5.8,149.904,6.5,13.8,9.2,1550778957.72435
5.5,1.8,21.702,4.6019974,2016-11-03T08:12:43.330948,5.8,149.927,6.3,13.6,9.2,1550778959.09464
5.5,1.8,21.702,4.6083686,2016-11-03T08:12:44.702013,5.8,149.991,6.5,13.6,9.2,1550778960.46570
5.5,1.8,21.698,4.6021965,2016-11-03T08:12:46.077074,5.8,149.929,6.5,13.6,9.2,1550778961.84076
5.5,1.8,21.7,4.59950865,2016-11-03T08:12:47.448360,5.8,149.902,6.5,13.8,9.2,1550778963.21205
5.5,1.8,21.701,4.6083686,2016-11-03T08:12:48.819227,5.8,149.991,6.5,13.8,9.2,1550778964.58291
5.5,1.8,21.699,4.597219,2016-11-03T08:12:50.192697,5.8,149.879,6.5,13.8,9.2,1550778965.95638
5.5,1.8,21.699,4.60408795,2016-11-03T08:12:51.562968,5.8,149.948,6.5,13.8,9.2,1550778967.32666
3.7,1.8,21.699,4.60229605,2016-11-03T08:12:52.937602,5.8,149.93,6.3,13.6,9.2,1550778968.70129
5.5,1.8,21.699,4.5974181,2016-11-03T08:12:54.307918,5.8,149.881,6.3,13.6,9.2,1550778970.07161
3.7,1.8,21.699,4.60747265,2016-11-03T08:12:55.679175,5.8,149.982,6.3,13.6,9.2,1550778971.44287
3.7,1.8,21.698,4.5974181,2016-11-03T08:12:57.054436,5.8,149.881,6.3,13.6,9.2,1550778972.81812
3.7,1.8,21.7,4.593237,2016-11-03T08:12:58.424766,5.8,149.839,6.3,13.6,9.2,1550778974.18845
3.7,1.8,21.693,4.59751765,2016-11-03T08:12:59.795116,5.8,149.882,6.3,13.6,9.2,1550778975.55880
3.7,1.8,21.698,4.60229605,2016-11-03T08:13:01.166113,5.8,149.93,6.3,13.6,9.2,1550778976.92980
3.7,1.8,21.698,4.60070325,2016-11-03T08:13:02.537294,5.8,149.914,6.3,13.6,9.2,1550778978.30098
3.7,1.8,21.697,4.6085677,2016-11-03T08:13:03.913053,5.8,149.993,6.3,13.6,9.2,1550778979.67674
3.7,1.8,21.696,4.60687535,2016-11-03T08:13:05.283264,5.8,149.976,6.3,13.6,9.2,1550778981.04695
3.7,1.8,21.697,4.6043866,2016-11-03T08:13:06.654413,5.8,149.951,6.3,13.6,9.2,1550778982.41810
3.7,1.8,21.694,4.60408795,2016-11-03T08:13:08.030824,5.8,149.948,6.3,13.6,9.2,1550778983.79451
3.7,1.8,21.695,4.60329155,2016-11-03T08:13:09.402450,5.8,149.94,6.3,13.6,9.2,1550778985.16614
3.7,1.5,21.697,4.6195182,2016-11-03T08:13:10.772694,5.3,150.103,6.3,12.8,7.4,1550778986.53639
3.7,1.3,21.695,4.71478755,2016-11-03T08:13:12.143546,5,151.06,5.5,11.8,7.4,1550778987.90723
3.7,1.3,21.698,4.81115195,2016-11-03T08:13:13.513541,5.3,152.028,5.5,11.8,5.5,1550778989.27722
3.7,1.3,21.695,4.8098578,2016-11-03T08:13:14.889957,4.5,152.015,5,10.8,5.5,1550778990.65365
3.7,1.3,21.698,4.7967172,2016-11-03T08:13:16.260831,4.5,151.883,5,10.6,5.5,1550778992.02452
1.8,1.3,21.695,4.8548544,2016-11-03T08:13:17.631659,4.3,152.467,4.8,9.8,5.5,1550778993.39535
1.8,0.8,21.692,4.9597801,2016-11-03T08:13:19.005280,3.8,153.521,4,8.6,3.7,1550778994.76897
1.8,1,21.694,4.9508206,2016-11-03T08:13:20.374081,3.8,153.431,4.3,8.8,5.5,1550778996.13777
1.8,1,21.692,4.9506215,2016-11-03T08:13:21.742672,3.8,153.429,4.3,8.8,5.5,1550778997.50636
1.8,1,21.692,4.95072105,2016-11-03T08:13:23.117775,3.8,153.43,4.3,8.8,3.7,1550778998.88146
1.8,1.3,21.691,4.9500242,2016-11-03T08:13:24.486145,4.5,153.423,4.8,10.1,3.7,1550779000.24984
1.8,1,21.691,4.95052195,2016-11-03T08:13:25.861661,3.8,153.428,4.3,8.8,3.7,1550779001.62535
1.8,1,21.692,4.95072105,2016-11-03T08:13:27.230534,3.8,153.43,4.3,8.8,3.7,1550779002.99422
1.8,0.8,21.689,4.95251295,2016-11-03T08:13:28.599312,3.8,153.448,4.3,8.8,5.5,1550779004.36299
1.8,1,21.69,4.95111925,2016-11-03T08:13:29.973755,3.8,153.434,4.3,8.8,5.5,1550779005.73744
1.8,1,21.689,4.9502233,2016-11-03T08:13:31.343376,3.8,153.425,4.3,9.1,5.5,1550779007.10706
1.8,1,21.69,4.9382773,2016-11-03T08:13:32.712353,3.8,153.305,4.3,9.1,5.5,1550779008.47604
1.8,1,21.692,4.92662995,2016-11-03T08:13:34.085812,3.8,153.188,4.3,9.3,5.5,1550779009.84950
1.8,1,21.688,4.9096069,2016-11-03T08:13:35.455791,4,153.017,4.3,9.6,5.5,1550779011.21948
1.8,1,21.692,4.889896,2016-11-03T08:13:36.825367,4.3,152.819,4.5,9.8,5.5,1550779012.58905
1.8,1.3,21.69,4.8673977,2016-11-03T08:13:38.197226,4.3,152.593,4.8,10.1,5.5,1550779013.96092
3.7,1.3,21.689,4.84718905,2016-11-03T08:13:39.567005,4.3,152.39,4.8,10.3,5.5,1550779015.33069
3.7,1.3,21.685,4.8128443,2016-11-03T08:13:40.941845,4.5,152.045,5.3,10.8,5.5,1550779016.70553
3.7,1.3,21.689,4.77929595,2016-11-03T08:13:42.312671,4.8,151.708,5.3,11.6,7.4,1550779018.07636
3.7,1.3,21.685,4.73967505,2016-11-03T08:13:43.683628,5,151.31,5.8,12.1,7.4,1550779019.44732
3.7,1.5,21.684,4.70801815,2016-11-03T08:13:45.059374,5.3,150.992,5.8,12.8,7.4,1550779020.82307
3.7,1.8,21.686,4.66939275,2016-11-03T08:13:46.430259,5.5,150.604,6.3,13.3,9.2,1550779022.19395
5.5,1.8,21.688,4.63335565,2016-11-03T08:13:47.800994,5.8,150.242,6.8,14.1,9.2,1550779023.56469
5.5,1.8,21.688,4.5964226,2016-11-03T08:13:49.172540,6.3,149.871,6.8,14.8,9.2,1550779024.93623
5.5,2,21.684,4.5625756,2016-11-03T08:13:50.542645,6.5,149.531,7.3,15.9,11.1,1550779026.30633
5.5,2,21.686,4.5289277,2016-11-03T08:13:51.918776,6.8,149.193,7.8,16.6,11.1,1550779027.68247
5.5,2.3,21.689,4.5018501,2016-11-03T08:13:53.291321,7,148.921,8.1,17.1,11.1,1550779029.05501
7.4,2.3,21.686,4.4845284,2016-11-03T08:13:54.663438,7.3,148.747,8.3,17.6,12.9,1550779030.42712
7.4,2.3,21.688,4.4751707,2016-11-03T08:13:56.042787,7.3,148.653,8.3,17.9,12.9,1550779031.80647
7.4,2.3,21.685,4.46252785,2016-11-03T08:13:57.414276,7.3,148.526,8.6,18.1,12.9,1550779033.17797
7.4,2.3,21.685,4.4534688,2016-11-03T08:13:58.785727,7.6,148.435,8.8,18.4,12.9,1550779034.54941
7.4,2.3,21.685,4.44042775,2016-11-03T08:14:00.158114,7.6,148.304,8.8,18.6,12.9,1550779035.92180
7.4,2.3,21.685,4.429975,2016-11-03T08:14:01.531562,7.8,148.199,8.8,18.9,14.7,1550779037.29525
7.4,2.5,21.688,4.41454475,2016-11-03T08:14:02.908782,7.8,148.044,9.1,19.4,12.9,1550779038.67247
7.4,2.5,21.688,4.4034947,2016-11-03T08:14:04.279976,8.1,147.933,9.3,19.9,14.7,1550779040.04367
7.4,2.5,21.687,4.39602845,2016-11-03T08:14:05.654922,8.3,147.858,9.3,20.1,16.6,1550779041.41861
7.4,2.5,21.691,4.3943361,2016-11-03T08:14:07.032021,8.3,147.841,9.3,20.1,14.7,1550779042.79571
7.4,2.3,21.683,4.42489795,2016-11-03T08:14:08.403910,7.8,148.148,8.8,19.1,12.9,1550779044.16760
7.4,2.3,21.689,4.46830175,2016-11-03T08:14:09.775834,7.3,148.584,8.3,17.6,12.9,1550779045.53952
5.5,2,21.685,4.52026685,2016-11-03T08:14:11.148680,6.8,149.106,7.8,16.4,11.1,1550779046.91237
5.5,1.8,21.688,4.56685625,2016-11-03T08:14:12.520075,6.3,149.574,7.3,15.4,12.9,1550779048.28377
5.5,1.8,21.687,4.61105645,2016-11-03T08:14:13.896098,6,150.018,6.8,14.6,9.2,1550779049.65979
3.7,1.8,21.686,4.6456003,2016-11-03T08:14:15.267562,5.8,150.365,6.3,13.6,9.2,1550779051.03124
3.7,1.5,21.685,4.6866149,2016-11-03T08:14:16.637799,5.3,150.777,6.3,13.1,7.4,1550779052.40149
3.7,1.5,21.685,4.71518575,2016-11-03T08:14:18.014409,5.3,151.064,5.8,12.6,7.4,1550779053.77809
3.7,1.5,21.687,4.73688765,2016-11-03T08:14:19.388031,5,151.282,5.8,12.3,7.4,1550779055.15172
3.7,1.3,21.688,4.7427611,2016-11-03T08:14:20.760573,5,151.341,5.8,12.1,7.4,1550779056.52426
3.7,1.3,21.684,4.77113285,2016-11-03T08:14:22.131012,4.8,151.626,5.3,11.6,7.4,1550779057.89470
3.7,1.5,21.685,4.78845455,2016-11-03T08:14:23.502044,5.3,151.8,5.8,12.3,7.4,1550779059.26573
3.7,1.3,21.686,4.82628355,2016-11-03T08:14:24.876129,4.5,152.18,5,10.8,5.5,1550779060.63981
3.7,1.3,21.684,4.8638139,2016-11-03T08:14:26.247179,4.3,152.557,4.8,10.3,5.5,1550779062.01087
1.8,1.3,21.686,4.89278295,2016-11-03T08:14:27.618446,4.3,152.848,4.5,9.8,5.5,1550779063.38213
1.8,1,21.683,4.92185155,2016-11-03T08:14:28.992111,4,153.14,4.3,9.3,5.5,1550779064.75580
1.8,1,21.685,4.95251295,2016-11-03T08:14:30.360941,3.8,153.448,4.3,9.1,5.5,1550779066.12463
1.8,1,21.681,4.96266705,2016-11-03T08:14:31.730707,3.8,153.55,4.3,8.8,5.5,1550779067.49440
1.8,1,21.685,4.9763054,2016-11-03T08:14:33.104276,3.8,153.687,4.3,8.8,3.7,1550779068.86796
1.8,1.3,21.679,4.9810838,2016-11-03T08:14:34.474030,4.5,153.735,4.8,10.1,3.7,1550779070.23772
1.8,0.8,21.681,4.987455,2016-11-03T08:14:35.849841,3.8,153.799,4,8.6,3.7,1550779071.61353
1.8,0.8,21.681,4.99233295,2016-11-03T08:14:37.221596,3.8,153.848,4,8.6,3.7,1550779072.98528
1.8,0.8,21.681,4.98894825,2016-11-03T08:14:38.592559,3.8,153.814,4,8.6,3.7,1550779074.35624
1.8,0.8,21.681,4.99213385,2016-11-03T08:14:39.966643,3.8,153.846,4,8.6,3.7,1550779075.73033
1.8,0.8,21.682,4.99472215,2016-11-03T08:14:41.336762,3.8,153.872,4,8.6,3.7,1550779077.10045
1.8,0.8,21.682,4.99233295,2016-11-03T08:14:42.706658,3.8,153.848,4,8.6,3.7,1550779078.47034
1.8,0.8,21.677,4.99950055,2016-11-03T08:14:44.081717,3.8,153.92,4,8.6,3.7,1550779079.84540
1.8,0.8,21.677,4.9999983,2016-11-03T08:14:45.451753,3.8,153.925,4,8.6,3.7,1550779081.21544
1.8,0.8,21.679,4.99253205,2016-11-03T08:14:46.820968,3.8,153.85,4,8.6,3.7,1550779082.58462
1.8,0.8,21.679,4.9960163,2016-11-03T08:14:48.190957,3.8,153.885,4,8.6,3.7,1550779083.95462
1.8,0.8,21.68,4.9912379,2016-11-03T08:14:49.559852,3.8,153.837,4,8.6,3.7,1550779085.32354
1.8,0.8,21.678,4.9904415,2016-11-03T08:14:50.934754,3.8,153.829,4,8.6,3.7,1550779086.69844
1.8,0.8,21.676,4.9936271,2016-11-03T08:14:52.304977,3.8,153.861,4,8.6,3.7,1550779088.06866
1.8,0.8,21.677,4.9990028,2016-11-03T08:14:53.675694,3.8,153.915,4,8.6,3.7,1550779089.43939
1.8,0.8,21.681,4.9946226,2016-11-03T08:14:55.052770,3.8,153.871,4,8.6,3.7,1550779090.81646
1.8,0.8,21.678,4.9968127,2016-11-03T08:14:56.422427,3.8,153.893,4,8.6,3.7,1550779092.18612
1.8,1,21.679,4.9930298,2016-11-03T08:14:57.794763,3.8,153.855,4,8.6,3.7,1550779093.55844
1.8,1,21.679,4.995419,2016-11-03T08:14:59.165150,3.8,153.879,4,8.6,3.7,1550779094.92884
1.8,0.8,21.675,4.9912379,2016-11-03T08:15:00.533908,3.8,153.837,4,8.8,5.5,1550779096.29760
1.8,0.8,21.677,4.9960163,2016-11-03T08:15:01.907440,3.8,153.885,4.3,8.8,3.7,1550779097.67113
1.8,1,21.681,4.98735545,2016-11-03T08:15:03.277170,3.8,153.798,4.3,8.8,3.7,1550779099.04086
1.8,1,21.677,4.99213385,2016-11-03T08:15:04.646112,3.8,153.846,4.3,8.8,3.7,1550779100.40980
1.8,1,21.675,4.9958172,2016-11-03T08:15:06.021592,3.8,153.883,4.3,8.8,3.7,1550779101.78528
1.8,1,21.674,4.9932289,2016-11-03T08:15:07.391322,3.8,153.857,4.3,9.1,5.5,1550779103.15500
1.8,1,21.675,4.9946226,2016-11-03T08:15:08.762269,3.8,153.871,4.3,9.1,5.5,1550779104.52596
1.8,1,21.677,4.99551855,2016-11-03T08:15:10.132208,3.8,153.88,4.3,9.1,5.5,1550779105.89589
1.8,0.8,21.676,4.9942244,2016-11-03T08:15:11.501105,3.8,153.867,4.3,8.8,5.5,1550779107.26480
1.8,1,21.677,4.9946226,2016-11-03T08:15:12.874709,3.8,153.871,4.3,9.1,5.5,1550779108.63839
1.8,1,21.675,4.99651405,2016-11-03T08:15:14.244085,3.8,153.89,4.3,9.1,5.5,1550779110.00777
1.8,1,21.674,4.9958172,2016-11-03T08:15:15.613894,3.8,153.883,4.3,9.1,5.5,1550779111.37757
1.8,1,21.677,4.99571765,2016-11-03T08:15:16.987646,3.8,153.882,4.3,9.1,5.5,1550779112.75133
1.8,1,21.677,4.993428,2016-11-03T08:15:18.356539,3.8,153.859,4.3,9.1,5.5,1550779114.12023
1.8,1,21.674,4.99372665,2016-11-03T08:15:19.725508,3.8,153.862,4.3,9.1,5.5,1550779115.48920
1.8,1,21.676,4.99591675,2016-11-03T08:15:21.101859,3.8,153.884,4.3,9.1,5.5,1550779116.86554
1.8,1,21.673,4.99173565,2016-11-03T08:15:22.471416,3.8,153.842,4.3,9.1,5.5,1550779118.23511
1.8,1,21.671,4.9944235,2016-11-03T08:15:23.846219,3.8,153.869,4.3,9.1,5.5,1550779119.60990
1.8,1,21.675,4.9888487,2016-11-03T08:15:25.215058,3.8,153.813,4.3,9.1,5.5,1550779120.97874
3.7,1,21.673,4.9980073,2016-11-03T08:15:26.584924,3.8,153.905,4.3,9.1,5.5,1550779122.34861
1.8,1,21.677,4.99293025,2016-11-03T08:15:27.959422,3.8,153.854,4.3,9.1,5.5,1550779123.72311
1.8,1,21.676,4.99173565,2016-11-03T08:15:29.328435,3.8,153.842,4.3,9.1,5.5,1550779125.09212
1.8,1,21.673,4.99093925,2016-11-03T08:15:30.697958,3.8,153.834,4.3,9.1,5.5,1550779126.46165
1.8,1,21.673,4.99551855,2016-11-03T08:15:32.071452,3.8,153.88,4.3,9.1,5.5,1550779127.83514
1.8,1,21.674,4.99113835,2016-11-03T08:15:33.441330,3.8,153.836,4.3,9.1,5.5,1550779129.20502
1.8,1,21.674,4.9936271,2016-11-03T08:15:34.810897,3.8,153.861,4.3,9.1,5.5,1550779130.57458
1.8,1,21.675,4.99472215,2016-11-03T08:15:36.180526,3.8,153.872,4.3,9.1,5.5,1550779131.94421
1.8,1,21.677,4.9904415,2016-11-03T08:15:37.550228,3.8,153.829,4.3,9.1,5.5,1550779133.31392
1.8,1,21.673,4.9944235,2016-11-03T08:15:38.926083,3.8,153.869,4.3,9.1,5.5,1550779134.68977
1.8,1,21.673,4.9972109,2016-11-03T08:15:40.296177,3.8,153.897,4.3,9.1,5.5,1550779136.05986
1.8,1,21.671,4.99093925,2016-11-03T08:15:41.665610,3.8,153.834,4.3,9.3,5.5,1550779137.42929
1.8,1,21.669,4.9912379,2016-11-03T08:15:43.040519,3.8,153.837,4.3,9.3,5.5,1550779138.80421
1.8,1,21.674,4.9904415,2016-11-03T08:15:44.410319,4,153.829,4.3,9.3,5.5,1550779140.17401
1.8,1,21.674,4.98496625,2016-11-03T08:15:45.779964,4,153.774,4.3,9.3,5.5,1550779141.54366
1.8,1,21.674,4.98138245,2016-11-03T08:15:47.149738,4,153.738,4.3,9.6,5.5,1550779142.91342
1.8,1,21.671,4.9936271,2016-11-03T08:15:48.518596,4,153.861,4.3,9.3,5.5,1550779144.28229
1.8,1,21.674,5.0222975,2016-11-03T08:15:49.892907,3.8,154.149,4.3,9.1,5.5,1550779145.65660
1.8,1,21.669,5.03275025,2016-11-03T08:15:51.262496,3.8,154.254,4.3,8.8,5.5,1550779147.02618
1.8,0.8,21.671,5.0473841,2016-11-03T08:15:52.631264,3.8,154.401,4,8.8,3.7,1550779148.39495
1.8,1,21.67,5.0539544,2016-11-03T08:15:54.005694,3.8,154.467,4.3,8.8,3.7,1550779149.76938
1.8,1,21.672,5.05883235,2016-11-03T08:15:55.377866,3.8,154.516,4.3,8.8,3.7,1550779151.14156
