Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts,p_int,rh_int,t_int,Chlorophyll,date,Thermistor,time,Turbidity,AirSaturation,O2Concentration,SN_bottlebone.optode,Temperature_bottlebone.optode,p_int_bottledeck1.bme280_topside,rh_int_bottledeck1.bme280_topside,t_int_bottledeck1.bme280_topside,alt,lat,long,ts_gps,alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,station
50.123999999999995,1024.475,35.273,1719,1526.713,21.820999999999998,1550779244.4771442,106.82700000000001,11.57,28.59,248,02/21/19,530,10:00:34,383,13.874,37.994,831,21.834,101.574,71.18,24.863000000000003,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:38.000Z,0.0,0.5,21.656999999999996,5.35170845,2016-11-03T08:17:28.604839,2.3,157.458,2.3,5.3,1.8,1
50.123999999999995,1024.474,35.272,1719,1526.7160000000001,21.823,1550779245.219554,106.82700000000001,11.57,28.59,248,02/21/19,530,10:00:34,383,13.874,37.994,831,21.834,101.574,71.18,24.863000000000003,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:40.000Z,0.0,0.5,21.656,5.35350035,2016-11-03T08:17:29.978471,2.3,157.476,2.3,5.3,1.8,1
50.123999999999995,1024.481,35.278,1719,1526.7020000000002,21.815,1550779245.9380698,106.82700000000001,11.57,28.59,248,02/21/19,530,10:00:34,383,13.875,37.995,831,21.835,101.574,71.18,24.863000000000003,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:41.000Z,0.0,0.5,21.656,5.35350035,2016-11-03T08:17:29.978471,2.3,157.476,2.3,5.3,1.8,1
50.123999999999995,1024.469,35.268,1719,1526.724,21.828000000000003,1550779246.6561573,106.82700000000001,11.57,28.59,247,02/21/19,530,10:00:36,383,13.875,37.995,831,21.835,101.57600000000001,71.19,24.879,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:41.000Z,0.0,0.5,21.653000000000002,5.34912015,2016-11-03T08:17:31.348029,2.3,157.43200000000002,2.3,5.3,1.8,1
50.126000000000005,1024.469,35.268,1719,1526.7279999999998,21.829,1550779247.377774,106.82,11.58,28.59,247,02/21/19,530,10:00:36,383,14.055,38.49,831,21.835,101.57600000000001,71.19,24.879,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:41.000Z,0.0,0.5,21.653000000000002,5.34912015,2016-11-03T08:17:31.348029,2.3,157.43200000000002,2.3,5.3,1.8,1
50.123999999999995,1024.4769999999999,35.274,1719,1526.71,21.82,1550779248.0961142,106.82,11.58,28.59,248,02/21/19,530,10:00:37,388,14.109000000000002,38.635999999999996,831,21.834,101.57600000000001,71.19,24.879,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:43.000Z,0.0,0.0,21.656,5.35330125,2016-11-03T08:17:32.718179,2.3,157.474,2.3,5.3,1.8,1
50.126999999999995,1024.48,35.278,1719,1526.7089999999998,21.818,1550779248.8152266,106.82,11.58,28.59,248,02/21/19,530,10:00:37,388,14.109000000000002,38.635999999999996,831,21.834,101.57600000000001,71.19,24.879,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:44.000Z,0.0,0.0,21.656,5.35330125,2016-11-03T08:17:32.718179,2.3,157.474,2.3,5.3,1.8,1
50.126999999999995,1024.478,35.275999999999996,1719,1526.7120000000002,21.82,1550779249.5341167,106.82,11.58,28.59,250,02/21/19,530,10:00:38,381,14.205,38.9,831,21.834,101.572,71.28,24.895,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:44.000Z,0.0,0.5,21.653000000000002,5.3500160999999995,2016-11-03T08:17:34.091370,2.3,157.441,2.3,5.3,1.8,1
50.126999999999995,1024.484,35.282,1719,1526.701,21.813000000000002,1550779250.2531586,106.82,11.58,28.59,250,02/21/19,530,10:00:39,381,14.205,38.9,831,21.834,101.572,71.28,24.895,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:44.000Z,0.0,0.5,21.653000000000002,5.3500160999999995,2016-11-03T08:17:34.091370,2.3,157.441,2.3,5.3,1.8,1
50.126999999999995,1024.474,35.273,1719,1526.72,21.825,1550779250.9765766,106.82,11.58,28.59,250,02/21/19,530,10:00:39,381,14.29,39.134,831,21.834,101.572,71.28,24.895,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:46.000Z,0.0,0.0,21.656,5.3534008,2016-11-03T08:17:35.459866,2.3,157.475,2.3,5.3,1.8,1
50.129,1024.474,35.273,1719,1526.725,21.826,1550779251.6932762,106.82,11.58,28.59,252,02/21/19,530,10:00:40,377,14.29,39.134,831,21.834,101.57700000000001,71.4,24.918000000000003,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:47.000Z,0.0,0.0,21.656,5.3534008,2016-11-03T08:17:35.459866,2.3,157.475,2.3,5.3,1.8,1
50.128,1024.465,35.264,1719,1526.741,21.836,1550779252.4121025,106.82,11.58,28.59,254,02/21/19,530,10:00:42,374,14.270999999999999,39.080999999999996,831,21.835,101.57700000000001,71.4,24.918000000000003,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:47.000Z,0.0,0.5,21.654,5.346631400000001,2016-11-03T08:17:36.828583,2.3,157.407,2.3,5.3,1.8,1
50.129,1024.4769999999999,35.275999999999996,1719,1526.72,21.823,1550779253.1312122,106.82,11.58,28.59,254,02/21/19,530,10:00:42,374,14.270999999999999,39.080999999999996,831,21.835,101.57700000000001,71.4,24.918000000000003,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:47.000Z,0.0,0.5,21.654,5.346631400000001,2016-11-03T08:17:36.828583,2.3,157.407,2.3,5.3,1.8,1
50.132,1024.474,35.274,1719,1526.73,21.828000000000003,1550779253.8545704,106.82,11.58,28.59,251,02/21/19,530,10:00:43,373,14.333,39.249,831,21.837,101.57700000000001,71.42,24.935,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:48.000Z,0.0,0.0,21.655,5.34951835,2016-11-03T08:17:38.198026,2.3,157.436,2.3,5.3,1.8,1
50.132,1024.473,35.273,1719,1526.733,21.829,1550779254.5696595,106.82,11.58,28.59,253,02/21/19,530,10:00:44,367,14.417,39.477,831,21.838,101.57700000000001,71.42,24.935,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:49.000Z,0.0,0.0,21.655,5.34951835,2016-11-03T08:17:38.198026,2.3,157.436,2.3,5.3,1.8,1
50.133,1024.474,35.274,1719,1526.734,21.829,1550779255.284043,106.82,11.58,28.59,253,02/21/19,530,10:00:44,367,14.417,39.477,831,21.838,101.57700000000001,71.42,24.935,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:50.000Z,0.0,0.0,21.656999999999996,5.349817,2016-11-03T08:17:39.568022,2.3,157.439,2.3,5.3,1.8,1
50.13399999999999,1024.48,35.28,1719,1526.724,21.823,1550779256.0020387,106.82,11.58,28.59,252,02/21/19,530,10:00:45,371,14.469000000000001,39.62,831,21.839000000000002,101.57700000000001,71.42,24.935,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:50.000Z,0.0,0.0,21.656999999999996,5.349817,2016-11-03T08:17:39.568022,2.3,157.439,2.3,5.3,1.8,1
50.13399999999999,1024.484,35.284,1719,1526.7160000000001,21.818,1550779256.7200944,106.82,11.58,28.59,254,02/21/19,530,10:00:46,369,14.469000000000001,39.62,831,21.839000000000002,101.575,71.42,24.955,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:51.000Z,0.0,0.5,21.654,5.34991655,2016-11-03T08:17:40.940781,2.3,157.44,2.3,5.3,1.8,1
50.133,1024.471,35.271,1719,1526.74,21.833000000000002,1550779257.4393368,106.82,11.58,28.59,254,02/21/19,530,10:00:46,369,14.439,39.535,831,21.840999999999998,101.575,71.42,24.955,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:52.000Z,0.0,0.0,21.654,5.34852285,2016-11-03T08:17:42.310742,2.3,157.42600000000002,2.3,5.3,1.8,1
50.13399999999999,1024.473,35.273,1719,1526.7379999999998,21.831,1550779258.1580367,106.81700000000001,11.58,28.578000000000003,253,02/21/19,530,10:00:47,371,14.439,39.535,831,21.840999999999998,101.575,71.42,24.955,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:53.000Z,0.0,0.0,21.654,5.34852285,2016-11-03T08:17:42.310742,2.3,157.42600000000002,2.3,5.3,1.8,1
50.13399999999999,1024.4769999999999,35.277,1719,1526.73,21.826,1550779258.8835125,106.81700000000001,11.58,28.578000000000003,255,02/21/19,530,10:00:48,368,14.414000000000001,39.465,831,21.843000000000004,101.57799999999999,71.42,24.975,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:53.000Z,0.0,0.0,21.653000000000002,5.35051385,2016-11-03T08:17:43.679850,2.3,157.446,2.3,5.3,1.8,1
50.137,1024.476,35.277,1719,1526.7379999999998,21.829,1550779259.5980258,106.81700000000001,11.58,28.578000000000003,255,02/21/19,530,10:00:48,368,14.414000000000001,39.465,831,21.843000000000004,101.57799999999999,71.42,24.975,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:54.000Z,0.0,0.0,21.653000000000002,5.35051385,2016-11-03T08:17:43.679850,2.3,157.446,2.3,5.3,1.8,1
50.136,1024.468,35.269,1719,1526.75,21.837,1550779260.3329673,106.81700000000001,11.58,28.578000000000003,252,02/21/19,530,10:00:49,372,14.442,39.54,831,21.845,101.57799999999999,71.42,24.975,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:55.000Z,0.0,0.0,21.653000000000002,5.34832375,2016-11-03T08:17:45.052745,2.3,157.424,2.3,5.3,1.8,1
50.136,1024.474,35.274,1719,1526.739,21.831,1550779261.059199,106.81700000000001,11.58,28.578000000000003,251,02/21/19,530,10:00:50,380,14.454,39.574,831,21.846,101.57799999999999,71.42,24.975,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:56.000Z,0.0,0.0,21.653000000000002,5.34832375,2016-11-03T08:17:45.052745,2.3,157.424,2.3,5.3,1.8,1
50.132,1024.48,35.279,1719,1526.719,21.820999999999998,1550779261.7810378,106.81700000000001,11.58,28.578000000000003,251,02/21/19,530,10:00:50,380,14.454,39.574,831,21.846,101.579,71.44,24.998,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:56.000Z,0.0,0.5,21.654,5.3502152,2016-11-03T08:17:46.420882,2.3,157.44299999999998,2.3,5.3,1.8,1
50.128,1024.475,35.274,1719,1526.7220000000002,21.825,1550779262.5437794,106.81700000000001,11.58,28.578000000000003,249,02/21/19,530,10:00:51,373,14.468,39.609,831,21.846999999999998,101.579,71.44,24.998,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:56.000Z,0.0,0.5,21.654,5.3502152,2016-11-03T08:17:46.420882,2.3,157.44299999999998,2.3,5.3,1.8,1
50.128,1024.455,35.255,1719,1526.76,21.846999999999998,1550779263.3118436,106.81700000000001,11.58,28.578000000000003,249,02/21/19,530,10:00:51,373,14.468,39.609,831,21.846999999999998,101.579,71.44,24.998,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:58.000Z,0.0,0.0,21.655,5.3474278,2016-11-03T08:17:47.790408,2.3,157.415,2.3,5.3,1.8,1
50.126999999999995,1024.46,35.259,1719,1526.7479999999998,21.840999999999998,1550779264.0648391,106.81700000000001,11.58,28.578000000000003,248,02/21/19,530,10:00:53,381,14.42,39.478,831,21.846999999999998,101.579,71.47,25.021,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:59.000Z,0.0,0.0,21.655,5.3474278,2016-11-03T08:17:47.790408,2.3,157.415,2.3,5.3,1.8,1
50.126000000000005,1024.469,35.268,1719,1526.7279999999998,21.829,1550779264.8005836,106.81700000000001,11.58,28.578000000000003,248,02/21/19,530,10:00:53,381,14.42,39.478,831,21.846999999999998,101.579,71.47,25.021,15.85,21.88618059,-159.52760590000003,2019-02-21T20:00:59.000Z,0.0,0.5,21.655,5.3520071,2016-11-03T08:17:49.158348,2.3,157.461,2.3,5.3,1.8,1
50.123999999999995,1024.462,35.260999999999996,1719,1526.7379999999998,21.836,1550779265.5980394,106.81700000000001,11.58,28.578000000000003,248,02/21/19,530,10:00:53,381,14.429,39.505,831,21.846999999999998,101.579,71.47,25.021,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:00.000Z,0.0,0.5,21.655,5.3520071,2016-11-03T08:17:49.158348,2.3,157.461,2.3,5.3,1.8,1
50.123999999999995,1024.462,35.260999999999996,1719,1526.7379999999998,21.836,1550779266.3597598,106.81700000000001,11.58,28.578000000000003,249,02/21/19,530,10:00:57,377,14.427999999999999,39.503,831,21.846,101.57600000000001,71.57,25.049,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:01.000Z,0.0,0.0,21.654,5.349817,2016-11-03T08:17:50.527397,2.3,157.439,2.3,5.3,1.8,1
50.121,1024.46,35.258,1719,1526.734,21.836,1550779267.0914073,106.81700000000001,11.58,28.578000000000003,249,02/21/19,530,10:00:57,377,14.427999999999999,39.503,831,21.846,101.57600000000001,71.57,25.049,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:02.000Z,0.0,0.0,21.653000000000002,5.3480251,2016-11-03T08:17:51.902257,2.3,157.421,2.3,5.3,1.8,1
50.121,1024.463,35.260999999999996,1719,1526.729,21.833000000000002,1550779267.809071,106.81700000000001,11.58,28.578000000000003,249,02/21/19,530,10:00:57,377,14.343,39.271,831,21.845,101.57600000000001,71.57,25.049,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:02.000Z,0.0,0.0,21.653000000000002,5.3480251,2016-11-03T08:17:51.902257,2.3,157.421,2.3,5.3,1.8,1
50.121,1024.453,35.251999999999995,1719,1526.7479999999998,21.844,1550779268.5280356,106.824,11.58,28.587,249,02/21/19,530,10:00:58,378,14.343,39.271,831,21.845,101.57600000000001,71.57,25.049,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:02.000Z,0.0,0.0,21.65,5.3496179,2016-11-03T08:17:53.271700,2.3,157.437,2.3,5.3,1.8,1
50.121,1024.4560000000001,35.254,1719,1526.743,21.840999999999998,1550779269.2459884,106.824,11.58,28.587,249,02/21/19,530,10:00:58,378,14.379000000000001,39.369,831,21.845,101.57799999999999,71.64,25.081,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:04.000Z,0.0,0.0,21.65,5.3496179,2016-11-03T08:17:53.271700,2.3,157.437,2.3,5.3,1.8,1
50.121,1024.462,35.26,1719,1526.7320000000002,21.834,1550779269.9650984,106.824,11.58,28.587,247,02/21/19,530,10:00:59,372,14.379000000000001,39.369,831,21.845,101.57799999999999,71.64,25.081,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:05.000Z,0.0,0.0,21.654,5.3494188,2016-11-03T08:17:54.641172,2.3,157.435,2.3,5.3,1.8,1
50.121,1024.454,35.253,1719,1526.745,21.842,1550779270.6850498,106.824,11.58,28.587,248,02/21/19,530,10:01:00,366,14.418,39.475,831,21.845,101.57799999999999,71.64,25.081,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:05.000Z,0.0,0.0,21.654,5.3494188,2016-11-03T08:17:54.641172,2.3,157.435,2.3,5.3,1.8,1
50.119,1024.458,35.256,1719,1526.736,21.837,1550779271.408123,106.824,11.58,28.587,248,02/21/19,530,10:01:00,366,14.418,39.475,831,21.845,101.57700000000001,71.67,25.111,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:05.000Z,0.0,0.0,21.655,5.34772645,2016-11-03T08:17:56.015119,2.3,157.418,2.3,5.3,1.8,1
50.119,1024.4589999999998,35.257,1719,1526.733,21.836,1550779272.1342852,106.824,11.58,28.587,247,02/21/19,530,10:01:01,367,14.51,39.727,831,21.846,101.57700000000001,71.67,25.111,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:07.000Z,0.0,0.0,21.655,5.34772645,2016-11-03T08:17:56.015119,2.3,157.418,2.3,5.3,1.8,1
50.119,1024.4589999999998,35.257,1719,1526.733,21.836,1550779272.8539238,106.824,11.58,28.587,249,02/21/19,530,10:01:02,367,14.513,39.735,831,21.846,101.57700000000001,71.67,25.111,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:08.000Z,0.0,0.5,21.65,5.34235075,2016-11-03T08:17:57.384685,2.3,157.364,2.3,5.3,1.8,1
50.117,1024.461,35.258,1719,1526.725,21.833000000000002,1550779273.5680585,106.824,11.58,28.587,249,02/21/19,530,10:01:02,367,14.513,39.735,831,21.846,101.57799999999999,71.36,25.149,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:08.000Z,0.0,0.5,21.65,5.34235075,2016-11-03T08:17:57.384685,2.3,157.364,2.3,5.3,1.8,1
50.118,1024.448,35.247,1719,1526.7520000000002,21.846999999999998,1550779274.2859964,106.824,11.58,28.587,247,02/21/19,530,10:01:03,369,14.530999999999999,39.785,831,21.846,101.57799999999999,71.36,25.149,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:08.000Z,0.0,0.5,21.654,5.34155435,2016-11-03T08:17:58.753921,2.3,157.356,2.3,5.3,1.8,1
50.119,1024.448,35.247,1719,1526.755,21.849,1550779275.0060024,106.824,11.58,28.587,247,02/21/19,530,10:01:04,365,14.530999999999999,39.785,831,21.846,101.57799999999999,71.36,25.149,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:10.000Z,0.0,0.5,21.654,5.34155435,2016-11-03T08:17:58.753921,2.3,157.356,2.3,5.3,1.8,1
50.118,1024.451,35.25,1719,1526.746,21.844,1550779275.7219324,106.824,11.58,28.587,247,02/21/19,530,10:01:05,365,14.59,39.945,831,21.846,101.57799999999999,71.36,25.149,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:11.000Z,0.0,0.5,21.651,5.3508125,2016-11-03T08:18:00.126124,2.3,157.44899999999998,2.3,5.3,1.8,1
50.118,1024.453,35.251,1719,1526.743,21.842,1550779276.4411294,106.824,11.58,28.587,247,02/21/19,530,10:01:05,365,14.59,39.945,831,21.846,101.579,71.04,25.193,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:11.000Z,0.0,0.5,21.651,5.3508125,2016-11-03T08:18:00.126124,2.3,157.44899999999998,2.3,5.3,1.8,1
50.118,1024.4560000000001,35.254,1719,1526.7379999999998,21.839000000000002,1550779277.1599982,106.824,11.58,28.587,247,02/21/19,530,10:01:06,361,14.63,40.054,831,21.846999999999998,101.579,71.04,25.193,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:11.000Z,0.0,0.5,21.651,5.34633275,2016-11-03T08:18:01.496627,2.3,157.404,2.3,5.3,1.8,1
50.117,1024.452,35.25,1719,1526.7420000000002,21.842,1550779277.87916,106.824,11.58,28.587,248,02/21/19,530,10:01:07,364,14.63,40.054,831,21.846999999999998,101.579,71.04,25.193,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:13.000Z,0.0,0.5,21.651,5.34633275,2016-11-03T08:18:01.496627,2.3,157.404,2.3,5.3,1.8,1
50.114,1024.4560000000001,35.253,1719,1526.729,21.836,1550779278.6048949,106.824,11.58,28.587,248,02/21/19,530,10:01:07,364,14.634,40.065,831,21.848000000000003,101.581,70.93,25.29,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:13.000Z,0.0,0.5,21.649,5.3472287000000005,2016-11-03T08:18:02.869645,2.3,157.41299999999998,2.3,5.3,1.8,1
50.111999999999995,1024.453,35.25,1719,1526.729,21.837,1550779279.3212302,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:08,364,14.707,40.265,831,21.848000000000003,101.581,70.93,25.29,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:14.000Z,0.0,0.5,21.649,5.34215165,2016-11-03T08:18:04.237876,2.3,157.362,2.3,5.3,1.8,1
50.111999999999995,1024.4460000000001,35.244,1719,1526.743,21.845,1550779280.036018,106.821,11.58,28.569000000000003,246,02/21/19,530,10:01:09,364,14.707,40.265,831,21.848000000000003,101.581,70.93,25.29,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:14.000Z,0.0,0.5,21.649,5.34215165,2016-11-03T08:18:04.237876,2.3,157.362,2.3,5.3,1.8,1
50.111999999999995,1024.45,35.247,1719,1526.735,21.840999999999998,1550779280.7549875,106.821,11.58,28.569000000000003,246,02/21/19,530,10:01:09,364,14.658,40.129,831,21.848000000000003,101.581,70.93,25.29,15.85,21.88618059,-159.52760590000003,2019-02-21T20:01:15.000Z,0.0,0.0,21.65,5.3472287000000005,2016-11-03T08:18:05.608177,2.3,157.41299999999998,2.3,5.3,1.8,1
50.111999999999995,1024.4560000000001,35.253,1719,1526.724,21.834,1550779281.4740682,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:10,362,14.658,40.129,831,21.848000000000003,101.58200000000001,70.85,25.397,16.175,21.88617941,-159.5275968,2019-02-21T20:01:16.000Z,0.0,0.0,21.65,5.3472287000000005,2016-11-03T08:18:05.608177,2.3,157.41299999999998,2.3,5.3,1.8,1
50.11,1024.447,35.244,1719,1526.739,21.844,1550779282.1920354,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:12,369,14.748,40.376,831,21.848000000000003,101.58200000000001,70.85,25.397,16.175,21.88617941,-159.5275968,2019-02-21T20:01:17.000Z,0.0,0.5,21.651,5.34931925,2016-11-03T08:18:06.982793,2.3,157.434,2.3,5.3,1.8,1
50.11,1024.448,35.245,1719,1526.737,21.842,1550779282.9109144,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:12,369,14.748,40.376,831,21.848000000000003,101.58200000000001,70.85,25.397,16.175,21.88617941,-159.5275968,2019-02-21T20:01:17.000Z,0.0,0.5,21.651,5.34931925,2016-11-03T08:18:06.982793,2.3,157.434,2.3,5.3,1.8,1
50.11,1024.454,35.25,1719,1526.726,21.836,1550779283.628829,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:12,369,14.698,40.239000000000004,831,21.846999999999998,101.58,70.82,25.469,16.175,21.88617941,-159.5275968,2019-02-21T20:01:18.000Z,0.0,0.0,21.648000000000003,5.35091205,2016-11-03T08:18:08.351453,2.3,157.45,2.3,5.3,1.8,1
50.115,1024.45,35.248000000000005,1719,1526.744,21.844,1550779284.3483088,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:14,368,14.698,40.239000000000004,831,21.846999999999998,101.58,70.82,25.469,16.175,21.88617941,-159.5275968,2019-02-21T20:01:19.000Z,0.0,0.0,21.648000000000003,5.35091205,2016-11-03T08:18:08.351453,2.3,157.45,2.3,5.3,1.8,1
50.115,1024.445,35.244,1719,1526.7520000000002,21.849,1550779285.071207,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:14,368,14.731,40.332,831,21.846,101.58,70.82,25.469,16.175,21.88617941,-159.5275968,2019-02-21T20:01:20.000Z,0.0,0.5,21.648000000000003,5.3508125,2016-11-03T08:18:09.720785,2.3,157.44899999999998,2.3,5.3,1.8,1
50.115,1024.454,35.251999999999995,1719,1526.735,21.839000000000002,1550779285.7882247,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:15,369,14.738,40.35,831,21.845,101.58,70.82,25.469,16.175,21.88617941,-159.5275968,2019-02-21T20:01:20.000Z,0.0,0.5,21.648000000000003,5.3508125,2016-11-03T08:18:09.720785,2.3,157.44899999999998,2.3,5.3,1.8,1
50.115,1024.453,35.25,1719,1526.7379999999998,21.840999999999998,1550779286.5029526,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:16,368,14.738,40.35,831,21.845,101.57799999999999,70.62,25.521,16.175,21.88617941,-159.5275968,2019-02-21T20:01:20.000Z,0.0,0.5,21.646,5.34912015,2016-11-03T08:18:11.095509,2.3,157.43200000000002,2.3,5.3,1.8,1
50.115,1024.461,35.258,1719,1526.7220000000002,21.831,1550779287.2218986,106.821,11.58,28.569000000000003,247,02/21/19,530,10:01:16,368,14.745999999999999,40.374,831,21.845,101.57799999999999,70.62,25.521,16.175,21.88617941,-159.5275968,2019-02-21T20:01:22.000Z,0.0,0.5,21.646,5.34912015,2016-11-03T08:18:11.095509,2.3,157.43200000000002,2.3,5.3,1.8,1
50.117,1024.451,35.249,1719,1526.745,21.844,1550779287.9399874,106.821,11.58,28.569000000000003,249,02/21/19,530,10:01:17,373,14.745999999999999,40.374,831,21.845,101.57799999999999,70.62,25.521,16.175,21.88617941,-159.5275968,2019-02-21T20:01:23.000Z,0.0,0.5,21.651,5.34473995,2016-11-03T08:18:12.465325,2.3,157.388,2.3,5.3,1.8,1
50.119,1024.464,35.260999999999996,1719,1526.725,21.831,1550779288.6604636,106.821,11.58,28.569000000000003,248,02/21/19,530,10:01:18,371,14.761,40.413000000000004,831,21.844,101.57600000000001,70.26,25.555,16.175,21.88617941,-159.5275968,2019-02-21T20:01:23.000Z,0.0,0.5,21.651,5.34473995,2016-11-03T08:18:12.465325,2.3,157.388,2.3,5.3,1.8,1
50.119,1024.458,35.256,1719,1526.736,21.837,1550779289.3789618,106.821,11.59,28.555999999999997,248,02/21/19,530,10:01:18,371,14.761,40.413000000000004,831,21.844,101.57600000000001,70.26,25.555,16.175,21.88617941,-159.5275968,2019-02-21T20:01:23.000Z,0.0,0.5,21.645,5.35131025,2016-11-03T08:18:13.840446,2.3,157.454,2.3,5.3,1.8,1
50.122,1024.455,35.254,1719,1526.747,21.842,1550779290.0999644,106.821,11.59,28.555999999999997,249,02/21/19,530,10:01:19,374,14.767000000000001,40.431999999999995,831,21.844,101.57600000000001,70.26,25.555,16.175,21.88617941,-159.5275968,2019-02-21T20:01:25.000Z,0.0,0.5,21.645,5.35131025,2016-11-03T08:18:13.840446,2.3,157.454,2.3,5.3,1.8,1
50.122,1024.461,35.259,1719,1526.736,21.836,1550779290.8154554,106.821,11.59,28.555999999999997,250,02/21/19,530,10:01:20,376,14.767000000000001,40.431999999999995,831,21.844,101.57600000000001,70.26,25.555,16.175,21.88617941,-159.5275968,2019-02-21T20:01:25.000Z,0.0,0.5,21.651999999999997,5.3528035,2016-11-03T08:18:15.209947,2.3,157.469,2.3,5.3,1.8,1
50.123000000000005,1024.4589999999998,35.258,1719,1526.7420000000002,21.839000000000002,1550779291.536447,106.821,11.59,28.555999999999997,250,02/21/19,530,10:01:20,376,14.763,40.422,831,21.844,101.57799999999999,69.92,25.576999999999998,16.175,21.88617941,-159.5275968,2019-02-21T20:01:26.000Z,0.0,0.5,21.651999999999997,5.3528035,2016-11-03T08:18:15.209947,2.3,157.469,2.3,5.3,1.8,1
50.123999999999995,1024.461,35.26,1719,1526.74,21.837,1550779292.2548473,106.821,11.59,28.555999999999997,250,02/21/19,530,10:01:21,368,14.789000000000001,40.493,831,21.844,101.57799999999999,69.92,25.576999999999998,16.175,21.88617941,-159.5275968,2019-02-21T20:01:26.000Z,1.8,0.5,21.649,5.3516089000000004,2016-11-03T08:18:16.578960,2.3,157.457,2.3,5.3,1.8,1
50.126000000000005,1024.465,35.264,1719,1526.736,21.834,1550779292.9729486,106.821,11.59,28.555999999999997,251,02/21/19,530,10:01:22,373,14.789000000000001,40.493,831,21.844,101.57799999999999,69.92,25.576999999999998,16.175,21.88617941,-159.5275968,2019-02-21T20:01:28.000Z,1.8,0.5,21.649,5.3516089000000004,2016-11-03T08:18:16.578960,2.3,157.457,2.3,5.3,1.8,1
50.126999999999995,1024.468,35.266999999999996,1719,1526.7320000000002,21.831,1550779293.6908774,106.821,11.59,28.555999999999997,251,02/21/19,530,10:01:22,373,14.832,40.61,831,21.844,101.581,69.87,25.589000000000002,16.175,21.88617941,-159.5275968,2019-02-21T20:01:29.000Z,0.0,0.5,21.649,5.3510116,2016-11-03T08:18:17.953353,2.3,157.451,2.3,5.3,1.8,1
