p_int,rh_int,t_int,ts
108.098,10.24,32.553,1550782494.1457217
108.099,10.24,32.559,1550782504.6859336
108.098,10.23,32.561,1550782515.230413
108.096,10.24,32.554,1550782525.7674263
108.094,10.23,32.547,1550782536.255423
108.093,10.23,32.546,1550782546.749121
108.094,10.22,32.561,1550782557.2576628
108.092,10.23,32.546,1550782567.7437215
108.091,10.22,32.561,1550782578.259944
108.093,10.21,32.559,1550782588.757005
108.088,10.21,32.551,1550782599.242546
108.088,10.22,32.567,1550782609.73319
108.09,10.21,32.566,1550782620.2643151
108.087,10.21,32.561,1550782630.800077
108.086,10.21,32.56,1550782641.3357735
108.088,10.2,32.574,1550782651.8421016
108.089,10.2,32.573,1550782662.3535192
108.087,10.2,32.566,1550782672.888303
108.088,10.2,32.562,1550782683.4149196
108.084,10.2,32.541,1550782693.9927678
108.087,10.2,32.55,1550782704.52587
108.089,10.2,32.549,1550782715.05626
108.087,10.19,32.562,1550782725.5665026
108.084,10.19,32.549,1550782736.0665083
108.086,10.19,32.547,1550782746.5993927
108.087,10.18,32.564,1550782757.11939
108.083,10.19,32.547,1550782767.6426086
108.088,10.19,32.56,1550782778.157001
108.089,10.19,32.561,1550782788.6862736
108.088,10.18,32.562,1550782799.2132375
108.092,10.18,32.555,1550782809.745052
108.09,10.18,32.561,1550782820.2689557
108.09,10.18,32.547,1550782830.8096697
108.091,10.18,32.555,1550782841.3435252
108.095,10.18,32.56,1550782851.8355055
108.094,10.18,32.568,1550782862.453409
108.098,10.17,32.551,1550782873.001368
108.096,10.18,32.562,1550782883.515425
108.097,10.18,32.556,1550782894.0503848
108.102,10.17,32.564,1550782904.5723097
108.099,10.17,32.557,1550782915.0764844
108.102,10.17,32.554,1550782925.6127336
108.104,10.18,32.554,1550782936.1561952
108.103,10.17,32.551,1550782946.6901023
108.104,10.17,32.555,1550782957.2204766
108.108,10.17,32.559,1550782967.7442687
108.115,10.17,32.562,1550782978.2427344
108.114,10.18,32.559,1550782988.7923768
108.117,10.17,32.564,1550782999.2977643
108.118,10.17,32.561,1550783009.822348
108.125,10.17,32.567,1550783020.3279676
108.127,10.17,32.57,1550783030.840891
108.129,10.17,32.563,1550783041.3600752
108.13,10.17,32.556,1550783051.856272
108.135,10.17,32.559,1550783062.3980148
108.14,10.17,32.568,1550783072.9257047
108.143,10.17,32.584,1550783083.4367256
108.148,10.17,32.575,1550783093.9568174
108.154,10.17,32.571,1550783104.4845228
108.159,10.17,32.584,1550783115.0843039
108.161,10.17,32.588,1550783125.5994925
108.17,10.17,32.585,1550783136.1226082
108.182,10.17,32.591,1550783146.6536167
108.184,10.17,32.604,1550783157.1810846
108.193,10.17,32.601,1550783167.6730216
108.201,10.17,32.613,1550783178.1800473
108.205,10.17,32.604,1550783188.655309
108.213,10.16,32.623,1550783199.1600018
108.218,10.17,32.626,1550783209.6561868
108.226,10.17,32.631,1550783220.1845183
108.235,10.16,32.629,1550783230.6754916
108.237,10.17,32.631,1550783241.2073267
108.248,10.17,32.643,1550783251.7234902
108.255,10.17,32.648,1550783262.2154396
108.26,10.17,32.659,1550783272.7444727
108.269,10.17,32.661,1550783283.2813709
108.278,10.17,32.665,1550783293.8221464
108.286,10.17,32.678,1550783304.3604975
108.29,10.17,32.675,1550783314.85264
108.301,10.17,32.683,1550783325.3389351
108.309,10.16,32.7,1550783335.8453388
108.315,10.16,32.705,1550783346.3758192
108.322,10.17,32.712,1550783356.9172823
108.33,10.16,32.73,1550783367.4232993
108.336,10.16,32.739,1550783377.9437654
108.344,10.17,32.751,1550783388.4679985
108.348,10.16,32.75,1550783399.0082817
108.351,10.15,32.76,1550783409.5284827
108.357,10.16,32.778,1550783420.0578241
108.363,10.16,32.79,1550783430.5476344
108.369,10.15,32.81,1550783441.0528862
108.373,10.15,32.809,1550783451.5338724
108.379,10.15,32.839,1550783462.0400286
108.386,10.15,32.856,1550783472.5443094
108.389,10.15,32.85,1550783483.0803719
108.393,10.15,32.863,1550783493.6010418
108.396,10.14,32.876,1550783504.1490362
108.401,10.13,32.881,1550783514.6807733
108.403,10.14,32.892,1550783525.2465372
108.409,10.14,32.908,1550783535.7567673
108.413,10.13,32.927,1550783546.2869747
108.42,10.14,32.941,1550783556.8025305
108.421,10.12,32.959,1550783567.3281038
108.427,10.12,32.968,1550783577.8272715
108.431,10.12,32.976,1550783588.362683
108.435,10.12,32.982,1550783598.846552
108.439,10.12,33.007,1550783609.3558292
108.444,10.11,33.011,1550783619.8915079
108.447,10.11,33.024,1550783630.4085953
108.451,10.11,33.035,1550783640.9343772
108.455,10.11,33.043,1550783651.4736178
108.457,10.1,33.058,1550783662.0040374
108.459,10.09,33.067,1550783672.5381598
108.464,10.1,33.087,1550783683.061649
108.469,10.09,33.099,1550783693.592358
108.475,10.09,33.098,1550783704.1544669
108.478,10.09,33.113,1550783714.6608531
108.485,10.08,33.127,1550783725.1888206
108.482,10.08,33.131,1550783735.7176116
108.492,10.08,33.148,1550783746.2583523
108.495,10.08,33.152,1550783756.7438254
108.498,10.07,33.17,1550783767.2596097
108.502,10.08,33.171,1550783777.795361
108.508,10.07,33.181,1550783788.3180583
108.512,10.07,33.184,1550783798.8494956
108.519,10.07,33.206,1550783809.393684
108.524,10.06,33.226,1550783819.9353998
108.526,10.06,33.221,1550783830.4718244
108.532,10.05,33.235,1550783840.9953976
108.539,10.05,33.246,1550783851.5213525
108.543,10.05,33.256,1550783862.0562394
108.553,10.05,33.272,1550783872.5663726
108.558,10.05,33.27,1550783883.0864062
108.567,10.05,33.275,1550783893.6033337
108.578,10.05,33.283,1550783904.132044
108.583,10.04,33.293,1550783914.6429467
108.594,10.04,33.306,1550783925.1785192
108.598,10.04,33.31,1550783935.7100842
108.604,10.03,33.318,1550783946.249134
108.616,10.03,33.334,1550783956.795974
108.626,10.03,33.335,1550783967.334777
108.634,10.03,33.343,1550783977.8304245
108.643,10.02,33.368,1550783988.3538873
108.648,10.03,33.361,1550783998.9007223
108.661,10.02,33.384,1550784009.4369042
108.676,10.02,33.392,1550784019.967435
108.689,10.01,33.403,1550784030.4903908
108.701,10.02,33.419,1550784040.999941
108.713,10.01,33.433,1550784051.5085852
108.729,10.01,33.445,1550784062.0365586
108.743,10.01,33.445,1550784072.604284
108.758,10.01,33.463,1550784083.1463823
108.773,10.01,33.466,1550784093.650428
108.79,10.01,33.491,1550784104.1688776
108.806,10.0,33.499,1550784114.6875153
108.823,10.01,33.506,1550784125.2175953
108.844,10.0,33.529,1550784135.7387893
108.858,10.0,33.536,1550784146.2455301
108.876,10.0,33.566,1550784156.7676258
108.894,10.0,33.575,1550784167.3160884
108.911,10.0,33.591,1550784177.8218057
108.927,9.99,33.606,1550784188.3361492
108.948,9.99,33.622,1550784198.8316834
108.971,9.99,33.651,1550784209.3617218
108.989,9.98,33.665,1550784219.903337
109.009,9.98,33.689,1550784230.412116
109.028,9.98,33.702,1550784240.9159245
109.049,9.98,33.734,1550784251.4217215
109.072,9.98,33.77,1550784261.9513335
109.09,9.98,33.786,1550784272.4464402
109.114,9.97,33.801,1550784282.9553616
109.134,9.97,33.834,1550784293.4964101
109.157,9.97,33.854,1550784304.0255535
109.173,9.96,33.871,1550784314.568247
109.199,9.97,33.896,1550784325.104801
109.222,9.96,33.916,1550784335.61536
109.241,9.97,33.943,1550784346.1522937
109.27,9.96,33.97,1550784356.6945357
109.292,9.96,33.991,1550784367.2475278
109.311,9.96,34.013,1550784377.7865448
109.336,9.96,34.048,1550784388.3039818
109.355,9.95,34.073,1550784398.8142893
109.376,9.95,34.107,1550784409.3384387
109.398,9.94,34.142,1550784419.8693016
109.418,9.94,34.165,1550784430.3836095
109.446,9.94,34.214,1550784440.9113743
109.463,9.94,34.232,1550784451.416504
109.487,9.95,34.275,1550784461.9449837
111.413,9.78,39.961,1550786093.1530147
111.423,9.79,39.974,1550786103.6768491
111.428,9.8,40.007,1550786114.229819
111.439,9.81,40.028,1550786124.7451818
111.448,9.82,40.053,1550786135.2276149
111.456,9.83,40.061,1550786145.7526069
111.462,9.84,40.092,1550786156.2595658
111.472,9.84,40.104,1550786166.796451
111.482,9.85,40.129,1550786177.3280482
111.488,9.86,40.151,1550786187.87172
111.499,9.88,40.175,1550786198.3988557
111.503,9.88,40.207,1550786208.908394
111.514,9.88,40.221,1550786219.4340198
111.524,9.89,40.243,1550786229.966919
111.529,9.89,40.267,1550786240.5002365
111.538,9.9,40.289,1550786251.0228117
111.547,9.9,40.321,1550786261.5442133
111.558,9.9,40.344,1550786272.0686023
111.565,9.91,40.368,1550786282.6511304
111.575,9.92,40.404,1550786293.1912055
111.58,9.92,40.424,1550786303.720995
111.588,9.92,40.457,1550786314.2505896
111.602,9.92,40.499,1550786324.7309628
111.606,9.92,40.507,1550786335.264892
111.614,9.93,40.533,1550786345.788503
111.622,9.94,40.558,1550786356.3483357
111.632,9.93,40.602,1550786366.8863728
111.639,9.93,40.621,1550786377.4247737
111.647,9.93,40.654,1550786387.9587157
111.652,9.93,40.684,1550786398.490728
111.664,9.94,40.714,1550786409.0221417
111.671,9.93,40.748,1550786419.545464
111.678,9.93,40.78,1550786430.0292428
111.683,9.93,40.795,1550786440.5687075
111.694,9.92,40.839,1550786451.078373
111.701,9.93,40.882,1550786461.5789819
111.709,9.92,40.907,1550786472.0880296
111.714,9.92,40.926,1550786482.6315193
111.724,9.91,40.965,1550786493.1132114
111.732,9.92,40.989,1550786503.6072233
111.739,9.91,41.01,1550786514.1396646
111.748,9.91,41.035,1550786524.674829
111.76,9.91,41.059,1550786535.217237
111.765,9.91,41.098,1550786545.7463057
111.776,9.9,41.131,1550786556.2475846
111.781,9.9,41.141,1550786566.7787492
111.789,9.89,41.171,1550786577.3066742
111.799,9.89,41.207,1550786587.8350532
111.803,9.88,41.238,1550786598.3352337
111.809,9.88,41.256,1550786608.8743284
111.818,9.88,41.284,1550786619.4066086
111.821,9.87,41.314,1550786629.934828
111.828,9.87,41.344,1550786640.4602764
111.836,9.86,41.381,1550786650.982305
111.842,9.85,41.394,1550786661.501169
111.854,9.85,41.448,1550786682.534253
111.86,9.85,41.474,1550786693.0573876
111.87,9.84,41.492,1550786703.6328297
111.877,9.83,41.536,1550786714.1746998
111.882,9.82,41.568,1550786724.6970577
111.892,9.81,41.625,1550786745.736276
111.896,9.8,41.646,1550786756.2717407
111.904,9.79,41.668,1550786766.8235886
111.915,9.79,41.695,1550786777.3558025
112.038,9.58,42.38,1550786949.4494333
112.045,9.56,42.406,1550786959.975178
112.052,9.56,42.424,1550786970.4764526
112.06,9.54,42.443,1550786981.0100133
112.07,9.54,42.463,1550786991.5384562
112.078,9.54,42.487,1550787002.0876527
112.086,9.53,42.505,1550787012.6415863
112.093,9.52,42.525,1550787023.1689794
112.098,9.51,42.534,1550787033.6486351
112.11,9.51,42.557,1550787044.1734183
112.113,9.51,42.57,1550787054.691539
112.125,9.5,42.586,1550787065.219643
112.131,9.5,42.593,1550787075.7723658
112.139,9.5,42.621,1550787086.2651305
112.147,9.49,42.63,1550787096.7916834
112.156,9.5,42.649,1550787107.307076
112.162,9.49,42.661,1550787117.7931342
112.175,9.48,42.679,1550787128.3285878
112.182,9.48,42.707,1550787138.8312175
112.186,9.48,42.712,1550787149.3603904
112.196,9.47,42.733,1550787159.8932743
112.207,9.48,42.753,1550787170.380992
112.212,9.47,42.762,1550787180.9117682
112.369,9.43,43.092,1550787465.7982385
112.374,9.43,43.113,1550787476.3105965
112.381,9.43,43.112,1550787486.7948186
112.387,9.43,43.138,1550787497.3255851
112.393,9.43,43.156,1550787507.8559659
112.4,9.44,43.176,1550787518.4027286
112.406,9.44,43.19,1550787528.8947985
112.408,9.43,43.2,1550787539.394434
112.416,9.43,43.213,1550787549.9242668
112.419,9.43,43.222,1550787560.454365
112.429,9.44,43.235,1550787570.9656067
112.432,9.44,43.244,1550787581.4648433
112.438,9.44,43.259,1550787592.0074477
112.436,9.44,43.262,1550787602.6165686
112.448,9.44,43.28,1550787613.1564295
112.451,9.44,43.291,1550787623.7083223
112.455,9.44,43.304,1550787634.2368078
112.463,9.44,43.326,1550787644.7329905
112.468,9.44,43.333,1550787655.285293
112.472,9.45,43.352,1550787665.8187354
112.481,9.44,43.36,1550787676.365696
112.486,9.44,43.373,1550787686.8504517
112.493,9.44,43.404,1550787697.368577
112.499,9.44,43.418,1550787707.9117208
112.504,9.44,43.437,1550787718.4394894
112.511,9.44,43.457,1550787728.9619958
112.521,9.43,43.475,1550787739.472119
112.528,9.43,43.495,1550787749.980855
112.534,9.44,43.508,1550787760.5144253
112.543,9.43,43.542,1550787771.0256712
112.548,9.42,43.56,1550787781.5405335
112.558,9.42,43.579,1550787792.059324
112.563,9.42,43.586,1550787802.5984294
112.658,9.4,43.854,1550787925.392193
112.667,9.38,43.936,1550787936.0233116
112.675,9.38,43.965,1550787946.5455916
112.677,9.37,43.985,1550787957.0775044
112.686,9.37,44.014,1550787967.5796435
112.691,9.36,44.046,1550787978.104244
112.697,9.35,44.076,1550787988.6343844
112.703,9.35,44.098,1550787999.1362262
112.711,9.34,44.122,1550788009.6686823
112.711,9.34,44.141,1550788020.182393
112.723,9.33,44.167,1550788030.70801
112.724,9.33,44.179,1550788041.201679
112.733,9.32,44.209,1550788051.7241323
112.732,9.31,44.232,1550788062.2565994
112.736,9.3,44.241,1550788072.751337
112.74,9.3,44.254,1550788083.3003523
112.744,9.3,44.275,1550788093.8548474
112.751,9.29,44.294,1550788104.36684
112.752,9.29,44.307,1550788114.9024224
112.757,9.28,44.33,1550788125.4415987
112.761,9.28,44.342,1550788135.9718742
112.766,9.28,44.361,1550788146.5032423
112.774,9.26,44.383,1550788157.0312548
112.776,9.27,44.404,1550788167.5584533
112.852,9.34,44.365,1550788506.2021403
112.859,9.34,44.331,1550788520.0326457
112.867,9.34,44.348,1550788530.5644546
112.875,9.34,44.364,1550788541.0806844
112.885,9.34,44.377,1550788551.6143236
112.892,9.34,44.386,1550788562.1725142
112.899,9.34,44.382,1550788572.7300467
113.014,9.37,44.6,1550788705.4799118
113.02,9.36,44.654,1550788716.0643675
113.027,9.36,44.683,1550788726.5940938
113.032,9.36,44.695,1550788737.0917532
113.04,9.35,44.722,1550788747.5948417
113.045,9.35,44.732,1550788758.0876405
113.05,9.34,44.765,1550788768.617365
113.057,9.35,44.791,1550788779.1573682
113.063,9.34,44.807,1550788789.6878226
113.071,9.33,44.832,1550788800.2174048
113.076,9.34,44.848,1550788810.749737
113.083,9.33,44.866,1550788821.2858968
113.093,9.32,44.898,1550788831.8070295
113.095,9.32,44.904,1550788842.296327
113.101,9.31,44.943,1550788852.82198
113.107,9.31,44.956,1550788863.3459346
113.111,9.31,44.965,1550788873.8905756
113.116,9.3,44.99,1550788884.4223363
113.122,9.29,44.999,1550788894.9336264
113.127,9.29,45.021,1550788905.4662638
113.131,9.29,45.04,1550788916.0016627
113.136,9.28,45.053,1550788926.5246248
113.144,9.28,45.069,1550788937.0624766
113.146,9.28,45.085,1550788947.5887756
113.148,9.28,45.086,1550788958.074969
113.158,9.27,45.112,1550788968.5923584
113.163,9.27,45.128,1550788979.1097083
113.169,9.27,45.15,1550788989.6389134
113.17,9.27,45.149,1550789000.1385527
113.178,9.26,45.178,1550789010.6673462
113.178,9.26,45.19,1550789021.1945455
113.185,9.26,45.186,1550789031.7063646
113.187,9.25,45.216,1550789042.2338922
113.193,9.25,45.219,1550789052.7384284
113.197,9.25,45.24,1550789063.2760537
113.199,9.25,45.24,1550789073.7764766
113.208,9.24,45.271,1550789084.3064415
113.207,9.24,45.279,1550789094.8564725
113.213,9.24,45.301,1550789105.3809862
113.212,9.24,45.307,1550789115.9134912
113.216,9.23,45.317,1550789126.4341798
113.22,9.23,45.338,1550789136.9529862
113.224,9.22,45.346,1550789147.451058
113.225,9.22,45.381,1550789157.9778862
113.229,9.21,45.399,1550789168.5877275
113.23,9.2,45.393,1550789179.1274328
113.234,9.21,45.411,1550789189.651768
113.232,9.21,45.419,1550789200.163374
113.237,9.2,45.436,1550789210.695727
113.239,9.2,45.434,1550789221.178736
113.238,9.19,45.446,1550789231.6813889
113.243,9.19,45.459,1550789242.1705627
113.243,9.18,45.467,1550789252.6613858
113.247,9.18,45.497,1550789263.1905353
113.246,9.18,45.489,1550789273.7008178
113.247,9.18,45.503,1550789284.2406006
113.251,9.17,45.518,1550789294.7861102
113.251,9.16,45.538,1550789305.313437
113.253,9.17,45.549,1550789315.850116
113.256,9.16,45.556,1550789326.3629172
113.256,9.15,45.563,1550789336.8783126
113.256,9.15,45.571,1550789347.4101143
113.256,9.15,45.58,1550789357.9344077
113.257,9.14,45.591,1550789368.4380665
113.259,9.14,45.615,1550789378.9844818
113.26,9.13,45.626,1550789389.4986544
113.259,9.13,45.632,1550789400.0278285
113.258,9.12,45.644,1550789410.556412
113.257,9.12,45.637,1550789421.0390508
113.263,9.11,45.653,1550789431.570813
113.262,9.11,45.655,1550789442.0804589
113.26,9.11,45.662,1550789452.5969272
113.262,9.1,45.673,1550789463.1876898
113.261,9.1,45.668,1550789473.7348201
113.262,9.1,45.694,1550789484.2403982
113.261,9.1,45.688,1550789494.7374325
113.259,9.09,45.702,1550789505.240589
113.261,9.09,45.714,1550789515.7572775
113.259,9.08,45.724,1550789526.2764225
113.256,9.08,45.724,1550789536.8107767
113.254,9.08,45.722,1550789547.3229058
113.253,9.08,45.737,1550789557.8501735
113.251,9.07,45.738,1550789568.3659978
113.251,9.06,45.74,1550789578.8493583
113.246,9.07,45.744,1550789589.3626075
113.242,9.06,45.759,1550789599.8797305
113.242,9.06,45.768,1550789610.4072933
113.241,9.06,45.772,1550789620.9357982
113.239,9.06,45.77,1550789631.451614
113.236,9.04,45.765,1550789641.9386835
113.238,9.04,45.788,1550789652.47396
113.233,9.05,45.794,1550789663.006105
113.232,9.03,45.787,1550789673.510023
113.229,9.04,45.798,1550789684.0231955
113.226,9.04,45.802,1550789694.5555432
113.222,9.03,45.805,1550789705.079496
113.22,9.02,45.81,1550789715.6070578
113.22,9.02,45.808,1550789726.139126
113.215,9.02,45.814,1550789736.674139
113.211,9.01,45.796,1550789747.1614246
113.211,9.01,45.814,1550789757.6926484
113.205,9.01,45.808,1550789768.221741
113.207,9.01,45.816,1550789778.7519822
113.202,9.01,45.803,1550789789.2403433
113.2,9.0,45.817,1550789799.774354
113.197,9.0,45.821,1550789810.303706
113.193,8.99,45.817,1550789820.8413985
113.192,8.99,45.826,1550789831.3684332
113.192,8.99,45.816,1550789841.8510163
113.19,8.99,45.816,1550789852.3684037
113.189,8.99,45.825,1550789862.900464
113.183,8.98,45.828,1550789873.4285116
113.181,8.98,45.828,1550789883.9517298
113.18,8.98,45.817,1550789894.478557
113.175,8.98,45.819,1550789905.0013754
113.174,8.98,45.821,1550789915.514735
113.172,8.97,45.825,1550789926.0440848
113.164,8.96,45.821,1550789936.5791426
113.164,8.96,45.826,1550789947.105925
113.158,8.97,45.804,1550789957.6154473
113.158,8.96,45.817,1550789968.1239471
113.157,8.96,45.825,1550789978.6597974
113.149,8.95,45.808,1550789989.1679535
113.145,8.95,45.806,1550789999.690091
113.143,8.95,45.801,1550790010.1760209
113.142,8.94,45.811,1550790020.6846707
113.14,8.94,45.813,1550790031.2097337
113.137,8.94,45.812,1550790041.7276747
113.136,8.94,45.814,1550790052.2476912
113.132,8.93,45.826,1550790062.8653042
113.129,8.93,45.818,1550790073.3869526
113.129,8.93,45.827,1550790083.910925
113.123,8.93,45.826,1550790094.4268546
113.121,8.92,45.825,1550790104.9524784
113.119,8.92,45.803,1550790115.4578617
113.12,8.92,45.821,1550790125.9973679
113.113,8.92,45.814,1550790136.5286078
113.11,8.91,45.797,1550790147.0208597
113.105,8.91,45.795,1550790157.5311837
113.102,8.91,45.806,1550790168.052522
113.099,8.91,45.805,1550790178.5908697
113.098,8.9,45.784,1550790189.080847
113.093,8.9,45.788,1550790199.5724497
113.091,8.89,45.803,1550790210.1023095
113.086,8.89,45.784,1550790220.6085103
113.083,8.89,45.792,1550790231.1388724
113.082,8.9,45.78,1550790241.6461847
113.083,8.88,45.785,1550790252.1983347
113.081,8.88,45.784,1550790262.7305408
113.08,8.88,45.785,1550790273.258945
113.074,8.87,45.771,1550790283.770065
113.073,8.87,45.766,1550790294.295849
113.071,8.88,45.762,1550790304.8618274
113.071,8.88,45.76,1550790315.4144998
113.067,8.87,45.769,1550790325.9492965
113.065,8.87,45.759,1550790336.474192
113.067,8.87,45.76,1550790347.002126
113.063,8.87,45.744,1550790357.4943712
113.062,8.87,45.75,1550790368.030198
113.061,8.86,45.738,1550790378.5497575
113.056,8.86,45.713,1550790389.0436108
113.055,8.86,45.725,1550790399.5584052
113.058,8.87,45.735,1550790410.1086388
113.058,8.86,45.73,1550790420.6364632
113.051,8.85,45.721,1550790431.1697512
113.051,8.85,45.719,1550790441.6925116
113.053,8.85,45.725,1550790452.2215123
113.048,8.85,45.689,1550790462.7273507
113.045,8.85,45.693,1550790473.2476354
113.044,8.85,45.693,1550790483.7797034
113.041,8.85,45.698,1550790494.3212876
113.04,8.85,45.691,1550790504.844421
113.036,8.84,45.69,1550790515.3748944
113.03,8.84,45.668,1550790525.8733728
113.031,8.84,45.657,1550790536.3750665
113.03,8.84,45.659,1550790546.892664
113.025,8.84,45.66,1550790557.430493
113.026,8.84,45.663,1550790567.9615533
113.023,8.83,45.666,1550790578.4933429
113.02,8.83,45.658,1550790589.012682
113.016,8.83,45.643,1550790599.5020998
113.019,8.83,45.657,1550790610.0309308
113.011,8.83,45.643,1550790620.560478
113.011,8.84,45.62,1550790631.0576248
113.013,8.84,45.622,1550790641.551559
113.015,8.84,45.623,1550790652.0603135
113.017,8.83,45.62,1550790662.6035526
113.025,8.83,45.625,1550790673.1653972
113.03,8.83,45.632,1550790683.6944816
113.031,8.83,45.609,1550790694.1870558
113.033,8.84,45.605,1550790704.6870613
113.039,8.84,45.617,1550790715.2141314
113.042,8.83,45.611,1550790725.7362804
113.045,8.83,45.594,1550790736.2416863
113.05,8.84,45.595,1550790746.7480319
113.056,8.83,45.592,1550790757.2389343
113.059,8.82,45.608,1550790767.7663648
113.061,8.82,45.606,1550790778.2972906
113.068,8.83,45.602,1550790788.8259478
113.068,8.83,45.599,1550790799.345983
113.064,8.82,45.601,1550790809.8704133
113.066,8.83,45.6,1550790820.4005322
113.063,8.83,45.592,1550790830.9315777
113.061,8.83,45.581,1550790841.4419954
113.065,8.83,45.599,1550790851.9794252
113.063,8.83,45.587,1550790862.5026166
113.061,8.83,45.586,1550790873.047942
113.058,8.83,45.591,1550790883.5922348
113.061,8.83,45.589,1550790894.120452
113.058,8.83,45.587,1550790904.640533
113.054,8.83,45.571,1550790915.1509748
113.058,8.82,45.593,1550790925.6870818
113.049,8.82,45.572,1550790936.180803
113.048,8.82,45.572,1550790946.685642
113.045,8.82,45.578,1550790957.2096334
113.047,8.82,45.57,1550790967.7053769
113.043,8.82,45.585,1550790978.2342088
113.036,8.81,45.576,1550790988.7684906
113.034,8.82,45.573,1550790999.2933574
113.033,8.82,45.558,1550791009.7989147
113.028,8.82,45.554,1550791020.3096457
113.028,8.82,45.561,1550791030.83264
113.027,8.82,45.561,1550791041.3613427
113.029,8.82,45.569,1550791051.893906
113.03,8.81,45.577,1550791062.4373431
113.032,8.82,45.556,1550791072.9340272
113.034,8.81,45.565,1550791083.4661305
113.035,8.81,45.554,1550791093.985333
113.039,8.81,45.54,1550791104.4859383
113.04,8.82,45.537,1550791114.9829273
113.043,8.82,45.55,1550791125.5182798
113.046,8.82,45.547,1550791136.0682838
113.048,8.81,45.554,1550791146.5943136
113.047,8.81,45.552,1550791157.1303566
113.05,8.81,45.554,1550791167.6615477
113.049,8.81,45.532,1550791178.1573694
113.048,8.81,45.539,1550791188.663763
113.05,8.81,45.536,1550791199.1516833
113.051,8.81,45.543,1550791209.674843
113.049,8.81,45.525,1550791220.2006907
113.053,8.81,45.537,1550791230.7317922
113.051,8.8,45.529,1550791241.2397585
113.052,8.8,45.532,1550791251.743378
113.056,8.8,45.532,1550791262.2875502
113.054,8.8,45.523,1550791272.7990546
113.053,8.8,45.535,1550791283.3215153
113.052,8.79,45.532,1550791293.8520467
113.049,8.8,45.519,1550791304.3464963
113.043,8.79,45.532,1550791314.8684695
113.044,8.79,45.526,1550791325.3906152
113.043,8.8,45.513,1550791335.9445226
113.037,8.79,45.521,1550791346.4661064
113.035,8.79,45.508,1550791356.9684196
113.033,8.79,45.503,1550791367.467139
113.032,8.78,45.511,1550791377.9912443
113.03,8.79,45.519,1550791388.5118039
113.031,8.79,45.507,1550791399.0234056
113.03,8.8,45.514,1550791409.5460832
113.033,8.8,45.516,1550791420.0598087
113.031,8.79,45.51,1550791430.5740492
113.036,8.78,45.511,1550791441.0558152
113.039,8.78,45.508,1550791451.574115
113.039,8.78,45.526,1550791462.1063905
113.039,8.79,45.53,1550791472.6344888
113.04,8.79,45.514,1550791483.1322093
113.039,8.78,45.527,1550791493.6758466
113.039,8.78,45.525,1550791504.20771
113.041,8.78,45.521,1550791514.7424726
113.044,8.78,45.514,1550791525.2549565
113.044,8.78,45.522,1550791535.7942746
113.045,8.78,45.511,1550791546.2827005
113.045,8.78,45.508,1550791556.7817771
113.051,8.78,45.518,1550791567.310134
113.053,8.78,45.518,1550791577.8501015
113.06,8.78,45.525,1550791588.3818572
113.062,8.77,45.524,1550791598.9122748
113.062,8.77,45.528,1550791609.4364474
113.067,8.77,45.531,1550791619.9725475
113.065,8.77,45.521,1550791630.4717312
113.069,8.77,45.522,1550791640.9940987
113.073,8.77,45.518,1550791651.4874117
113.073,8.78,45.519,1550791661.975849
113.075,8.78,45.525,1550791672.4952676
113.077,8.78,45.51,1550791683.1086247
113.078,8.78,45.519,1550791693.646105
113.079,8.77,45.528,1550791704.175163
113.08,8.78,45.52,1550791714.672475
113.08,8.77,45.524,1550791725.1586015
113.081,8.77,45.534,1550791735.704179
113.084,8.76,45.54,1550791746.2277462
113.083,8.77,45.518,1550791756.7346413
113.085,8.77,45.517,1550791767.241957
113.085,8.77,45.537,1550791777.7764945
113.084,8.78,45.529,1550791788.3225434
113.083,8.77,45.531,1550791798.8508952
113.083,8.77,45.53,1550791809.3853827
113.082,8.77,45.518,1550791819.8870878
113.082,8.77,45.526,1550791830.407663
113.085,8.77,45.532,1550791840.94628
113.083,8.77,45.524,1550791851.4523969
113.083,8.76,45.531,1550791861.9541612
113.085,8.75,45.527,1550791872.5133715
113.084,8.76,45.524,1550791883.028929
113.085,8.75,45.524,1550791893.5308506
113.085,8.76,45.539,1550791904.0693939
113.088,8.75,45.546,1550791914.5981727
113.087,8.75,45.532,1550791925.122565
113.091,8.75,45.53,1550791935.6219878
113.09,8.76,45.523,1550791946.1254232
113.092,8.76,45.531,1550791956.636368
113.094,8.75,45.529,1550791967.1548128
113.098,8.76,45.541,1550791977.6916118
113.099,8.76,45.528,1550791988.1809049
113.1,8.76,45.521,1550791998.6879375
113.108,8.76,45.543,1550792009.214704
113.116,8.76,45.544,1550792019.752716
113.112,8.76,45.532,1550792030.2405396
113.12,8.77,45.531,1550792040.7311778
113.124,8.78,45.541,1550792051.2398481
113.129,8.77,45.543,1550792061.723867
113.131,8.77,45.552,1550792072.253597
113.133,8.77,45.544,1550792082.7468393
113.139,8.77,45.556,1550792093.2865086
113.145,8.79,45.558,1550792103.851685
113.145,8.78,45.557,1550792114.383432
113.15,8.78,45.566,1550792124.9214883
113.157,8.78,45.582,1550792135.4507258
113.156,8.78,45.584,1550792145.9806652
113.159,8.77,45.584,1550792156.5084672
113.159,8.78,45.575,1550792167.0205076
113.162,8.78,45.587,1550792177.5548952
113.161,8.78,45.57,1550792188.0593941
113.165,8.78,45.596,1550792198.5943134
113.164,8.78,45.583,1550792209.0873275
