Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.009,997.734,0.013,1719,1488.977,22.211,1550774423.964914
-0.009,997.731,0.013,1719,1489.014,22.224,1550774424.680259
-0.009,997.734,0.013,1719,1488.973,22.209,1550774425.4186056
-0.01,997.732,0.013,1719,1489.005,22.22,1550774426.1313531
-0.009,997.729,0.013,1719,1489.042,22.233,1550774426.845204
-0.009,997.73,0.013,1719,1489.024,22.227,1550774427.5604591
-0.009,997.731,0.013,1719,1489.01,22.222,1550774428.2743773
-0.01,997.73,0.013,1719,1489.024,22.227,1550774428.9911535
-0.01,997.727,0.013,1719,1489.061,22.24,1550774429.7091439
-0.01,997.726,0.013,1719,1489.075,22.244,1550774430.433725
-0.009,997.729,0.013,1719,1489.033,22.23,1550774431.1482959
-0.01,997.729,0.013,1719,1489.038,22.232,1550774431.8868554
-0.01,997.728,0.013,1719,1489.047,22.235,1550774432.6032352
-0.009,997.729,0.013,1719,1489.042,22.233,1550774433.3144677
-0.01,997.73,0.013,1719,1489.024,22.227,1550774434.0301723
-0.009,997.728,0.013,1719,1489.051,22.236,1550774434.744201
-0.01,997.729,0.013,1719,1489.033,22.23,1550774435.4597337
-0.009,997.727,0.013,1719,1489.056,22.238,1550774436.1801944
-0.01,997.725,0.013,1719,1489.093,22.251,1550774436.9102983
-0.009,997.728,0.013,1719,1489.047,22.235,1550774437.625208
-0.01,997.727,0.013,1719,1489.061,22.24,1550774438.3649955
-0.01,997.728,0.013,1719,1489.047,22.235,1550774439.0810726
-0.01,997.727,0.013,1719,1489.07,22.243,1550774439.7966847
-0.009,997.724,0.013,1719,1489.098,22.252,1550774440.5086198
-0.009,997.727,0.013,1719,1489.065,22.241,1550774441.220383
-0.009,997.724,0.013,1719,1489.098,22.252,1550774441.9351363
-0.009,997.728,0.013,1719,1489.047,22.235,1550774442.6491368
-0.009,997.724,0.013,1719,1489.107,22.256,1550774443.378463
-0.01,997.723,0.013,1719,1489.121,22.26,1550774444.0945725
-0.009,997.726,0.013,1719,1489.079,22.246,1550774444.8223214
-0.009,997.723,0.013,1719,1489.112,22.257,1550774445.5481548
-0.009,997.726,0.013,1719,1489.074,22.244,1550774446.2581744
-0.009,997.724,0.013,1719,1489.093,22.251,1550774446.968096
-0.009,997.725,0.013,1719,1489.088,22.249,1550774447.683073
-0.009,997.726,0.013,1719,1489.074,22.244,1550774448.3960755
-0.01,997.725,0.013,1719,1489.084,22.248,1550774449.1102602
-0.009,997.725,0.013,1719,1489.093,22.251,1550774449.8265667
-0.01,997.724,0.013,1719,1489.103,22.254,1550774450.5407846
-0.009,997.725,0.013,1719,1489.089,22.249,1550774451.2517693
-0.009,997.725,0.013,1719,1489.093,22.251,1550774451.9667537
-0.009,997.721,0.013,1719,1489.139,22.267,1550774452.6883256
-0.009,997.721,0.013,1719,1489.139,22.267,1550774453.4063954
-0.01,997.723,0.013,1719,1489.116,22.259,1550774454.120116
