p_int,rh_int,t_int,ts
101.477,38.45,35.981,1550775876.82986
101.476,38.33,35.987,1550775879.29763
101.474,38.26,36.001,1550775881.76487
101.475,38.19,36.013,1550775884.24221
101.472,38.14,36.028,1550775886.70952
101.473,38.12,36.054,1550775889.17643
101.472,38.28,36.094,1550775891.64523
101.473,38.52,36.145,1550775894.11247
101.47,38.56,36.205,1550775896.57507
101.471,38.24,36.263,1550775899.04217
101.471,38.08,36.329,1550775901.50842
101.472,37.99,36.384,1550775903.97116
101.471,37.9,36.426,1550775906.43838
101.473,37.73,36.467,1550775908.90498
101.471,37.6,36.5,1550775911.37220
101.471,37.56,36.531,1550775913.83512
101.473,37.46,36.547,1550775916.30257
101.475,37.42,36.556,1550775918.76974
101.473,37.36,36.561,1550775921.23718
101.473,37.37,36.571,1550775923.69846
101.471,37.41,36.562,1550775926.16866
101.472,37.45,36.559,1550775928.63050
101.47,37.5,36.559,1550775931.09527
101.472,37.48,36.549,1550775933.56546
101.471,37.55,36.539,1550775936.03456
101.47,37.55,36.523,1550775938.50197
101.471,37.5,36.505,1550775940.97129
101.47,37.48,36.49,1550775943.43873
101.471,37.68,36.478,1550775945.90906
101.469,38.03,36.486,1550775948.37501
101.476,38.04,36.699,1550775950.84061
101.475,37.61,36.816,1550775953.30539
101.472,37.37,36.908,1550775955.77282
101.472,37.13,37.011,1550775958.24211
101.47,37,37.092,1550775960.70930
101.472,36.84,37.156,1550775963.20346
101.474,34.32,38.498,1550775640.74606
101.476,34.13,38.497,1550775643.20427
101.475,33.99,38.487,1550775645.66937
101.478,33.95,38.465,1550775648.13864
101.48,34.44,38.383,1550775650.60507
101.479,34.64,38.268,1550775653.06469
101.478,34.87,38.104,1550775655.53182
101.476,35.13,38.043,1550775657.99829
101.48,36.06,37.918,1550775660.46443
101.473,36.04,37.81,1550775662.92447
101.473,35.83,37.687,1550775665.39251
101.474,35.82,37.542,1550775667.86086
101.473,36.56,37.163,1550775670.31936
101.471,36.72,37.04,1550775672.78444
101.476,37.11,36.903,1550775675.24612
101.476,37.48,36.847,1550775677.70556
101.478,37.64,36.792,1550775680.16562
101.477,38.21,36.686,1550775682.63106
101.468,38.2,36.426,1550775685.09681
101.474,38.27,36.423,1550775687.56572
101.472,38.1,36.321,1550775690.03282
101.474,38.22,36.326,1550775692.50061
101.472,38.14,36.294,1550775694.96512
101.471,37.98,36.26,1550775697.42869
101.472,38.01,36.233,1550775699.89679
101.472,37.98,36.21,1550775702.36247
101.469,38.05,36.191,1550775704.82998
101.475,38.56,36.057,1550775707.29513
101.474,39.42,35.96,1550775709.76123
101.473,39.17,35.964,1550775712.22145
101.476,39.1,35.942,1550775714.68560
101.477,39.75,35.912,1550775717.15341
101.475,39.92,35.9,1550775719.62090
101.476,39.74,35.909,1550775722.08823
101.475,39.07,35.765,1550775724.55458
101.476,38.97,35.811,1550775727.02135
101.471,39.04,35.802,1550775729.48933
101.477,39.09,35.805,1550775731.95499
101.474,39.15,35.757,1550775734.42222
101.47,39.26,35.559,1550775736.88439
101.469,39.4,35.427,1550775739.34928
101.469,39.93,35.244,1550775741.81976
101.471,40.07,35.08,1550775744.28731
101.472,40.5,34.906,1550775746.75483
101.466,40.55,34.946,1550775749.22115
101.472,40.44,34.931,1550775751.68848
101.472,40.29,34.944,1550775754.15594
101.472,40.07,34.994,1550775756.62308
101.469,39.95,35.041,1550775759.09149
101.468,40.08,34.94,1550775761.56559
101.468,40.57,34.929,1550775764.03309
101.471,40.63,35.001,1550775766.50131
101.469,40.6,35.062,1550775768.97705
101.465,40.6,35.153,1550775771.44389
101.468,40.69,35.247,1550775773.91209
101.472,40.76,35.359,1550775776.37658
101.471,40.65,35.46,1550775778.83538
101.47,40.34,35.554,1550775781.29802
101.47,40.22,35.641,1550775783.76607
101.47,40.03,35.749,1550775786.23499
101.469,39.65,35.846,1550775788.69418
101.472,39.35,35.963,1550775791.15426
101.472,39.19,36.072,1550775793.61697
101.467,38.98,36.176,1550775796.08478
101.473,39.07,36.108,1550775798.55269
101.468,39.17,36.04,1550775801.01514
101.466,39.22,35.975,1550775803.48297
101.472,39.29,35.936,1550775805.95077
101.476,39.13,36.108,1550775808.41619
101.468,39.03,36.197,1550775810.88304
101.467,39.05,36.152,1550775813.34677
101.468,39.02,36.068,1550775815.81531
101.471,38.86,36.166,1550775818.28557
101.47,38.65,36.258,1550775820.74533
101.469,38.68,36.106,1550775823.21682
101.471,38.66,36.112,1550775825.68532
101.465,38.42,36.229,1550775828.15453
101.467,38.22,36.311,1550775830.62193
101.468,38.15,36.394,1550775833.07964
101.468,38.04,36.459,1550775835.54790
101.467,37.93,36.527,1550775838.01151
101.466,37.93,36.493,1550775840.47942
101.465,37.98,36.446,1550775842.94718
101.466,37.97,36.455,1550775845.41502
101.468,37.85,36.557,1550775847.87451
101.467,37.81,36.371,1550775850.33448
101.466,37.71,36.415,1550775852.80120
101.468,37.51,36.475,1550775855.26497
101.47,37.52,36.427,1550775857.73212
101.461,37.42,36.277,1550775860.19947
101.461,37.36,36.161,1550775862.66688
101.466,37.41,36.029,1550775865.13418
101.468,37.64,35.909,1550775867.60179
101.473,37.79,35.857,1550775870.06802
101.466,37.85,35.759,1550775872.53446
101.463,38.07,35.62,1550775875.00213
101.465,38.28,35.505,1550775877.46939
101.463,38.51,35.389,1550775879.93714
101.465,38.74,35.302,1550775882.40435
101.466,38.95,35.221,1550775884.86438
101.469,38.77,35.343,1550775887.32510
101.469,38.65,35.415,1550775889.79277
101.468,38.43,35.489,1550775892.25997
101.467,38.31,35.568,1550775894.72436
101.466,38.37,35.53,1550775897.19196
101.465,38.39,35.582,1550775899.66133
101.465,38.51,35.464,1550775902.12581
101.464,38.6,35.377,1550775904.59434
101.465,38.59,35.293,1550775907.06189
101.462,38.68,35.199,1550775909.53040
101.462,38.72,35.114,1550775911.99815
101.464,38.76,35.035,1550775914.46685
101.462,38.94,34.944,1550775916.93710
101.462,39.18,34.861,1550775919.40265
101.462,39.36,34.776,1550775921.86940
101.465,39.54,34.695,1550775924.33726
101.467,39.66,34.618,1550775926.80489
101.469,39.77,34.543,1550775929.27123
101.47,39.85,34.474,1550775931.73904
101.466,39.92,34.407,1550775934.19936
101.469,40.01,34.343,1550775936.66775
101.466,40.1,34.277,1550775939.13548
101.468,40.18,34.216,1550775941.61254
101.464,40.23,34.147,1550775944.07823
101.468,40.17,34.221,1550775946.54678
101.47,40.05,34.391,1550775949.01099
101.468,39.95,34.516,1550775951.47815
101.471,39.85,34.641,1550775953.94764
101.463,39.77,34.77,1550775956.41479
101.467,39.72,34.902,1550775958.87528
101.464,39.69,35.037,1550775961.34223
101.466,39.64,35.174,1550775963.80494
101.466,39.65,35.312,1550775966.27313
101.469,39.56,35.451,1550775968.73515
101.468,39.49,35.577,1550775971.19462
101.467,39.36,35.715,1550775973.66149
101.468,39.36,35.845,1550775976.12837
101.468,39.54,35.96,1550775978.59795
101.466,39.5,36.076,1550775981.06504
101.464,39.37,36.189,1550775983.52520
101.462,39.24,36.309,1550775985.99532
101.463,39.12,36.435,1550775988.46339
101.464,39.07,36.564,1550775990.92549
101.467,38.82,36.69,1550775993.39296
101.465,38.46,36.8,1550775995.85935
101.464,38.11,36.921,1550775998.32571
101.464,37.88,37.045,1550776000.79608
101.464,37.73,37.164,1550776003.26515
101.461,37.6,37.287,1550776005.73429
101.461,37.37,37.406,1550776008.20482
101.463,37.24,37.527,1550776010.67348
101.462,36.91,37.65,1550776013.14133
101.468,36.41,37.771,1550776015.60931
101.468,36.14,37.888,1550776018.07725
101.468,35.7,37.988,1550776020.54560
101.467,35.61,38.084,1550776023.01406
101.47,35.38,38.139,1550776025.48161
101.466,35.25,38.164,1550776027.95169
101.468,35.14,38.172,1550776030.41980
101.468,35.05,38.165,1550776032.88552
101.469,35.13,38.15,1550776035.34563
101.469,35.33,38.129,1550776037.80522
101.468,35.5,38.111,1550776040.27280
101.467,35.63,38.101,1550776042.74075
101.467,35.69,38.092,1550776045.20523
101.466,35.72,38.097,1550776047.66632
101.468,35.83,38.097,1550776050.13434
101.467,36.07,38.108,1550776052.61065
101.464,36.23,38.125,1550776055.06938
101.465,36.3,38.149,1550776057.53645
101.463,36.29,38.16,1550776060.00595
101.466,35.71,38.111,1550776062.47334
101.466,36.13,38.1,1550776064.94262
101.469,36.5,37.985,1550776067.41115
101.47,36.3,37.942,1550776069.88184
101.468,36.18,37.801,1550776072.35122
101.466,35.87,37.73,1550776074.82237
101.466,35.69,37.672,1550776077.28801
101.464,35.62,37.577,1550776079.75356
101.463,35.84,37.522,1550776082.21821
101.464,35.78,37.425,1550776084.73712
101.467,35.69,37.354,1550776087.19368
101.466,36.08,37.203,1550776089.66040
101.462,36.03,37.126,1550776092.12675
101.462,36.33,37.066,1550776094.59267
101.462,36.49,37.034,1550776097.05586
101.465,36.76,37.024,1550776099.51948
101.461,36.99,37.023,1550776101.98719
101.463,37.12,37.031,1550776104.44729
101.464,37.19,37.054,1550776106.90538
101.465,36.93,37.069,1550776109.37231
101.466,36.75,37.064,1550776111.84026
101.462,36.46,37.049,1550776114.30518
101.462,36.71,37.054,1550776116.76816
101.466,37.18,37.053,1550776119.22656
101.46,37.54,37.025,1550776121.69462
101.463,37.5,37.031,1550776124.15693
101.465,37.43,37.031,1550776126.62576
101.464,37.05,37.029,1550776129.08541
101.468,37.08,37.07,1550776131.55435
101.464,37.14,37.083,1550776134.02058
101.464,36.93,37.105,1550776136.48804
101.463,36.66,37.106,1550776138.95524
101.465,36.41,37.119,1550776141.42231
101.465,36.48,37.149,1550776143.88959
101.464,36.33,37.18,1550776146.35616
101.465,36.18,37.22,1550776148.81803
101.464,36.13,37.273,1550776151.28497
101.466,36.17,37.33,1550776153.75278
101.463,36.2,37.397,1550776156.22055
101.464,36.22,37.471,1550776158.68843
101.464,36.2,37.549,1550776161.15521
101.464,36.15,37.637,1550776163.62280
101.466,36.03,37.718,1550776166.09041
101.466,35.87,37.794,1550776168.55089
101.467,35.73,37.864,1550776171.01859
101.472,35.7,37.93,1550776173.48624
101.471,35.74,37.997,1550776175.95387
101.47,35.63,38.068,1550776178.41439
101.467,35.47,38.104,1550776180.88040
101.467,35.06,38.121,1550776183.34846
101.467,34.69,38.138,1550776185.81646
101.467,34.49,38.14,1550776188.28405
101.467,34.46,38.166,1550776190.75134
101.464,34.49,38.185,1550776193.21984
101.464,34.36,38.159,1550776195.68613
101.465,34.43,38.155,1550776198.14393
101.468,34.46,38.099,1550776200.60557
101.465,34.58,38.013,1550776203.07326
101.468,34.55,37.976,1550776205.54161
101.466,34.53,37.959,1550776208.00733
101.465,34.72,37.872,1550776210.47456
101.471,35.04,37.804,1550776212.94179
101.466,34.96,37.77,1550776215.40835
101.466,34.87,37.742,1550776217.87774
101.467,35.56,37.63,1550776220.34737
101.465,35.86,37.538,1550776222.81567
101.463,35.97,37.471,1550776225.28105
101.466,36.11,37.387,1550776227.73903
101.467,36.48,37.274,1550776230.20564
101.465,36.51,37.154,1550776232.67298
101.465,36.96,37.034,1550776235.13557
101.466,37.44,36.901,1550776237.60334
101.467,37.63,36.847,1550776240.07325
101.464,36.95,36.72,1550776242.53435
101.464,36.78,36.494,1550776248.28300
101.465,37.43,36.401,1550776250.78188
101.466,37.48,36.344,1550776253.24965
101.463,37.53,36.245,1550776255.71685
101.464,38.14,36.172,1550776258.18375
101.463,38.51,36.108,1550776260.65067
101.465,38.21,36.087,1550776263.11584
101.466,38.31,36.044,1550776265.58301
101.465,38.32,35.983,1550776268.04991
101.466,38.03,35.965,1550776270.51699
101.469,38.02,35.948,1550776272.98421
101.466,38.98,35.936,1550776275.45121
101.463,38.78,35.97,1550776277.91812
101.463,38.59,36.007,1550776280.38550
101.464,38.61,36.058,1550776282.84711
101.462,38.7,36.115,1550776285.30767
101.462,38.78,36.179,1550776287.77626
101.463,38.81,36.251,1550776290.24121
101.461,38.82,36.335,1550776292.70538
101.466,38.69,36.418,1550776295.17409
101.461,38.6,36.497,1550776297.64180
101.463,38.7,36.567,1550776300.11079
101.462,38.87,36.644,1550776302.58079
101.467,38.8,36.735,1550776305.05130
101.468,38.65,36.816,1550776307.52309
101.463,38.47,36.898,1550776309.99495
101.464,38.37,36.993,1550776312.46627
101.464,38.04,37.045,1550776314.93402
101.465,37.77,37.115,1550776317.40152
101.465,37.77,37.179,1550776319.86446
101.463,37.79,37.254,1550776322.33317
101.464,37.83,37.323,1550776324.80586
101.464,37.83,37.407,1550776327.27380
101.465,37.81,37.486,1550776329.74188
101.466,37.74,37.582,1550776332.20588
101.466,37.55,37.668,1550776334.67626
101.469,37.22,37.738,1550776337.13525
101.468,36.87,37.789,1550776339.60492
101.468,36.74,37.832,1550776342.07542
101.471,36.8,37.883,1550776344.54276
101.468,36.72,37.941,1550776347.00993
101.471,36.57,38.007,1550776349.47753
101.469,36.52,38.075,1550776351.93539
101.472,36.42,38.134,1550776354.40258
101.469,36.5,38.203,1550776356.86450
101.47,36.41,38.277,1550776359.33143
101.468,36.31,38.35,1550776361.79814
101.468,36.15,38.427,1550776364.26196
101.466,36.09,38.5,1550776366.73137
101.468,35.66,38.567,1550776369.19924
101.467,35.23,38.618,1550776371.66206
101.468,34.91,38.664,1550776374.13266
101.469,34.45,38.692,1550776376.60028
101.468,34.29,38.715,1550776379.06764
101.467,34.25,38.741,1550776381.53534
101.468,34.18,38.739,1550776383.99521
101.465,34.24,38.726,1550776386.46233
101.469,34.04,38.701,1550776388.93513
101.467,34.08,38.679,1550776391.40230
101.467,34.1,38.657,1550776393.86124
101.468,34.07,38.619,1550776396.32932
101.467,34.15,38.608,1550776398.79604
101.469,34.21,38.613,1550776401.26260
101.471,34.32,38.614,1550776403.72967
101.472,34.4,38.635,1550776406.19860
101.468,34.45,38.661,1550776408.66740
101.467,34.58,38.669,1550776411.13482
101.467,34.76,38.682,1550776413.60259
101.469,34.91,38.707,1550776416.06982
101.466,34.99,38.753,1550776418.53679
101.47,34.99,38.82,1550776420.99846
101.472,34.97,38.896,1550776423.46641
101.47,34.82,38.944,1550776425.93402
101.468,34.64,38.984,1550776428.39488
101.464,36.13,38.993,1550775639.56307
101.467,36,39.068,1550775642.03010
101.467,35.93,39.139,1550775644.49648
101.467,35.92,39.116,1550775646.96228
101.463,35.93,39.068,1550775649.42883
101.463,35.87,39.013,1550775651.89420
101.466,35.78,38.973,1550775654.36131
101.465,35.8,38.957,1550775656.83035
101.466,35.86,38.946,1550775659.30689
101.468,35.88,38.925,1550775661.77290
101.468,35.86,38.914,1550775664.23903
101.466,35.78,38.909,1550775666.70558
101.464,35.7,38.904,1550775669.17140
101.466,35.67,38.894,1550775671.63724
101.466,35.71,38.876,1550775674.10545
101.463,35.74,38.862,1550775676.56889
101.465,35.77,38.857,1550775679.03744
101.462,35.78,38.858,1550775681.50393
101.462,35.76,38.862,1550775683.97091
101.461,35.66,38.867,1550775686.43821
101.464,35.64,38.89,1550775688.90524
101.464,35.67,38.91,1550775691.36713
101.464,35.68,38.923,1550775693.83253
101.462,35.76,38.934,1550775696.29698
101.465,35.86,38.944,1550775698.75737
101.464,35.88,38.951,1550775701.22720
101.464,35.79,38.964,1550775703.70087
101.464,35.65,38.967,1550775706.16698
101.465,35.52,38.973,1550775708.62718
101.465,35.39,38.986,1550775711.09338
101.464,35.32,38.999,1550775713.56080
101.464,35.28,39.032,1550775716.02724
101.463,35.27,39.046,1550775718.48804
101.463,35.17,39.034,1550775720.94672
101.462,35.13,39.016,1550775723.40714
101.464,35.13,38.998,1550775725.86713
101.458,35.14,38.981,1550775728.33835
101.462,35.13,38.968,1550775730.80625
101.463,35.14,38.961,1550775733.27415
101.465,35.13,38.946,1550775735.74116
101.463,35.14,38.932,1550775738.20836
101.463,35.07,38.932,1550775740.67556
101.462,35.01,38.929,1550775743.14381
101.461,34.91,38.941,1550775745.61162
101.461,34.77,38.955,1550775748.07907
101.461,34.67,38.966,1550775750.54701
101.465,34.53,38.974,1550775753.01408
101.459,34.44,38.976,1550775755.47730
101.463,34.42,38.986,1550775757.94610
101.462,34.38,39.01,1550775760.41629
101.463,34.25,39.04,1550775762.88697
101.464,34.08,39.077,1550775765.34706
101.462,33.92,39.099,1550775767.81460
101.464,33.84,39.136,1550775770.28124
101.46,33.85,39.184,1550775772.74859
101.46,33.88,39.231,1550775775.20710
101.464,33.86,39.276,1550775777.67014
101.46,33.85,39.318,1550775780.13775
101.457,33.83,39.354,1550775782.60528
101.459,33.83,39.4,1550775785.06888
101.46,33.88,39.426,1550775787.53577
101.46,33.95,39.451,1550775790.00228
101.458,34.01,39.454,1550775792.46879
101.459,34.09,39.44,1550775794.93516
101.458,34.2,39.426,1550775797.39675
101.461,34.28,39.407,1550775799.86313
101.461,34.09,39.38,1550775802.32977
101.458,34.19,39.338,1550775804.79517
101.457,34.42,39.308,1550775807.26168
101.46,34.61,39.283,1550775809.72620
101.46,34.58,39.246,1550775812.18811
101.466,34.76,39.209,1550775814.65561
101.463,35.03,39.15,1550775817.18807
101.465,35.14,39.129,1550775819.65430
101.462,35.14,39.079,1550775822.12294
101.464,35.13,39.028,1550775824.59273
101.462,35.06,38.99,1550775827.05679
101.462,35.02,38.956,1550775829.52355
101.464,35.09,38.922,1550775831.99105
101.462,35.1,38.885,1550775834.45719
101.46,34.97,38.843,1550775836.91664
101.461,34.88,38.811,1550775839.38323
101.464,34.76,38.779,1550775841.85056
101.462,34.64,38.748,1550775844.31825
101.462,34.5,38.71,1550775846.77587
101.461,34.4,38.664,1550775849.24246
101.463,34.42,38.618,1550775851.70726
101.461,34.49,38.575,1550775854.17465
101.46,34.6,38.535,1550775856.64229
101.462,34.67,38.496,1550775859.11552
101.46,34.79,38.476,1550775861.58184
101.459,34.94,38.453,1550775864.04910
101.458,34.97,38.428,1550775866.51628
101.459,35.06,38.395,1550775868.98462
101.462,35.08,38.354,1550775871.45170
101.464,35.22,38.316,1550775873.91898
101.464,35.39,38.267,1550775876.38598
101.461,35.5,38.207,1550775878.85343
101.458,35.63,38.162,1550775881.31527
101.462,35.75,38.106,1550775883.78377
101.461,35.84,38.035,1550775886.25103
101.459,35.86,37.967,1550775888.71835
101.462,35.81,37.894,1550775891.18531
101.461,35.83,37.822,1550775893.65048
101.458,35.87,37.754,1550775896.11702
101.457,35.93,37.692,1550775898.58432
101.46,36.01,37.637,1550775901.04487
101.456,36.13,37.578,1550775903.51231
101.456,36.29,37.534,1550775905.97940
101.454,36.43,37.495,1550775908.44704
101.453,36.58,37.468,1550775910.91455
101.457,36.77,37.441,1550775913.38288
101.456,36.91,37.43,1550775915.84643
101.457,37,37.432,1550775918.31316
101.455,37.04,37.442,1550775920.78157
101.457,37.03,37.473,1550775923.24741
101.454,36.99,37.509,1550775925.71470
101.459,37,37.545,1550775928.18197
101.459,37.05,37.598,1550775930.64945
101.46,37.02,37.649,1550775933.11686
101.458,36.71,37.693,1550775935.58627
101.46,36.49,37.74,1550775938.05375
101.458,36.19,37.783,1550775940.51947
101.458,36.01,37.832,1550775942.98672
101.464,35.88,37.896,1550775945.45497
101.463,35.76,37.941,1550775947.91717
101.463,35.64,38.008,1550775950.38412
101.463,35.61,37.99,1550775952.85107
101.465,35.64,37.959,1550775955.31815
101.463,35.73,37.928,1550775957.78515
101.463,35.77,37.869,1550775960.25249
101.46,35.77,37.817,1550775962.71976
101.465,35.79,37.756,1550775965.18684
101.464,35.89,37.699,1550775967.65408
101.459,36.08,37.643,1550775970.12129
101.461,36.26,37.589,1550775972.59380
101.457,36.35,37.531,1550775975.05713
101.46,36.33,37.477,1550775977.52420
101.46,36.21,37.41,1550775979.98695
101.458,36.22,37.331,1550775982.45399
101.461,36.24,37.251,1550775984.92109
101.459,36.26,37.15,1550775987.38703
101.458,36.21,37.048,1550775989.85815
101.456,36.21,36.929,1550775992.32581
101.459,36.3,36.824,1550775994.79517
101.459,36.34,36.712,1550775997.25693
101.458,36.42,36.598,1550775999.72349
101.456,36.57,36.473,1550776002.18410
101.457,36.81,36.359,1550776004.64730
101.457,37.04,36.253,1550776007.11724
101.455,37.23,36.163,1550776009.58625
101.46,37.4,36.077,1550776012.05658
101.463,37.62,35.976,1550776014.52464
101.459,37.78,35.872,1550776016.98685
101.458,37.91,35.771,1550776019.45492
101.463,38.01,35.656,1550776021.92257
101.458,38.2,35.533,1550776024.38731
101.46,38.38,35.411,1550776026.85470
101.456,38.5,35.289,1550776029.31741
101.455,38.66,35.159,1550776031.77734
101.457,38.82,35.051,1550776034.23711
101.46,39.01,34.931,1550776036.70454
101.46,39.15,34.819,1550776039.17172
101.46,39.24,34.717,1550776041.63916
101.456,39.38,34.605,1550776044.10710
101.462,39.55,34.497,1550776046.57545
101.46,39.81,34.388,1550776049.04273
101.462,40.04,34.347,1550776051.50276
101.463,40.17,34.27,1550776053.96987
101.461,40.32,34.201,1550776056.43690
101.459,40.47,34.137,1550776058.90425
101.461,40.62,34.07,1550776061.37166
101.459,40.88,34.012,1550776063.83960
101.46,41.1,33.964,1550776066.30686
101.459,41.34,33.943,1550776068.77559
101.459,41.61,33.915,1550776071.24266
101.459,41.9,33.911,1550776073.70124
101.458,42.06,33.906,1550776076.16868
101.457,42.07,33.903,1550776078.63825
101.458,42.08,33.91,1550776081.10614
101.456,42.18,33.923,1550776083.57571
101.459,42.25,33.942,1550776086.04396
101.456,42.21,33.963,1550776088.51115
101.457,42.07,33.987,1550776090.97826
101.46,42.02,34.001,1550776093.44576
101.46,42.14,34.007,1550776095.91383
101.461,42.32,34.008,1550776098.38199
101.459,42.3,34.023,1550776100.85156
101.458,42.32,34.022,1550776103.31718
101.457,42.39,34.031,1550776105.78468
101.456,42.32,34.035,1550776108.25171
101.457,42.18,34.042,1550776110.71903
101.458,41.96,34.049,1550776113.18627
101.457,41.92,34.059,1550776115.65405
101.457,42.01,34.066,1550776118.12182
101.457,42.42,34.071,1550776120.58911
101.457,42.95,34.067,1550776123.04710
101.461,42.87,34.067,1550776125.51440
101.458,42.76,34.052,1550776127.98150
101.458,42.63,34.041,1550776130.44993
101.457,42.6,34.035,1550776132.91893
101.454,42.71,33.999,1550776135.38596
101.453,42.91,34.002,1550776137.85323
101.453,42.8,34.024,1550776140.31709
101.455,42.76,34.05,1550776142.78407
101.456,43.09,34.034,1550776145.25118
101.452,43.28,33.968,1550776147.71861
101.454,43.32,33.951,1550776150.18597
101.456,43.45,34.024,1550776152.65928
101.455,43.59,34.024,1550776155.12651
101.454,43.76,33.952,1550776157.59351
101.457,43.88,33.875,1550776160.06100
101.455,44.02,33.815,1550776162.52815
101.454,44.16,33.763,1550776164.99582
101.454,44.3,33.718,1550776167.45705
101.458,44.44,33.682,1550776169.91789
101.457,44.57,33.648,1550776172.38591
101.454,44.7,33.629,1550776174.85855
101.458,44.81,33.616,1550776177.32846
101.454,44.95,33.611,1550776179.79562
101.456,45.05,33.612,1550776182.26305
101.453,45.13,33.618,1550776184.73059
101.454,45.19,33.633,1550776187.19788
101.455,45.27,33.644,1550776189.66526
101.454,45.3,33.659,1550776192.13363
101.454,45.34,33.692,1550776194.60091
101.454,45.44,33.717,1550776197.06802
101.455,45.47,33.745,1550776199.53106
101.449,45.48,33.772,1550776201.99843
101.449,45.49,33.807,1550776204.46703
101.45,45.46,33.843,1550776206.93404
101.45,45.43,33.877,1550776209.40168
101.451,45.4,33.91,1550776211.86975
101.452,45.37,33.948,1550776214.33739
101.453,45.32,33.981,1550776216.80680
101.452,45.28,34.016,1550776219.27404
101.452,45.24,34.045,1550776221.74115
101.453,45.13,34.081,1550776224.20731
101.452,45.02,34.108,1550776226.66737
101.452,44.93,34.133,1550776229.13478
101.449,44.84,34.163,1550776231.59704
101.452,44.79,34.186,1550776234.06190
101.452,44.72,34.213,1550776236.52718
101.453,44.67,34.243,1550776238.98713
101.449,44.69,34.265,1550776241.45443
101.449,44.66,34.291,1550776243.91730
101.452,44.57,34.313,1550776246.38458
101.453,44.48,34.344,1550776248.85198
101.452,44.38,34.367,1550776251.31958
101.454,44.28,34.388,1550776253.78398
101.45,44.17,34.411,1550776256.24695
101.45,44.08,34.427,1550776258.71432
101.451,43.99,34.447,1550776261.18141
101.452,43.88,34.466,1550776263.64852
101.452,43.77,34.476,1550776266.11560
101.447,43.64,34.487,1550776268.57711
101.45,43.57,34.499,1550776271.03882
101.448,43.53,34.509,1550776273.50580
101.448,43.5,34.522,1550776275.97309
101.449,43.43,34.53,1550776278.44071
101.449,43.39,34.539,1550776280.90719
101.452,43.38,34.549,1550776283.37424
101.449,43.38,34.558,1550776285.84276
101.449,43.35,34.56,1550776288.31017
101.448,43.37,34.572,1550776290.77796
101.446,43.39,34.579,1550776293.23696
101.448,43.43,34.596,1550776295.70268
101.444,43.47,34.599,1550776298.16731
101.448,43.47,34.608,1550776300.63654
101.45,43.48,34.625,1550776303.10385
101.446,43.46,34.636,1550776305.56713
101.442,43.51,34.639,1550776308.03448
101.444,43.49,34.647,1550776310.50267
101.446,43.44,34.659,1550776312.97435
101.449,43.37,34.667,1550776315.44679
101.443,43.33,34.665,1550776317.91697
101.451,43.32,34.673,1550776320.38426
101.446,43.29,34.678,1550776322.85138
101.446,43.27,34.676,1550776325.31860
101.448,43.25,34.678,1550776327.78694
101.447,43.24,34.678,1550776330.25463
101.446,43.26,34.679,1550776332.72139
101.444,43.25,34.68,1550776335.18679
101.444,43.18,34.684,1550776337.65380
101.445,43.14,34.688,1550776340.12097
101.443,43.11,34.696,1550776342.58832
101.445,43.07,34.696,1550776345.05540
101.441,43.04,34.701,1550776347.51745
101.446,43.03,34.707,1550776349.98446
101.445,43,34.706,1550776352.45303
101.442,42.96,34.716,1550776354.92123
101.442,43,34.714,1550776357.38902
101.444,43.06,34.717,1550776359.85612
101.442,43.07,34.717,1550776362.32322
101.444,43.04,34.723,1550776364.78732
101.448,43.03,34.729,1550776367.25412
101.443,43.04,34.728,1550776369.72115
101.447,43.07,34.73,1550776372.18878
101.443,42.98,34.727,1550776374.65840
101.444,42.86,34.726,1550776377.12805
101.444,42.81,34.723,1550776379.58697
101.445,42.77,34.726,1550776382.05425
101.443,42.81,34.722,1550776384.51765
101.447,42.83,34.72,1550776386.98473
101.441,42.83,34.719,1550776389.45203
101.443,42.8,34.719,1550776391.91941
101.444,42.81,34.723,1550776394.38634
101.444,42.83,34.727,1550776396.84728
101.442,42.81,34.72,1550776399.31507
101.443,42.88,34.728,1550776401.78196
101.441,42.89,34.726,1550776404.24096
101.444,42.88,34.726,1550776406.70920
101.444,42.92,34.727,1550776409.17732
101.445,42.96,34.732,1550776411.64455
101.443,43.04,34.729,1550776414.11225
101.444,43,34.728,1550776416.57985
101.446,42.95,34.728,1550776419.04839
101.443,42.89,34.728,1550776421.51572
101.444,42.8,34.719,1550776423.98444
101.444,42.8,34.718,1550776426.45148
101.443,42.77,34.713,1550776428.91886
101.443,42.76,34.711,1550776431.37987
101.442,42.77,34.7,1550776433.84711
101.446,42.77,34.703,1550776436.30707
101.446,42.78,34.702,1550776438.77720
101.444,42.78,34.701,1550776441.24537
101.446,42.78,34.702,1550776443.71306
101.443,42.78,34.704,1550776446.18102
101.441,42.78,34.702,1550776448.64909
101.441,42.83,34.707,1550776451.10707
101.442,42.89,34.704,1550776453.57588
101.442,42.95,34.712,1550776456.04195
101.441,42.97,34.715,1550776458.50893
101.44,42.98,34.712,1550776460.97649
101.443,42.97,34.722,1550776463.44386
101.445,42.95,34.728,1550776465.91405
101.444,42.94,34.737,1550776468.38716
101.442,42.98,34.748,1550776470.85441
101.443,43.21,34.753,1550776473.32173
101.442,43.45,34.762,1550776475.79071
101.445,43.56,34.767,1550776478.26415
101.442,43.59,34.784,1550776480.73194
101.442,43.57,34.787,1550776483.19789
101.441,43.48,34.793,1550776485.66603
