alt,lat,long,ts_gps,ts
16.196,21.88476812,-159.5274975,2019-02-22T00:52:36.000Z,1550796759.85107
16.196,21.88476812,-159.5274975,2019-02-22T00:52:36.000Z,1550796761.20517
15.326,21.88477127,-159.5274941,2019-02-22T00:52:37.000Z,1550796761.31758
14.954,21.88476289,-159.5274941,2019-02-22T00:52:38.000Z,1550796761.85250
14.954,21.88476289,-159.5274941,2019-02-22T00:52:39.000Z,1550796762.85209
14.954,21.88476289,-159.5274941,2019-02-22T00:52:39.000Z,1550796764.18976
14.954,21.88476289,-159.5274941,2019-02-22T00:52:40.000Z,1550796764.30230
14.954,21.88476289,-159.5274941,2019-02-22T00:52:41.000Z,1550796764.92755
14.954,21.88476289,-159.5274941,2019-02-22T00:52:42.000Z,1550796765.86975
14.954,21.88476289,-159.5274941,2019-02-22T00:52:42.000Z,1550796767.20541
14.954,21.88476289,-159.5274941,2019-02-22T00:52:43.000Z,1550796767.31796
14.581,21.88475451,-159.5274941,2019-02-22T00:52:44.000Z,1550796767.85261
14.581,21.88475451,-159.5274941,2019-02-22T00:52:45.000Z,1550796768.85354
14.581,21.88475451,-159.5274941,2019-02-22T00:52:45.000Z,1550796770.19178
14.581,21.88475451,-159.5274941,2019-02-22T00:52:46.000Z,1550796770.30428
15.45,21.88475136,-159.5274975,2019-02-22T00:52:47.000Z,1550796770.85425
15.45,21.88475136,-159.5274975,2019-02-22T00:52:48.000Z,1550796771.85257
15.45,21.88475136,-159.5274975,2019-02-22T00:52:48.000Z,1550796773.19034
15.45,21.88475136,-159.5274975,2019-02-22T00:52:49.000Z,1550796773.30256
15.45,21.88475136,-159.5274975,2019-02-22T00:52:50.000Z,1550796773.85592
14.581,21.88475451,-159.5274941,2019-02-22T00:52:51.000Z,1550796774.85388
14.581,21.88475451,-159.5274941,2019-02-22T00:52:51.000Z,1550796776.19067
14.581,21.88475451,-159.5274941,2019-02-22T00:52:52.000Z,1550796776.30166
14.581,21.88475451,-159.5274941,2019-02-22T00:52:53.000Z,1550796776.85248
14.581,21.88475451,-159.5274941,2019-02-22T00:52:54.000Z,1550796777.87013
14.581,21.88475451,-159.5274941,2019-02-22T00:52:54.000Z,1550796779.18879
14.581,21.88475451,-159.5274941,2019-02-22T00:52:55.000Z,1550796779.30128
14.581,21.88475451,-159.5274941,2019-02-22T00:52:56.000Z,1550796779.92662
14.208,21.88474613,-159.5274941,2019-02-22T00:52:57.000Z,1550796780.85246
14.208,21.88474613,-159.5274941,2019-02-22T00:52:57.000Z,1550796782.18919
14.208,21.88474613,-159.5274941,2019-02-22T00:52:58.000Z,1550796782.30166
15.077,21.88474298,-159.5274975,2019-02-22T00:52:59.000Z,1550796782.85248
15.077,21.88474298,-159.5274975,2019-02-22T00:53:00.000Z,1550796783.85338
15.077,21.88474298,-159.5274975,2019-02-22T00:53:00.000Z,1550796785.18998
15.077,21.88474298,-159.5274975,2019-02-22T00:53:01.000Z,1550796785.30241
14.208,21.88474613,-159.5274941,2019-02-22T00:53:02.000Z,1550796785.85436
15.077,21.88474298,-159.5274975,2019-02-22T00:53:03.000Z,1550796786.85399
15.077,21.88474298,-159.5274975,2019-02-22T00:53:03.000Z,1550796788.19043
15.077,21.88474298,-159.5274975,2019-02-22T00:53:04.000Z,1550796788.30341
15.077,21.88474298,-159.5274975,2019-02-22T00:53:05.000Z,1550796788.85407
15.077,21.88474298,-159.5274975,2019-02-22T00:53:06.000Z,1550796789.85154
15.077,21.88474298,-159.5274975,2019-02-22T00:53:06.000Z,1550796791.18853
14.208,21.88474613,-159.5274941,2019-02-22T00:53:07.000Z,1550796791.30117
14.208,21.88474613,-159.5274941,2019-02-22T00:53:08.000Z,1550796791.85204
14.208,21.88474613,-159.5274941,2019-02-22T00:53:09.000Z,1550796792.85286
14.208,21.88474613,-159.5274941,2019-02-22T00:53:09.000Z,1550796794.19187
