p,rh,t,ts
101.366,49.44,33.103,1550794283.2599478
101.367,49.43,33.114,1550794285.7275167
101.368,49.21,33.119,1550794288.1952686
101.368,49.07,33.127,1550794290.6635265
101.367,48.97,33.138,1550794293.1317647
101.367,49.03,33.149,1550794295.5922904
101.367,49.01,33.16,1550794298.0556037
101.368,48.86,33.163,1550794300.5170422
101.363,48.74,33.174,1550794302.9849143
101.367,48.68,33.182,1550794305.4522207
101.364,48.84,33.196,1550794307.9200635
101.368,49.39,33.203,1550794310.3877368
101.365,49.74,33.208,1550794312.855914
101.369,50.04,33.219,1550794315.3237817
101.366,50.21,33.223,1550794317.7916927
101.367,50.39,33.23,1550794320.2600675
101.365,50.62,33.236,1550794322.7283165
101.364,50.79,33.242,1550794325.196048
101.367,50.92,33.246,1550794327.6643434
101.366,50.93,33.246,1550794330.1252077
101.368,50.9,33.255,1550794332.5926924
101.364,50.85,33.259,1550794335.061135
101.363,50.8,33.268,1550794337.5294409
101.362,50.69,33.271,1550794339.9922454
101.366,50.64,33.275,1550794342.4607768
101.366,50.5,33.278,1550794344.929087
101.366,50.22,33.281,1550794347.3920376
101.366,49.94,33.282,1550794349.8622797
101.363,49.72,33.287,1550794352.3295608
101.367,49.52,33.291,1550794354.8007886
101.367,49.43,33.301,1550794357.267859
101.365,49.39,33.304,1550794359.7353525
101.364,49.39,33.308,1550794362.2003772
101.364,49.52,33.314,1550794364.6677032
101.367,49.57,33.314,1550794367.1349397
101.367,49.5,33.32,1550794369.6021345
101.366,49.44,33.322,1550794372.0693083
101.366,49.31,33.322,1550794374.5299165
101.364,49.38,33.326,1550794376.9969823
101.365,49.45,33.332,1550794379.464645
101.367,49.54,33.332,1550794381.932292
101.364,49.53,33.331,1550794384.3995218
101.364,49.37,33.335,1550794386.8666525
101.366,49.17,33.332,1550794389.334098
101.364,49.03,33.336,1550794391.8011346
101.367,48.96,33.341,1550794394.2616687
101.364,48.92,33.342,1550794396.728844
101.365,48.81,33.347,1550794399.1963284
101.362,48.78,33.351,1550794401.6628294
101.366,48.79,33.357,1550794404.1298187
101.368,48.72,33.357,1550794406.5929723
101.366,48.72,33.348,1550794409.0585914
101.365,48.71,33.358,1550794411.5336134
101.364,48.73,33.364,1550794413.9923646
101.363,48.71,33.362,1550794416.4618478
101.362,48.61,33.36,1550794418.9288363
101.363,48.51,33.367,1550794421.3949459
101.366,48.39,33.373,1550794423.861945
101.364,48.35,33.377,1550794426.3289065
101.364,48.34,33.382,1550794428.7974262
101.363,48.34,33.377,1550794431.2649224
101.366,48.36,33.383,1550794433.7327528
101.362,48.39,33.386,1550794436.1999009
101.363,48.34,33.386,1550794438.6694617
101.364,48.33,33.382,1550794441.132468
101.36,48.44,33.381,1550794443.5993662
101.365,48.48,33.384,1550794446.0665338
101.363,48.5,33.381,1550794448.5336561
101.365,48.46,33.375,1550794451.0006373
101.365,48.34,33.365,1550794453.467715
101.364,48.22,33.35,1550794455.932112
101.362,48.1,33.334,1550794458.3989851
101.363,47.84,33.319,1550794460.859332
101.36,47.69,33.307,1550794463.3264694
101.362,47.71,33.289,1550794465.7921073
101.363,47.67,33.269,1550794468.2590444
101.365,47.59,33.251,1550794470.726209
101.363,47.53,33.229,1550794473.1935534
101.366,47.42,33.216,1550794475.6531832
101.366,47.34,33.196,1550794478.1211362
101.367,47.41,33.183,1550794480.5880961
101.367,47.51,33.16,1550794483.055106
101.369,47.53,33.144,1550794485.5222983
101.368,47.36,33.124,1550794487.9820817
101.367,47.2,33.104,1550794490.4492643
101.368,47.17,33.078,1550794492.9165897
101.366,47.09,33.06,1550794495.38225
101.36,47.02,33.034,1550794497.8508308
101.36,46.94,33.015,1550794500.320164
101.366,46.94,32.997,1550794502.7900188
101.361,46.98,32.977,1550794505.2569888
101.367,47.05,32.963,1550794507.7242675
101.364,47.2,32.948,1550794510.1824853
101.361,47.32,32.93,1550794512.643459
101.362,47.45,32.914,1550794515.1109807
101.364,47.61,32.909,1550794517.5784798
101.362,47.77,32.901,1550794520.0423365
101.363,47.89,32.893,1550794522.5022118
101.36,48.02,32.889,1550794524.9695117
101.363,48.12,32.887,1550794527.436733
101.364,48.12,32.883,1550794529.9038658
101.362,48.15,32.885,1550794532.3708892
101.362,48.27,32.883,1550794534.8320973
101.362,48.42,32.881,1550794537.2923877
101.362,48.56,32.883,1550794539.761478
101.362,48.62,32.878,1550794542.2286289
101.364,48.57,32.881,1550794544.6973188
101.364,48.46,32.882,1550794547.1645353
101.36,48.4,32.88,1550794549.62204
101.364,48.4,32.883,1550794552.0898893
101.364,48.37,32.879,1550794554.557561
101.363,48.23,32.883,1550794557.016127
101.362,48.11,32.876,1550794559.4837096
101.362,48.06,32.875,1550794561.9523635
101.364,48.05,32.876,1550794564.412264
101.364,48.05,32.878,1550794566.8808992
101.362,48.03,32.876,1550794569.3479338
101.362,47.99,32.877,1550794571.8120694
101.361,48.04,32.877,1550794574.2792614
101.36,48.21,32.881,1550794576.7465875
101.36,48.4,32.882,1550794579.2120342
101.362,48.52,32.885,1550794581.6792543
101.361,48.68,32.885,1550794584.1463275
101.364,48.88,32.884,1550794586.6139762
101.364,49.05,32.888,1550794589.0724788
101.361,49.07,32.884,1550794591.5410388
101.362,49.0,32.884,1550794594.0117424
101.364,48.97,32.889,1550794596.4791753
101.364,48.98,32.895,1550794598.9468474
101.361,48.92,32.897,1550794601.4151993
101.366,48.89,32.904,1550794603.8819952
101.361,48.92,32.907,1550794606.3490846
101.359,49.0,32.909,1550794608.8168316
101.363,49.11,32.916,1550794611.2819304
101.363,49.21,32.931,1550794613.7422097
101.363,49.19,32.935,1550794616.2101705
101.364,49.08,32.942,1550794618.6779547
101.362,48.92,32.952,1550794621.1451018
101.364,48.79,32.958,1550794623.6120367
101.365,48.77,32.964,1550794626.079116
101.361,48.8,32.969,1550794628.5399208
101.362,48.73,32.975,1550794631.0070186
101.36,48.64,32.977,1550794633.47438
101.362,48.62,32.989,1550794635.941887
101.362,48.63,32.995,1550794638.4091313
101.36,48.56,33.001,1550794640.8767433
101.363,48.53,33.005,1550794643.3438954
101.359,48.62,33.007,1550794645.8112934
101.361,48.74,33.014,1550794648.2738757
101.362,48.75,33.023,1550794650.732383
101.362,48.8,33.03,1550794653.1991594
101.362,48.87,33.04,1550794655.6706288
101.362,48.92,33.049,1550794658.137861
101.36,48.83,33.052,1550794660.6054952
101.359,48.72,33.063,1550794663.0764883
101.362,48.66,33.07,1550794665.544881
101.361,48.62,33.072,1550794668.0122864
101.361,48.57,33.075,1550794670.4729602
101.356,48.51,33.079,1550794672.9424253
101.36,48.45,33.078,1550794675.40981
101.357,48.41,33.076,1550794677.8768084
101.361,48.38,33.078,1550794680.3407707
101.355,48.36,33.076,1550794682.80787
101.36,48.38,33.084,1550794685.2739298
101.359,48.47,33.076,1550794687.7411394
101.361,48.55,33.073,1550794690.208124
101.362,48.59,33.068,1550794692.6729107
101.36,48.53,33.062,1550794695.1400018
101.358,48.43,33.056,1550794697.6070092
101.357,48.35,33.053,1550794700.0740972
101.362,48.3,33.057,1550794702.5411959
101.358,48.27,33.057,1550794705.009939
101.359,48.26,33.059,1550794707.4738753
101.361,48.38,33.062,1550794709.9415934
101.362,48.4,33.06,1550794712.4099765
101.358,48.35,33.058,1550794714.8777049
101.359,48.32,33.057,1550794717.3452797
101.358,48.3,33.052,1550794719.8155448
101.357,48.28,33.045,1550794722.282887
101.358,48.28,33.044,1550794724.7538457
101.36,48.4,33.048,1550794727.2129385
101.361,48.52,33.04,1550794729.681468
101.358,48.55,33.044,1550794732.1489384
101.359,48.65,33.032,1550794734.6176767
101.358,48.7,33.026,1550794737.0854926
101.36,48.68,33.014,1550794739.5558403
101.356,48.59,33.006,1550794742.024187
101.357,48.55,33.003,1550794744.486496
101.358,48.53,32.999,1550794746.953648
101.36,48.49,32.994,1550794749.41962
101.361,48.46,32.991,1550794751.8862417
101.358,48.44,32.993,1550794754.3538783
101.359,48.5,32.989,1550794756.8209898
101.357,48.53,32.985,1550794759.2876859
101.356,48.51,32.97,1550794761.7568903
101.358,48.45,32.962,1550794764.2224913
101.357,48.41,32.95,1550794766.6920264
101.359,48.37,32.938,1550794769.1591072
101.354,48.49,32.925,1550794771.622004
101.358,48.63,32.917,1550794774.089331
101.355,48.89,32.902,1550794776.5567567
101.358,48.91,32.886,1550794779.0238967
101.355,48.88,32.875,1550794781.4911103
101.355,48.92,32.86,1550794783.9607093
101.356,48.99,32.849,1550794786.4289541
101.355,49.1,32.838,1550794788.8961358
101.354,49.19,32.83,1550794791.3633187
101.355,49.18,32.817,1550794793.8306348
101.355,49.17,32.806,1550794796.298059
101.352,49.23,32.791,1550794798.7621882
101.356,49.25,32.777,1550794801.2293167
101.354,49.27,32.759,1550794803.6968665
101.357,49.22,32.746,1550794806.1638472
101.353,49.12,32.735,1550794808.6305823
101.353,49.04,32.718,1550794811.0967333
101.356,48.99,32.706,1550794813.5676265
101.357,49.01,32.694,1550794816.0351167
101.354,49.08,32.674,1550794818.505807
101.354,49.22,32.654,1550794820.9737122
101.355,49.35,32.642,1550794823.442318
101.358,49.36,32.628,1550794825.912687
101.356,49.3,32.608,1550794828.3800073
101.356,49.24,32.602,1550794830.8473423
101.351,49.26,32.587,1550794833.3150787
101.353,49.26,32.574,1550794835.7820845
101.357,49.22,32.558,1550794838.250141
101.353,49.25,32.549,1550794840.718002
101.356,49.25,32.537,1550794843.189283
101.355,49.24,32.523,1550794845.6612782
101.354,49.23,32.511,1550794848.131535
101.352,49.2,32.508,1550794850.5979092
101.352,49.31,32.496,1550794853.069353
101.355,49.44,32.491,1550794855.5373368
101.351,49.45,32.487,1550794857.998277
101.353,49.45,32.48,1550794860.461966
101.352,49.51,32.477,1550794862.9222033
101.351,49.63,32.473,1550794865.3897617
101.35,49.77,32.47,1550794867.8573399
101.351,49.82,32.47,1550794870.3158574
101.352,49.82,32.471,1550794872.7832923
101.352,49.84,32.475,1550794875.2505682
101.354,49.82,32.483,1550794877.712294
101.352,49.8,32.484,1550794880.179768
101.353,49.77,32.487,1550794882.6484768
101.352,49.72,32.496,1550794885.1158247
101.354,49.76,32.506,1550794887.5851781
101.351,49.87,32.513,1550794890.046599
101.355,50.0,32.518,1550794892.5145507
101.354,50.14,32.53,1550794894.9817133
101.354,50.28,32.536,1550794897.449005
101.354,50.54,32.542,1550794899.9163153
101.356,50.6,32.555,1550794902.379767
101.354,50.53,32.559,1550794904.846386
101.355,50.41,32.568,1550794907.312363
101.358,50.29,32.577,1550794909.7823412
101.355,50.23,32.588,1550794912.2525964
101.353,50.28,32.592,1550794914.7205958
101.358,50.26,32.604,1550794917.1909702
101.355,50.13,32.611,1550794919.6609552
101.357,50.05,32.617,1550794922.128081
101.357,50.0,32.624,1550794924.595181
101.357,49.99,32.626,1550794927.0622752
101.356,49.96,32.641,1550794929.529371
101.357,49.99,32.646,1550794931.9981587
101.356,50.02,32.652,1550794934.4652038
101.353,50.11,32.658,1550794936.932422
101.358,50.15,32.668,1550794939.399494
101.356,50.1,32.671,1550794941.8667023
101.358,50.12,32.674,1550794944.3340364
101.357,50.15,32.677,1550794946.8025227
101.355,50.23,32.681,1550794949.2701414
101.354,50.29,32.689,1550794951.7384298
101.357,50.31,32.689,1550794954.2023761
101.355,50.25,32.688,1550794956.6693993
101.358,50.24,32.693,1550794959.1317344
101.356,50.26,32.688,1550794961.5989852
101.358,50.25,32.691,1550794964.0660803
101.358,50.28,32.686,1550794966.5334964
101.357,50.38,32.683,1550794969.0008638
101.359,50.36,32.676,1550794971.468842
101.355,50.25,32.668,1550794973.9319193
101.361,50.12,32.666,1550794976.3980267
101.354,49.95,32.652,1550794978.865148
101.357,49.85,32.639,1550794981.3320634
101.356,49.7,32.631,1550794983.7993617
101.355,49.58,32.614,1550794986.2662368
101.357,49.45,32.589,1550794988.7335203
101.353,49.4,32.576,1550794991.2005064
101.354,49.33,32.557,1550794993.6636183
101.356,49.28,32.543,1550794996.127761
101.356,49.38,32.528,1550794998.5948546
101.355,49.41,32.513,1550795001.0620701
101.351,49.47,32.501,1550795003.5322375
101.354,49.5,32.488,1550795005.9965665
101.354,49.52,32.481,1550795008.4623716
101.353,49.56,32.472,1550795010.931261
101.352,49.58,32.464,1550795013.4016135
101.352,49.59,32.456,1550795015.8691504
101.353,49.56,32.457,1550795018.3363626
101.354,49.52,32.457,1550795020.8019233
101.353,49.49,32.456,1550795023.2620616
101.353,49.47,32.456,1550795025.7298508
101.352,49.48,32.46,1550795028.2001495
101.355,49.57,32.458,1550795030.6683753
101.354,49.66,32.463,1550795033.1326745
101.353,49.63,32.469,1550795035.6019275
101.351,49.57,32.472,1550795038.0696871
101.351,49.64,32.469,1550795040.5370274
101.35,49.76,32.475,1550795043.0000336
101.353,49.72,32.474,1550795045.4624226
101.352,49.66,32.473,1550795047.9297442
101.354,49.64,32.472,1550795050.400202
101.352,49.62,32.472,1550795052.8676343
101.351,49.61,32.474,1550795055.3360543
101.355,49.62,32.481,1550795057.8022232
101.351,49.59,32.473,1550795060.2693663
101.35,49.63,32.473,1550795062.7365444
101.353,49.7,32.472,1550795065.2036269
101.353,49.77,32.473,1550795067.6626847
101.35,49.93,32.468,1550795070.1297588
101.351,50.02,32.47,1550795072.5963416
101.352,50.07,32.47,1550795075.066246
101.353,50.11,32.468,1550795077.534825
101.352,50.15,32.469,1550795080.0002766
101.351,50.18,32.471,1550795082.4678187
101.35,50.17,32.473,1550795084.9352071
101.35,50.11,32.475,1550795087.4024515
101.353,50.11,32.486,1550795089.8621001
101.351,50.16,32.487,1550795092.3295348
101.35,50.3,32.493,1550795094.797767
101.349,50.37,32.499,1550795097.2648559
101.35,50.49,32.507,1550795099.7324104
101.35,50.8,32.508,1550795102.1993763
101.352,51.06,32.512,1550795104.668359
101.353,51.37,32.513,1550795107.1365647
101.352,51.49,32.517,1550795109.6042945
101.353,51.5,32.518,1550795112.0714738
101.352,51.7,32.523,1550795114.5387156
101.353,51.66,32.525,1550795117.0120425
101.349,51.48,32.531,1550795119.4820132
101.353,51.31,32.537,1550795121.94942
101.351,51.34,32.535,1550795124.4165337
101.354,51.22,32.54,1550795126.8842075
101.351,51.06,32.544,1550795129.3429203
101.352,50.88,32.551,1550795131.8024368
101.351,50.77,32.559,1550795134.270337
101.351,50.67,32.567,1550795136.7375898
101.348,50.58,32.574,1550795139.204695
101.35,50.55,32.585,1550795141.6660712
101.349,50.6,32.584,1550795144.1338775
101.348,50.61,32.594,1550795146.5933948
101.351,50.54,32.597,1550795149.0635183
101.349,50.59,32.597,1550795151.5311034
101.349,50.57,32.593,1550795153.9982822
101.351,50.51,32.6,1550795156.461878
101.351,50.38,32.592,1550795158.9288504
101.349,50.28,32.599,1550795161.3939595
101.352,50.21,32.607,1550795163.861034
101.351,50.19,32.598,1550795166.328047
101.35,50.18,32.599,1550795168.7919095
101.35,50.15,32.59,1550795171.2590423
101.35,50.14,32.59,1550795173.7262776
101.352,50.21,32.589,1550795176.193641
101.352,50.36,32.59,1550795178.6608322
101.351,50.39,32.582,1550795181.1259832
101.352,50.36,32.577,1550795183.5933826
101.35,50.28,32.568,1550795186.0604534
101.351,50.21,32.567,1550795188.5275548
101.351,50.17,32.559,1550795190.9945796
101.351,50.13,32.555,1550795193.461586
101.35,50.09,32.547,1550795195.9245262
101.352,50.04,32.547,1550795198.3917224
101.349,50.03,32.541,1550795200.855937
101.351,50.02,32.54,1550795203.3220606
101.348,50.09,32.538,1550795205.789307
101.349,50.1,32.532,1550795208.2561314
101.347,50.05,32.533,1550795210.7235591
101.349,50.01,32.532,1550795213.1905186
101.35,49.97,32.528,1550795215.6577253
101.349,49.98,32.527,1550795218.1234663
101.35,50.07,32.524,1550795220.591111
101.35,50.06,32.52,1550795223.0624745
101.348,50.07,32.519,1550795225.5340395
101.348,50.06,32.518,1550795227.99604
101.345,49.93,32.509,1550795230.4629931
101.349,49.85,32.506,1550795232.930138
101.349,49.93,32.502,1550795235.397375
101.35,49.96,32.494,1550795237.8645303
101.347,49.99,32.491,1550795240.3329294
101.347,49.97,32.482,1550795242.7926748
101.347,49.91,32.482,1550795245.2524512
101.346,49.97,32.481,1550795247.7201242
101.347,49.98,32.483,1550795250.1879914
101.345,49.92,32.481,1550795252.6492183
101.348,49.9,32.48,1550795255.1165762
101.35,49.91,32.489,1550795257.584551
101.348,49.94,32.493,1550795260.052427
101.351,49.98,32.503,1550795262.5123105
101.345,50.13,32.506,1550795264.980323
101.349,50.52,32.515,1550795267.4429204
101.351,50.81,32.524,1550795269.9021537
101.347,50.88,32.517,1550795272.3664827
101.35,50.88,32.523,1550795274.824975
101.349,51.08,32.522,1550795277.2923515
101.347,51.28,32.527,1550795279.7659922
101.346,51.45,32.526,1550795282.2336352
101.347,51.66,32.532,1550795284.7024662
101.346,51.78,32.537,1550795287.163037
101.345,51.85,32.532,1550795289.624303
101.348,51.92,32.536,1550795292.0920806
101.347,51.96,32.533,1550795294.560921
101.348,52.04,32.538,1550795297.028563
101.346,52.05,32.536,1550795299.493675
101.347,52.04,32.54,1550795301.962455
101.347,52.15,32.541,1550795304.4223778
101.348,52.14,32.547,1550795306.8907444
101.344,52.05,32.554,1550795309.3524349
101.345,51.78,32.557,1550795311.81302
101.346,51.6,32.56,1550795314.28039
101.345,51.54,32.561,1550795316.7422986
101.346,51.4,32.573,1550795319.2001557
101.349,51.27,32.582,1550795321.6680532
101.345,51.02,32.589,1550795324.1329772
101.348,50.98,32.592,1550795326.6007657
101.346,51.0,32.598,1550795329.0695817
101.345,51.06,32.607,1550795331.5381026
101.349,50.95,32.611,1550795334.006617
101.346,50.87,32.61,1550795336.472936
101.346,51.01,32.619,1550795338.9407616
101.345,51.3,32.622,1550795341.41016
101.348,51.65,32.628,1550795343.8780782
101.348,51.82,32.637,1550795346.3454497
101.346,51.81,32.641,1550795348.8171186
101.348,51.77,32.647,1550795351.2820845
101.346,51.75,32.654,1550795353.750351
101.348,51.66,32.658,1550795356.2177234
101.349,51.64,32.662,1550795358.6858842
101.348,51.53,32.662,1550795361.1523376
101.349,51.33,32.669,1550795363.6211627
101.347,51.09,32.671,1550795366.0822387
101.348,50.82,32.67,1550795368.5509384
101.346,50.32,32.665,1550795371.020387
101.345,50.04,32.662,1550795373.4888437
101.346,49.86,32.653,1550795375.9565399
101.348,49.66,32.651,1550795378.426594
101.347,49.52,32.641,1550795380.8940144
101.348,49.36,32.635,1550795383.361242
101.349,49.08,32.618,1550795385.8281565
101.346,48.88,32.601,1550795388.3041584
101.345,48.77,32.588,1550795390.772284
101.344,48.69,32.583,1550795393.2325513
101.345,48.54,32.57,1550795395.7007623
101.348,48.49,32.558,1550795398.1623256
101.346,48.44,32.542,1550795400.6306171
101.347,48.3,32.531,1550795403.095255
101.346,48.19,32.513,1550795405.5627196
101.346,48.09,32.493,1550795408.0297863
101.346,48.0,32.476,1550795410.496983
101.345,47.94,32.452,1550795412.9644055
101.344,47.92,32.431,1550795415.4313934
101.342,47.95,32.414,1550795417.8918738
101.342,47.98,32.39,1550795420.3588548
101.34,47.89,32.365,1550795422.8252835
101.34,47.97,32.347,1550795425.2830808
101.341,48.09,32.325,1550795427.7519317
101.34,48.12,32.306,1550795430.2124503
101.341,48.19,32.28,1550795432.6812558
101.341,48.26,32.26,1550795435.148686
101.34,48.23,32.239,1550795437.6164408
101.34,48.18,32.227,1550795440.0757115
101.342,48.32,32.215,1550795442.5441246
101.339,48.66,32.206,1550795445.0032272
101.342,48.91,32.198,1550795447.4624498
101.34,49.07,32.185,1550795449.930505
101.341,49.06,32.18,1550795452.3991065
101.341,48.96,32.177,1550795454.8674161
101.339,48.9,32.179,1550795457.3353155
101.338,48.87,32.18,1550795459.8032262
101.34,49.01,32.183,1550795462.2639332
101.339,49.25,32.18,1550795464.7322068
101.339,49.38,32.185,1550795467.2015727
101.34,49.55,32.184,1550795469.6688666
101.341,49.58,32.182,1550795472.136102
101.338,49.52,32.175,1550795474.6034935
101.342,49.47,32.177,1550795477.0707674
101.341,49.54,32.182,1550795479.5380456
101.342,49.62,32.179,1550795482.0082614
101.341,49.63,32.184,1550795484.4811502
101.342,49.67,32.179,1550795486.9490058
101.339,49.67,32.182,1550795489.4175453
101.342,49.62,32.181,1550795491.882271
101.339,49.62,32.182,1550795494.3542924
101.339,49.6,32.183,1550795496.8225975
101.34,49.54,32.189,1550795499.28972
101.339,49.44,32.188,1550795501.7522106
101.339,49.31,32.18,1550795504.2125065
101.342,49.22,32.18,1550795506.6799133
101.338,49.18,32.17,1550795509.1474311
101.34,49.26,32.168,1550795511.614608
101.339,49.29,32.16,1550795514.0820045
101.343,49.32,32.16,1550795516.548939
101.344,49.38,32.163,1550795519.0163815
101.34,49.46,32.163,1550795521.4827363
101.34,49.52,32.161,1550795523.9504786
101.338,49.64,32.16,1550795526.4190001
101.341,49.72,32.164,1550795528.888547
101.343,49.68,32.161,1550795531.3556666
101.343,49.7,32.173,1550795533.8229203
101.341,49.75,32.176,1550795536.2902467
101.342,49.72,32.184,1550795538.7577064
101.342,49.75,32.186,1550795541.2251093
101.341,49.88,32.199,1550795543.6928632
101.345,49.97,32.206,1550795546.163158
101.34,49.97,32.206,1550795548.6309488
101.343,49.87,32.214,1550795551.101208
101.34,49.81,32.216,1550795553.5683773
101.344,49.78,32.224,1550795556.0358424
101.342,49.78,32.23,1550795558.5033147
101.342,49.74,32.234,1550795560.9705324
101.344,49.86,32.243,1550795563.4389844
101.338,50.03,32.251,1550795565.9032857
101.342,50.26,32.258,1550795568.3709588
101.341,50.41,32.265,1550795570.842702
101.344,50.44,32.273,1550795573.3098884
101.34,50.43,32.282,1550795575.7721667
101.345,50.53,32.29,1550795578.2391973
101.343,50.78,32.303,1550795580.7064962
101.342,50.85,32.309,1550795583.1777096
101.342,50.74,32.317,1550795585.6455698
101.34,50.61,32.332,1550795588.1141376
101.341,50.48,32.34,1550795590.5837715
101.34,50.45,32.348,1550795593.0528913
101.345,50.62,32.357,1550795595.5217824
101.343,50.83,32.376,1550795597.9823194
101.344,51.03,32.39,1550795600.4493473
101.342,51.26,32.399,1550795602.9164371
101.343,51.62,32.407,1550795605.3844402
101.345,51.85,32.419,1550795607.8532126
101.342,51.98,32.427,1550795610.318689
101.346,52.07,32.437,1550795612.780826
101.344,52.16,32.442,1550795615.2491958
101.346,52.19,32.448,1550795617.7185266
101.346,52.16,32.457,1550795620.1820917
101.344,52.17,32.468,1550795622.6420538
101.343,52.18,32.474,1550795625.1092997
101.344,52.01,32.478,1550795627.5763736
101.344,51.69,32.483,1550795630.0435355
101.347,51.35,32.494,1550795632.5105882
101.349,51.07,32.497,1550795634.9722102
101.346,50.94,32.498,1550795637.440313
101.346,50.82,32.504,1550795639.901988
101.344,50.67,32.506,1550795642.3693216
101.348,50.55,32.509,1550795644.832217
101.346,50.4,32.512,1550795647.292625
101.346,50.29,32.51,1550795649.7609634
101.344,50.22,32.513,1550795652.2301924
101.345,50.17,32.515,1550795654.6982834
101.345,50.38,32.515,1550795657.1660235
101.344,50.56,32.513,1550795659.6333961
101.345,50.84,32.525,1550795662.0924003
101.347,51.19,32.521,1550795664.5586805
101.348,51.5,32.523,1550795667.026877
101.347,51.74,32.525,1550795669.4959571
101.343,51.8,32.523,1550795671.9623537
101.344,51.72,32.519,1550795674.4297848
101.343,51.63,32.525,1550795676.8972383
101.346,51.59,32.527,1550795679.3645904
101.345,51.49,32.536,1550795681.8319287
101.345,51.43,32.54,1550795684.2994351
101.344,51.45,32.544,1550795686.7673445
101.346,51.57,32.549,1550795689.231837
101.345,51.75,32.555,1550795691.699291
101.346,51.81,32.558,1550795694.1666222
101.344,51.84,32.558,1550795696.634508
101.343,51.83,32.562,1550795699.105405
101.345,51.75,32.565,1550795701.57648
101.345,51.54,32.571,1550795704.0450537
101.343,51.32,32.57,1550795706.5131676
101.338,51.22,32.57,1550795708.9808998
101.344,51.08,32.577,1550795711.4531412
101.347,50.94,32.585,1550795713.9207196
101.346,50.75,32.584,1550795716.3894165
101.344,50.62,32.581,1550795718.8566792
101.344,50.59,32.585,1550795721.323962
101.342,50.54,32.592,1550795723.791351
101.344,50.47,32.594,1550795726.2521594
101.344,50.42,32.597,1550795728.7196202
101.343,50.36,32.602,1550795731.18691
101.344,50.3,32.603,1550795733.6575098
101.344,50.23,32.609,1550795736.122732
101.346,50.22,32.619,1550795738.5902777
101.344,50.41,32.627,1550795741.0574436
101.345,50.67,32.627,1550795743.5225766
101.345,50.9,32.637,1550795745.9824514
101.345,51.09,32.642,1550795748.4496706
101.346,51.26,32.649,1550795750.9169974
101.344,51.4,32.653,1550795753.3840954
101.346,51.5,32.663,1550795755.8521967
101.345,51.49,32.663,1550795758.3196013
101.341,51.43,32.665,1550795760.782037
101.346,51.34,32.668,1550795763.2493675
101.344,51.19,32.668,1550795765.7194526
101.342,51.05,32.672,1550795768.187257
101.342,50.95,32.683,1550795770.652336
101.342,50.96,32.685,1550795773.1173234
101.346,50.87,32.691,1550795775.5840127
101.344,50.81,32.699,1550795778.0515516
101.345,50.81,32.702,1550795780.5239863
101.345,51.15,32.705,1550795782.9913957
101.343,51.25,32.707,1550795785.4590607
101.345,51.4,32.712,1550795787.9297025
101.345,51.57,32.72,1550795790.3922155
101.346,51.84,32.722,1550795792.8594787
101.342,51.96,32.721,1550795795.3253803
101.342,51.99,32.724,1550795797.7919836
101.344,52.13,32.73,1550795800.2520213
101.346,52.3,32.736,1550795802.7217603
101.35,52.28,32.744,1550795805.1897824
101.344,52.25,32.745,1550795807.653131
101.344,52.18,32.742,1550795810.126774
101.344,52.16,32.753,1550795812.5977242
101.347,52.24,32.763,1550795815.0654402
101.344,52.37,32.769,1550795817.5324807
101.345,52.53,32.778,1550795819.9996448
101.347,52.34,32.784,1550795822.4644961
101.346,52.16,32.788,1550795824.9318318
101.344,51.9,32.788,1550795827.3990495
101.345,51.77,32.792,1550795829.8623455
101.344,51.7,32.793,1550795832.3296552
101.343,51.58,32.8,1550795834.7922843
101.344,51.34,32.798,1550795837.2599492
101.347,51.39,32.809,1550795839.7222302
101.344,51.64,32.804,1550795842.1907039
101.343,51.97,32.804,1550795844.650317
101.343,52.07,32.802,1550795847.1178493
101.346,51.91,32.805,1550795849.5855289
101.345,51.7,32.807,1550795852.0530138
101.343,51.65,32.806,1550795854.5205586
101.346,51.48,32.807,1550795856.9881375
101.347,51.5,32.81,1550795859.4554915
101.348,51.79,32.813,1550795861.922809
101.346,52.12,32.811,1550795864.3905659
101.349,52.31,32.809,1550795866.8580058
101.346,52.44,32.807,1550795869.3252897
101.345,52.51,32.805,1550795871.7936504
101.342,52.39,32.803,1550795874.262541
101.349,52.14,32.802,1550795876.730723
101.344,51.8,32.797,1550795879.1928277
101.346,51.54,32.798,1550795881.6527753
101.343,51.37,32.796,1550795884.114486
101.345,51.26,32.794,1550795886.581785
101.347,51.06,32.792,1550795889.049012
101.346,50.88,32.788,1550795891.5122027
101.345,50.79,32.789,1550795893.9793425
101.345,50.65,32.792,1550795896.448214
101.343,50.6,32.79,1550795898.9154766
101.344,50.71,32.794,1550795901.3828351
101.345,50.78,32.79,1550795903.850756
101.344,50.77,32.791,1550795906.3177853
101.341,50.7,32.789,1550795908.7836215
101.341,50.66,32.787,1550795911.2421927
101.34,50.57,32.783,1550795913.7131565
101.342,50.45,32.775,1550795916.1803956
101.344,50.27,32.772,1550795918.64866
101.344,50.16,32.765,1550795921.1129045
101.343,50.09,32.762,1550795923.5722964
101.348,50.04,32.757,1550795926.0394287
101.341,49.96,32.75,1550795928.5023863
101.342,49.96,32.748,1550795930.969525
101.341,50.04,32.743,1550795933.4369292
101.341,50.12,32.739,1550795935.9082992
101.343,50.15,32.737,1550795938.3765066
101.342,50.12,32.731,1550795940.8419235
