p,rh,t,ts
101.482,67.38,22.778,1550857486.74779
101.478,67.38,22.781,1550857489.21515
101.483,67.38,22.784,1550857491.68330
101.481,67.4,22.79,1550857494.15266
101.48,67.4,22.79,1550857496.61416
101.484,67.42,22.792,1550857499.07414
101.486,67.43,22.806,1550857501.54456
101.483,67.45,22.803,1550857504.01231
101.479,67.47,22.813,1550857506.48021
101.48,67.5,22.828,1550857508.94830
101.479,67.51,22.836,1550857511.41613
101.481,67.52,22.847,1550857513.88614
101.479,67.49,22.851,1550857516.35337
101.481,67.46,22.861,1550857518.82062
101.48,67.43,22.863,1550857521.28780
101.478,67.39,22.867,1550857523.75512
101.478,67.33,22.87,1550857526.22247
101.482,67.26,22.878,1550857528.69097
101.482,67.22,22.884,1550857531.15422
101.48,67.18,22.89,1550857533.61408
101.481,67.16,22.896,1550857536.07412
101.482,67.13,22.899,1550857538.54305
101.478,67.09,22.905,1550857541.01039
101.482,67.05,22.904,1550857543.47731
101.482,67.03,22.902,1550857545.94555
101.477,67.01,22.899,1550857548.41291
101.479,67.02,22.906,1550857550.88002
101.479,67.03,22.907,1550857553.34718
101.479,67.05,22.907,1550857555.81423
101.477,67.08,22.91,1550857558.28156
101.479,67.09,22.918,1550857560.74862
101.478,67.08,22.912,1550857563.21411
101.477,67.05,22.917,1550857565.67682
101.48,67.02,22.925,1550857568.14414
101.48,66.97,22.925,1550857570.61112
101.482,66.93,22.928,1550857573.07850
101.48,66.89,22.935,1550857575.54447
101.481,66.85,22.941,1550857578.01183
101.478,66.8,22.936,1550857580.47909
101.482,66.75,22.938,1550857582.94891
101.481,66.71,22.945,1550857585.41664
101.484,66.7,22.943,1550857587.88458
101.482,66.68,22.94,1550857590.35215
101.48,66.67,22.942,1550857592.81437
101.48,66.66,22.941,1550857595.28243
101.481,66.65,22.938,1550857597.74444
101.48,66.63,22.935,1550857600.21205
101.48,66.62,22.934,1550857602.68014
101.483,66.64,22.929,1550857605.15361
101.483,66.67,22.927,1550857607.61413
101.484,66.69,22.93,1550857610.08142
101.483,66.71,22.922,1550857612.55011
101.482,66.74,22.931,1550857615.01817
101.482,66.77,22.926,1550857617.48711
101.481,66.82,22.924,1550857619.95415
101.479,66.85,22.922,1550857622.42213
101.482,66.89,22.925,1550857624.88959
101.482,66.93,22.93,1550857627.35858
101.483,66.97,22.934,1550857629.82452
101.486,67.01,22.94,1550857632.29343
101.482,67.05,22.94,1550857634.76153
101.481,67.06,22.938,1550857637.23230
101.481,67.06,22.942,1550857639.70080
101.484,67.04,22.936,1550857642.16843
101.483,67.01,22.936,1550857644.63437
101.481,66.99,22.931,1550857647.10282
101.483,66.99,22.938,1550857649.57089
101.48,67.02,22.935,1550857652.03885
101.48,67.06,22.934,1550857654.50753
101.477,67.08,22.929,1550857656.97583
101.479,67.08,22.924,1550857659.44424
101.479,67.09,22.916,1550857661.91155
101.481,67.11,22.909,1550857664.37880
101.482,67.16,22.907,1550857666.84135
101.48,67.21,22.899,1550857669.30841
101.482,67.26,22.892,1550857671.77617
101.479,67.32,22.89,1550857674.24435
101.481,67.39,22.885,1550857676.71230
101.479,67.45,22.886,1550857679.18277
101.48,67.52,22.887,1550857681.65342
101.482,67.58,22.883,1550857684.11422
101.48,67.64,22.882,1550857686.58143
101.48,67.7,22.877,1550857689.05148
101.48,67.74,22.87,1550857691.52162
101.48,67.79,22.872,1550857693.98900
101.482,67.8,22.867,1550857696.45500
101.483,67.8,22.876,1550857698.92449
101.481,67.8,22.867,1550857701.39243
101.481,67.79,22.87,1550857703.86076
101.479,67.77,22.864,1550857706.32890
101.481,67.76,22.869,1550857708.79438
101.48,67.75,22.869,1550857711.26200
101.48,67.76,22.877,1550857713.72448
101.48,67.76,22.879,1550857716.19248
101.483,67.75,22.883,1550857718.65431
101.48,67.73,22.881,1550857721.12211
101.48,67.72,22.881,1550857723.58978
101.483,67.71,22.883,1550857726.05713
101.483,67.7,22.885,1550857728.52413
101.48,67.7,22.886,1550857730.99405
101.482,67.71,22.892,1550857733.45295
101.482,67.7,22.894,1550857735.91417
101.479,67.7,22.894,1550857738.38156
101.483,67.68,22.896,1550857740.84430
101.481,67.66,22.899,1550857743.31410
101.479,67.64,22.898,1550857745.77433
101.48,67.62,22.9,1550857748.24130
101.482,67.61,22.9,1550857750.70838
101.484,67.6,22.901,1550857753.17548
101.481,67.62,22.894,1550857755.64259
101.479,67.65,22.896,1550857758.11082
101.481,67.7,22.897,1550857760.57456
101.48,67.74,22.899,1550857763.03441
101.481,67.81,22.893,1550857765.50259
101.48,67.86,22.898,1550857767.97059
101.482,67.9,22.897,1550857770.43878
101.483,67.89,22.915,1550857772.90744
101.484,67.81,22.918,1550857775.37744
101.487,67.72,22.924,1550857777.84545
101.481,67.63,22.92,1550857780.30456
101.482,67.58,22.917,1550857782.77262
101.486,67.55,22.923,1550857785.24411
101.482,67.53,22.929,1550857787.70396
101.483,67.51,22.925,1550857790.17135
101.486,67.5,22.933,1550857792.63843
101.485,67.55,22.936,1550857795.10648
101.481,67.6,22.944,1550857797.56402
101.483,67.62,22.948,1550857800.03268
101.482,67.63,22.95,1550857802.50028
101.484,67.64,22.958,1550857804.96825
101.487,67.67,22.953,1550857807.43661
101.485,67.68,22.965,1550857809.90785
101.482,67.69,22.958,1550857812.37424
101.482,67.68,22.957,1550857814.84144
101.487,67.63,22.961,1550857817.30862
101.489,67.55,22.966,1550857819.77588
101.487,67.5,22.959,1550857822.24436
101.487,67.45,22.955,1550857824.71055
101.484,67.43,22.95,1550857827.17407
101.485,67.42,22.962,1550857829.64088
101.487,67.42,22.959,1550857832.10391
101.487,67.41,22.961,1550857834.56484
101.487,67.41,22.966,1550857837.03185
101.485,67.41,22.957,1550857839.49903
101.486,67.4,22.96,1550857841.96746
101.485,67.43,22.964,1550857844.43504
101.486,67.43,22.964,1550857846.90210
101.489,67.44,22.962,1550857849.36924
101.486,67.45,22.961,1550857851.83708
101.484,67.47,22.963,1550857854.30431
101.487,67.48,22.963,1550857856.77140
101.484,67.49,22.949,1550857859.23860
101.488,67.51,22.963,1550857861.70409
101.486,67.52,22.956,1550857864.17211
101.484,67.54,22.961,1550857866.64197
101.488,67.53,22.966,1550857869.10964
101.488,67.52,22.973,1550857871.58007
101.484,67.52,22.977,1550857874.04629
101.486,67.48,22.985,1550857876.51358
101.489,67.42,22.986,1550857878.97406
101.487,67.4,22.992,1550857881.44153
101.487,67.37,22.994,1550857883.91030
101.487,67.35,22.996,1550857886.38295
101.49,67.34,22.999,1550857888.85316
101.487,67.33,23.003,1550857891.31870
101.489,67.31,23.002,1550857893.78655
101.486,67.33,23,1550857896.25441
101.486,67.33,23.006,1550857898.72212
101.486,67.36,23.01,1550857901.19026
101.49,67.4,23.018,1550857903.65864
101.486,67.43,23.021,1550857906.12689
101.485,67.47,23.027,1550857908.59476
101.485,67.47,23.036,1550857911.06285
101.488,67.47,23.046,1550857913.52709
101.487,67.45,23.047,1550857915.99495
101.488,67.44,23.057,1550857918.45418
101.486,67.45,23.059,1550857920.92247
101.485,67.46,23.064,1550857923.39148
101.489,67.47,23.071,1550857925.86150
101.485,67.5,23.079,1550857928.33183
101.485,67.54,23.084,1550857930.80219
101.483,67.55,23.085,1550857933.26956
101.484,67.53,23.091,1550857935.73701
101.483,67.5,23.095,1550857938.20542
101.488,67.47,23.098,1550857940.67292
101.483,67.44,23.106,1550857943.14102
101.484,67.4,23.108,1550857945.60950
101.482,67.37,23.115,1550857948.07714
101.484,67.33,23.124,1550857950.54575
101.486,67.28,23.133,1550857953.01439
101.485,67.23,23.133,1550857955.48230
101.482,67.2,23.136,1550857957.95076
101.485,67.14,23.142,1550857960.42122
101.484,67.09,23.143,1550857962.88845
101.485,67.02,23.145,1550857965.35576
101.485,66.96,23.152,1550857967.81450
101.485,66.91,23.154,1550857970.28155
101.487,66.86,23.157,1550857972.74413
101.487,66.82,23.158,1550857975.21114
101.486,66.78,23.164,1550857977.67821
101.486,66.75,23.168,1550857980.14981
101.487,66.72,23.181,1550857982.61780
101.488,66.68,23.178,1550857985.08439
101.485,66.66,23.181,1550857987.55189
101.483,66.63,23.18,1550857990.01970
101.485,66.62,23.184,1550857992.48736
101.485,66.63,23.189,1550857994.95521
101.488,66.67,23.194,1550857997.42288
101.487,66.72,23.209,1550857999.88766
101.485,66.77,23.221,1550858002.36037
101.486,66.8,23.231,1550858004.82987
101.485,66.81,23.232,1550858007.30075
101.488,66.8,23.239,1550858009.76423
101.486,66.79,23.238,1550858012.23207
101.487,66.77,23.246,1550858014.69993
101.486,66.73,23.249,1550858017.16798
101.486,66.69,23.244,1550858019.63439
101.482,66.67,23.242,1550858022.09444
101.485,66.68,23.236,1550858024.56005
101.486,66.69,23.239,1550858027.01849
101.484,66.72,23.235,1550858029.48755
101.486,66.72,23.236,1550858031.95541
101.485,66.74,23.234,1550858034.42276
101.487,66.75,23.232,1550858036.89035
101.487,66.76,23.229,1550858039.35792
101.485,66.77,23.229,1550858041.82557
101.486,66.77,23.227,1550858044.29283
101.485,66.75,23.231,1550858046.75403
101.488,66.73,23.231,1550858049.22111
101.487,66.7,23.226,1550858051.68817
101.486,66.67,23.228,1550858054.15538
101.488,66.6,23.235,1550858056.62236
101.486,66.55,23.229,1550858059.08950
101.485,66.52,23.226,1550858061.55400
101.484,66.49,23.232,1550858064.01398
101.484,66.41,23.211,1550858066.48134
101.487,66.34,23.23,1550858068.95099
101.486,66.29,23.226,1550858071.41809
101.49,66.27,23.223,1550858073.88554
101.487,66.28,23.221,1550858076.34412
101.489,66.29,23.224,1550858078.81136
101.487,66.32,23.219,1550858081.27384
101.485,66.35,23.217,1550858083.74239
101.487,66.39,23.22,1550858086.20439
101.488,66.44,23.22,1550858088.67279
101.487,66.49,23.225,1550858091.14147
101.489,66.57,23.23,1550858093.60981
101.488,66.68,23.241,1550858096.07500
101.485,66.77,23.244,1550858098.54266
101.488,66.84,23.256,1550858101.01088
101.487,66.9,23.259,1550858103.47866
101.486,66.94,23.27,1550858105.94458
101.486,66.96,23.28,1550858108.41276
101.489,66.98,23.283,1550858110.88095
101.49,66.99,23.293,1550858113.34903
101.488,66.99,23.295,1550858115.81760
101.488,66.99,23.299,1550858118.28447
101.486,66.99,23.297,1550858120.75234
101.489,67,23.298,1550858123.22226
101.487,67.03,23.301,1550858125.69007
101.488,67.07,23.299,1550858128.15844
101.485,67.1,23.305,1550858130.62960
101.491,67.1,23.307,1550858133.09751
101.485,67.07,23.302,1550858135.56253
101.487,67.06,23.307,1550858138.03072
101.488,67.05,23.301,1550858140.49873
101.489,67.01,23.31,1550858142.96673
101.488,66.97,23.305,1550858145.43460
101.488,66.94,23.301,1550858147.90224
101.484,66.93,23.295,1550858150.37028
101.487,66.92,23.297,1550858152.84099
101.489,66.94,23.296,1550858155.30893
101.491,66.94,23.297,1550858157.77763
101.49,66.92,23.293,1550858160.24457
101.488,66.88,23.293,1550858162.70450
101.49,66.82,23.287,1550858165.16599
101.489,66.78,23.288,1550858167.63474
101.492,66.76,23.291,1550858170.10268
101.493,66.74,23.294,1550858172.57377
101.491,66.75,23.295,1550858175.03588
101.489,66.76,23.302,1550858177.50342
101.491,66.77,23.309,1550858179.97421
101.487,66.77,23.312,1550858182.44184
101.488,66.72,23.317,1550858184.90978
101.489,66.65,23.324,1550858187.37707
101.49,66.61,23.327,1550858189.84551
101.489,66.6,23.331,1550858192.31475
101.489,66.57,23.334,1550858194.78274
101.492,66.53,23.344,1550858197.24432
101.488,66.48,23.342,1550858199.71277
101.491,66.44,23.35,1550858202.18207
101.489,66.41,23.352,1550858204.64436
101.487,66.37,23.353,1550858207.11220
101.489,66.32,23.353,1550858209.58004
101.493,66.29,23.354,1550858212.04439
101.489,66.32,23.356,1550858214.50451
101.489,66.35,23.36,1550858216.97294
101.487,66.36,23.362,1550858219.43422
101.491,66.33,23.369,1550858221.90377
101.491,66.3,23.372,1550858224.37126
101.49,66.28,23.371,1550858226.83987
101.492,66.25,23.371,1550858229.30687
101.491,66.24,23.373,1550858231.77438
101.491,66.24,23.369,1550858234.23344
101.492,66.25,23.359,1550858236.70148
101.492,66.24,23.359,1550858239.16398
101.494,66.22,23.356,1550858241.63106
101.494,66.2,23.352,1550858244.09816
101.491,66.16,23.336,1550858246.56405
101.493,66.13,23.345,1550858249.03147
101.493,66.1,23.349,1550858251.49862
101.494,66.09,23.349,1550858253.96443
101.491,66.09,23.346,1550858256.42530
101.494,66.08,23.342,1550858258.88434
101.493,66.08,23.333,1550858261.35229
101.489,66.09,23.329,1550858263.82278
101.491,66.1,23.333,1550858266.29212
101.494,66.1,23.329,1550858268.75940
101.493,66.12,23.325,1550858271.22726
101.492,66.19,23.329,1550858273.69465
101.494,66.25,23.331,1550858276.15303
101.491,66.33,23.342,1550858278.62023
101.494,66.39,23.35,1550858281.08758
101.493,66.43,23.356,1550858283.55491
101.493,66.45,23.367,1550858286.02256
101.494,66.49,23.384,1550858288.48962
101.494,66.5,23.406,1550858290.95672
101.494,66.47,23.42,1550858293.42235
101.495,66.42,23.436,1550858295.88482
101.492,66.37,23.44,1550858298.35168
101.495,66.33,23.446,1550858300.81987
101.492,66.3,23.452,1550858303.28732
101.493,66.27,23.46,1550858305.75607
101.495,66.25,23.464,1550858308.21406
101.492,66.2,23.463,1550858310.67449
101.497,66.19,23.465,1550858313.14375
101.494,66.16,23.465,1550858315.61406
101.496,66.14,23.466,1550858318.08120
101.493,66.1,23.458,1550858320.54844
101.492,66.05,23.457,1550858323.01549
101.494,66.01,23.457,1550858325.48274
101.496,65.97,23.455,1550858327.94392
101.494,65.94,23.452,1550858330.41090
101.493,65.92,23.451,1550858332.87553
101.496,65.9,23.451,1550858335.34295
101.493,65.86,23.452,1550858337.81013
101.491,65.8,23.447,1550858340.27445
101.495,65.74,23.445,1550858342.74140
101.494,65.69,23.441,1550858345.20889
101.494,65.67,23.445,1550858347.66889
101.498,65.66,23.442,1550858350.13640
101.495,65.63,23.438,1550858352.60341
101.497,65.58,23.433,1550858355.07017
101.496,65.57,23.434,1550858357.53743
101.497,65.55,23.428,1550858360.00460
101.494,65.51,23.428,1550858362.47166
101.494,65.51,23.421,1550858364.93908
101.494,65.49,23.423,1550858367.39947
101.494,65.47,23.417,1550858369.86679
101.497,65.47,23.408,1550858372.33384
101.497,65.47,23.407,1550858374.79422
101.497,65.49,23.407,1550858377.25393
101.494,65.51,23.404,1550858379.72126
101.494,65.54,23.4,1550858382.18859
101.499,65.56,23.404,1550858384.65925
101.495,65.56,23.402,1550858387.12628
101.496,65.54,23.401,1550858389.59329
101.495,65.52,23.396,1550858392.06025
101.497,65.53,23.398,1550858394.52728
101.495,65.59,23.395,1550858396.99456
101.493,65.69,23.396,1550858399.46221
101.497,65.77,23.401,1550858401.92666
101.498,65.82,23.406,1550858404.39463
101.498,65.88,23.407,1550858406.86207
101.497,65.9,23.411,1550858409.32522
101.499,65.9,23.41,1550858411.79222
101.497,65.9,23.408,1550858414.25931
101.496,65.91,23.405,1550858416.72641
101.5,65.93,23.415,1550858419.19404
101.496,65.94,23.413,1550858421.66247
101.499,65.95,23.414,1550858424.13040
101.496,65.96,23.417,1550858426.59420
101.494,65.95,23.421,1550858429.05454
101.494,65.96,23.41,1550858431.52206
101.497,65.99,23.413,1550858433.99085
101.496,66.02,23.412,1550858436.45298
101.495,66.06,23.409,1550858438.92421
101.498,66.08,23.412,1550858441.39494
101.498,66.09,23.405,1550858443.85414
101.496,66.08,23.401,1550858446.32492
101.499,66.09,23.4,1550858448.79304
101.496,66.1,23.404,1550858451.26034
101.498,66.13,23.398,1550858453.72858
101.496,66.15,23.396,1550858456.19582
101.497,66.16,23.394,1550858458.65471
101.501,66.17,23.392,1550858461.12474
101.501,66.19,23.396,1550858463.59467
101.498,66.2,23.392,1550858466.06209
101.499,66.19,23.397,1550858468.52960
101.496,66.21,23.391,1550858470.99691
101.498,66.28,23.395,1550858473.46419
101.497,66.38,23.401,1550858475.92548
101.5,66.44,23.404,1550858478.38701
101.496,66.48,23.411,1550858480.85495
101.496,66.49,23.411,1550858483.32243
101.495,66.5,23.413,1550858485.79082
101.495,66.51,23.419,1550858488.25870
101.492,66.5,23.416,1550858490.72442
101.497,66.48,23.42,1550858493.19236
101.497,66.43,23.417,1550858495.65988
101.498,66.39,23.417,1550858498.12491
101.497,66.31,23.425,1550858500.59381
101.496,66.23,23.423,1550858503.06133
101.496,66.15,23.426,1550858505.52873
101.498,66.07,23.424,1550858507.99689
101.497,66.01,23.424,1550858510.46441
101.498,65.95,23.422,1550858512.93230
101.498,65.91,23.425,1550858515.40001
101.497,65.9,23.426,1550858517.86887
101.499,65.88,23.427,1550858520.33673
101.493,65.87,23.424,1550858522.80440
101.499,65.85,23.433,1550858525.26556
101.499,65.88,23.428,1550858527.73660
101.499,65.91,23.437,1550858530.20444
101.497,65.93,23.441,1550858532.67103
101.5,65.94,23.449,1550858535.13900
101.496,65.96,23.46,1550858537.60824
101.497,65.95,23.472,1550858540.07396
101.497,65.95,23.492,1550858542.53613
101.497,65.95,23.505,1550858544.99742
101.496,65.94,23.521,1550858547.46418
101.5,65.9,23.539,1550858549.93106
101.496,65.87,23.559,1550858552.39843
101.496,65.83,23.575,1550858554.86681
101.495,65.8,23.602,1550858557.33736
101.497,65.79,23.621,1550858559.79688
101.497,65.77,23.641,1550858562.26830
101.498,65.72,23.656,1550858564.73300
101.496,65.66,23.673,1550858567.20237
101.497,65.61,23.686,1550858569.67038
101.497,65.59,23.701,1550858572.14876
101.501,65.55,23.716,1550858574.61673
101.496,65.49,23.711,1550858577.09429
101.523,56.02,28.321,1478193451.24200
101.522,55.96,28.347,1478193453.70922
101.523,55.88,28.367,1478193456.16793
101.525,55.68,28.444,1478193458.63472
101.525,55.4,28.517,1478193461.10271
101.528,55.11,28.574,1478193463.57163
101.525,54.88,28.625,1478193466.04053
101.526,54.69,28.676,1478193468.50436
101.523,54.39,28.729,1478193470.97261
101.523,54.18,28.768,1478193473.43870
101.522,54.05,28.813,1478193475.90670
101.522,53.92,28.854,1478193478.36906
101.525,53.78,28.89,1478193480.83427
101.525,53.67,28.929,1478193483.29428
101.524,53.55,28.962,1478193485.76142
101.525,53.34,29.004,1478193488.22837
101.524,53.16,29.032,1478193490.69541
101.527,53.02,29.064,1478193493.16763
101.524,53,29.105,1478193495.63390
101.526,52.95,29.145,1478193498.10096
101.525,52.92,29.187,1478193500.56797
101.529,52.88,29.224,1478193503.03408
101.525,52.81,29.259,1478193505.49902
101.525,52.78,29.299,1478193507.96501
101.527,52.69,29.34,1478193510.43235
101.526,52.55,29.366,1478193512.89707
101.527,52.49,29.4,1478193515.36472
101.528,52.35,29.434,1478193517.83012
101.527,52.27,29.47,1478193520.29628
101.527,52.16,29.493,1478193522.76349
101.526,52.09,29.524,1478193525.23185
101.527,52.04,29.544,1478193527.69782
101.526,52.04,29.573,1478193530.15816
101.528,52.02,29.594,1478193532.62879
101.528,51.97,29.619,1478193535.09086
101.527,51.96,29.651,1478193537.54961
101.528,51.94,29.673,1478193540.02099
101.523,51.87,29.703,1478193542.48876
101.524,51.8,29.725,1478193544.96007
101.523,51.74,29.748,1478193547.42955
101.526,51.55,29.776,1478193549.88892
101.523,51.45,29.799,1478193552.35478
101.523,51.4,29.827,1478193554.82273
101.523,51.39,29.839,1478193557.29009
101.522,51.32,29.869,1478193559.75747
101.522,51.24,29.89,1478193562.21891
101.524,51.17,29.905,1478193564.67886
101.522,51.15,29.948,1478193567.14573
101.52,51.16,29.991,1478193569.61128
101.524,51.18,30.038,1478193572.07819
101.522,51.17,30.074,1478193574.54546
101.523,51.07,30.106,1478193577.01257
101.519,51,30.142,1478193579.47974
101.524,50.92,30.175,1478193581.94716
101.524,50.82,30.217,1478193584.41246
101.521,50.62,30.245,1478193586.87972
101.52,50.41,30.268,1478193589.34989
101.521,50.28,30.301,1478193591.81256
101.524,50.27,30.327,1478193594.28028
101.522,50.3,30.36,1478193596.74756
101.523,50.19,30.39,1478193599.21568
101.524,50.18,30.419,1478193601.67956
101.523,50.05,30.444,1478193604.14690
101.521,49.95,30.46,1478193606.61024
