AirSaturation,O2Concentration,SN,Temperature,ts
133.574,345.485,831,24.85,1550978986.689682
133.588,345.527,831,24.85,1550978987.9857872
134.0,346.599,831,24.849,1550978989.2786953
133.822,346.14,831,24.849,1550978990.5679457
132.123,341.745,831,24.849,1550978991.860694
132.946,343.871,831,24.849,1550978993.1538537
132.995,343.995,831,24.85,1550978994.4447823
133.109,344.287,831,24.85,1550978995.7378774
133.891,346.309,831,24.85,1550978997.031939
133.283,344.738,831,24.85,1550978998.3209276
133.042,344.114,831,24.85,1550978999.6256702
133.398,345.035,831,24.85,1550979000.9229932
131.042,338.942,831,24.85,1550979002.2379093
132.329,342.276,831,24.849,1550979003.560482
132.849,343.623,831,24.848,1550979004.9059224
133.25,344.662,831,24.848,1550979006.2550864
131.899,341.169,831,24.848,1550979007.5613465
131.624,340.457,831,24.848,1550979008.8502111
133.566,345.48,831,24.848,1550979010.144708
132.215,341.979,831,24.849,1550979011.4411342
131.849,341.022,831,24.851,1550979012.7304096
132.412,342.469,831,24.852,1550979014.0255187
132.19,341.886,831,24.854,1550979015.3219092
132.701,343.198,831,24.855,1550979016.614669
132.772,343.374,831,24.856,1550979017.9221847
130.64,337.856,831,24.857,1550979019.2246017
133.251,344.602,831,24.858,1550979020.5164454
132.928,343.762,831,24.859,1550979021.8108325
132.974,343.88,831,24.859,1550979023.0998144
133.309,344.748,831,24.859,1550979024.4031885
133.155,344.349,831,24.859,1550979025.698142
132.359,342.286,831,24.859,1550979026.9916987
134.444,347.682,831,24.859,1550979028.2857637
131.505,340.088,831,24.858,1550979029.5788937
132.676,343.122,831,24.857,1550979030.8752506
133.466,345.168,831,24.857,1550979032.1643982
132.467,342.585,831,24.857,1550979033.458864
132.005,341.389,831,24.857,1550979034.7533922
132.939,343.802,831,24.857,1550979036.0469437
133.039,344.059,831,24.857,1550979037.3410828
133.417,345.033,831,24.858,1550979038.6319466
132.914,343.728,831,24.858,1550979039.925029
