alt,lat,long,ts,ts_gps
16.885,21.88601138,-159.527510651,1478195639.5328412,2019-02-23T17:11:10.000Z
16.885,21.88601138,-159.527510651,1478195640.869582,2019-02-23T17:11:10.000Z
16.512,21.886003,-159.527510651,1478195640.9808092,2019-02-23T17:11:11.000Z
17.381,21.885999846,-159.527514035,1478195641.5344388,2019-02-23T17:11:12.000Z
17.381,21.885999846,-159.527514035,1478195642.5469527,2019-02-23T17:11:13.000Z
17.381,21.885999846,-159.527514035,1478195643.8686872,2019-02-23T17:11:13.000Z
17.381,21.885999846,-159.527514035,1478195643.981626,2019-02-23T17:11:14.000Z
17.009,21.885991466,-159.527514035,1478195644.5499485,2019-02-23T17:11:15.000Z
17.333,21.885990288,-159.52750497,1478195645.5343468,2019-02-23T17:11:16.000Z
17.333,21.885990288,-159.52750497,1478195646.8670495,2019-02-23T17:11:16.000Z
17.333,21.885990288,-159.52750497,1478195646.9784627,2019-02-23T17:11:17.000Z
17.333,21.885990288,-159.52750497,1478195647.6050227,2019-02-23T17:11:18.000Z
17.333,21.885990288,-159.52750497,1478195648.5297258,2019-02-23T17:11:19.000Z
17.333,21.885990288,-159.52750497,1478195649.8674488,2019-02-23T17:11:19.000Z
16.789,21.885992265,-159.527492521,1478195649.9800177,2019-02-23T17:11:20.000Z
17.161,21.886000645,-159.527492521,1478195650.5322287,2019-02-23T17:11:21.000Z
17.486,21.885999467,-159.527483455,1478195651.5492811,2019-02-23T17:11:22.000Z
17.486,21.885999467,-159.527483455,1478195652.8853314,2019-02-23T17:11:22.000Z
17.486,21.885999467,-159.527483455,1478195652.9978898,2019-02-23T17:11:23.000Z
17.81,21.88599829,-159.52747439,1478195653.547522,2019-02-23T17:11:24.000Z
16.941,21.886001444,-159.527471006,1478195654.5308888,2019-02-23T17:11:25.000Z
16.941,21.886001444,-159.527471006,1478195655.8850355,2019-02-23T17:11:25.000Z
16.617,21.886002621,-159.527480071,1478195655.9974358,2019-02-23T17:11:26.000Z
17.486,21.885999467,-159.527483455,1478195656.5307696,2019-02-23T17:11:27.000Z
17.486,21.885999467,-159.527483455,1478195657.5337553,2019-02-23T17:11:28.000Z
17.486,21.885999467,-159.527483455,1478195658.8839855,2019-02-23T17:11:28.000Z
17.486,21.885999467,-159.527483455,1478195658.995318,2019-02-23T17:11:29.000Z
17.161,21.886000645,-159.527492521,1478195659.5314033,2019-02-23T17:11:30.000Z
17.161,21.886000645,-159.527492521,1478195660.5308983,2019-02-23T17:11:31.000Z
17.161,21.886000645,-159.527492521,1478195661.871213,2019-02-23T17:11:31.000Z
16.837,21.886001822,-159.527501586,1478195661.9839833,2019-02-23T17:11:32.000Z
16.837,21.886001822,-159.527501586,1478195662.8262055,2019-02-23T17:11:33.000Z
16.837,21.886001822,-159.527501586,1478195663.5357704,2019-02-23T17:11:34.000Z
16.837,21.886001822,-159.527501586,1478195664.885813,2019-02-23T17:11:34.000Z
16.512,21.886003,-159.527510651,1478195664.998468,2019-02-23T17:11:35.000Z
17.381,21.885999846,-159.527514035,1478195665.5329812,2019-02-23T17:11:36.000Z
17.381,21.885999846,-159.527514035,1478195666.546798,2019-02-23T17:11:37.000Z
17.381,21.885999846,-159.527514035,1478195667.8712094,2019-02-23T17:11:37.000Z
17.381,21.885999846,-159.527514035,1478195667.9837456,2019-02-23T17:11:38.000Z
17.43,21.886009403,-159.527523101,1478195668.5296311,2019-02-23T17:11:39.000Z
17.43,21.886009403,-159.527523101,1478195669.5307763,2019-02-23T17:11:40.000Z
17.43,21.886009403,-159.527523101,1478195670.8683522,2019-02-23T17:11:40.000Z
17.43,21.886009403,-159.527523101,1478195670.98087,2019-02-23T17:11:41.000Z
17.43,21.886009403,-159.527523101,1478195671.535402,2019-02-23T17:11:42.000Z
17.43,21.886009403,-159.527523101,1478195672.5483458,2019-02-23T17:11:43.000Z
17.43,21.886009403,-159.527523101,1478195673.8674269,2019-02-23T17:11:43.000Z
17.057,21.886001023,-159.527523101,1478195673.9800088,2019-02-23T17:11:44.000Z
17.381,21.885999846,-159.527514035,1478195674.5307827,2019-02-23T17:11:45.000Z
17.381,21.885999846,-159.527514035,1478195675.5316756,2019-02-23T17:11:46.000Z
17.381,21.885999846,-159.527514035,1478195676.8683457,2019-02-23T17:11:46.000Z
17.009,21.885991466,-159.527514035,1478195676.9809017,2019-02-23T17:11:47.000Z
17.333,21.885990288,-159.52750497,1478195677.606263,2019-02-23T17:11:48.000Z
17.333,21.885990288,-159.52750497,1478195678.5334303,2019-02-23T17:11:49.000Z
17.333,21.885990288,-159.52750497,1478195679.8673432,2019-02-23T17:11:49.000Z
17.333,21.885990288,-159.52750497,1478195679.9800363,2019-02-23T17:11:50.000Z
17.333,21.885990288,-159.52750497,1478195680.5359304,2019-02-23T17:11:51.000Z
17.333,21.885990288,-159.52750497,1478195681.5355005,2019-02-23T17:11:52.000Z
17.333,21.885990288,-159.52750497,1478195682.8703256,2019-02-23T17:11:52.000Z
17.333,21.885990288,-159.52750497,1478195682.9827974,2019-02-23T17:11:53.000Z
16.837,21.886001822,-159.527501586,1478195683.5486465,2019-02-23T17:11:54.000Z
16.837,21.886001822,-159.527501586,1478195684.534551,2019-02-23T17:11:55.000Z
16.837,21.886001822,-159.527501586,1478195685.8724325,2019-02-23T17:11:55.000Z
16.837,21.886001822,-159.527501586,1478195685.984899,2019-02-23T17:11:56.000Z
16.885,21.88601138,-159.527510651,1478195686.5306695,2019-02-23T17:11:57.000Z
16.885,21.88601138,-159.527510651,1478195687.5335603,2019-02-23T17:11:58.000Z
16.885,21.88601138,-159.527510651,1478195688.8665674,2019-02-23T17:11:58.000Z
16.885,21.88601138,-159.527510651,1478195688.979077,2019-02-23T17:11:59.000Z
17.258,21.88601976,-159.527510651,1478195689.5336473,2019-02-23T17:12:00.000Z
17.258,21.88601976,-159.527510651,1478195690.5321,2019-02-23T17:12:01.000Z
17.258,21.88601976,-159.527510651,1478195691.8700087,2019-02-23T17:12:01.000Z
17.63,21.88602814,-159.527510651,1478195691.9830208,2019-02-23T17:12:02.000Z
17.63,21.88602814,-159.527510651,1478195692.607849,2019-02-23T17:12:03.000Z
17.63,21.88602814,-159.527510651,1478195693.5310922,2019-02-23T17:12:04.000Z
17.63,21.88602814,-159.527510651,1478195694.887817,2019-02-23T17:12:04.000Z
16.933,21.886020937,-159.527519716,1478195695.0001984,2019-02-23T17:12:05.000Z
16.933,21.886020937,-159.527519716,1478195695.5314782,2019-02-23T17:12:06.000Z
16.933,21.886020937,-159.527519716,1478195696.5319684,2019-02-23T17:12:07.000Z
16.933,21.886020937,-159.527519716,1478195697.8680809,2019-02-23T17:12:07.000Z
17.802,21.886017783,-159.527523101,1478195697.9805586,2019-02-23T17:12:08.000Z
17.802,21.886017783,-159.527523101,1478195698.5318434,2019-02-23T17:12:09.000Z
17.802,21.886017783,-159.527523101,1478195699.5313432,2019-02-23T17:12:10.000Z
17.802,21.886017783,-159.527523101,1478195700.8678367,2019-02-23T17:12:10.000Z
17.802,21.886017783,-159.527523101,1478195700.9806707,2019-02-23T17:12:11.000Z
17.478,21.886018961,-159.527532166,1478195701.5311396,2019-02-23T17:12:12.000Z
17.851,21.886027341,-159.527532166,1478195702.5326886,2019-02-23T17:12:13.000Z
17.851,21.886027341,-159.527532166,1478195703.8868678,2019-02-23T17:12:13.000Z
17.851,21.886027341,-159.527532166,1478195703.9994326,2019-02-23T17:12:14.000Z
17.851,21.886027341,-159.527532166,1478195704.547551,2019-02-23T17:12:15.000Z
17.851,21.886027341,-159.527532166,1478195705.5347414,2019-02-23T17:12:16.000Z
17.851,21.886027341,-159.527532166,1478195706.885142,2019-02-23T17:12:16.000Z
17.851,21.886027341,-159.527532166,1478195706.997138,2019-02-23T17:12:17.000Z
17.851,21.886027341,-159.527532166,1478195707.6231794,2019-02-23T17:12:18.000Z
17.851,21.886027341,-159.527532166,1478195708.5329077,2019-02-23T17:12:19.000Z
17.851,21.886027341,-159.527532166,1478195709.8867836,2019-02-23T17:12:19.000Z
17.851,21.886027341,-159.527532166,1478195709.9997401,2019-02-23T17:12:20.000Z
18.175,21.886026164,-159.527523101,1478195710.5316627,2019-02-23T17:12:21.000Z
18.175,21.886026164,-159.527523101,1478195711.5337486,2019-02-23T17:12:22.000Z
18.175,21.886026164,-159.527523101,1478195712.8721728,2019-02-23T17:12:22.000Z
18.5,21.886024986,-159.527514035,1478195712.984618,2019-02-23T17:12:23.000Z
18.5,21.886024986,-159.527514035,1478195713.5482266,2019-02-23T17:12:24.000Z
18.873,21.886033366,-159.527514035,1478195714.5475514,2019-02-23T17:12:25.000Z
18.873,21.886033366,-159.527514035,1478195715.8855085,2019-02-23T17:12:25.000Z
