Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.013,996.047,0.016,1719,1506.116,28.699,1550879919.6767097
-0.013,996.05,0.016,1719,1506.085,28.686,1550879920.3936634
-0.013,996.046,0.016,1719,1506.124,28.702,1550879921.1083915
-0.014,996.048,0.016,1719,1506.105,28.694,1550879921.8276272
-0.013,996.045,0.016,1719,1506.132,28.705,1550879922.5516653
-0.013,996.049,0.016,1719,1506.092,28.689,1550879923.2654943
-0.014,996.046,0.016,1719,1506.12,28.7,1550879923.9928062
-0.014,996.046,0.016,1719,1506.12,28.7,1550879924.7112086
-0.014,996.046,0.016,1719,1506.12,28.7,1550879925.4283738
-0.013,996.046,0.016,1719,1506.124,28.702,1550879926.1573062
-0.013,996.041,0.016,1719,1506.159,28.717,1550879926.8698332
-0.013,996.044,0.016,1719,1506.136,28.707,1550879927.582594
-0.013,996.046,0.016,1719,1506.12,28.7,1550879928.3073008
-0.014,996.046,0.016,1719,1506.124,28.702,1550879929.0242274
-0.012,996.044,0.016,1719,1506.135,28.707,1550879929.7400448
-0.013,996.039,0.016,1719,1506.179,28.725,1550879930.4543934
-0.014,996.046,0.016,1719,1506.12,28.7,1550879931.1694703
-0.013,996.041,0.016,1719,1506.163,28.718,1550879931.8882802
-0.013,996.043,0.016,1719,1506.147,28.712,1550879932.6022828
-0.014,996.04,0.016,1719,1506.167,28.72,1550879933.3165047
-0.013,996.038,0.016,1719,1506.183,28.726,1550879934.0290358
-0.013,996.041,0.016,1719,1506.163,28.718,1550879934.7433796
-0.013,996.036,0.016,1719,1506.202,28.735,1550879935.4628944
-0.013,996.032,0.016,1719,1506.234,28.748,1550879936.182049
-0.012,996.038,0.016,1719,1506.182,28.726,1550879936.8990123
-0.013,996.036,0.016,1719,1506.206,28.736,1550879937.61488
-0.013,996.035,0.016,1719,1506.21,28.738,1550879938.3293374
-0.013,996.032,0.016,1719,1506.238,28.749,1550879939.0490556
-0.013,996.036,0.016,1719,1506.206,28.736,1550879939.7653048
-0.013,996.036,0.016,1719,1506.202,28.735,1550879940.4793308
-0.013,996.034,0.016,1719,1506.218,28.741,1550879941.1961205
-0.013,996.033,0.016,1719,1506.226,28.744,1550879941.9472883
-0.012,996.033,0.016,1719,1506.229,28.746,1550879942.779379
-0.013,996.03,0.016,1719,1506.253,28.756,1550879943.535841
-0.015,996.029,0.016,1719,1506.266,28.761,1550879944.2807574
-0.013,996.027,0.016,1719,1506.273,28.764,1550879945.021431
-0.013,996.03,0.016,1719,1506.253,28.756,1550879945.7639034
-0.014,996.029,0.016,1719,1506.261,28.759,1550879946.5475035
-0.014,996.027,0.016,1719,1506.281,28.767,1550879947.2673292
-0.013,996.025,0.016,1719,1506.293,28.772,1550879947.9917872
-0.013,996.025,0.016,1719,1506.293,28.772,1550879948.7093546
-0.011,996.026,0.015,1719,1506.284,28.769,1550879949.4243612
-0.014,996.024,0.016,1719,1506.301,28.776,1550879950.1392646
-0.013,996.027,0.016,1719,1506.277,28.766,1550879950.854463
-0.013,996.022,0.016,1719,1506.316,28.782,1550879951.5702145
-0.014,996.022,0.016,1719,1506.32,28.784,1550879952.2897637
-0.013,996.02,0.016,1719,1506.335,28.79,1550879953.0033123
-0.014,996.021,0.016,1719,1506.324,28.785,1550879953.7154274
-0.015,996.019,0.016,1719,1506.344,28.793,1550879954.4384398
-0.014,996.017,0.016,1719,1506.363,28.802,1550879955.1523302
-0.013,996.014,0.016,1719,1506.386,28.811,1550879955.8669538
-0.013,996.013,0.016,1719,1506.39,28.813,1550879956.5815656
-0.015,996.021,0.017,1719,1506.332,28.789,1550879957.3006945
-0.014,996.015,0.016,1719,1506.379,28.808,1550879958.015257
-0.013,996.013,0.016,1719,1506.394,28.815,1550879958.7299294
-0.014,996.01,0.016,1719,1506.418,28.825,1550879959.4433787
-0.013,996.009,0.016,1719,1506.422,28.826,1550879960.1711829
-0.013,996.015,0.016,1719,1506.379,28.808,1550879960.8852491
-0.013,996.014,0.016,1719,1506.383,28.81,1550879961.6082902
-0.013,996.015,0.016,1719,1506.379,28.808,1550879962.3247623
-0.013,996.008,0.016,1719,1506.429,28.829,1550879963.039384
-0.015,996.012,0.016,1719,1506.403,28.818,1550879963.7534707
-0.014,996.008,0.016,1719,1506.434,28.831,1550879964.4691644
-0.013,996.004,0.016,1719,1506.465,28.844,1550879965.1793618
-0.013,996.005,0.016,1719,1506.457,28.841,1550879965.8942323
-0.014,996.003,0.016,1719,1506.477,28.849,1550879966.6134217
-0.013,996.008,0.016,1719,1506.429,28.829,1550879967.3379934
-0.014,996.006,0.016,1719,1506.453,28.839,1550879968.05127
-0.014,996.006,0.016,1719,1506.453,28.839,1550879968.7664323
-0.013,996.005,0.016,1719,1506.461,28.843,1550879969.4860113
-0.015,996.005,0.016,1719,1506.458,28.841,1550879970.2001724
-0.013,996.005,0.016,1719,1506.461,28.843,1550879970.916012
-0.013,996.0,0.016,1719,1506.496,28.857,1550879971.6314533
-0.012,996.002,0.016,1719,1506.484,28.852,1550879972.3487418
-0.015,995.998,0.016,1719,1506.516,28.865,1550879973.0592308
-0.014,995.998,0.016,1719,1506.52,28.867,1550879973.7752607
-0.013,995.998,0.016,1719,1506.512,28.864,1550879974.4991312
-0.013,996.004,0.016,1719,1506.469,28.846,1550879975.2098985
-0.014,995.993,0.016,1719,1506.555,28.882,1550879975.9252102
-0.012,996.001,0.016,1719,1506.488,28.854,1550879976.640244
-0.013,995.997,0.016,1719,1506.52,28.867,1550879977.3544912
-0.013,995.997,0.016,1719,1506.527,28.87,1550879978.0761201
-0.015,995.994,0.016,1719,1506.551,28.88,1550879978.791145
-0.014,995.993,0.016,1719,1506.555,28.882,1550879979.5128047
-0.013,995.995,0.016,1719,1506.535,28.874,1550879980.2271543
-0.014,995.996,0.016,1719,1506.535,28.874,1550879980.9411569
-0.013,995.998,0.016,1719,1506.516,28.865,1550879981.6672516
-0.013,995.993,0.016,1719,1506.558,28.883,1550879982.3960123
-0.013,995.989,0.016,1719,1506.586,28.895,1550879983.1125784
-0.014,995.991,0.016,1719,1506.571,28.888,1550879983.8278573
-0.013,995.99,0.016,1719,1506.578,28.892,1550879984.5481286
-0.013,995.992,0.016,1719,1506.562,28.885,1550879985.2631662
-0.014,995.99,0.016,1719,1506.582,28.893,1550879985.9791923
-0.014,995.985,0.016,1719,1506.621,28.91,1550879986.7000227
-0.014,995.99,0.016,1719,1506.582,28.893,1550879987.4188936
-0.012,995.99,0.016,1719,1506.574,28.89,1550879988.1557305
-0.014,995.99,0.016,1719,1506.578,28.892,1550879988.8768375
-0.013,995.988,0.016,1719,1506.597,28.9,1550879989.5871632
-0.013,995.986,0.016,1719,1506.613,28.906,1550879990.3041005
-0.014,995.988,0.016,1719,1506.598,28.9,1550879991.020566
-0.013,995.985,0.016,1719,1506.621,28.91,1550879991.7351923
-0.014,995.984,0.016,1719,1506.629,28.913,1550879992.45348
-0.014,995.986,0.016,1719,1506.614,28.906,1550879993.1690876
-0.013,995.982,0.016,1719,1506.645,28.92,1550879993.8949115
-0.012,995.977,0.016,1719,1506.683,28.936,1550879994.6478717
-0.013,995.982,0.016,1719,1506.648,28.921,1550879995.3620899
-0.014,995.983,0.016,1719,1506.641,28.918,1550879996.0771067
-0.014,995.978,0.016,1719,1506.68,28.934,1550879996.7915428
-0.014,995.981,0.016,1719,1506.653,28.923,1550879997.5051353
