alx,b,Deg.C,depth_m,dt,g,kPa,r,ts,w,wlx
20764.5,6482.0,36.632,0.03115915000000024,2016-11-03T09:30:55.080456,10060.9,104.29,9604.1,1478201455.0804272,15520.9,57883.7
20835.1,6499.6,36.633,0.029964550000000194,2016-11-03T09:30:56.486687,10063.9,104.278,9597.1,1478201456.4866517,15528.9,57794.5
20776.2,6526.3,36.633,0.037629900000000015,2016-11-03T09:30:57.899947,10039.3,104.355,9608.9,1478201457.8999195,15529.7,57741.1
20811.5,6509.5,36.634,0.02628119999999958,2016-11-03T09:30:59.306189,10062.7,104.241,9593.5,1478201459.306164,15531.9,58026.6
20670.6,6495.1,36.639,0.032353750000000285,2016-11-03T09:31:00.713595,10049.1,104.302,9582.7,1478201460.71357,15530.9,57955.1
20711.6,6520.0,36.643,0.035240699999999923,2016-11-03T09:31:02.125880,10052.4,104.331,9584.7,1478201462.1258547,15528.9,58080.3
20623.9,6535.6,36.648,0.03623619999999901,2016-11-03T09:31:03.533729,10043.5,104.341,9583.2,1478201463.5337057,15526.6,57652.1
20664.8,6540.4,36.663,0.03683349999999904,2016-11-03T09:31:04.951922,10043.8,104.347,9584.7,1478201464.951892,15524.6,58044.5
20711.6,6500.4,36.672,0.038924049999999114,2016-11-03T09:31:06.365630,10055.4,104.368,9602.1,1478201466.3655996,15524.6,58098.2
20752.7,6508.9,36.685,0.035937549999999006,2016-11-03T09:31:07.773274,10047.6,104.338,9578.9,1478201467.7732449,15523.1,57830.2
20682.3,6507.4,36.695,0.03484249999999943,2016-11-03T09:31:09.186650,10045.1,104.327,9590.8,1478201469.186627,15520.6,58062.4
20723.4,6510.0,36.711,0.030860500000000225,2016-11-03T09:31:10.601511,10027.9,104.287,9578.7,1478201470.601486,15519.8,57973.0
20694.1,6512.2,36.722,0.03275194999999936,2016-11-03T09:31:12.014169,10023.9,104.306,9590.3,1478201472.0141356,15519.3,57687.7
20729.2,6510.7,36.734,0.03305059999999937,2016-11-03T09:31:13.420481,10043.5,104.309,9600.1,1478201473.4204526,15524.9,57848.0
20653.1,6508.2,36.742,0.03553934999999993,2016-11-03T09:31:14.833445,10054.6,104.334,9580.7,1478201474.8334248,15518.3,57705.5
20735.1,6541.4,36.742,0.037430799999999056,2016-11-03T09:31:16.240662,10044.3,104.353,9577.2,1478201476.240633,15521.4,58026.6
20717.5,6518.0,36.742,0.03016364999999973,2016-11-03T09:31:17.647443,10039.0,104.28,9591.3,1478201477.6474144,15527.9,58187.9
20635.6,6503.9,36.74,0.03444429999999895,2016-11-03T09:31:19.059292,10037.8,104.323,9585.7,1478201479.0592663,15518.6,57705.5
20746.8,6512.5,36.734,0.03723169999999952,2016-11-03T09:31:20.466968,10060.9,104.351,9597.3,1478201480.466935,15524.6,57794.5
20829.2,6505.7,36.73,0.034643399999999894,2016-11-03T09:31:21.878707,10041.3,104.325,9577.4,1478201481.878677,15522.6,57776.7
20741.0,6497.9,36.727,0.03494204999999991,2016-11-03T09:31:23.285284,10040.3,104.328,9586.2,1478201483.2852573,15520.6,58152.0
20664.8,6518.3,36.726,0.03285149999999983,2016-11-03T09:31:24.692619,10042.0,104.307,9592.5,1478201484.6925952,15521.4,57883.7
20612.3,6504.7,36.726,0.032353750000000285,2016-11-03T09:31:26.104951,10039.3,104.302,9586.0,1478201486.104918,15518.8,57848.0
20823.3,6519.0,36.73,0.035937549999999006,2016-11-03T09:31:27.512448,10040.3,104.338,9585.0,1478201487.5124154,15522.6,57794.5
20688.2,6506.4,36.735,0.031756450000000255,2016-11-03T09:31:28.926348,10048.8,104.296,9588.5,1478201488.9263227,15518.1,57919.4
20635.6,6505.7,36.742,0.03952134999999914,2016-11-03T09:31:30.333551,10043.0,104.374,9580.7,1478201490.333528,15517.6,58062.4
20805.7,6502.4,36.753,0.026082100000000046,2016-11-03T09:31:31.741148,10042.0,104.239,9587.5,1478201491.7411187,15523.4,57456.9
20817.4,6506.7,36.768,0.035937549999999006,2016-11-03T09:31:33.148514,10032.5,104.338,9577.4,1478201493.1484919,15525.4,57955.1
20752.7,6507.7,36.778,0.03384699999999892,2016-11-03T09:31:34.556933,10033.7,104.317,9588.3,1478201494.556911,15524.6,57634.3
20711.6,6521.8,36.797,0.033647899999999384,2016-11-03T09:31:35.970029,10032.2,104.315,9595.3,1478201495.970009,15520.3,57937.3
20653.1,6482.5,36.811,0.02976544999999924,2016-11-03T09:31:37.376527,10033.5,104.276,9585.2,1478201497.3764966,15516.6,58152.0
20618.1,6495.6,36.825,0.035937549999999006,2016-11-03T09:31:38.783682,10053.6,104.338,9585.7,1478201498.7836547,15525.1,58169.9
20653.1,6500.6,36.84,0.035738449999999464,2016-11-03T09:31:40.191122,10025.9,104.336,9577.2,1478201500.1910973,15514.8,57758.9
20577.3,6498.6,36.854,0.034643399999999894,2016-11-03T09:31:41.599410,10035.0,104.325,9577.2,1478201501.5993793,15522.4,57973.0
20676.5,6502.2,36.871,0.03713214999999905,2016-11-03T09:31:43.011801,10026.7,104.35,9576.7,1478201503.0117722,15514.6,57634.3
20729.2,6512.7,36.88,0.03105959999999976,2016-11-03T09:31:44.419355,10026.7,104.289,9596.1,1478201504.4193265,15516.6,57812.3
20705.8,6510.7,36.895,0.03245329999999934,2016-11-03T09:31:45.832490,10019.9,104.303,9573.7,1478201505.832467,15512.5,57919.4
20670.6,6505.9,36.906,0.034245199999999414,2016-11-03T09:31:47.240074,10025.4,104.321,9564.6,1478201507.2400367,15520.1,58008.8
20782.1,6466.9,36.918,0.03484249999999943,2016-11-03T09:31:48.647487,10046.6,104.327,9584.0,1478201508.6474621,15524.1,57812.3
20770.3,6513.2,36.93,0.02946679999999923,2016-11-03T09:31:50.059730,10032.0,104.273,9582.7,1478201510.0597076,15526.6,57669.9
20577.3,6533.1,36.944,0.03215464999999933,2016-11-03T09:31:51.466264,10036.7,104.3,9573.9,1478201511.4662347,15520.6,57990.9
20699.9,6501.4,36.957,0.03653484999999902,2016-11-03T09:31:52.877770,10022.7,104.344,9572.9,1478201512.877744,15529.2,58026.6
20670.6,6493.6,36.968,0.036335749999999487,2016-11-03T09:31:54.284304,10041.0,104.342,9587.2,1478201514.2842796,15511.3,57919.4
20635.6,6520.5,36.979,0.036335749999999487,2016-11-03T09:31:55.692244,10022.4,104.342,9570.1,1478201515.6922207,15516.8,57687.7
20618.1,6509.7,36.992,0.0393222499999996,2016-11-03T09:31:57.104187,10042.8,104.372,9575.4,1478201517.1041641,15513.8,57616.6
20676.5,6500.1,36.999,0.033747449999999866,2016-11-03T09:31:58.510528,10016.4,104.316,9585.5,1478201518.5104988,15512.5,57973.0
20688.2,6490.1,37.008,0.02976544999999924,2016-11-03T09:31:59.922511,10026.9,104.276,9576.7,1478201519.922487,15519.3,57758.9
20735.1,6499.6,37.017,0.032353750000000285,2016-11-03T09:32:01.329975,10033.2,104.302,9581.7,1478201521.329942,15518.3,57741.1
20758.6,6505.4,37.027,0.03484249999999943,2016-11-03T09:32:02.737297,10029.2,104.327,9570.9,1478201522.7372675,15514.6,57581.0
20770.3,6498.1,37.037,0.03434474999999988,2016-11-03T09:32:04.145098,10037.8,104.322,9564.6,1478201524.1450672,15521.1,57865.8
20817.4,6498.4,37.047,0.03444429999999895,2016-11-03T09:32:05.554321,10030.7,104.323,9579.2,1478201525.554288,15508.0,57865.8
20659.0,6494.1,37.054,0.033647899999999384,2016-11-03T09:32:06.965765,10024.4,104.315,9575.7,1478201526.9657364,15514.6,57669.9
20682.3,6458.4,37.067,0.03852585000000004,2016-11-03T09:32:08.373416,10018.1,104.364,9589.8,1478201528.3733923,15515.8,57758.9
20664.8,6508.2,37.073,0.037331249999999996,2016-11-03T09:32:09.781201,10030.0,104.352,9571.6,1478201529.7811778,15505.5,58152.0
20589.0,6500.9,37.086,0.032055100000000274,2016-11-03T09:32:11.187757,10012.8,104.299,9579.4,1478201531.1877317,15518.6,57545.5
20688.2,6499.9,37.094,0.03981999999999915,2016-11-03T09:32:12.596634,10030.5,104.377,9587.2,1478201532.5966098,15517.8,57616.6
20705.8,6500.4,37.102,0.03981999999999915,2016-11-03T09:32:14.008791,10031.7,104.377,9581.7,1478201534.0087588,15513.8,57883.7
20682.3,6517.0,37.11,0.034245199999999414,2016-11-03T09:32:15.418851,10017.4,104.321,9570.1,1478201535.418821,15511.0,57758.9
20623.9,6493.3,37.118,0.035738449999999464,2016-11-03T09:32:16.826319,10030.5,104.336,9580.7,1478201536.8262978,15518.8,57723.3
20664.8,6477.0,37.13,0.03772944999999907,2016-11-03T09:32:18.233648,10036.2,104.356,9569.4,1478201538.2336192,15515.3,57669.9
20647.3,6523.8,37.137,0.03613664999999996,2016-11-03T09:32:19.640884,10010.8,104.34,9573.4,1478201539.640863,15511.8,57687.7
20688.2,6514.5,37.144,0.03683349999999904,2016-11-03T09:32:21.052745,10026.7,104.347,9594.5,1478201541.0526967,15521.6,57776.7
20729.2,6481.3,37.158,0.03115915000000024,2016-11-03T09:32:22.460745,10032.5,104.29,9588.3,1478201542.4606993,15519.6,57812.3
20594.8,6508.7,37.167,0.041313249999999205,2016-11-03T09:32:23.875342,10025.4,104.392,9564.3,1478201543.8753116,15522.4,57616.6
20594.8,6503.9,37.175,0.033647899999999384,2016-11-03T09:32:25.288883,10030.7,104.315,9587.5,1478201545.2888603,15521.4,57901.5
20764.5,6511.0,37.189,0.03185599999999932,2016-11-03T09:32:26.697836,10033.2,104.297,9590.3,1478201546.697802,15517.3,58008.8
20694.1,6506.7,37.197,0.03225419999999981,2016-11-03T09:32:28.110112,10022.7,104.301,9571.6,1478201548.1100833,15517.3,58044.5
20664.8,6516.2,37.206,0.035937549999999006,2016-11-03T09:32:29.517396,10029.4,104.338,9573.2,1478201549.5173726,15516.8,57403.7
20600.6,6505.7,37.215,0.03643529999999997,2016-11-03T09:32:30.929574,10041.3,104.343,9569.1,1478201550.9295485,15516.6,58026.6
20670.6,6491.6,37.226,0.03275194999999936,2016-11-03T09:32:32.336888,10015.1,104.306,9585.7,1478201552.3368645,15522.1,57652.1
20577.3,6513.0,37.235,0.038127649999999555,2016-11-03T09:32:33.744911,10021.6,104.36,9566.6,1478201553.7448878,15519.1,58044.5
20623.9,6492.3,37.243,0.035638899999998995,2016-11-03T09:32:35.154523,10026.9,104.335,9588.5,1478201555.1545007,15521.4,57705.5
20647.3,6490.6,37.252,0.032055100000000274,2016-11-03T09:32:36.561210,10028.4,104.299,9587.7,1478201556.5611823,15516.1,57794.5
20530.8,6500.1,37.261,0.03434474999999988,2016-11-03T09:32:37.975351,10036.0,104.322,9579.9,1478201557.9753215,15517.6,57865.8
20741.0,6512.5,37.271,0.04011864999999916,2016-11-03T09:32:39.382116,10034.7,104.38,9582.7,1478201559.3820922,15520.3,57937.3
20554.1,6515.7,37.277,0.03543979999999946,2016-11-03T09:32:40.791882,10028.2,104.333,9588.8,1478201560.7918537,15519.3,57901.5
20647.3,6514.7,37.283,0.031358249999999775,2016-11-03T09:32:42.201794,10032.0,104.292,9584.7,1478201562.2017686,15521.1,57990.9
20664.8,6505.9,37.279,0.03484249999999943,2016-11-03T09:32:43.609749,10051.1,104.327,9589.3,1478201563.6097257,15519.8,57865.8
20717.5,6514.7,37.275,0.03414564999999894,2016-11-03T09:32:45.021244,10046.3,104.32,9592.5,1478201565.0212224,15520.6,58241.7
20618.1,6484.3,37.271,0.04011864999999916,2016-11-03T09:32:46.428570,10046.3,104.38,9580.7,1478201566.4285367,15529.2,57758.9
20676.5,6502.9,37.26,0.03474294999999896,2016-11-03T09:32:47.840548,10025.2,104.326,9585.2,1478201567.8405242,15528.7,57705.5
20688.2,6506.2,37.252,0.03782899999999955,2016-11-03T09:32:49.246667,10041.5,104.357,9573.4,1478201569.246642,15521.9,58044.5
20817.4,6482.3,37.244,0.03553934999999993,2016-11-03T09:32:50.653945,10042.3,104.334,9571.1,1478201570.6539154,15516.3,57955.1
20664.8,6524.8,37.238,0.039023599999999596,2016-11-03T09:32:52.069877,10041.8,104.369,9584.5,1478201572.0698485,15530.4,58259.7
20600.6,6501.4,37.237,0.0329510500000003,2016-11-03T09:32:53.477025,10025.7,104.308,9573.7,1478201573.476993,15517.1,57598.8
20653.1,6504.2,37.23,0.03723169999999952,2016-11-03T09:32:54.889212,10026.2,104.351,9566.6,1478201574.8891835,15518.3,57581.0
20577.3,6518.5,37.233,0.030960049999999285,2016-11-03T09:32:56.295707,10028.2,104.288,9569.6,1478201576.2956786,15517.6,57581.0
20758.6,6513.2,37.226,0.03782899999999955,2016-11-03T09:32:57.703273,10034.2,104.357,9589.8,1478201577.703246,15519.8,57973.0
20676.5,6502.7,37.228,0.03772944999999907,2016-11-03T09:32:59.115547,10027.7,104.356,9585.7,1478201579.1155248,15521.6,57830.2
20600.6,6477.7,37.23,0.04390155000000025,2016-11-03T09:33:00.522890,10053.1,104.418,9579.7,1478201580.5228603,15521.6,57830.2
20635.6,6509.2,37.228,0.03962089999999961,2016-11-03T09:33:01.934266,10028.9,104.375,9579.2,1478201581.9342384,15518.1,57563.3
20688.2,6492.1,37.224,0.04300560000000021,2016-11-03T09:33:03.341928,10044.0,104.409,9582.5,1478201583.3418999,15511.0,57634.3
20670.6,6506.9,37.224,0.036335749999999487,2016-11-03T09:33:04.749784,10046.8,104.342,9582.2,1478201584.749762,15527.9,57865.8
20659.0,6533.4,37.225,0.03265240000000029,2016-11-03T09:33:06.157207,10035.7,104.305,9586.5,1478201586.1571724,15528.7,57919.4
20699.9,6526.6,37.22,0.034643399999999894,2016-11-03T09:33:07.564833,10043.8,104.325,9577.9,1478201587.5647995,15520.9,57919.4
20688.2,6503.9,37.231,0.03275194999999936,2016-11-03T09:33:08.978104,10041.8,104.306,9578.9,1478201588.9780812,15525.6,58062.4
20641.4,6494.6,37.24,0.03514114999999945,2016-11-03T09:33:10.387791,10038.0,104.33,9587.7,1478201590.3877647,15524.1,57669.9
20612.3,6487.6,37.253,0.03324970000000032,2016-11-03T09:33:11.795528,10019.6,104.311,9566.4,1478201591.7954967,15514.3,57848.0
20635.6,6478.0,37.264,0.03613664999999996,2016-11-03T09:33:13.202091,10037.5,104.34,9577.7,1478201593.2020597,15513.1,57492.3
20618.1,6506.7,37.276,0.03683349999999904,2016-11-03T09:33:14.609188,10021.6,104.347,9592.8,1478201594.609162,15517.6,57758.9
20554.1,6503.4,37.287,0.03553934999999993,2016-11-03T09:33:16.020807,10007.8,104.334,9570.1,1478201596.020783,15516.3,58026.6
20536.6,6494.6,37.3,0.035638899999998995,2016-11-03T09:33:17.428279,10022.9,104.335,9574.9,1478201597.4282486,15511.3,57386.0
20571.5,6491.6,37.312,0.03344879999999985,2016-11-03T09:33:18.840498,10033.2,104.313,9583.5,1478201598.8404672,15514.8,57812.3
20623.9,6486.5,37.32,0.03723169999999952,2016-11-03T09:33:20.246699,10021.1,104.351,9583.7,1478201600.2466686,15513.1,57421.4
20554.1,6475.5,37.334,0.03713214999999905,2016-11-03T09:33:21.654159,10024.9,104.35,9571.1,1478201601.6541374,15510.5,57723.3
20647.3,6476.7,37.348,0.036037099999999475,2016-11-03T09:33:23.066218,10020.9,104.339,9578.4,1478201603.0661874,15513.3,57598.8
20594.8,6488.1,37.36,0.03653484999999902,2016-11-03T09:33:24.478560,10040.8,104.344,9595.3,1478201604.4785297,15520.1,57865.8
20554.1,6464.1,37.368,0.03693304999999951,2016-11-03T09:33:25.890691,10015.1,104.348,9580.5,1478201605.8906624,15504.7,57616.6
20536.6,6519.3,37.373,0.037430799999999056,2016-11-03T09:33:27.297938,10036.0,104.353,9579.4,1478201607.2979102,15509.5,57439.1
20618.1,6507.2,37.386,0.03643529999999997,2016-11-03T09:33:28.705284,10028.4,104.343,9566.1,1478201608.7052615,15515.1,57368.3
20623.9,6494.9,37.391,0.04320469999999975,2016-11-03T09:33:30.116236,10035.2,104.411,9580.7,1478201610.1162086,15518.8,57705.5
20548.3,6485.3,37.4,0.03683349999999904,2016-11-03T09:33:31.523774,10041.3,104.347,9577.9,1478201611.5237498,15508.5,57794.5
20629.8,6498.1,37.408,0.0329510500000003,2016-11-03T09:33:32.935183,10039.8,104.308,9595.6,1478201612.9351597,15521.6,57687.7
20577.3,6505.2,37.416,0.0339465499999994,2016-11-03T09:33:34.341582,10032.0,104.318,9577.2,1478201614.3415596,15519.8,57368.3
20530.8,6472.2,37.427,0.03344879999999985,2016-11-03T09:33:35.750446,10033.7,104.313,9570.9,1478201615.7504165,15516.6,57386.0
20623.9,6456.6,37.436,0.0383267499999991,2016-11-03T09:33:37.158226,10025.2,104.362,9572.1,1478201617.1582024,15508.3,57883.7
20559.9,6511.7,37.445,0.03713214999999905,2016-11-03T09:33:38.565722,10022.4,104.35,9587.7,1478201618.5656943,15519.8,57634.3
20525.0,6484.5,37.455,0.03514114999999945,2016-11-03T09:33:39.977834,10026.7,104.33,9570.9,1478201619.9778063,15510.3,57652.1
20559.9,6496.4,37.467,0.035738449999999464,2016-11-03T09:33:41.384343,10008.8,104.336,9582.2,1478201621.3843162,15506.8,57456.9
20554.1,6494.6,37.476,0.03265240000000029,2016-11-03T09:33:42.791059,10025.7,104.305,9570.1,1478201622.7910316,15508.5,57652.1
20554.1,6483.0,37.49,0.036634399999999505,2016-11-03T09:33:44.198656,10013.1,104.345,9573.7,1478201624.1986272,15518.8,57510.1
20554.1,6500.1,37.495,0.04111414999999967,2016-11-03T09:33:45.606708,10009.6,104.39,9572.6,1478201625.6066802,15510.5,57244.6
20594.8,6475.0,37.504,0.03454384999999942,2016-11-03T09:33:47.018860,10030.5,104.324,9579.2,1478201627.018838,15508.8,57687.7
20525.0,6448.0,37.516,0.04041729999999917,2016-11-03T09:33:48.425261,10020.9,104.383,9558.1,1478201628.425231,15504.0,57403.7
20577.3,6474.2,37.523,0.03265240000000029,2016-11-03T09:33:49.837835,10017.9,104.305,9569.4,1478201629.837805,15510.0,57741.1
20554.1,6468.7,37.522,0.037331249999999996,2016-11-03T09:33:51.244049,10011.8,104.352,9559.3,1478201631.2440238,15510.0,57474.6
20548.3,6480.5,37.526,0.033647899999999384,2016-11-03T09:33:52.650738,10017.6,104.315,9586.0,1478201632.6507084,15511.8,57545.5
20525.0,6475.5,37.527,0.03693304999999951,2016-11-03T09:33:54.062666,10012.8,104.348,9585.0,1478201634.0626447,15518.1,57510.1
20577.3,6513.7,37.533,0.036733949999999974,2016-11-03T09:33:55.470165,10012.6,104.346,9571.9,1478201635.4701302,15518.8,57901.5
20530.8,6491.1,37.542,0.03165689999999979,2016-11-03T09:33:56.882389,10028.9,104.295,9583.7,1478201636.882353,15517.1,57830.2
20612.3,6480.3,37.552,0.034245199999999414,2016-11-03T09:33:58.290129,10030.2,104.321,9573.7,1478201638.2900896,15505.5,57421.4
20571.5,6487.6,37.558,0.03882450000000006,2016-11-03T09:33:59.700804,10026.9,104.367,9566.9,1478201639.7007737,15512.3,57758.9
20536.6,6490.1,37.562,0.041611899999999216,2016-11-03T09:34:01.113183,10018.9,104.395,9562.1,1478201641.1131568,15517.3,57421.4
20501.8,6502.9,37.572,0.03972045000000009,2016-11-03T09:34:02.520885,10025.2,104.376,9573.4,1478201642.5208564,15512.0,57209.3
20536.6,6503.7,37.578,0.03414564999999894,2016-11-03T09:34:03.933340,10026.9,104.32,9586.2,1478201643.933309,15512.5,57315.3
20513.4,6490.8,37.586,0.03683349999999904,2016-11-03T09:34:05.343106,10023.7,104.347,9566.6,1478201645.3430562,15507.5,57545.5
20507.6,6473.5,37.596,0.03623619999999901,2016-11-03T09:34:06.750484,10004.3,104.341,9562.1,1478201646.7504592,15506.8,57227.0
20525.0,6475.5,37.605,0.036335749999999487,2016-11-03T09:34:08.156908,10010.3,104.342,9547.0,1478201648.1568778,15499.0,57262.3
20490.3,6468.7,37.616,0.0339465499999994,2016-11-03T09:34:09.564319,10007.8,104.318,9554.0,1478201649.5642903,15496.4,57386.0
20449.8,6474.5,37.626,0.035937549999999006,2016-11-03T09:34:10.976509,10008.3,104.338,9555.8,1478201650.976481,15503.7,57652.1
20444.0,6495.1,37.638,0.03454384999999942,2016-11-03T09:34:12.384403,10009.6,104.324,9564.6,1478201652.3843746,15507.3,57527.8
20472.9,6483.3,37.644,0.03434474999999988,2016-11-03T09:34:13.791625,9993.2,104.322,9550.2,1478201653.7915967,15497.4,57262.3
20519.2,6480.5,37.654,0.038127649999999555,2016-11-03T09:34:15.196812,9995.2,104.36,9562.3,1478201655.1967854,15502.2,57758.9
20513.4,6455.6,37.666,0.036634399999999505,2016-11-03T09:34:16.603924,10009.6,104.345,9570.6,1478201656.6039019,15506.0,57492.3
20484.5,6470.4,37.672,0.035240699999999923,2016-11-03T09:34:18.018411,10005.0,104.331,9545.5,1478201658.0183873,15500.0,57350.7
20501.8,6466.9,37.686,0.03772944999999907,2016-11-03T09:34:19.425015,10009.8,104.356,9563.3,1478201659.4249744,15501.5,57634.3
20519.2,6481.3,37.696,0.0339465499999994,2016-11-03T09:34:20.837906,10012.8,104.318,9577.7,1478201660.8378758,15507.0,57919.4
20589.0,6478.2,37.706,0.03683349999999904,2016-11-03T09:34:22.245270,10028.9,104.347,9572.6,1478201662.2452407,15507.0,57741.1
20536.6,6480.5,37.715,0.034643399999999894,2016-11-03T09:34:23.652164,10016.9,104.325,9576.2,1478201663.6521375,15504.5,57350.7
20600.6,6513.5,37.724,0.03543979999999946,2016-11-03T09:34:25.063809,10019.9,104.333,9588.5,1478201665.0637805,15513.8,57421.4
20600.6,6474.0,37.728,0.03185599999999932,2016-11-03T09:34:26.471291,10037.0,104.297,9566.1,1478201666.471261,15510.5,57545.5
20618.1,6480.5,37.738,0.04181100000000017,2016-11-03T09:34:27.883063,10024.2,104.397,9562.1,1478201667.8830285,15507.3,57581.0
20525.0,6478.2,37.746,0.041313249999999205,2016-11-03T09:34:29.291699,10027.9,104.392,9584.2,1478201669.2916718,15518.1,57403.7
20565.7,6509.5,37.747,0.03514114999999945,2016-11-03T09:34:30.699178,10026.7,104.33,9585.5,1478201670.6991532,15517.3,57456.9
20559.9,6500.4,37.756,0.035240699999999923,2016-11-03T09:34:32.110661,10026.4,104.331,9577.7,1478201672.1106339,15514.6,57812.3
20612.3,6483.0,37.765,0.03543979999999946,2016-11-03T09:34:33.518240,10024.7,104.333,9574.2,1478201673.518217,15514.3,57723.3
20618.1,6483.5,37.776,0.034643399999999894,2016-11-03T09:34:34.929426,10027.2,104.325,9571.4,1478201674.929398,15514.3,57598.8
20519.2,6472.0,37.782,0.035738449999999464,2016-11-03T09:34:36.339129,10019.9,104.336,9563.6,1478201676.3390996,15510.0,57865.8
20496.0,6477.7,37.791,0.037629900000000015,2016-11-03T09:34:37.747842,10017.9,104.355,9561.1,1478201677.7478209,15494.7,57280.0
20461.3,6472.7,37.8,0.03404609999999988,2016-11-03T09:34:39.155263,10006.3,104.319,9546.7,1478201679.155239,15495.2,57403.7
20530.8,6445.3,37.809,0.03972045000000009,2016-11-03T09:34:40.561755,10032.2,104.376,9564.8,1478201680.5617175,15491.7,57386.0
20432.4,6484.0,37.818,0.03653484999999902,2016-11-03T09:34:41.974165,10006.0,104.344,9563.8,1478201681.974135,15500.0,57333.0
20536.6,6486.0,37.827,0.04141279999999968,2016-11-03T09:34:43.381565,10007.0,104.393,9565.1,1478201683.381543,15499.2,57368.3
