p,rh,t,ts
101.363,62.15,29.318,1550890171.45396
101.365,62.33,29.331,1550890173.91987
101.363,62.28,29.348,1550890176.38242
101.363,62.25,29.365,1550890178.84980
101.363,62.28,29.381,1550890181.31694
101.362,62.08,29.394,1550890183.78449
101.364,61.93,29.406,1550890186.25223
101.361,62.11,29.418,1550890188.71927
101.361,62.45,29.444,1550890191.19027
101.361,62.88,29.466,1550890193.65130
101.361,63.17,29.484,1550890196.11841
101.361,63.25,29.507,1550890198.58623
101.365,63.23,29.526,1550890201.05340
101.361,63.25,29.547,1550890203.52083
101.36,63.28,29.565,1550890205.98837
101.359,63.51,29.59,1550890208.45556
101.363,63.69,29.61,1550890210.92128
101.361,63.59,29.63,1550890213.38079
101.359,63.67,29.654,1550890215.84102
101.36,63.77,29.675,1550890218.30153
101.36,63.84,29.704,1550890220.76881
101.363,63.77,29.723,1550890223.23623
101.362,63.78,29.741,1550890225.70792
101.363,63.6,29.761,1550890228.17485
101.359,63.34,29.779,1550890230.64096
101.364,63.12,29.803,1550890233.10911
101.358,62.94,29.824,1550890235.57615
101.364,62.94,29.843,1550890238.04138
101.365,62.88,29.858,1550890240.50905
101.361,62.66,29.867,1550890242.97955
101.362,62.21,29.885,1550890245.44763
101.361,62.25,29.894,1550890247.91177
101.362,62.15,29.903,1550890250.37923
101.358,62.53,29.917,1550890252.84349
101.365,62.78,29.932,1550890255.31712
101.366,62.8,29.942,1550890257.78512
101.363,62.93,29.951,1550890260.25660
101.364,62.74,29.957,1550890262.72603
101.366,62.64,29.966,1550890265.19316
101.366,62.68,29.967,1550890267.66114
101.363,62.51,29.975,1550890270.12939
101.364,62.24,29.978,1550890272.59758
101.365,61.93,29.98,1550890275.06478
101.363,61.56,29.978,1550890277.53200
101.363,61.42,29.984,1550890279.99898
101.36,61.63,29.988,1550890282.46619
101.363,61.54,29.99,1550890284.93322
101.359,61.34,29.99,1550890287.40053
101.362,61.51,29.992,1550890289.86817
101.363,61.62,29.991,1550890292.33524
101.365,61.63,29.987,1550890294.80386
101.359,61.66,29.989,1550890297.27539
101.364,61.52,29.987,1550890299.73587
101.364,61.41,29.987,1550890302.20453
101.362,61.62,29.981,1550890304.67304
101.36,62.1,29.973,1550890307.14635
101.363,62.45,29.975,1550890309.60942
101.362,62.79,29.971,1550890312.07706
101.363,62.84,29.966,1550890314.54470
101.364,62.8,29.955,1550890317.01213
101.363,62.8,29.953,1550890319.47138
101.362,62.67,29.945,1550890321.93406
101.36,62.4,29.94,1550890324.39314
101.362,62.28,29.938,1550890326.85122
101.364,62.29,29.929,1550890329.31854
101.366,62.27,29.924,1550890331.78610
101.362,62.19,29.92,1550890334.25128
101.364,62.09,29.921,1550890336.71575
101.367,62.29,29.919,1550890339.18357
101.366,62.35,29.913,1550890341.65026
101.369,62.27,29.909,1550890344.11133
101.366,62.16,29.905,1550890346.57895
101.367,62.19,29.901,1550890349.04654
101.366,62.17,29.896,1550890351.51392
101.366,62.1,29.895,1550890353.97114
101.366,62.16,29.891,1550890356.43943
101.363,62.18,29.884,1550890358.90724
101.368,62.32,29.882,1550890361.36518
101.366,62.49,29.878,1550890363.83265
101.367,62.54,29.871,1550890366.30014
101.366,62.42,29.857,1550890368.77592
101.366,62.17,29.859,1550890371.24351
101.366,62.07,29.847,1550890373.71387
101.362,62.01,29.849,1550890376.18112
101.364,62.01,29.839,1550890378.64879
101.366,61.89,29.838,1550890381.11617
101.364,61.82,29.833,1550890383.58428
101.366,61.82,29.826,1550890386.05169
101.368,61.89,29.821,1550890388.51848
101.366,61.86,29.814,1550890390.98141
101.367,61.82,29.81,1550890393.44907
101.367,61.96,29.811,1550890395.91658
101.365,62.18,29.808,1550890398.38413
101.364,62.37,29.805,1550890400.85246
101.366,62.42,29.806,1550890403.31160
101.366,62.41,29.796,1550890405.77892
101.361,62.23,29.791,1550890408.24620
101.363,61.87,29.777,1550890410.71416
101.364,61.68,29.776,1550890413.18465
101.363,61.75,29.766,1550890415.65702
101.366,61.85,29.759,1550890418.13162
101.359,61.77,29.75,1550890420.60147
101.366,61.79,29.748,1550890423.06117
101.367,62.18,29.739,1550890425.53143
101.363,62.05,29.738,1550890427.99859
101.367,62,29.728,1550890430.46572
101.365,61.94,29.716,1550890432.93124
101.364,62.04,29.709,1550890435.39838
101.364,62.22,29.708,1550890437.86561
101.364,62.18,29.696,1550890440.33263
101.367,61.99,29.692,1550890442.79980
101.363,61.95,29.682,1550890445.26729
101.365,61.96,29.676,1550890447.73437
101.364,61.99,29.673,1550890450.20142
101.365,62,29.669,1550890452.66851
101.365,61.83,29.672,1550890455.13568
101.363,61.09,29.655,1550890457.60483
101.362,60.66,29.638,1550890460.07205
101.366,60.75,29.629,1550890462.53937
101.359,61.08,29.623,1550890465.00508
101.362,61.6,29.613,1550890467.47170
101.362,62.11,29.618,1550890469.94255
101.363,62.48,29.616,1550890472.40116
101.366,62.93,29.618,1550890474.86803
101.363,63.01,29.613,1550890477.33932
101.366,62.98,29.615,1550890479.80886
101.365,62.72,29.608,1550890482.28066
101.366,62.51,29.603,1550890484.74341
101.367,62.41,29.602,1550890487.21134
101.366,61.58,29.586,1550890489.68187
101.363,60.92,29.565,1550890492.15162
101.363,60.2,29.537,1550890494.61163
101.369,59.68,29.511,1550890497.08027
101.371,59.51,29.482,1550890499.54795
101.369,59.56,29.463,1550890502.01129
101.367,59.74,29.44,1550890504.47866
101.371,59.97,29.42,1550890506.94120
101.369,60.13,29.411,1550890509.40843
101.374,60.05,29.4,1550890511.87584
101.373,59.86,29.382,1550890514.34314
101.371,59.33,29.37,1550890516.81057
101.37,59.04,29.352,1550890519.27161
101.37,58.9,29.331,1550890521.74341
101.371,58.9,29.321,1550890524.21380
101.368,59.14,29.315,1550890526.68104
101.371,59.36,29.301,1550890529.14800
101.37,59.6,29.301,1550890531.61523
101.372,59.85,29.293,1550890534.08218
101.368,60.11,29.29,1550890536.54118
101.372,60.5,29.292,1550890539.00926
101.37,61.01,29.293,1550890541.47769
101.374,61.31,29.299,1550890543.94496
101.375,61.19,29.295,1550890546.41223
101.375,60.4,29.283,1550890548.87968
101.373,59.85,29.27,1550890551.34710
101.373,59.55,29.25,1550890553.81492
101.374,59.32,29.229,1550890556.28389
101.369,59.05,29.211,1550890558.75125
101.374,58.87,29.189,1550890561.21812
101.371,58.74,29.164,1550890563.68572
101.369,58.64,29.142,1550890566.15595
101.37,58.48,29.116,1550890568.62331
101.369,58.6,29.107,1550890571.09062
101.371,58.93,29.093,1550890573.55799
101.369,59.23,29.08,1550890576.02504
101.372,59.88,29.077,1550890578.49225
101.373,60.57,29.084,1550890580.95345
101.372,60.95,29.083,1550890583.42075
101.372,61.2,29.084,1550890585.88641
101.368,61.29,29.08,1550890588.35435
101.371,61.3,29.086,1550890590.82578
101.372,61.33,29.092,1550890593.29156
101.372,61.67,29.102,1550890595.75960
101.371,62.1,29.11,1550890598.22678
101.372,62.42,29.118,1550890600.69399
101.37,62.63,29.137,1550890603.16203
101.372,62.71,29.148,1550890605.62957
101.376,62.79,29.169,1550890608.09132
101.371,62.92,29.181,1550890610.55503
101.373,63.07,29.195,1550890613.02647
101.374,62.88,29.206,1550890615.48508
101.37,62.32,29.213,1550890617.95232
101.371,61.97,29.214,1550890620.43112
101.37,61.64,29.218,1550890622.90216
101.369,61.16,29.212,1550890625.36951
101.371,60.84,29.216,1550890627.83133
101.371,60.67,29.206,1550890630.29609
101.375,60.65,29.206,1550890632.76377
101.377,60.68,29.208,1550890635.22129
101.373,60.67,29.204,1550890637.68899
101.375,60.71,29.206,1550890640.15619
101.373,60.67,29.208,1550890642.62417
101.371,60.45,29.199,1550890645.09150
101.373,59.93,29.187,1550890647.56141
101.377,59.68,29.17,1550890650.02933
101.374,59.58,29.155,1550890652.49617
101.374,59.46,29.134,1550890654.95592
101.371,59.44,29.115,1550890657.42324
101.372,59.46,29.104,1550890659.89044
101.376,59.63,29.095,1550890662.35771
101.372,60,29.092,1550890664.82694
101.374,60.12,29.085,1550890667.29410
101.375,59.7,29.067,1550890669.76173
101.374,59.4,29.052,1550890672.22876
101.374,59.12,29.033,1550890674.69586
101.373,59,29.014,1550890677.15831
101.374,59.04,28.996,1550890679.62651
101.372,58.87,28.973,1550890682.09111
101.375,58.8,28.95,1550890684.55766
101.375,58.76,28.93,1550890687.02496
101.374,58.82,28.911,1550890689.49859
101.376,59.05,28.9,1550890691.96162
101.374,59.09,28.882,1550890694.43330
101.375,58.87,28.868,1550890696.90447
101.376,58.61,28.85,1550890699.37158
101.374,58.51,28.826,1550890701.83894
101.371,58.58,28.817,1550890704.29965
101.373,58.76,28.802,1550890706.76821
101.373,59.28,28.791,1550890709.24219
101.379,59.54,28.799,1550890711.71155
101.376,59.54,28.781,1550890714.17865
101.376,59.51,28.782,1550890716.64168
101.375,59.36,28.775,1550890719.10868
101.38,59.33,28.775,1550890721.57682
101.373,59.35,28.776,1550890724.04401
101.377,59.4,28.781,1550890726.51257
101.377,59.51,28.785,1550890728.97973
101.374,59.69,28.8,1550890731.44717
101.377,59.69,28.808,1550890733.91453
101.376,59.57,28.813,1550890736.38458
101.374,59.58,28.824,1550890738.85172
101.376,59.7,28.833,1550890741.32024
101.375,59.81,28.844,1550890743.79161
101.375,60.49,28.855,1550890746.26098
101.376,61.06,28.868,1550890748.72844
101.376,61.53,28.886,1550890751.19557
101.379,62.15,28.904,1550890753.66484
101.376,62.66,28.918,1550890756.13343
101.376,62.85,28.932,1550890758.60688
101.373,62.95,28.945,1550890761.07163
101.379,63.01,28.964,1550890763.53896
101.374,63.3,28.977,1550890766.00644
101.377,63.68,28.999,1550890768.47373
101.374,64.08,29.013,1550890770.94077
101.38,64.24,29.028,1550890773.40587
101.377,64.17,29.033,1550890775.87032
101.377,63.74,29.041,1550890778.33965
101.377,63.64,29.051,1550890780.80686
101.377,63.94,29.061,1550890783.27386
101.375,64.01,29.069,1550890785.74161
101.377,63.95,29.081,1550890788.20982
101.374,63.82,29.085,1550890790.67247
101.377,63.83,29.088,1550890793.13965
101.373,64.02,29.1,1550890795.60688
101.376,64.41,29.104,1550890798.07416
101.377,64.59,29.113,1550890800.54155
101.38,64.23,29.119,1550890803.00866
101.376,63.84,29.111,1550890805.47717
101.38,63.64,29.123,1550890807.94426
101.381,63.6,29.135,1550890810.41253
101.377,63.79,29.135,1550890812.88014
101.38,63.86,29.143,1550890815.35111
101.379,63.88,29.157,1550890817.81891
101.378,63.68,29.154,1550890820.27724
101.38,63.22,29.157,1550890822.74490
101.377,62.85,29.157,1550890825.21234
101.378,62.74,29.157,1550890827.67973
101.376,62.49,29.15,1550890830.14740
101.38,62.44,29.153,1550890832.60735
101.375,62.56,29.151,1550890835.07832
101.379,62.79,29.16,1550890837.55004
101.377,62.69,29.157,1550890840.02161
101.376,62.58,29.155,1550890842.48623
101.378,62.56,29.163,1550890844.95421
101.379,62.4,29.163,1550890847.41865
101.374,62.26,29.157,1550890849.88171
101.373,62.2,29.157,1550890852.35206
101.374,62.56,29.159,1550890854.81147
101.378,62.94,29.168,1550890857.28014
101.373,62.99,29.171,1550890859.74251
101.374,62.87,29.178,1550890862.20139
101.379,62.93,29.18,1550890864.66117
101.375,63.16,29.187,1550890867.12578
101.381,63.29,29.187,1550890869.59329
101.377,63.1,29.198,1550890872.05870
101.379,62.3,29.188,1550890874.52702
101.379,61.8,29.178,1550890876.99147
101.377,61.44,29.172,1550890879.45133
101.379,61.48,29.169,1550890881.91914
101.378,61.62,29.16,1550890884.39313
101.377,61.62,29.158,1550890886.86068
101.38,61.6,29.161,1550890889.32142
101.377,61.52,29.151,1550890891.78785
101.379,61.5,29.155,1550890894.25511
101.378,61.44,29.153,1550890896.72135
101.38,61.39,29.159,1550890899.18843
101.379,61.6,29.158,1550890901.65620
101.381,62.03,29.163,1550890904.12259
101.378,62.3,29.172,1550890906.58139
101.376,62.11,29.173,1550890909.04870
101.378,61.64,29.171,1550890911.51929
101.377,61.1,29.164,1550890913.99020
101.376,60.55,29.148,1550890916.45983
101.375,60.31,29.137,1550890918.92729
101.377,60.09,29.124,1550890921.39144
101.376,59.92,29.107,1550890923.85872
101.378,59.9,29.095,1550890926.32972
101.377,60.22,29.086,1550890928.79154
101.377,60.47,29.08,1550890931.25879
101.377,60.85,29.07,1550890933.72649
101.378,61.35,29.074,1550890936.19382
101.374,61.92,29.075,1550890938.66202
101.375,62.18,29.077,1550890941.12975
101.375,61.79,29.07,1550890943.60180
101.375,61.49,29.069,1550890946.06914
101.375,61.51,29.061,1550890948.53730
101.373,61.61,29.064,1550890951.00469
101.373,61.6,29.06,1550890953.47081
101.375,61.72,29.063,1550890955.93352
101.376,61.58,29.061,1550890958.40078
101.375,61.71,29.058,1550890960.86814
101.375,61.89,29.055,1550890963.33538
101.375,61.9,29.045,1550890965.80232
101.372,61.9,29.044,1550890968.26136
101.375,62.23,29.041,1550890970.72894
101.376,62.34,29.037,1550890973.19672
101.374,62.49,29.036,1550890975.66406
101.377,62.58,29.027,1550890978.13169
101.379,62.56,29.026,1550890980.60166
101.38,62.45,29.027,1550890983.06155
101.38,62.49,29.016,1550890985.53156
101.376,62.49,29.018,1550890987.98978
101.375,62.2,29.009,1550890990.46021
101.374,61.87,29.002,1550890992.92726
101.377,61.61,28.991,1550890995.39443
101.374,61.31,28.976,1550890997.86229
101.375,61.06,28.958,1550891000.32566
101.378,60.96,28.939,1550891002.79358
101.377,60.96,28.923,1550891005.26166
101.379,60.95,28.904,1550891007.72963
101.376,61.06,28.889,1550891010.19695
101.38,61.24,28.875,1550891012.66443
101.373,61.36,28.865,1550891015.13182
101.376,61.64,28.857,1550891017.59980
101.38,61.9,28.854,1550891020.06120
101.38,62.24,28.845,1550891022.52944
101.375,62.51,28.839,1550891025.00113
101.377,62.66,28.843,1550891027.47143
101.376,62.86,28.835,1550891029.93668
101.378,63.2,28.837,1550891032.40459
101.378,63.44,28.84,1550891034.87130
101.377,63.46,28.844,1550891037.34696
101.377,63.29,28.839,1550891039.81638
101.381,63.18,28.841,1550891042.28509
101.377,63.35,28.843,1550891044.75458
101.375,63.57,28.845,1550891047.22131
101.377,63.56,28.851,1550891049.68915
101.382,63.43,28.854,1550891052.15132
101.381,63.14,28.847,1550891054.62162
101.378,62.79,28.845,1550891057.08987
101.382,62.53,28.839,1550891059.55013
101.379,62.36,28.838,1550891062.01770
101.379,62.38,28.832,1550891064.48878
101.377,62.41,28.829,1550891066.95587
101.375,62.59,28.83,1550891069.42316
101.379,62.76,28.837,1550891071.89051
101.376,62.97,28.842,1550891074.35729
101.375,63.24,28.847,1550891076.82129
101.378,63.3,28.855,1550891079.28134
101.375,63.25,28.86,1550891081.74856
101.377,63.26,28.869,1550891084.21568
101.375,62.97,28.87,1550891086.68329
101.376,62.78,28.875,1550891089.15064
101.377,62.73,28.881,1550891091.61859
101.375,62.88,28.883,1550891094.08578
101.377,62.79,28.889,1550891096.55426
101.376,62.64,28.893,1550891099.02138
101.376,62.48,28.897,1550891101.48841
101.38,62.32,28.9,1550891103.95540
101.38,62.02,28.904,1550891106.42323
101.377,61.7,28.907,1550891108.88161
101.377,61.53,28.894,1550891111.34956
101.379,61.46,28.895,1550891113.81158
101.38,61.19,28.885,1550891116.27972
101.38,60.81,28.87,1550891118.74744
101.378,60.48,28.858,1550891121.21514
101.379,60.38,28.849,1550891123.68310
101.377,60.46,28.845,1550891126.14176
101.377,60.78,28.837,1550891128.60993
101.376,61.25,28.836,1550891131.07764
101.373,61.51,28.83,1550891133.54533
101.377,61.69,28.834,1550891136.01143
101.381,61.81,28.838,1550891138.48034
101.378,61.85,28.839,1550891140.94909
101.377,62.06,28.846,1550891143.41148
101.377,62.42,28.858,1550891145.88047
101.38,62.7,28.866,1550891148.34762
101.377,62.33,28.868,1550891150.81469
101.378,61.56,28.86,1550891153.28201
101.376,61,28.833,1550891155.74918
101.377,60.69,28.807,1550891158.21746
101.378,60.53,28.785,1550891160.68438
101.379,60.4,28.764,1550891163.15160
101.378,60.67,28.753,1550891165.61873
101.379,61.29,28.743,1550891168.08590
101.382,61.98,28.74,1550891170.55321
101.38,62.38,28.74,1550891173.02028
101.378,62.61,28.739,1550891175.48727
101.38,62.56,28.732,1550891177.95443
101.375,62.24,28.721,1550891180.42153
101.381,62.08,28.725,1550891182.88973
101.379,62.22,28.722,1550891185.35737
101.38,62.48,28.722,1550891187.82503
101.379,62.46,28.729,1550891190.29262
101.379,62.56,28.729,1550891192.76041
101.376,62.69,28.728,1550891195.22835
101.377,62.62,28.735,1550891197.69636
101.377,62.67,28.737,1550891200.16174
101.375,62.63,28.739,1550891202.63041
101.38,62.54,28.746,1550891205.09778
101.379,62.44,28.752,1550891207.56685
101.379,62.35,28.76,1550891210.03417
101.378,62.29,28.764,1550891212.50147
101.376,62.46,28.768,1550891214.96852
101.374,62.65,28.781,1550891217.43158
101.376,63.11,28.781,1550891219.89976
101.377,63.05,28.79,1550891222.36132
101.375,62.64,28.79,1550891224.82852
101.377,62.36,28.785,1550891227.29567
101.376,62.39,28.787,1550891229.76211
101.378,62.55,28.793,1550891232.22679
101.382,62.78,28.8,1550891234.69162
101.377,62.92,28.796,1550891237.16157
101.381,63.08,28.808,1550891239.62176
101.378,63.17,28.814,1550891242.09127
101.378,63.34,28.821,1550891244.55861
101.38,63.33,28.822,1550891247.02127
101.378,63.3,28.826,1550891249.48915
101.378,63.18,28.828,1550891251.95824
101.379,63.15,28.842,1550891254.42544
101.38,63.18,28.844,1550891256.89279
101.379,63.19,28.85,1550891259.35999
101.377,63.3,28.858,1550891261.82120
101.379,63.47,28.865,1550891264.28841
101.379,63.53,28.871,1550891266.75102
101.378,63.57,28.879,1550891269.22519
101.379,63.62,28.887,1550891271.69268
101.375,63.93,28.898,1550891274.15184
101.378,64.02,28.899,1550891276.62026
101.379,63.82,28.906,1550891279.08770
101.377,63.82,28.914,1550891281.55871
101.377,63.9,28.917,1550891284.02630
101.382,63.9,28.922,1550891286.49322
101.378,63.93,28.93,1550891288.96385
101.377,64.04,28.936,1550891291.43153
101.376,64.14,28.939,1550891293.90134
101.373,64.25,28.945,1550891296.37468
101.375,64.3,28.948,1550891298.84151
101.376,64.25,28.955,1550891301.30944
101.374,63.97,28.959,1550891303.77742
101.377,63.91,28.959,1550891306.24541
101.375,63.83,28.964,1550891308.71390
101.381,63.68,28.965,1550891311.18153
101.378,63.56,28.968,1550891313.64977
101.378,63.48,28.976,1550891316.11147
101.379,63.41,28.982,1550891318.58052
101.377,63.3,28.982,1550891321.04756
101.377,63.23,28.995,1550891323.51128
101.377,63.12,28.997,1550891325.97856
101.378,63.09,29.012,1550891328.44572
101.375,63.2,29.021,1550891330.91289
101.376,63.46,29.035,1550891333.37990
101.375,63.75,29.046,1550891335.84814
101.38,63.85,29.057,1550891338.31518
101.378,63.71,29.065,1550891340.77729
101.374,63.51,29.069,1550891343.24798
101.374,63.38,29.079,1550891345.71379
101.375,63.25,29.08,1550891348.18205
101.376,63.23,29.087,1550891350.64209
101.379,63.44,29.097,1550891353.10934
101.375,63.48,29.098,1550891355.57116
101.375,63.39,29.097,1550891358.03822
101.377,63.15,29.096,1550891360.50618
101.375,62.9,29.095,1550891362.97373
101.378,62.72,29.097,1550891365.44103
101.377,62.74,29.093,1550891367.91147
101.379,62.62,29.092,1550891370.38200
101.376,62.53,29.089,1550891372.85185
101.376,62.5,29.082,1550891375.31350
101.378,61.89,29.071,1550891377.78105
101.377,61.48,29.056,1550891380.24818
101.376,61.12,29.041,1550891382.71425
101.377,60.65,29.022,1550891385.18216
101.375,60.28,28.987,1550891387.65176
101.375,60.04,28.959,1550891390.11890
101.377,59.71,28.923,1550891392.58572
101.379,59.57,28.89,1550891395.05298
101.379,59.57,28.853,1550891397.52008
101.377,59.73,28.829,1550891399.98712
101.379,59.95,28.804,1550891402.45569
101.38,59.91,28.78,1550891404.92128
101.379,59.86,28.762,1550891407.38882
101.379,59.93,28.743,1550891409.85687
101.379,60.1,28.73,1550891412.32463
101.381,60.29,28.72,1550891414.79333
101.38,60.52,28.707,1550891417.26135
101.385,61.05,28.708,1550891419.72176
101.379,61.47,28.701,1550891422.18916
101.379,61.5,28.702,1550891424.65763
101.381,61.44,28.697,1550891427.12564
101.382,61.43,28.697,1550891429.59158
101.383,61.33,28.702,1550891432.05936
101.378,61.24,28.698,1550891434.52749
101.379,61.22,28.709,1550891436.99863
101.381,61.32,28.709,1550891439.46577
101.379,61.33,28.714,1550891441.93610
101.38,61.1,28.715,1550891444.40673
101.382,60.87,28.714,1550891446.86729
101.38,60.52,28.71,1550891449.33720
101.382,60.25,28.7,1550891451.80157
101.379,60.15,28.691,1550891454.26943
101.379,60.18,28.684,1550891456.73751
101.377,60.41,28.679,1550891459.20497
101.38,60.61,28.68,1550891461.67132
101.376,60.71,28.678,1550891464.13826
101.379,61.15,28.684,1550891466.60661
101.378,61.64,28.694,1550891469.07434
101.38,61.63,28.695,1550891471.54179
101.376,61.19,28.689,1550891474.00901
101.38,60.9,28.68,1550891476.47131
101.378,60.79,28.668,1550891478.93859
101.378,60.19,28.65,1550891481.40565
101.379,59.87,28.631,1550891483.87278
101.381,59.81,28.609,1550891486.33971
101.378,59.74,28.595,1550891488.80119
101.38,60.13,28.583,1550891491.26818
101.38,60.8,28.572,1550891493.73556
101.378,61.25,28.571,1550891496.19803
101.38,61.53,28.574,1550891498.66554
101.379,61.81,28.571,1550891501.13316
101.38,62,28.574,1550891503.60262
101.38,62.15,28.58,1550891506.07159
101.38,62.39,28.581,1550891508.54229
101.381,62.69,28.592,1550891511.01052
101.379,62.79,28.595,1550891513.47872
101.381,63.05,28.606,1550891515.94732
101.377,63.4,28.612,1550891518.41153
101.38,63.65,28.623,1550891520.88092
101.38,63.88,28.637,1550891523.34315
101.379,64.31,28.649,1550891525.81117
101.381,64.36,28.656,1550891528.27145
101.381,64.01,28.659,1550891530.73992
101.383,63.39,28.657,1550891533.20737
101.382,62.72,28.656,1550891535.67146
101.379,62.39,28.649,1550891538.13924
101.378,62.8,28.649,1550891540.60881
101.381,63.36,28.656,1550891543.07339
101.384,63.66,28.662,1550891545.54213
101.38,63.67,28.669,1550891548.01025
101.382,63.57,28.674,1550891550.47810
101.383,63.59,28.681,1550891552.93804
101.38,63.65,28.686,1550891555.40570
101.378,63.76,28.692,1550891557.87366
101.38,63.77,28.703,1550891560.33174
101.379,63.68,28.716,1550891562.79223
101.379,63.54,28.726,1550891565.25363
101.38,63.75,28.737,1550891567.71612
101.378,63.8,28.741,1550891570.18056
101.379,63.73,28.753,1550891572.64324
101.38,63.54,28.757,1550891575.10498
101.379,63.32,28.762,1550891577.57408
101.381,63.38,28.766,1550891580.04153
101.377,63.46,28.777,1550891582.50893
101.383,63.47,28.789,1550891584.96953
101.382,63.75,28.793,1550891587.43680
101.382,63.92,28.815,1550891589.90744
101.382,63.97,28.823,1550891592.37447
101.382,64.11,28.83,1550891594.84204
101.376,64.18,28.845,1550891597.31278
101.38,63.95,28.849,1550891599.78165
101.382,63.73,28.861,1550891602.24856
101.385,63.6,28.87,1550891604.71572
101.381,63.39,28.877,1550891607.18295
101.382,63.19,28.881,1550891609.65028
101.378,63.07,28.886,1550891612.11724
101.378,62.93,28.891,1550891614.58464
101.379,62.82,28.898,1550891617.05283
101.38,63.04,28.905,1550891619.52097
101.38,63.41,28.914,1550891621.98180
101.379,63.56,28.925,1550891624.45154
101.379,63.63,28.94,1550891626.91127
101.377,63.78,28.944,1550891629.37833
101.378,64.04,28.963,1550891631.84140
101.377,64.13,28.966,1550891634.30102
101.379,64.25,28.972,1550891636.76876
101.378,64.13,28.978,1550891639.23581
101.379,63.9,28.993,1550891641.70367
101.381,63.96,28.998,1550891644.17099
101.381,64.09,29.015,1550891646.63242
101.381,63.97,29.014,1550891649.09972
101.378,63.87,29.021,1550891651.56118
101.379,63.85,29.031,1550891654.02102
101.381,63.79,29.037,1550891656.48878
101.379,63.69,29.042,1550891658.95164
101.381,63.54,29.039,1550891661.41895
101.382,63.38,29.042,1550891663.87714
101.381,63.3,29.033,1550891666.34428
101.379,63.24,29.038,1550891668.81194
101.38,63,29.037,1550891671.27966
101.381,62.71,29.032,1550891673.74693
101.378,62.63,29.033,1550891676.21110
101.382,62.52,29.034,1550891678.67875
101.379,62.49,29.033,1550891681.14644
101.378,62.59,29.036,1550891683.61388
101.379,62.84,29.046,1550891686.08197
101.385,63,29.051,1550891688.54885
101.381,63.04,29.056,1550891691.01581
101.383,63.01,29.06,1550891693.48317
101.382,63.1,29.069,1550891695.95299
101.385,63.16,29.074,1550891698.42036
101.382,62.99,29.081,1550891700.88133
101.381,63,29.088,1550891703.34863
101.382,63.06,29.091,1550891705.81608
101.381,63.02,29.093,1550891708.28369
101.38,62.94,29.103,1550891710.75109
101.379,62.91,29.112,1550891713.21959
101.382,62.95,29.125,1550891715.68699
101.38,62.97,29.138,1550891718.15437
101.382,62.93,29.152,1550891720.62232
101.379,63.03,29.164,1550891723.09107
101.378,62.98,29.172,1550891725.55489
101.385,62.82,29.173,1550891728.02226
101.38,62.64,29.18,1550891730.49108
101.38,62.54,29.187,1550891732.95114
101.381,62.29,29.187,1550891735.41837
101.383,61.97,29.184,1550891737.88565
101.384,61.71,29.184,1550891740.35312
101.386,61.48,29.178,1550891742.82142
101.384,61.24,29.174,1550891745.28157
101.385,60.85,29.163,1550891747.75149
101.386,60.55,29.144,1550891750.21856
101.386,60.45,29.126,1550891752.68577
101.384,60.43,29.112,1550891755.15525
101.385,60.42,29.105,1550891757.62157
101.384,60.58,29.096,1550891760.08897
101.383,60.56,29.085,1550891762.55700
101.381,60.53,29.084,1550891765.02152
101.382,60.59,29.077,1550891767.48175
101.384,60.76,29.071,1550891769.94914
101.383,60.88,29.058,1550891772.41653
101.384,61.12,29.055,1550891774.88583
101.384,61.27,29.054,1550891777.35142
101.383,61.16,29.044,1550891779.82159
101.382,61.09,29.038,1550891782.29133
101.383,61.05,29.035,1550891784.75463
101.386,61.11,29.026,1550891787.22583
101.384,61.15,29.023,1550891789.69164
101.385,61.2,29.02,1550891792.15887
101.383,61.27,29.011,1550891794.62608
101.385,61.64,29.011,1550891797.09402
101.383,61.8,29.018,1550891799.56127
101.384,61.77,29.018,1550891802.02854
101.382,61.61,29.02,1550891804.49580
101.382,61.55,29.02,1550891806.96309
101.381,61.54,29.023,1550891809.43044
101.383,61.49,29.028,1550891811.89787
101.381,61.47,29.029,1550891814.36602
101.383,61.45,29.035,1550891816.83354
101.383,61.53,29.038,1550891819.30230
101.384,61.89,29.042,1550891821.76957
101.386,62.47,29.052,1550891824.23677
101.386,62.89,29.055,1550891826.70503
101.386,63.09,29.055,1550891829.17239
101.386,63.08,29.063,1550891831.63965
101.388,63.11,29.071,1550891834.10996
101.388,63.11,29.079,1550891836.57154
101.386,62.81,29.078,1550891839.03874
101.388,62.39,29.079,1550891841.50543
101.386,62.1,29.081,1550891843.97247
101.385,62.11,29.086,1550891846.43963
101.386,62.18,29.09,1550891848.90681
101.386,62.41,29.091,1550891851.37383
101.388,62.59,29.1,1550891853.84095
101.387,62.65,29.098,1550891856.30104
101.386,62.75,29.103,1550891858.76824
101.387,62.82,29.105,1550891861.23541
101.388,62.67,29.109,1550891863.70263
101.39,62.67,29.116,1550891866.17017
101.389,62.7,29.12,1550891868.63728
101.388,62.65,29.131,1550891871.10440
101.387,62.72,29.146,1550891873.57140
101.386,62.69,29.16,1550891876.03851
101.39,62.48,29.163,1550891878.50473
101.386,62.41,29.171,1550891880.97223
101.389,62.37,29.176,1550891883.44235
101.389,62.36,29.184,1550891885.91232
101.391,62.36,29.193,1550891888.38135
101.388,62.28,29.201,1550891890.84847
101.386,61.49,29.193,1550891893.31561
101.386,60.94,29.182,1550891895.78386
